,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150
25,81.68814605,82.60376552,83.84124514,80.19411694,76.68166923,76.23326166,79.18448633,83.53264442,88.57801658,92.60514957,92.22220201,84.06207844,88.01299577,89.75071626,90.13216984,94.37546515,103.9116154,96.8895979,93.84952349,93.31820447,90.85638785,96.27436766,86.42295394,84.65975346,82.99694658,80.29799203,73.94223325,70.80650676,69.93963649,65.31122511,61.95053259,58.96327223,56.14139959,53.60043429,51.42083988,49.51935113,47.75306673,49.86733503,48.22468886,46.68642636,45.24548165,43.89534995,42.63003762,41.44401681,40.33218416,39.28982313,38.31256956,37.39638004,36.53750277,35.73245047,34.97797513,34.27104411,33.60881718,32.9886241,32.40794198,31.8643715,31.35561057,30.87942279,30.4335958,30.01587864,29.62386886,29.25474225,28.90373608,28.55694078,28.21430584,27.87578136,27.54131805,27.2108672,26.8843807,26.56181098,26.24311107,25.92823457,25.61713561,25.30976889,25.00608964,24.70605363,24.40961718,24.11673709,23.82737073,23.54147594,23.25901108,22.97993502,22.70420711,22.43178719,22.16263557,21.89671306,21.63398093,21.37440091,21.11793518,20.8645464,20.61419765,20.36685247,20.12247483,19.88102914,19.64248022,19.40679333,19.17393414,18.94386872,18.71656357,18.49198558,18.27010203,18.05088059,17.83428934,17.62029672,17.40887157,17.19998308,16.99360082,16.78969473,16.5882351,16.38919259,16.19253821,15.99824329,15.80627955,15.616619,15.42923403,15.24409734,15.06118195,14.88046121,14.7019088,14.52549871,14.35120523,14.17900298,14.00886686,13.8407721,13.67469419,13.51060894,13.34849246,13.18832111,13.03007157,12.87372077,12.71924595,12.56662459,12.41583446,12.26685358,12.11966026,11.97423304,11.83055075,11.68859244,11.54833743,11.40976528,11.27285582,11.13758908,11.00394537,10.8719052,10.74144934,10.61255879,10.48521476,10.3593987,10.23509228,10.11227738,9.990936117,9.871050801,9.752603968,9.635578358,9.519956922,9.405722812,9.292859383,9.181350189,9.071178984,8.962329715,8.85478652,8.74853373,8.643555862,8.539837621,8.437363893,8.336119746,8.236090429,8.137261365,8.039618154,7.943146568
26,83.61440128,94.23480792,84.16683626,82.36929569,77.72187499,84.25431639,85.4722563,80.30522514,83.09799582,100.2253498,93.43933296,90.98407376,87.10190354,97.28379967,92.89173025,85.39834964,91.42563523,103.8825196,97.91130888,91.31047304,87.83129118,92.0210009,83.54398672,84.53653266,75.42241331,74.03163424,80.29283841,81.9342296,70.81988123,66.19857574,62.84582643,60.01288307,57.21749834,54.67928845,52.5538004,50.51783452,48.70004728,52.27761148,50.64516936,49.11217954,47.67219591,46.31926202,45.04786907,43.85291766,42.72968275,41.67378156,40.68114406,39.74798571,38.87078221,38.04624595,37.27130375,36.54307582,35.85885526,35.21608789,34.61235167,34.04533483,33.5128113,33.01261096,32.54257982,32.1005195,31.6840773,31.29048176,30.91505403,30.54413004,30.17765579,29.81557791,29.45784368,29.104401,28.75519841,28.41018505,28.06931068,27.73252566,27.39978095,27.07102809,26.7462192,26.42530698,26.10824469,25.79498617,25.48548578,25.17969846,24.87757966,24.5790854,24.28417219,23.99279709,23.70491765,23.42049195,23.13947857,22.86183657,22.58752551,22.31650545,22.04873691,21.78418089,21.52279885,21.26455273,21.0094049,20.75731821,20.50825594,20.2621818,20.01905996,19.778855,19.54153193,19.30705619,19.07539361,18.84651046,18.62037339,18.39694946,18.17620614,17.95811125,17.74263303,17.5297401,17.31940143,17.1115864,16.90626472,16.70340649,16.50298215,16.30496251,16.10931872,15.91602228,15.72504503,15.53635915,15.34993715,15.16575187,14.98377649,14.80398448,14.62634966,14.45084614,14.27744837,14.10613107,13.9368693,13.76963838,13.60441396,13.44117196,13.27988861,13.1205404,12.96310412,12.80755684,12.65387588,12.50203886,12.35202366,12.20380842,12.05737155,11.91269171,11.76974782,11.62851906,11.48898485,11.35112485,11.21491899,11.08034742,10.94739053,10.81602895,10.68624354,10.55801538,10.43132581,10.30615635,10.18248877,10.06030505,9.93958739,9.820318198,9.702480097,9.586055916,9.471028693,9.357381666,9.245098277,9.134162165,9.024557165,8.916267307,8.809276812,8.703570091,8.59913174,8.495946543
27,89.64445125,78.79749765,88.63232614,88.91257108,78.25617536,81.24520715,81.72084355,84.51868853,83.6300234,93.75075249,86.2164597,92.59883221,97.03233802,92.4087362,104.0915452,89.87908174,87.28359742,102.4783629,101.2824565,103.7039191,99.83310368,97.78164535,80.1083097,88.18299087,80.53975379,86.49858969,79.59518767,80.25167019,71.83546621,67.29513786,63.94766231,61.14233328,58.48473913,56.0650787,53.94417805,51.89684463,50.09134927,55.60344736,53.95186963,52.39689868,50.93252542,49.55317803,48.2536858,47.02924602,45.87539353,44.78797269,43.76311147,42.7971974,41.88685522,41.02892576,40.22044611,39.45863046,38.74085149,38.0646218,37.42757477,36.82744404,36.26204015,35.72922189,35.22685753,34.75276539,34.3046051,33.87961467,33.47312735,33.07151625,32.6747229,32.28268952,31.89535903,31.51267504,31.13458181,30.7610243,30.3919481,30.02729949,29.66702535,29.31107322,28.95939128,28.6119283,28.2686337,27.92945747,27.59435023,27.26326317,26.93614808,26.61295731,26.29364381,25.97816108,25.66646315,25.35850465,25.05424072,24.75362704,24.45661984,24.16317587,23.87325237,23.58680713,23.30379843,23.02418504,22.74792625,22.47498181,22.20531198,21.93887746,21.67563947,21.41555965,21.15860012,20.90472346,20.65389269,20.40607126,20.1612231,19.91931252,19.68030429,19.4441636,19.21085605,18.98034766,18.75260484,18.52759443,18.30528365,18.08564011,17.86863182,17.65422717,17.44239492,17.23310421,17.02632457,16.82202586,16.62017833,16.42075256,16.22371952,16.02905049,15.83671711,15.64669138,15.45894559,15.27345241,15.09018481,14.90911609,14.73021988,14.5534701,14.37884102,14.20630718,14.03584346,13.86742502,13.70102732,13.53662612,13.37419747,13.2137177,13.05516344,12.89851158,12.74373931,12.59082406,12.43974357,12.29047582,12.14299907,11.99729182,11.85333285,11.71110119,11.5705761,11.43173713,11.29456403,11.15903682,11.02513576,10.89284134,10.76213428,10.63299553,10.50540629,10.37934796,10.25480217,10.13175078,10.01017585,9.890059682,9.771384765,9.654133808,9.538289727,9.423835644,9.310754881,9.199030961
28,86.63038911,85.60305953,87.94206356,93.54018528,87.45689021,90.86748299,84.8124786,89.95896487,85.88250672,95.79332263,87.06459306,94.58593602,91.52061988,93.72338781,101.4559689,101.0193672,92.19486171,103.8665534,102.1387603,101.4588527,92.01174129,100.6290274,93.60243156,87.61710785,68.01163328,76.89462154,86.53820381,85.84852065,74.07035952,69.7884235,66.69058873,63.85007693,61.28978958,59.02778386,56.85197568,54.88741185,53.16068212,59.72154006,58.04432478,56.46069213,54.96508744,53.55234057,52.21763546,50.956482,49.76469005,48.63834542,47.57378752,46.56758853,45.61653385,44.7176036,43.86795502,43.06490539,42.30591527,41.58857161,40.91057013,40.26969615,39.66380257,39.09078236,38.54853109,38.03488861,37.54753182,37.08371409,36.63879106,36.19920515,35.76489238,35.33578951,34.91183406,34.49296431,34.07911928,33.6702387,33.26626305,32.8671335,32.47279194,32.08318096,31.69824381,31.31792445,30.94216751,30.57091826,30.20412265,29.84172726,29.48367933,29.12992672,28.7804179,28.435102,28.09392871,27.75684836,27.42381185,27.0947707,26.76967697,26.44848333,26.131143,25.81760977,25.50783797,25.20178249,24.89939875,24.60064272,24.30547089,24.01384026,23.72570836,23.44103323,23.15977341,22.88188793,22.60733631,22.33607858,22.06807521,21.80328718,21.54167592,21.28320332,21.02783173,20.77552397,20.52624327,20.27995332,20.03661827,19.79620265,19.55867145,19.32399007,19.09212433,18.86304044,18.63670505,18.41308518,18.19214826,17.9738621,17.75819491,17.54511527,17.33459213,17.12659484,16.92109309,16.71805695,16.51745683,16.31926353,16.12344815,15.92998219,15.73883744,15.54998608,15.36340058,15.17905377,14.99691878,14.81696909,14.63917847,14.46352104,14.28997119,14.11850364,13.94909341,13.78171583,13.6163465,13.45296133,13.29153652,13.13204856,12.9744742,12.81879049,12.66497474,12.51300455,12.36285778,12.21451255,12.06794724,11.92314051,11.78007125,11.63871862,11.49906203,11.36108112,11.2247558,11.0900662,10.9569927,10.8255159,10.69561666,10.56727604,10.44047535,10.31519611,10.19142006,10.06912918
29,95.75032314,86.99488676,87.16989393,85.39241262,80.03771007,84.14934122,78.91599234,90.49414519,89.91031215,103.5516836,93.16226851,95.26118792,100.3424372,90.6323923,102.775061,100.2512222,104.1131606,102.7434121,106.5516672,104.6503277,105.2285126,100.308649,98.78418006,90.47322778,83.97253885,93.68911731,80.59310655,89.85090601,79.85814206,75.71334265,72.74054449,69.94638547,67.37564089,65.1485132,63.07067842,61.18372995,59.4311772,64.37071202,62.66101023,61.04214289,59.50896837,58.05668305,56.68079569,55.37710352,54.14167017,52.97080504,51.86104404,50.80913158,49.81200344,48.86677062,47.97070367,47.12121748,46.31585622,45.55227785,44.828238,44.14157199,43.49017403,42.87197088,42.28488544,41.72677975,41.19534919,40.68786451,40.19970829,39.7174076,39.24089223,38.77009282,38.30494082,37.84536852,37.39130902,36.9426962,36.49946476,36.06155016,35.62888866,35.20141726,34.77907371,34.36179654,33.94952499,33.54219902,33.13975933,32.74214733,32.34930512,31.9611755,31.57770196,31.19882865,30.82450042,30.45466274,30.08926177,29.72824431,29.37155777,29.01915022,28.67097035,28.32696744,27.9870914,27.65129274,27.31952256,26.99173253,26.66787494,26.3479026,26.03176892,25.71942787,25.41083395,25.10594223,24.80470829,24.50708827,24.21303881,23.9225171,23.63548083,23.35188818,23.07169785,22.79486903,22.52136141,22.25113514,21.98415087,21.72036971,21.45975324,21.20226351,20.94786299,20.69651465,20.44818187,20.20282848,19.96041873,19.72091733,19.48428938,19.25050041,19.01951637,18.79130362,18.56582891,18.3430594,18.12296264,17.90550656,17.69065948,17.47839012,17.26866755,17.06146122,16.85674094,16.6544769,16.45463962,16.25719999,16.06212926,15.86939901,15.67898115,15.49084795,15.304972,15.12132622,14.93988386,14.76061849,14.58350398,14.40851454,14.23562467,14.06480919,13.89604321,13.72930214,13.56456169,13.40179785,13.24098693,13.08210548,12.92513036,12.7700387,12.6168079,12.46541564,12.31583987,12.16805878,12.02205085,11.87779481,11.73526964,11.59445456,11.45532908,11.31787291,11.18206603,11.04788865
30,93.9707901,98.54303721,89.92847137,82.34045556,87.76225625,89.66993947,96.63942077,92.67068076,91.2938362,93.83223896,94.41621816,98.251157,98.06255936,100.0153068,103.55665,109.4988656,95.49279929,106.1585799,106.1502777,105.5088585,95.29926743,111.3616166,101.8826202,89.18905736,99.15302477,95.70750517,93.77675053,92.63951352,87.9926784,84.11483555,81.38401452,78.84698145,76.33732811,74.11300275,72.24312005,70.51355067,68.81671698,69.30509043,67.58312094,65.9471626,64.39262152,62.9151869,61.51081056,60.17568782,58.90623966,57.69909602,56.55108002,55.45919317,54.42060115,53.43262024,52.49270415,51.59843099,50.74749025,49.9376693,49.16683894,48.43293732,47.73395079,47.06788938,46.43275251,45.82647459,45.24682338,44.69115077,44.15497538,43.62523127,43.10184133,42.58472938,42.07382014,41.56903925,41.07031323,40.57756948,40.09073627,39.60974272,39.13451883,38.6649954,38.20110409,37.74277736,37.28994849,36.84255155,36.40052141,35.9637937,35.53230486,35.10599206,34.68479322,34.26864702,33.85749288,33.45127093,33.04992202,32.65338771,32.26161028,31.87453266,31.4920985,31.11425212,30.74093849,30.37210325,30.0076927,29.64765377,29.29193404,28.9404817,28.59324557,28.2501751,27.91122031,27.57633185,27.24546095,26.91855943,26.59557968,26.27647465,25.96119789,25.64970347,25.34194604,25.03788076,24.73746335,24.44065007,24.14739769,23.85766348,23.57140526,23.28858134,23.00915052,22.7330721,22.46030587,22.19081211,21.92455156,21.66148543,21.40157543,21.14478367,20.89107278,20.64040578,20.39274616,20.14805786,19.90630524,19.66745307,19.43146656,19.19831135,18.96795346,18.74035935,18.51549586,18.29333023,18.07383011,17.85696351,17.64269885,17.43100492,17.22185087,17.01520625,16.81104093,16.6093252,16.41002965,16.21312526,16.01858334,15.82637555,15.63647389,15.4488507,15.26347864,15.08033071,14.89938022,14.72060082,14.54396646,14.3694514,14.19703022,14.02667781,13.85836934,13.69208029,13.52778644,13.36546385,13.20508888,13.04663815,12.89008858,12.73541737,12.58260198,12.43162014,12.28244986,12.1350694
31,95.41611396,93.19412081,91.95855734,91.76199463,89.68076393,88.45660986,99.6130663,94.70202167,96.94616512,103.368593,101.7001101,105.0442566,108.6215291,107.8832827,112.4532336,112.4848928,103.9495458,105.8683473,102.4706726,101.4404093,111.5373413,103.8947517,104.6326392,100.823452,94.56500256,99.90490318,102.9149196,100.1880871,96.46323232,93.09536358,91.03659434,89.01019661,86.81921542,84.91012687,83.31529796,81.77613465,80.36412193,74.34138567,72.62877718,70.99553619,69.43770239,67.95154113,66.53352801,65.18033446,63.88881406,62.65598974,61.47904157,60.35529512,59.2822103,58.25737053,57.27847208,56.34331349,55.44978471,54.59585577,53.77956445,52.9990022,52.25229718,51.53759221,50.85301332,50.19661946,49.56630762,48.95957913,48.3722063,47.79187856,47.21851144,46.65202149,46.09232627,45.53934432,44.99299514,44.45319922,43.91987799,43.39295382,42.87235001,42.35799079,41.84980127,41.34770749,40.85163637,40.36151567,39.87727407,39.39884106,38.926147,38.45912307,37.99770128,37.54181447,37.09139626,36.64638107,36.20670411,35.77230139,35.34310964,34.91906638,34.50010987,34.08617912,33.67721385,33.27315453,32.87394231,32.47951907,32.08982739,31.70481051,31.32441238,30.9485776,30.57725146,30.21037987,29.84790942,29.48978732,29.13596143,28.78638022,28.44099279,28.09974883,27.76259866,27.42949317,27.10038386,26.77522279,26.45396262,26.13655656,25.82295838,25.51312241,25.20700353,24.90455716,24.60573924,24.31050626,24.01881523,23.73062365,23.44588955,23.16457146,22.88662842,22.61201993,22.340706,22.07264712,21.80780424,21.54613878,21.28761264,21.03218815,20.77982812,20.53049578,20.28415482,20.04076935,19.80030393,19.56272353,19.32799353,19.09607976,18.86694842,18.64056614,18.41689994,18.19591725,17.97758587,17.761874,17.54875022,17.33818347,17.13014309,16.92459877,16.72152057,16.5208789,16.32264453,16.12678859,15.93328255,15.74209821,15.55320772,15.36658357,15.18219856,15.00002585,14.82003887,14.64221143,14.4665176,14.2929318,14.12142873,13.9519834,13.78457114,13.61916755,13.45574854,13.29429029
32,97.04269088,102.9463957,103.9682072,99.73346631,97.04052691,105.5417263,97.56785746,105.8612946,96.03025458,109.1977257,103.7898927,99.56208422,94.51502682,108.7071601,113.5969203,114.8194921,104.2943741,118.1726427,116.1561265,117.303178,109.3366651,116.2520344,112.0260851,113.3665031,101.3735392,111.1909475,112.3889433,94.51851677,104.4029919,101.697281,100.3322795,98.92323573,97.46899989,96.05728871,94.63388926,93.28666344,92.16718277,79.62660848,77.95145264,76.34661982,74.80888947,73.33520671,71.92267176,70.56853001,69.27016256,68.02507718,66.83089966,65.68536551,64.58631181,63.53166923,62.51945414,61.5477605,60.6147515,59.71865066,58.85773184,58.03030774,57.23471561,56.46929838,55.73237731,55.02220768,54.33689442,53.6741831,53.03026371,52.39406729,51.76550124,51.1444741,50.5308955,49.92467615,49.32572781,48.73396333,48.14929658,47.57164248,47.00091695,46.43703692,45.87992033,45.32948608,44.78565408,44.24834515,43.71748109,43.19298463,42.67477942,42.16279004,41.65694196,41.15716154,40.66337603,40.17551355,39.69350308,39.21727446,38.74675835,38.28188626,37.82259051,37.36880424,36.92046138,36.47749666,36.03984558,35.60744444,35.18023028,34.75814089,34.34111483,33.92909137,33.52201052,33.11981302,32.72244029,32.32983449,31.94193845,31.55869567,31.18005037,30.8059474,30.4363323,30.07115123,29.71035103,29.35387915,29.00168368,28.65371334,28.30991746,27.97024596,27.63464939,27.30307888,26.97548612,26.65182343,26.33204366,26.01610024,25.70394717,25.39553897,25.09083074,24.78977809,24.49233719,24.1984647,23.90811784,23.62125432,23.33783234,23.05781065,22.78114844,22.50780542,22.23774179,21.97091821,21.70729581,21.44683619,21.18950143,20.93525403,20.68405696,20.43587364,20.19066792,19.94840407,19.70904681,19.47256128,19.23891302,19.00806801,18.77999261,18.55465361,18.33201818,18.11205388,17.89472868,17.68001092,17.46786932,17.25827298,17.05119136,16.8465943,16.644452,16.444735,16.24741421,16.05246089,15.85984663,15.66954338,15.48152342,15.29575935,15.11222411,14.93089096,14.75173348,14.57472558
33,101.3617633,98.41778718,100.8790295,106.3567128,99.98900121,102.1915209,108.5625784,118.1841677,111.5339173,103.0330513,104.1516305,105.8208057,112.7340013,120.585473,114.0680289,112.4983,112.8504124,120.5916662,116.6762601,108.7503549,121.7653687,112.437888,113.5475744,109.4791963,118.55718,108.8892902,115.0673377,114.4469371,109.6841083,107.555132,106.641569,105.8503772,105.1090601,104.1738713,103.0224379,101.9060564,100.8534012,85.29905545,83.67510939,82.11141142,80.60546979,79.15490564,77.75744649,76.41091987,75.11324731,73.86243848,72.65658549,71.49385742,70.37249477,69.29080405,68.24715221,67.23996089,66.26770038,65.32888294,64.4220552,63.54578921,62.69867105,61.87928542,61.08619304,60.3178935,59.57275389,58.84883096,58.14285033,57.44533656,56.75618819,56.07530492,55.4025877,54.73793864,54.08126102,53.4324593,52.79143907,52.15810704,51.53237105,50.91414005,50.30332406,49.6998342,49.10358264,48.51448261,47.93244837,47.35739521,46.78923943,46.22789836,45.67329028,45.12533448,44.58395119,44.04906163,43.52058793,42.99845317,42.48258135,41.97289737,41.46932705,40.97179709,40.48023505,39.99456938,39.51472938,39.0406452,38.57224783,38.10946906,37.65224154,37.20049869,36.75417475,36.31320475,35.87752447,35.44707049,35.02178014,34.60159149,34.18644338,33.77627535,33.37102768,32.97064137,32.57505812,32.18422033,31.7980711,31.41655419,31.03961406,30.66719581,30.29924522,29.9357087,29.57653333,29.22166679,28.87105741,28.52465414,28.18240653,27.84426474,27.51017952,27.18010224,26.85398481,26.53177974,26.21344012,25.89891958,25.58817231,25.28115306,24.97781711,24.67812029,24.38201895,24.08946997,23.80043073,23.51485915,23.23271362,22.95395306,22.67853685,22.4064249,22.13757757,21.87195569,21.60952058,21.35023402,21.09405824,20.84095592,20.59089019,20.34382465,20.09972329,19.85855056,19.62027133,19.3848509,19.15225496,18.92244965,18.69540148,18.47107738,18.24944468,18.03047109,17.81412471,17.60037403,17.3891879,17.18053557,16.97438665,16.77071109,16.56947923,16.37066175,16.1742297,15.98015445
34,105.6847122,107.323878,105.6210672,108.886489,100.3211324,114.0773295,113.9749967,121.2423661,108.2257884,104.7909518,111.7131632,113.5084959,113.9722304,120.7613003,121.2859026,114.8359859,114.492018,112.9336695,116.3210589,113.4679332,134.2039852,117.4096016,117.6827774,109.4379515,112.0603232,111.4799161,116.6614149,125.0193385,114.3766789,112.5690345,111.935271,111.3100013,110.8817209,110.3470566,109.6005028,108.8016663,107.7325726,91.59088801,90.03027519,88.51885371,87.0548347,85.63649815,84.26218919,82.93031466,81.63933965,80.38778416,79.17421985,77.99726666,76.85558963,75.74789544,74.67292896,73.62946956,72.61632705,71.63233717,70.67635631,69.74725504,68.84390975,67.96519115,67.10994695,66.27697318,65.46495853,64.67234498,63.89652483,63.13000861,62.37268482,61.62444327,60.88517511,60.15477281,59.43313009,58.72014197,58.0157047,57.31971581,56.63207403,55.9526793,55.28143277,54.61823677,53.9629948,53.31561152,52.67599272,52.04404532,51.41967737,50.80279801,50.19331745,49.59114702,48.99619907,48.40838701,47.8276253,47.25382942,46.68691586,46.1268021,45.57340662,45.02664888,44.4864493,43.95272924,43.42541103,42.9044179,42.38967402,41.88110447,41.37863521,40.8821931,40.39170587,39.90710213,39.42831133,38.95526376,38.48789056,38.0261237,37.56989595,37.11914088,36.67379288,36.2337871,35.79905949,35.36954676,34.94518637,34.52591653,34.1116762,33.70240508,33.29804356,32.89853277,32.50381454,32.1138314,31.72852657,31.34784393,30.97172807,30.6001242,30.23297822,29.87023667,29.51184673,29.1577562,28.80791353,28.46226777,28.12076859,27.78336624,27.45001161,27.12065615,26.79525188,26.47375142,26.15610796,25.84227522,25.53220751,25.22585967,24.92318708,24.62414566,24.32869186,24.03678264,23.7483755,23.46342843,23.18189993,22.90374899,22.6289351,22.35741824,22.08915885,21.82411788,21.5622567,21.30353718,21.04792164,20.79537284,20.54585401,20.29932878,20.05576127,19.81511598,19.57735786,19.34245229,19.11036504,18.88106231,18.6545107,18.4306772,18.20952921,17.99103452,17.7751613,17.56187809
35,107.9700029,120.3989144,120.9742575,115.6741905,120.4179165,103.9043844,118.0646632,118.8438662,121.1298519,119.8940582,122.0876205,123.6860339,122.9441048,117.7195693,117.4682997,128.4448511,108.0250143,122.8513649,127.5779019,125.5943446,122.2680401,117.4274632,127.8601367,126.4281533,118.0037622,124.2705857,126.575712,137.1189387,121.7419761,119.9233674,119.462841,118.8834358,118.3744097,117.9674768,117.584155,116.9297013,115.9456243,98.79570642,97.30984887,95.86108327,94.44828728,93.07037284,91.72628459,90.41499832,89.13551946,87.88688155,86.66814468,85.47839392,84.31673775,83.18230629,82.07424953,80.99173535,79.93394727,78.90008186,77.88934568,76.90095127,75.93411206,74.98803494,74.06190917,73.15488754,72.26604965,71.39430932,70.53787984,69.69172031,68.85570765,68.02972028,67.21363805,66.40734226,65.61071563,64.82364229,64.04600774,63.27769886,62.51860388,61.76861238,61.02761526,60.2955047,59.5721742,58.85751853,58.15143371,57.453817,56.76456692,56.08358316,55.41076666,54.7460195,54.08924497,53.44034749,52.79923265,52.16580715,51.53997881,50.92165656,50.31075042,49.70717149,49.11083192,48.52164494,47.93952479,47.36438675,46.79614712,46.23472319,45.68003325,45.13199657,44.59053338,44.05556486,43.52701316,43.00480133,42.48885336,41.97909415,41.4754495,40.9778461,40.4862115,40.00047414,39.52056332,39.04640916,38.57794264,38.11509556,37.65780055,37.20599102,36.7596012,36.31856609,35.8828215,35.45230398,35.02695085,34.60670018,34.19149078,33.7812622,33.37595471,32.9755093,32.57986765,32.18897217,31.80276593,31.4211927,31.04419692,30.6717237,30.30371879,29.94012861,29.58090021,29.22598128,28.87532015,28.52886574,28.1865676,27.84837589,27.51424136,27.18411534,26.85794977,26.53569714,26.21731052,25.90274354,25.59195039,25.28488582,24.98150509,24.68176403,24.38561898,24.0930268,23.80394489,23.51833115,23.23614396,22.95734225,22.68188538,22.40973326,22.14084623,21.87518514,21.61271129,21.35338644,21.09717284,20.84403315,20.59393051,20.34682849,20.10269109,19.86148275,19.62316835,19.38771316
36,130.3229187,110.3581556,121.5648401,114.7174019,131.9714713,122.7024839,124.0804052,128.3726782,134.1648371,133.2807248,129.115344,131.106045,130.8697608,126.9059378,134.8865801,127.3150497,109.0037869,126.8357418,127.2379714,137.2766535,127.2491365,131.9165622,126.1390135,131.9098515,132.1169488,130.8537225,128.1381289,128.3295577,129.2543198,127.362675,126.9274859,126.4397772,125.8252561,125.1961008,124.8428729,124.2946193,123.4788792,107.1412897,105.7441123,104.3706571,103.0204248,101.6929265,100.3876834,99.1042258,97.84209363,96.60083543,95.38000821,94.17917697,92.99791431,91.83579991,90.69242003,89.56736687,88.4602379,87.37063496,86.29816329,85.24243009,84.20304266,83.17960579,82.17171753,81.17896221,80.20089647,79.23701412,78.28654224,77.34746714,76.41965228,75.50296274,74.59726521,73.70242799,72.81832094,71.9448155,71.08178463,70.2291028,69.38664601,68.55429173,67.73191889,66.91940788,66.11664052,65.32350002,64.53987104,63.76563956,63.00069298,62.24492,61.49821068,60.7604564,60.03154982,59.3113849,58.59985686,57.89686218,57.20229858,56.51606501,55.83806161,55.16818973,54.50635191,53.85245184,53.20639436,52.56808548,51.93743229,51.31434304,50.69872705,50.09049472,49.48955754,48.89582807,48.30921988,47.72964761,47.15702691,46.59127443,46.03230784,45.48004578,44.93440787,44.39531468,43.86268776,43.33644958,42.81652353,42.30283394,41.79530603,41.29386592,40.79844063,40.30895803,39.82534686,39.34753674,38.87545809,38.40904219,37.94822115,37.49292787,37.04309608,36.59866028,36.15955577,35.72571862,35.29708567,34.8735945,34.45518347,34.04179165,33.63335886,33.22982562,32.83113317,32.43722348,32.04803918,31.6635236,31.28362076,30.90827533,30.53743266,30.17103876,29.80904026,29.45138446,29.09801927,28.74889323,28.40395551,28.06315588,27.7264447,27.39377294,27.06509215,26.74035447,26.41951261,26.10251984,25.78932999,25.47989746,25.17417718,24.87212463,24.57369581,24.27884726,23.98753604,23.69971972,23.41535638,23.13440461,22.85682348,22.58257257,22.31161194,22.04390211,21.77940409,21.51807936
37,136.4396634,142.7598066,124.6210473,135.6262509,133.4736459,142.3134429,130.5691921,129.1460579,139.7497967,147.0393078,145.6113762,134.6537025,130.5778884,134.9686014,133.2755642,133.2683489,135.848576,138.307725,129.9687969,149.5024372,132.9637985,142.6360676,136.3754403,136.0718864,142.2775764,136.6165602,131.610921,133.6797399,134.5924253,132.583948,132.0079197,131.4442522,131.0009275,130.1866229,129.4785704,129.0001287,128.446749,116.6043192,115.3057437,114.0167045,112.7372478,111.4674178,110.2072573,108.9568078,107.7161093,106.4852006,105.2641195,104.0529029,102.851587,101.6602075,100.4788004,99.30740137,98.14604727,96.99477608,95.85362796,94.72264631,93.60187927,92.491382,91.39122036,90.3014771,89.22226443,88.15375585,87.09637159,86.05166494,85.01948405,83.99967886,82.99210111,81.99660431,81.01304374,80.04127638,79.08116095,78.13255785,77.19532913,76.26933853,75.35445139,74.45053467,73.55745692,72.67508826,71.80330038,70.94196648,70.09096129,69.25016105,68.41944347,67.59868771,66.78777441,65.9865856,65.19500475,64.41291671,63.64020772,62.87676536,62.12247859,61.37723767,60.64093418,59.91346101,59.19471231,58.48458352,57.78297133,57.08977364,56.4048896,55.72821956,55.05966506,54.39912882,53.74651474,53.10172783,52.46467429,51.83526139,51.21339756,50.5989923,49.99195619,49.39220089,48.79963913,48.21418465,47.63575226,47.06425777,46.499618,45.94175078,45.39057491,44.84601017,44.30797729,43.77639795,43.2511948,42.73229137,42.21961214,41.71308247,41.21262864,40.7181778,40.22965796,39.74699802,39.27012771,38.79897761,38.33347913,37.8735645,37.41916677,36.97021978,36.52665818,36.08841738,35.65543358,35.22764375,34.8049856,34.38739759,33.97481893,33.56718954,33.16445006,32.76654187,32.37340702,31.98498827,31.60122907,31.22207352,30.84746643,30.47735325,30.11168008,29.75039367,29.39344142,29.04077135,28.69233209,28.34807291,28.00794368,27.67189486,27.33987752,27.01184331,26.68774444,26.36753374,26.05116455,25.73859081,25.42976699,25.12464813,24.82318977,24.52534803,24.23107951,23.94034137
