age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150
27,44.72,41.01,40.54,42.39,32.1,36.88,35.89,38.05,31.0,36.63,37.91,29.4,44.26,37.36,47.37,39.63,30.75,36.64,34.15,37.54,36.5,32.34,34.38,31.87,38.41,30.98,25.05,29.27,28.55,33.05,34.83,27.15,29.17,23.34,24.43,29.07,25.96,27.8,25.08,25.26,24.97,24.5,24.11,23.86,23.53,23.11,22.86,22.55,22.15,21.83,21.53,21.25,20.97,20.72,20.42,20.13,19.84,19.59,19.42,19.2,18.99,18.7,18.43,18.26,17.99,17.76,17.61,17.45,17.27,16.98,16.73,16.53,16.27,16.14,16.0,15.78,15.62,15.44,15.18,14.91,14.76,14.66,14.43,14.18,14.06,13.95,13.84,13.63,13.466451366009313,13.304865039059294,13.145217483989109,12.987485446741573,12.83164593497669,12.677676256844581,12.525553962826093,12.375256913585417,12.226763202424246,12.080051184361468,11.935099495519612,11.791887014351955,11.650392871335727,11.510596458665352,11.37247740117276,11.23601558540707,11.101191120861683,10.967984359360722,10.836375904752284,10.706346574135502,10.577877426940251,10.450949745540676,10.325545025561967,10.20164500496005,10.079231634941895,9.958287060579057,9.83879368866029,9.72073408106601,9.604091050731276,9.488847599609116,9.374986934179704,9.262492466419669,9.151347804108877,9.041536751799743,8.933043310817252,8.825851671504344,8.719946215160586,8.615311511134195,8.51193231197542,8.409793555375186,8.308880358349175,8.209178016268469,8.110672000920943,8.01334796051123,7.917191711906165,7.822189245481383,7.728326716397419,7.635590448476997,7.543966928389098,7.45344280564895,7.3640048897100705,7.2756401480256105,7.188335703140397,7.102078834629561,7.016856973282625,6.932657701103479,6.849468748402427,6.767277992826855,6.686073457422594,6.605843309664589,6.5265758585489335,6.448259553623546,6.370882982080204,6.294434868754538,6.218904073218072,6.144279589778211,6.070550542631637,5.997706190710919,5.92573591605264,5.8546292325213,5.784375778054735,5.714965314664118,5.646387728433955,5.578633025644797,5.511691332773243,5.44555289455328,5.38020807300698,5.315647346475162,5.251861306709428,5.188840657902844,5.126576216689934,5.06505890923871
28,45.41,42.72,42.47,42.62,43.46,38.1,38.2,37.0,40.85,39.44,39.02,41.82,41.34,33.85,37.02,41.97,32.94,39.07,45.54,36.51,33.89,33.89,39.63,35.03,33.84,38.19,32.08,31.63,34.21,36.49,29.55,33.12,33.45,34.11,28.18,32.73,29.92,33.1,27.68,28.05,27.67,27.17,26.81,26.58,26.22,25.78,25.54,25.2,24.8,24.52,24.25,23.97,23.62,23.27,22.96,22.68,22.43,22.17,21.95,21.69,21.38,21.08,20.86,20.6,20.33,20.11,19.86,19.59,19.38,19.13,18.86,18.67,18.48,18.28,18.08,17.81,17.66,17.49,17.18,16.91,16.7,16.54,16.37,16.12,15.92,15.79,15.66,15.42,15.234974565525956,15.052169084535754,14.871556940158692,14.69311179621107,14.51680768430595,14.342618897385666,14.170520067152724,14.000486125354357,13.832492303782525,13.666514114916177,13.50252738095786,13.34050822415484,13.180433018404797,13.022278466686721,12.86602151395116,12.711639395514517,12.559109617701331,12.40840996752315,12.259518473963068,12.11241345637004,11.967073485743441,11.82347737505419,11.681604208281355,11.541433311375538,11.40294427161664,11.26611690857723,11.13093127412258,10.997367691126096,10.865406685717288,10.735029035676078,10.606215741396221,10.478948045243019,10.353207392837877,10.228975471773756,10.106234172899715,9.984965619357508,9.86515213754499,9.746776276473847,9.629820778732997,9.514268608557309,9.400102929566211,9.287307106699457,9.175864704281357,9.065759485052903,8.956975405332322,8.849496614047197,8.743307450798694,8.63839244392579,8.534736305665847,8.432323931186705,8.331140398586715,8.23117096502316,8.132401063808627,8.034816301507323,7.938402459870869,7.843145490030962,7.749031511531507,7.656046811360718,7.564177840079577,7.473411209886068,7.38373369655094,7.295132231674624,7.207593904623,7.121105959623742,7.035655793830547,6.951230956355244,6.86781914439625,6.785408203238579,6.703986124318054,6.623541044253434,6.544061238071203,6.465535126948664,6.3879512656314175,6.3112983492085615,6.235565209241149,6.160740807954874,6.086814243079499,6.013774741073649,5.94161165906059,5.870314481924566,5.799872818439255,5.730276405139316
29,44.98,43.72,44.49,47.98,39.89,45.04,44.44,37.68,46.79,40.44,36.48,41.54,36.7,42.49,38.61,40.07,46.02,40.81,35.46,39.48,39.83,38.55,44.08,38.53,37.55,33.12,38.54,37.47,37.08,28.89,29.38,27.64,29.59,34.79,37.35,32.26,27.85,30.29,30.6,31.11,30.7,30.21,29.96,29.65,29.25,28.89,28.63,28.29,27.95,27.62,27.23,26.94,26.6,26.18,25.9,25.58,25.37,25.1,24.74,24.42,24.01,23.79,23.59,23.26,23.0,22.76,22.42,22.14,21.89,21.55,21.25,21.12,20.94,20.67,20.41,20.08,19.81,19.59,19.36,19.17,18.9,18.67,18.5,18.26,18.06,17.85,17.64,17.43,17.220858670162375,17.01422658754966,16.810073661030792,16.608370137143698,16.409086648333744,16.212194155067586,16.01766397477625,15.82546777220744,15.635577549777846,15.447965637925476,15.262604714405006,15.079467775344735,14.898528135246591,14.719759436633797,14.543135630755518,14.368631006529917,14.196220113362653,14.025877857623758,13.857579415818453,13.691300263530211,13.527016175420757,13.364703225230063,13.204337756833297,13.04589642283156,12.889356126665783,12.734694061207453,12.581887699110938,12.430914773518124,12.281753287706078,12.134381515087066,11.988777989560864,11.844921486219386,11.702791050289736,11.562365968191157,11.423625796478087,11.286550303954039,11.151119529557734,11.017313734124643,10.885113429330069,10.754499348746082,10.625452457489196,10.497953971515757,10.371985290088132,10.24752808260388,10.124564192118898,10.003075722176598,9.883044959626408,9.764454422862217,9.647286830949762,9.53152510748572,9.417152388315847,9.304152008992984,9.192507504777073,9.08220260677606,8.97322124387545,8.865547536949684,8.75916579596785,8.654060520958422,8.550216396220685,8.447618291289478,8.346251257076124,8.246100522009362,8.147151493964884,8.049389755441485,7.952801059701995,7.857371332702818,7.763086670199617,7.669933333888247,7.5778977485104475,7.486966503783385,7.397126350540567,7.308364195908011,7.220667108128076,7.134022305947022,7.048417165368381,6.963839212899574,6.8802761216928445,6.79771571733387,6.716145968194067,6.63555498736014,6.555931033598841,6.477262501709289
30,51.76,53.25,46.94,42.66,52.77,53.09,45.51,42.72,43.33,41.27,40.63,38.83,45.78,43.6,43.69,45.97,41.14,48.08,46.27,43.96,38.23,39.36,47.48,47.25,36.46,38.76,38.58,38.66,36.7,40.33,36.6,33.41,37.84,33.08,37.07,40.68,31.14,38.16,33.76,34.31,33.94,33.5,33.27,32.95,32.56,32.18,31.84,31.47,31.12,30.77,30.37,30.09,29.78,29.37,29.01,28.65,28.39,28.06,27.7,27.38,27.0,26.76,26.44,26.04,25.72,25.41,25.14,24.92,24.56,24.2,23.93,23.71,23.45,23.13,22.87,22.55,22.22,21.95,21.73,21.49,21.23,21.01,20.72,20.4,20.14,19.87,19.65,19.48,19.246263489527173,19.015331257910127,18.787169672342767,18.56174548308058,18.339025871323315,18.11897837260268,17.9015709629712,17.686771944083716,17.474550048539363,17.264874353692672,17.05771431038322,16.85303975251214,16.650820858736,16.451028171619853,16.25363258806071,16.058605349710994,15.865918052555081,15.675542618179689,15.48745131292695,15.301616747894412,15.118011840628878,14.936609843856028,14.75738433590388,14.58030921112626,14.405358660749686,14.232507201603044,14.061729656964456,13.89300113740823,13.72629706953448,13.561593176816023,13.398865441292255,13.238090170604893,13.079243930962228,12.9223035950218,12.767246294007718,12.614049427287187,12.462690681523592,12.313148011523419,12.165399621083182,12.01942398214249,11.87519984436059,11.732706168080602,11.591922220094895,11.452827468303175,11.315401658324776,11.179624765615984,11.045477005046564,10.912938830899767,10.781990936872326,10.652614246497917,10.524789903570616,10.398499281721453,10.27372398441839,10.150445825813266,10.028646859471392,9.908309320912332,9.789415685069136,9.671948627982168,9.555891035418012,9.44122599616589,9.327936802037646,9.21600694595246,9.105420120979174,8.996160211717426,8.888211299085901,8.781557653618773,8.676183735465681,8.572074190561143,8.469213848709218,8.367587722625874,8.267181004108359,8.167979063077556,8.069967444705018,7.973131866540002,7.8774582194671305,7.782932561960461,7.689541121041147,7.597270287489161,7.506106617758606,7.41603682535883,7.327047788515658,7.2391265377218925
31,58.8,55.66,52.49,49.04,55.55,51.36,54.2,58.34,52.65,48.41,43.84,49.86,48.83,47.2,42.22,43.2,50.89,47.8,44.41,48.16,49.52,49.03,44.57,45.46,42.45,36.58,36.59,41.08,42.25,35.57,42.08,39.58,40.24,41.07,35.74,38.72,39.31,34.29,37.0,37.57,37.2,36.87,36.59,36.24,35.85,35.51,35.14,34.75,34.42,34.04,33.69,33.36,32.98,32.57,32.17,31.81,31.44,31.03,30.71,30.39,29.98,29.61,29.23,28.88,28.58,28.26,27.9,27.55,27.19,26.88,26.59,26.26,25.99,25.6,25.22,24.96,24.7,24.44,24.17,23.88,23.64,23.37,23.02,22.71,22.39,22.12,21.89,21.66,21.40010911083966,21.143336209629787,20.88964391686253,20.638995263898863,20.391353750299125,20.14668330560265,19.90494828932777,19.666113490971824,19.430144120456063,19.197005817680736,18.966664614304737,18.73908695285579,18.514239696285525,18.29209008974913,18.072605770160447,17.855754766191943,17.64150548871967,17.42982673082321,17.220687658230627,17.01405780931846,16.809907076001508,16.60820572284308,16.408924367944742,16.21203398294636,16.017505883471006,15.82531172912495,15.635423523497655,15.4478136141618,15.262454654452899,15.07931965124476,14.898381926729119,14.719615108860568,14.542993169576889,14.36849037702363,14.19608129555409,14.02574082394968,13.857444147644483,13.691166729170154,13.526884355931374,13.364573101985496,13.20420929937727,13.045769605024466,12.889230933832259,12.734570468248315,12.58176568692805,12.430794316959203,12.281634372082165,12.134264114469655,11.98866208339196,11.84480705699659,11.702678071418463,11.56225443989007,11.423515676300772,11.286441581192596,11.15101219398479,11.017207754753471,10.885008799782517,10.754396037347401,10.625350462376266,10.49785326089903,10.371885857822837,10.247429907376963,10.124467264447556,10.002980013242894,9.882950457738298,9.764361112121051,9.647194700790388,9.531434135425288,9.417062562759916,9.304063313941658,9.192419924596797,9.082116128141957,8.973135851962073,8.86546321741038,8.759082535030872,8.653978304558308,8.55013521109617,8.447538124161161,8.34617209481666,8.246022350895204,8.147074301776016,8.049313527874409
32,53.24,65.69,56.67,53.05,54.93,55.02,59.76,54.15,50.84,54.16,57.95,54.44,53.26,56.21,55.97,56.27,48.13,45.35,45.69,47.54,53.13,50.31,48.03,47.57,48.17,38.7,46.65,49.12,42.97,46.25,46.0,40.71,42.79,41.42,43.94,48.69,43.9,45.42,40.31,40.94,40.59,40.29,39.94,39.51,39.1,38.83,38.52,38.11,37.73,37.3,36.91,36.55,36.07,35.73,35.3,34.9,34.55,34.09,33.75,33.37,32.96,32.52,32.11,31.77,31.44,31.06,30.57,30.21,29.95,29.59,29.19,28.79,28.53,28.2,27.75,27.45,27.19,26.86,26.54,26.2,25.84,25.53,25.19,24.9,24.64,24.38,24.09,23.79,23.50455535058737,23.222535193942036,22.943898462649564,22.668604563843886,22.396613407680178,22.12788537886198,21.862381336641157,21.60006261481796,21.340891012250005,21.0848287643794,20.83183859068757,20.581883637749456,20.33492748872449,20.090934191829483,19.84986819390186,19.611694387854502,19.376378074711877,19.143884992082928,18.914181266706255,18.687233433432034,18.463008444713,18.24147364213153,18.022596737417718,17.80634586939518,17.592689518562327,17.38159658302015,17.173036293053467,16.966978277567712,16.763392526125074,16.56224936047159,16.363519510464872,16.167174000182513,15.973184233340792,15.781521964821769,15.592159253218444,15.405068527271537,15.22022252892368,15.037594332301346,14.857157324732931,14.67888522573067,14.502752058517745,14.328732169010218,14.156800206835099,13.986931125330344,13.819100172053876,13.653282898274583,13.489455149481316,13.327593055891947,13.16767303245335,13.009671788332389,12.853566298442995,12.699333822428118,12.546951885677778,12.396398298311018,12.247651117212012,12.100688674502983,11.955489558562268,11.812032604533343,11.670296932288696,11.530261870502096,11.391907032576311,11.25521225969733,11.120157620834348,10.9867234601946,10.854890311804668,10.724638994420143,10.595950507124988,10.468806114750247,10.34318728143727,10.21907571809255,10.096453334932889,9.975302260467332,9.85560485098813,9.737343662097846,9.620501458200316,9.505061221991618,9.391006129783555,9.278319564791023,9.166985106691921,9.056986534474467,8.948307819793502,8.840933126970505
33,63.93,61.99,58.5,67.37,58.94,57.09,66.9,54.23,59.41,54.67,55.04,55.3,50.01,58.55,61.97,57.9,51.01,58.08,56.67,54.31,51.01,52.94,52.36,50.69,52.53,50.97,49.38,55.49,45.51,45.9,47.71,43.8,44.72,49.81,42.52,48.16,50.32,43.49,43.86,44.51,44.13,43.86,43.55,43.06,42.6,42.26,41.86,41.46,41.07,40.63,40.24,39.82,39.39,38.98,38.47,38.08,37.69,37.19,36.8,36.38,35.96,35.52,35.05,34.59,34.23,33.87,33.4,32.98,32.63,32.22,31.85,31.43,31.04,30.72,30.34,29.96,29.66,29.33,28.94,28.55,28.21,27.86,27.47,27.2,26.89,26.5,26.16,25.87,25.5596022927548,25.252928359469465,24.94993352119763,24.650573661818232,24.354805181133354,24.062585004248664,23.773870581573444,23.488619851298857,23.20679128630009,22.92834382847338,22.653236926257726,22.38143051587402,22.112885011944634,21.847561288732596,21.58542071766325,21.326425120422154,21.070536759574672,20.817718385468076,20.567933151807736,20.321144690700525,20.077317046991833,19.8364147251677,19.598402614311436,19.363246053766563,19.13091079561515,18.90136300467779,18.67456922099193,18.450496434855236,18.229111993021387,18.010383645602158,17.794279546067457,17.580768204343183,17.369818514952517,17.16139976639633,16.955481575490225,16.75203397178836,16.551027294398775,16.352432285787636,16.156219997974997,15.962361848817356,15.7708296126272,15.581595373270938,15.394631571070965,15.209910974664435,15.027406662242397,14.847092049691058,14.668940881211382,14.492927191797381,14.319025335377392,14.14720999419449,13.97745612252398,13.809738993575476,13.644034180732074,13.480317529409094,13.318565203956165,13.158753631374722,13.000859538839675,12.844859897416882,12.69073200648695,12.53845339994102,12.388001902463282,12.239355573248465,12.092492771664771,11.947392100971362,11.804032417698766,11.662392831648887,11.522452715275424,11.384191675542608,11.24758956330562,11.112626482691018,10.979282772335889,10.847538996007424,10.717375961363773,10.58877471057362,10.46171650155533,10.336182817357377,10.212155375538773,10.089616109408215,9.968547149263243,9.848930859911937,9.730749821912049,9.613986803429775
34,70.72,69.45,64.45,70.54,59.96,69.56,68.64,76.05,65.96,60.68,66.61,60.02,61.59,56.04,62.97,64.48,55.97,53.19,57.31,58.59,61.56,61.74,63.8,58.27,56.0,50.97,57.22,59.16,57.52,46.67,51.19,50.82,51.73,54.84,48.13,54.14,47.03,58.8,47.72,48.46,48.1,47.77,47.38,46.89,46.5,46.07,45.56,45.15,44.73,44.29,43.87,43.38,42.88,42.38,41.9,41.49,41.01,40.49,40.06,39.65,39.16,38.68,38.21,37.76,37.38,36.93,36.42,35.99,35.52,35.11,34.74,34.24,33.8,33.43,33.05,32.67,32.24,31.87,31.48,31.1,30.77,30.37,30.01,29.75,29.4,28.96,28.56,28.21,27.87153063440693,27.53712169545303,27.206724490331432,26.88029089459752,26.557773380121194,26.239124977817223,25.92429927764522,25.613250456561886,25.305933194664316,25.002302740411853,24.70231488267388,24.405925932094966,24.113092721094894,23.82377260386862,23.537923447068913,23.255503620488895,22.976471987744645,22.7007879062752,22.42841124597738,22.159302314666466,21.893421932615546,21.63073136733356,21.371192361517608,21.114767114418065,20.8614182725212,20.611108948183986,20.363802673047047,20.11946342598689,19.878055614481074,19.63954409324304,19.403894108317633,19.17107133435075,18.941041865271927,18.71377218634211,18.48922920210587,18.267380199121778,18.04819287391462,17.831635286388344,17.617675887778297,17.406283529968626,17.197427400270417,16.991077095960957,16.787202540427046,16.585774039069474,16.38676225135075,16.190138190795142,15.995873206353833,15.803939010357144,15.614307631927502,15.426951454249071,15.241843177298081,15.058955845795113,14.87826280261799,14.699737735388869,14.523354629887152,14.34908779800176,14.176911840461432,14.006801684104428,13.838732544608835,13.672679945127411,13.508619679017942,13.346527856430274,13.186380848401877,13.028155342762284,12.871828278911233,12.717376885088287,12.564778650420617,12.414011352875233,12.265053021989333,12.117881957505121,11.972476720052406,11.828816112513769,11.686879226611627,11.546645359051517,11.408094104696225,11.271205254074241,11.135958877236483,11.002335258534393,10.8703149338896,10.73987867215909,10.611007465817792,10.483682540275987
35,78.35,77.17,74.53,72.38,78.91,69.32,72.43,77.51,70.56,71.46,67.82,72.63,59.55,66.96,71.79,66.88,70.27,64.27,64.11,67.59,74.64,59.75,60.32,62.64,53.11,57.49,59.39,56.46,59.65,58.19,58.29,52.06,56.42,55.61,55.43,54.36,54.53,57.01,52.1,52.98,52.64,52.2,51.67,51.23,50.86,50.32,49.8,49.36,48.88,48.45,47.97,47.44,46.91,46.41,45.91,45.38,44.88,44.38,43.91,43.46,42.89,42.31,41.83,41.39,40.91,40.36,39.82,39.4,38.89,38.43,37.97,37.45,37.01,36.56,36.14,35.77,35.34,34.92,34.49,34.03,33.64,33.25,32.85,32.49,32.1,31.67,31.29,30.88,30.50950088710787,30.143446312250273,29.781782968863656,29.424458209636523,29.07141999079796,28.7226169185439,28.37799818404036,28.03751362842021,27.701113659215935,27.368749287500645,27.040372127888052,26.71593434282103,26.395388707568316,26.078688526657317,25.765787689585583,25.45664062439458,25.151202306954954,24.84942827025174,24.551274557958195,24.25669775229149,23.965654946157027,23.678103761718866,23.394002313258813,23.113309225746868,22.835983625556015,22.561985112606468,22.291273797506648,22.023810236556514,21.759555487458982,21.498471053608498,21.240518902661517,20.98566148510697,20.733861669269604,20.485082778450927,20.23928857235874,19.9964432656776,19.756511472357385,19.51945826132476,19.28524908220122,19.053849839585023,18.825226828054532,18.599346732168165,18.376176654320172,18.155684096170113,17.93783693078716,17.72260343050581,17.509952248355404,17.299852399489648,17.092273279757087,16.887184647130642,16.684556640278075,16.484359732135783,16.286564767049782,16.091142923634727,15.898065742629637,15.707305089756932,15.518833183578167,15.332622558353046,15.148646101180411,14.966876996286784,14.78728877145257,14.60985527015634,14.434550633004346,14.261349334871488,14.090226129189867,13.921156085089752,13.75411458739957,13.589077290219722,13.426020154063517,13.264919418001485,13.105751618231828,12.948493569509958,12.793122346578008,12.639615330591035,12.487950144120335,12.338104706864902,12.190057161369477,12.043785965876975,11.899269792190827,11.756487599956916,11.615418571666883,11.476042159084328
36,83.99,87.82,81.11,69.56,81.87,71.84,80.11,75.95,80.14,78.44,70.37,74.24,76.33,74.29,63.27,80.01,77.36,69.54,72.91,75.16,73.0,65.25,67.94,66.92,65.41,65.6,56.08,56.24,57.76,67.44,59.59,51.75,60.35,62.22,65.74,62.14,61.54,58.94,57.09,58.01,57.6,57.17,56.66,56.23,55.74,55.18,54.66,54.17,53.7,53.24,52.67,52.16,51.63,51.09,50.59,49.97,49.32,48.81,48.35,47.8,47.18,46.57,46.02,45.47,44.93,44.41,43.85,43.28,42.72,42.2,41.75,41.3,40.76,40.22,39.76,39.36,38.94,38.52,37.97,37.41,37.03,36.57,36.12,35.71,35.22,34.75,34.39,34.0,33.592073758503325,33.18904086239074,32.790842644451025,32.39742112516084,32.008719031270886,31.624679767926676,31.245247418668537,30.87036672684542,30.499983123494204,30.134042671581135,29.772492093881134,29.415278735805444,29.062350593280883,28.71365626628443,28.369144996015557,28.028766599844666,27.6924715177785,27.360210784580886,27.031936011186573,26.707599393994347,26.387153705573898,26.07055228537279,25.757749011837195,25.448698348877286,25.143355290108794,24.84167535885296,24.543614617429657,24.24912967645044,23.958177629767007,23.670716119522748,23.38670327110119,23.106097721005238,22.82885860756409,22.554945552347075,22.28431866016367,22.01693850977041,21.752766172457033,21.491763165581105,21.233891480447248,20.979113545134826,20.72739225237718,20.47869095956161,20.232973423677873,19.990203857076594,19.75034689959007,19.513367618532257,19.279231499405693,19.0479044366084,18.819352724140842,18.59354309277821,18.37044262643273,18.15001884579135,17.932239633971136,17.717073273691557,17.50448841939529,17.294454097248174,17.08693973301847,16.88191507773223,16.67935028201793,16.47921582176182,16.281482563159496,16.086121679078182,15.89310472340136,15.702403584563381,15.513990466963289,15.327837937430248,15.143918869465036,14.962206471119291,14.78267427570245,14.60529612319556,14.430046178837465,14.256898914538624,14.085829090294968,13.916811800653294,13.7498224096597,13.58483660661807,13.42183034103852,13.260779869102786,13.101661725784993,12.944452734144733,12.7891299867409,12.635670864217863
37,90.46,88.41,83.52,81.1,79.54,80.68,89.58,92.85,88.35,85.41,81.91,80.48,79.22,81.88,73.84,76.56,83.51,76.66,74.74,72.61,71.68,70.69,68.15,73.54,74.28,70.13,68.16,70.55,67.31,77.03,63.12,63.78,58.52,64.53,69.31,63.2,76.7,73.03,62.62,63.68,63.21,62.77,62.26,61.79,61.27,60.67,60.09,59.6,59.15,58.6,57.96,57.4,56.78,56.21,55.72,55.09,54.37,53.75,53.23,52.66,52.01,51.35,50.7,50.1,49.53,48.94,48.38,47.75,47.15,46.57,46.04,45.55,44.98,44.37,43.85,43.41,42.9,42.35,41.69,41.15,40.72,40.21,39.75,39.36,38.89,38.4,37.99,37.56,37.10936961724013,36.66414464964609,36.224260301903456,35.78965252540267,35.360258064908095,34.93601438388749,34.51685973918257,34.102733097004645,33.69357417026989,33.28932339059793,32.88992190831179,32.4953115551027,32.105434881365326,31.720235137530125,31.339656227394308,30.9636427361233,30.592139920916875,30.22509369234156,29.862450595663045,29.504157829513733,29.150163227225196,28.800415238160493,28.454862946381837,28.113456014647692,27.776144749749466,27.442880018507232,27.11361329443874,26.788296629758015,26.466882646041565,26.149324552895933,25.835576082621103,25.52559156488093,25.21932585203267,24.91673434712844,24.617772966579917,24.32239818682744,24.03056697900332,23.742236855600897,23.45736581447166,23.175912376160515,22.897835546570512,22.62309481696288,22.35165019195843,22.08346211486708,21.818491551692148,21.556699888458454,21.298049005882763,21.042501223370973,20.790019336353314,20.540566560281512,20.294106558630197,20.05060343356312,19.81002173526694,19.57232639661456,19.337482807835617,19.105456769847414,18.87621447558731,18.649722528680343,18.425947952773022,18.204858135530497,17.986420893973197,17.77060439047256,17.557377188753872,17.346708244562492,17.138566858994768,16.93292271583329,16.729745853545452,16.529006674617282,16.33067595488723,16.134724778209502,15.94112462045836,15.749847265523815,15.560864851980696,15.37414985442102,15.189675064786355,15.007413620369293,14.82733895714435,14.64942485643705,14.473645388921051,14.299974951953383,14.12838824157303,13.958860252500909
38,105.96,96.57,109.5,95.1,96.41,97.12,83.24,94.82,90.08,90.42,87.77,86.06,77.43,84.05,89.91,92.56,87.17,86.18,77.12,82.84,84.76,80.76,84.64,85.98,75.14,74.14,75.32,80.08,74.65,78.08,70.85,68.27,66.78,78.51,76.37,69.74,66.56,74.89,68.69,69.91,69.48,68.95,68.41,67.88,67.26,66.65,66.05,65.52,64.99,64.4,63.77,63.09,62.4,61.82,61.26,60.57,59.89,59.2,58.48,57.81,57.2,56.52,55.75,55.1,54.45,53.79,53.17,52.49,51.85,51.27,50.67,50.03,49.43,48.81,48.19,47.64,47.06,46.45,45.84,45.33,44.8,44.25,43.73,43.28,42.82,42.29,41.79,41.25,40.75510801745166,40.266152159149364,39.783061255710635,39.30576498767607,38.83419387616954,38.36827928289816,37.90795338213286,37.45314916070839,37.00380041802331,36.55984172868075,36.121208479847645,35.687836796536246,35.25966360698278,34.83662655858919,34.418664073961935,34.005715304213,33.597720128959836,33.194619137645766,32.79635365755942,32.40286568845603,32.014097949256495,31.629993831348347,31.25049741726532,30.875553433988323,30.505107308984318,30.139105086147993,29.777493491180437,29.42021984753086,29.067232160454868,28.718479004936736,28.37390960974771,28.033473792067305,27.6971219948426,27.364805221409487,27.03647509153159,26.712083794701186,26.391584080799383,26.074929288115584,25.76207328730857,25.452970537445427,25.147576020622793,24.845845241966913,24.54773428567248,24.253199730944345,23.962198670677115,23.6746887301348,23.390628038931357,23.109975231030706,22.83268943540691,22.55873024802471,22.288057787878458,22.020632631613367,21.75641581352555,21.495368872261068,21.237453776097425,20.982632960302816,20.730869308456526,20.482126161788717,20.23636727248135,19.993556859707102,19.75365955359046,19.51664040454754,19.2824648926259,19.051098918164726,18.822508773775397,18.59666115368128,18.373523172397377,18.153062318031257,17.935246489642296,17.720043950542614,17.50742335631652,17.297353726801067,17.0898044741055,16.884745355912166,16.682146512835807,16.48197842172445,16.284211923678875,16.088818205372977,15.895768817733398,15.70503562924045,15.51659086328738,15.330407051481298
39,100.25,117.62,108.83,118.85,106.0,106.83,107.28,97.96,96.48,102.47,99.74,97.92,93.19,100.9,99.61,92.99,97.78,92.03,93.25,87.44,87.84,87.98,85.3,87.54,84.75,87.92,85.32,86.62,79.38,72.65,74.45,81.81,85.35,74.44,81.37,75.36,78.06,79.99,75.31,76.61,76.09,75.49,74.97,74.33,73.58,72.99,72.41,71.82,71.15,70.51,69.9,69.2,68.49,67.81,67.13,66.33,65.56,64.83,64.04,63.29,62.62,61.9,61.11,60.36,59.58,58.88,58.19,57.46,56.74,56.14,55.52,54.79,54.08,53.44,52.82,52.14,51.49,50.86,50.27,49.74,49.11,48.53,47.98,47.39,46.88,46.36,45.75,45.12,44.57868914981774,44.04387094699213,43.5154675474584,42.993402069804965,42.47759850181201,41.96798178456678,41.464477728348285,40.967013068704134,40.47551537298909,39.989913115134286,39.510135600877966,39.03611300515014,38.56777631599566,38.10505735326653,37.64788877796808,37.19620402683586,36.74993734037417,36.30902377220214,35.87339911428459,35.44299996235504,35.01776365049266,34.597628269814656,34.18253265912999,33.77241638624717,33.36721974797425,32.966883732734196,32.57135007664179,32.180561170042196,31.79446013228007,31.41299072758426,31.036097439837015,30.66372536976634,30.295820309715143,29.932328687564404,29.573197576079306,29.218374683563063,28.867808344510795,28.521447510263382,28.17924173966129,27.84114120839077,27.507096680945356,27.17705951997204,26.850981658232843,26.52881560795094,26.210514470156816,25.89603186926523,25.585322027844395,25.278339682500658,24.975040139955375,24.675379230314196,24.379313297720863,24.086799237741857,23.79779445063565,23.512256841352666,23.230144828881485,22.951417318210353,22.676033728365645,22.403953936334982,22.13513833314411,21.869547749087722,21.60714351915248,21.347887408247864,21.091741667283024,20.838668986436055,20.588632504500147,20.341595799537437,20.097522898225158,19.856378247817187,19.61812671614405,19.382733610305216,19.15016463928453,18.920385923296298,18.693363993785375,18.469065793427077,18.24745863874266,18.028510257483862,17.81218875124835,17.59846261417198,17.387300704890375,17.17867227457738,16.972546929560437,16.768894640666755
