,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113
0,1263.8955622182086,1233.7675125898036,1140.7184721646977,1073.4848348476298,1041.8903212158764,1092.6378175573961,1037.5567174750622,1018.5049045426805,954.5983070843628,888.5412161364555,829.5320409351957,734.3910438956119,706.0305958739791,683.7407447994977,683.3653504707576,687.490400091022,645.4261696821898,628.6521376658077,644.3428630889351,611.2419259471695,596.9960855538211,599.2965936074561,576.8649390448377,555.8037593232476,572.4532280885354,545.0006635679279,530.8056991820102,527.5210453831995,543.8665065571762,534.9865414047555,532.35432768642,529.4655200834744,526.500719303532,523.3581061392044,520.1350249198521,516.824735745831,513.3595241026278,509.4678160234596,505.62320325906717,501.7850506810216,497.7036286597834,493.6682239181996,489.52643892827086,485.28653590659417,480.9685520873728,476.6353917409559,472.2347820341197,467.70158535509745,463.3861333572804,459.04853961994706,454.45751051041765,449.8252973246353,445.248724955517,440.7269271054121,436.479780873667,432.3387229006143,427.85605322384936,423.45576076295816,419.4036241150611,415.381321066043,411.18326347471475,406.9752599017681,402.770729434133,398.70374788137457,394.75292765991645,390.7491487739325,386.9328798346021,383.0088071698245,379.22247763420927,375.54671564440656,371.6865137504878,368.02616358746303,364.4097392316845,360.9543308048747,357.3772094883379,353.3885641975984,349.77430800115036,346.3861415120284,342.9426898174444,339.56467241030356,336.37529515103506,332.9746463053488,329.4950910191987,326.2044122400808,322.8471745339757,319.83048465587547,316.77163097649714,313.55576269979497,310.33305795452446,307.1239656094663,304.204557414243,301.1957009747452,298.1127161321082,295.2237701739238,292.27441682614796,289.2714183628743,286.3408927923178,283.47809331323856,280.805324840502,277.9330926248056,274.9803498734035,272.32031376389483,269.6873950138926,266.9469260521847,264.21892719676174,261.61872211699836,259.01509444210313,256.40372375997134,253.90635748297817,251.39354331997538,248.8629714077255,246.31695542406067,243.88038033801564,241.553025406899,238.96346955512658,236.4902374355146,234.2611020532137,232.15143276538885,229.67477837849907,227.206679034193,225.11695473974294,222.91854520100057,220.61596785281404,218.33370053354923,216.0738159133919,213.95843055202005,211.86692798694574,209.75048066657544,207.6551756231167,205.58080165553054,203.52714967257342,201.49401267172132,199.4811857183046
1,82.99973908630406,90.40116393522474,73.39463611185889,85.3074698583691,76.62516591325404,67.30743343294833,68.91310331757859,72.6019304620777,69.47725314731957,69.44667029926173,67.55672867547823,54.35779321821699,55.900189835039285,53.34958734609643,46.005554715874766,51.22410264776586,51.52994010925966,50.93576370202203,51.97107836841997,43.511124623112785,41.08127643260538,47.20382952868009,39.10162114439274,42.82022570540969,39.58667634279459,39.783555658011835,40.983050315210214,37.05154603365129,36.617674491148335,34.99288897330561,33.84079027271281,33.27804279171767,32.629812397555526,32.19409089785975,31.65276825405371,30.990506623458998,30.294384646805014,29.93403978229179,29.57440443703706,29.240680872693076,28.505326993783655,27.730122108643656,27.398613798191462,27.210591507661178,27.11215090757247,26.55118810339556,26.004248957605682,25.964799481947637,25.813310062638408,25.59337648045306,25.33952862335829,24.71054975388674,24.391983685866563,24.36698949964631,24.320268389563324,24.085868633142866,23.839338710774115,23.740552294008864,23.51545160961696,23.30443774289786,22.96932329421962,22.486705574020178,22.333010329987346,22.003010787068092,21.501611263023364,21.56982269527522,21.42696715078209,21.150644290563292,21.120785661207336,21.10592447423602,20.95543316489902,20.31604554279052,19.916355163403225,19.71344332689135,19.556536548052847,19.52749252339811,19.38233248768273,19.38836906678459,19.1681039411518,18.680929126817887,18.11404296327406,18.038575674741693,18.186301794183876,18.02218394034678,18.076513621751587,18.004869571279016,17.701012734261397,17.430057387794918,17.37589054363302,17.093022277719456,16.72751982294993,16.843300265572637,16.773580506149173,16.225336599620988,15.719642076210576,15.692807569208625,15.670339189779,15.651884118644716,15.600139582755574,15.62959263377509,15.485996502851961,14.838803901279462,14.629775531600771,14.678580403309311,14.729464815857781,14.531589582212618,14.120592832077435,13.925873569610914,13.69444249511551,13.67747350897892,13.660372312284267,13.64108089024191,13.5834733666603,13.275194111632146,13.252410552908302,12.978827111463644,12.629177905924806,12.664789683672808,12.598663574559097,12.530138817786352,12.560603726777828,12.626302792933501,12.311444278623426,11.996787432719529,11.89147365954392,11.750124051975419,11.610341386302366,11.494244645044557,11.379308804477107,11.265522256260299,11.152873508131139,11.041351182742655,10.930944016514813
2,53.74768774122738,47.55563243268339,46.23926461506204,45.18864699056209,50.88710728080145,43.078169701269246,45.16871585155932,43.90513375934206,47.02704577080351,44.250335221575206,38.66394696323949,34.18347119780478,39.431640322545825,31.364126214262146,29.638946090623005,31.230737791826524,30.708588393750432,32.35247111409617,31.623411690698273,27.9646665889322,25.455922566552275,27.889991866185778,25.626707766014725,23.208462404699883,25.70126985690818,23.56506628076884,28.302929410344117,18.631190395993976,24.559628913143037,23.514657066781936,22.83431099310916,22.223719497619484,21.603537394593427,21.05033880859503,20.584500573003957,20.20522751676074,19.78549912670568,19.28503374788318,18.921990540756685,18.586171116701976,18.21752551798554,17.93799944052445,17.68214680462537,17.445007703331118,17.28226401667213,17.127832061374903,16.916137435349295,16.70460265908025,16.491198302524136,16.212227478865717,15.988400795555107,15.878424723427237,15.69405107584037,15.49430545774533,15.400557097582245,15.288879587796156,15.099276919638394,14.897505636681494,14.688253630700439,14.535696095472236,14.44364188735559,14.355436035167044,14.156182088519095,13.965666703728873,13.902139887116366,13.789394679210524,13.685204692039981,13.588809951276078,13.441389141500732,13.30008360689693,13.163875899983992,13.031793411572533,12.902959421815769,12.83395736206033,12.709489352216213,12.528939465087664,12.463440069139622,12.34071860016521,12.160126118120784,12.035472836146136,11.909081020460201,11.837375893589083,11.706400058913985,11.572603618712739,11.436287594915694,11.240656241414786,11.155703585129336,11.068864932161526,10.924088198151546,10.778461971348943,10.632748640010549,10.542806487339416,10.4537781803193,10.310569610873959,10.224105963519305,10.13996257718389,10.057867165245522,10.032695452262185,9.900983941608589,9.771567152498116,9.753022607359155,9.628148702413922,9.450857647972601,9.329200925913018,9.262596204712413,9.25047318596884,9.131283565509337,9.012221348500299,8.946905370598156,8.881252315888434,8.815214344600692,8.695284929827409,8.628135132509497,8.613542788490594,8.545179136548109,8.423151610209615,8.353548589995437,8.283736646825645,8.213597951764166,8.195857962458298,8.020763660176453,7.845955903778902,7.8286363694288115,7.759502864413918,7.638809874856926,7.518880222146046,7.4516300193593645,7.377116467742898,7.303348024157838,7.230317237798709,7.158016732365341,7.086439205317843,7.015577427139033
3,40.64516455380295,39.749334580850906,36.87977058844487,41.88935645368167,40.18788739534387,37.90774966398462,31.560841125800234,35.616697376834196,36.494803426736915,32.49984975267873,33.28673148896178,26.698802192566664,27.339992283793475,21.949963412154737,25.085948850803902,21.895188531032353,21.10805455478331,22.428400934580786,22.60641678026952,18.51024355537032,17.011873244861714,16.234710925996843,22.102234200038485,20.5829702913934,19.38154374876938,15.145413255888645,19.376362097704337,16.31883633641852,17.37584569770805,16.554530276402367,15.948230420677199,15.4587175382465,15.054601698180745,14.666269176510182,14.362568357800766,14.095213896728959,13.738533666486818,13.355037500266425,13.082482346554963,12.756557268471022,12.387702368670437,12.2224491729788,12.075761800079352,11.883913767659628,11.765927698259775,11.657154385345548,11.492994834129355,11.392889326150982,11.293016007309529,11.130732952559299,11.027256010660064,10.919753698231183,10.80598891539627,10.683706842314567,10.551186378316206,10.468616726995432,10.374036011110245,10.268048885167609,10.092612793954087,9.850976249761596,9.72870472558761,9.667087616977728,9.548916220550426,9.43541790989548,9.386619804707887,9.343608215062245,9.248350164860272,9.101119771583672,9.01740230326375,8.995949588933122,8.97820227962697,8.848826111707583,8.722251445533464,8.712706760376753,8.647488581083085,8.526247645251274,8.463036514913338,8.400274375433192,8.28034533205804,8.160026118847023,8.038971822353384,7.973780779021827,7.964034131345123,7.952406806078907,7.825424858318485,7.640079705644769,7.56633742840592,7.547316211239966,7.470575865438365,7.336592793012204,7.257918125995922,7.234728074071177,7.2113154294107185,7.13298648036138,7.055354429957674,6.978935159813463,6.903808814216983,6.885068463251615,6.813349018949626,6.7432211153025206,6.7290259802723424,6.662027902953806,6.542300090371531,6.477869901562785,6.414487163184688,6.351813876116372,6.236037999955801,6.120609004337405,6.112774869576661,6.104783639444495,6.043091792827245,5.981110097011846,5.918863093654248,5.856152803356921,5.8462825812687225,5.782900484653622,5.719085838793713,5.707833364605257,5.643423266503198,5.578816021715438,5.514358994498462,5.397429681479786,5.333109167006511,5.3213408333623144,5.2056717806339305,5.038563224412013,4.976070464276578,4.926310985317342,4.877049088891166,4.82827979929528,4.7799981905827185,4.732199386064772,4.684878557818416
4,39.2356443756647,31.258733373796026,33.16956441602578,25.02864501509456,30.73459731611477,27.482226686194466,28.87684400613088,26.121222881374955,26.88987902520234,26.04649103300709,21.890784301732268,25.49476568480266,23.145366253165797,21.498699644828836,15.448267613828193,21.803821370313784,20.095654024975936,18.52191830986191,17.87226068426084,16.936605010479525,16.641692943318258,18.376548507059713,16.477604770685502,13.173692994244385,11.75340187525527,12.930413802628989,14.559131305165458,12.453274277139316,14.045811241691778,13.393768055214418,12.96640440550002,12.630745101042258,12.394355463695362,12.09767910308843,11.826741822830979,11.584561055474897,11.383692027049726,11.161340169409703,10.916795819305678,10.722933053633863,10.472779098565516,10.298352213299516,10.201332630022101,10.058158450188186,9.928345936780868,9.870309174286556,9.759112427249278,9.653021289890361,9.54908922408244,9.445780624609277,9.464353594774385,9.296513923946495,9.063573497827521,9.010089819558724,8.887840402219707,8.757030829761188,8.739834647172987,8.712146520241497,8.553055228902698,8.265583630834472,8.095699033977496,8.04496965170207,7.994018050890318,7.944997627849467,7.899522943945186,7.858508782861487,7.764184910541066,7.674986133440122,7.590901251842954,7.511189969258249,7.493194621932606,7.4208689017734795,7.351298946857456,7.2841116906079755,7.218720800059996,7.154868901517916,7.0920089112582625,7.029836668498569,6.967999262061378,6.906227681181549,6.844042818242203,6.838178114275781,6.774318353092511,6.709174828725654,6.642751582483544,6.574715082363547,6.561718884726315,6.490532887323164,6.417839909617585,6.3442882127855516,6.269685994229145,6.250327750336922,6.230385930488552,6.2102364217572354,6.135001114651747,6.005455649486027,5.932216442522087,5.915027888272109,5.844323316427415,5.774968694979841,5.707269032734535,5.586745988458946,5.521912871655321,5.512294717643228,5.449615769097643,5.3877229574237075,5.218989634552753,5.050797870206723,5.044331272563495,5.037880641742968,5.031303474702239,5.024501304028162,4.910716626022934,4.7967094727565325,4.7890981443859575,4.781044256349707,4.772553784081544,4.7636244442384506,4.701541725726042,4.586487448886056,4.524123337504825,4.461993088503064,4.399808954321315,4.390081986290376,4.328359337749079,4.26682971900182,4.20568510367846,4.163629128187325,4.121993703695827,4.08077462478152,4.039967728075308,3.99956889184092,3.9595740355585867
5,30.88085452568391,26.927805871698837,29.809580128337696,26.184308983202698,25.504511110402653,25.523208992766858,25.011239765696338,23.97699298536722,26.91142471528936,23.446079779238037,23.41244898443625,21.900189243399993,17.41190349641747,13.721059126013,17.684158404585755,16.411786646773592,16.540042408919344,15.96527809518782,14.342773377335224,12.80855184311392,13.16753436911219,12.86744255558132,14.238783022168006,10.041665940273008,11.468346110384982,12.642959158096529,11.742675414470572,14.26665301823528,12.265839602245899,11.809258901235465,11.543671611647868,11.303585032736743,11.073237049514676,10.838339940874944,10.657380176110903,10.444829218092153,10.264867216049133,10.128660665632264,10.035699705865323,9.92195816413016,9.734166690404571,9.612807927166056,9.565397357764965,9.409681945409341,9.267831774568991,9.26042862063884,9.080182454507055,8.907226751363948,8.86062852920042,8.755253297823499,8.650273842905142,8.48278510958613,8.251596499179161,8.140340567809123,8.08601656149745,7.9637547765568595,7.895527649743845,7.8802066923666345,7.855428535354376,7.7609779538851695,7.659728166962841,7.614641657933766,7.506866413049777,7.399233520285417,7.353835748555769,7.311712461743078,7.273715239812536,7.2401856210677344,7.153281047655984,7.07093553188878,6.992817066254855,6.918211275500963,6.904436408718519,6.835789541934735,6.769273870507767,6.704468897442281,6.640949240130073,6.5785386745248555,6.516722514650049,6.512371730383071,6.450845242221059,6.3889343335465245,6.326531018195863,6.263194709021347,6.2556047265238846,6.189742253677903,6.122369112277886,6.053821886330511,5.983784591276335,5.968807492326993,5.952488750686636,5.879018639685863,5.8048616742592145,5.786337419010949,5.656876867380286,5.47264098965006,5.400080441734005,5.383622384174613,5.313415768022169,5.189701127429881,5.0676161882756325,5.00153982974168,4.990982189832458,4.981417623426026,4.9727332568830835,4.910808235915255,4.742005840702571,4.627885923773285,4.621799571129502,4.615879184553396,4.609977090117709,4.603961007983713,4.490888130330319,4.3776896209959455,4.371156083508788,4.364228077685338,4.356896240131035,4.349166715205908,4.341037114716175,4.226946376467834,4.112738014933773,4.104086345406481,4.095247114554175,4.086251912665654,4.077216660213597,4.0682192872386596,3.955321673803817,3.9157692314721237,3.876612305819836,3.837846941757596,3.799469223746168,3.7614752754009397,3.7238612591003872
6,32.53271764230347,26.27400650500611,29.380028395646,25.919770118452604,20.01044990161529,20.347949944043137,23.61751963709534,22.830096181972173,21.215354204618013,24.425806950634765,20.246667516851407,18.477896304518335,17.004463993852628,16.89878322455267,17.255341305258725,13.104818068267912,14.908124026895498,14.532639399801992,13.635698515992198,17.24638021996974,13.625211182424547,11.540948055333478,14.188127883218323,11.490027442699473,14.52335467149289,10.328744573374433,11.456877890612521,12.322357266945167,11.054239959668394,10.604442346767849,10.456902241316897,10.285925663322445,10.023188378632742,9.887014934794294,9.786052874717655,9.598775132717641,9.444220562799629,9.326081434604216,9.253326060368368,9.09993635438291,8.990633262488663,8.932714792711483,8.816309748751209,8.650224280630756,8.55883464004734,8.541052970061713,8.290565503169306,8.04909765967106,8.058012300600023,8.010021023185969,7.841579519715301,7.734723725150996,7.688325599195423,7.578848099824656,7.528199755626614,7.47323619761702,7.412546873800026,7.344700505680355,7.268669269572649,7.245713742134209,7.214565005165165,7.176826105202007,7.074414918722422,6.969975031120493,6.925790570121398,6.88327573634076,6.784815670346688,6.690528657712833,6.659711287579818,6.633088525768683,6.552704696191187,6.476093861586414,6.460547471819268,6.3900973222568656,6.3220513204419895,6.256279668048543,6.192048447685583,6.186323152540457,6.181416266361469,6.119817143661361,6.001414206661706,5.940227370273238,5.935790155142519,5.930694793213021,5.8676799999519424,5.746756865894984,5.681608189924846,5.615143194348473,5.547287342255846,5.534787683790205,5.520898658849662,5.337351117865926,5.153253413458706,5.137312036875914,5.065424525000429,4.93825241336899,4.8670581354085245,4.851694234872421,4.8368947776631925,4.713406465811681,4.591099218056813,4.579510157824994,4.568908694915812,4.559261296194622,4.550521446702989,4.488607112206301,4.3734372296295785,4.312982029517018,4.307047442296778,4.301382956390347,4.295871581948241,4.290375027328187,4.231294394983645,4.118589495594733,4.059254648556843,4.053188435645674,4.0467557093735085,4.039948646951442,4.032772524811173,3.9723747699119447,3.9117168137017284,3.850940564971191,3.790067120155543,3.7818973372326568,3.773584616064031,3.765236930692697,3.7048690822350445,3.667821070852538,3.631143532789583,3.594832763380925,3.558885095007283,3.5232968967248968,3.4880645738987774
7,26.123574607212195,24.17550290668256,27.466065529941663,23.913831502840523,27.645238757881586,24.959337080007156,17.115565838266594,24.41327652998809,26.064592676256716,16.03398116958381,20.860594337296845,19.446791345126673,15.098971480190572,16.217098033966455,14.111227339747012,10.135425116153556,12.590533807157088,17.627603834500388,13.52677879489552,12.61832902421689,13.36859409245759,11.471285771070484,10.451946172477212,10.16096098625496,8.764758003662026,9.502346066360612,9.745795961012517,11.155504801270553,9.724414468426495,9.3402302205081,9.151292638827012,8.964580758637698,8.761882638490032,8.6710317962397,8.514244676197617,8.35748352858429,8.222483922290573,8.063246395025928,7.94348454239515,7.808891736569269,7.784960436094083,7.744512085784866,7.570786810792239,7.400740987201499,7.364569462152333,7.338998584436524,7.202038485173759,7.074523551833678,7.015649983003401,6.962441353669917,6.912650515534131,6.864708971293367,6.8171111213384625,6.707441944856567,6.657772752760273,6.667372560958895,6.611532918362062,6.4887880566434735,6.421549299903002,6.408896664282237,6.388543955756221,6.360977887031343,6.327621511269901,6.29022962072711,6.190610530820964,6.091238044788082,5.994879288170927,5.901557942942336,5.870936535111598,5.843932277024024,5.820610598694309,5.800829471216858,5.784233352670137,5.71281646345723,5.5862806526430395,5.462053142895179,5.397261133993927,5.391328153014053,5.386371323095419,5.324905547595482,5.263918579139731,5.2032118023961615,5.142472952415005,5.138613956197425,5.077187360325514,5.0150119974808565,5.008883547356,4.8879814746738495,4.709245343787828,4.6431279419361875,4.632623195746282,4.508547980767143,4.383763735323849,4.370859998826223,4.357336270705817,4.343409374508553,4.329336575533699,4.26005697289517,4.191272445836363,4.123677748413829,4.05690322884526,4.045862481986219,4.035660389626578,4.026328630411476,4.017837360840158,4.010145451612056,3.895046685257232,3.780702979391318,3.775138838279072,3.7699476082321,3.764990881496387,3.7601665346914883,3.755352546462573,3.696936883117237,3.6384225139625297,3.579824893050289,3.5210324353074025,3.462160737028284,3.4030533968969157,3.3969946371239144,3.3906212895900323,3.331168878922979,3.2715688470734388,3.264673922467682,3.25763059632832,3.198027547096991,3.1385130240871333,3.1071283814344057,3.0760575803324,3.045297482414366,3.0148449806967332,2.9846969992652856,2.95485049296447
8,24.9223458095058,26.719187412833712,23.916629443481135,24.526827495011602,20.23459292415916,19.86823947011109,20.500829729527567,25.6686379378458,19.28634496641464,19.526158441893916,20.34672860210853,15.704697532264015,17.32406233512611,18.990239537158438,16.197251673474977,11.831143155888212,17.729429903849503,13.578556190862951,12.142215074560015,11.783284095292922,11.343769386324634,9.684846585159086,10.390177818568846,12.5793065055088,9.10493775503031,12.606776484936102,12.84379846963349,12.317418440965728,8.996461517436606,8.697097276023062,8.488438085464242,8.322493977179064,8.15080806159772,8.034817541704948,7.846518497905059,7.700766940729098,7.539826012365513,7.27560798886063,7.114156239796022,6.9942588586348915,6.92427159319265,6.903615725877895,6.806274717536464,6.638417030878665,6.535557942198347,6.503276718168837,6.480330300425271,6.466695206473231,6.400481285558799,6.280275564564304,6.226176998713725,6.236356406105406,6.186929897649724,6.076616218327521,6.027220146502664,6.038003725859461,5.984962724842404,5.928651173176489,5.867832823514235,5.801360876804807,5.790122032862806,5.7719350081245,5.747208843491773,5.717211972063808,5.623401745058961,5.528025376173112,5.492974825129837,5.459226744015615,5.368940286520006,5.282023193967566,5.2576496304589515,5.236587161119815,5.218714623555817,5.203716845411631,5.07597442659592,4.89308695194146,4.827539015776685,4.76368872765624,4.701048094203195,4.6966976491160715,4.692967163287078,4.632442064045789,4.572153141029732,4.569040492865074,4.508598061974363,4.447698769085621,4.4431790579934525,4.380931970721282,4.2609821577733955,4.196963445652395,4.188689543233686,4.122855688160873,3.999800970674947,3.932553524587428,3.920999858287665,3.90888538750908,3.896405127956402,3.8284499787069524,3.760780027437818,3.7489010840288852,3.7374538920141758,3.6718306608874585,3.6070475779056514,3.5979373801196495,3.5896031526281886,3.582018667840763,3.5210429612241425,3.4607809430241447,3.4012747774612713,3.342298980174159,3.3376984073146345,3.2795765998000954,3.22164226305558,3.2175199815394406,3.2133130610350973,3.155518206862663,3.0976080494062295,3.0397050772156073,2.9816120244687827,2.9766026704216464,2.9182931679886783,2.859807563704503,2.8541827171140812,2.8483363404539297,2.8423398936240973,2.7837769095992906,2.7252210444799827,2.697969201663305,2.670989873598562,2.644280335174997,2.6178378885325917,2.5916598627895655,2.565743613772594
9,23.435897936664485,23.216845335432943,25.1227519948782,22.21008633116785,19.233368145243986,16.868428890347307,17.477817613048526,20.491881303546723,18.44047684667846,17.666100659969384,20.573437188585668,15.753757899372193,17.321389243078972,15.199455178149735,17.15927544959414,16.17655554913629,13.843586974065612,13.160217421976677,12.299281684298775,13.123318961648339,8.781891989628585,13.642029290466473,11.758826469118382,11.44446440571957,9.64197150194798,14.46939521947259,11.22839304579062,10.604716517439003,8.87317047762302,8.61685168521894,8.534489968807662,8.402729489989351,8.168920111715318,8.001416810320048,7.757697262691027,7.573739951706239,7.501800243298732,7.280475824375774,7.0776074097685155,6.915410735306561,6.795672095621309,6.788882543062747,6.706118385555765,6.547386796643085,6.443311829434696,6.40368537043619,6.3720177261459465,6.34947860198997,6.336054592592916,6.209142968435694,6.089000173371073,6.09560669293851,6.105534513290586,5.994778817637336,5.884345120082179,5.89589357963462,5.906442261152628,5.915029140293112,5.797068274890169,5.674639681385276,5.670069235774435,5.659170986904417,5.641492945656566,5.6174225872604,5.588191457211751,5.494994461591123,5.400255692413311,5.366065238196002,5.274205952433582,5.185016799555763,5.158043440314764,5.134239192887578,5.1136636480453594,5.096201236206797,5.023906981006042,4.9541540769171,4.829336660754919,4.6491338204308015,4.585530140593387,4.580446817915158,4.576204639079206,4.572568858676355,4.569314684852577,4.509215674350088,4.392072285370743,4.331763904972422,4.328056326911749,4.323673782813402,4.318438899161202,4.312186719232493,4.304826114794463,4.183392377519995,4.004779300359794,3.938472944495746,3.927720936514757,3.916216473889059,3.9041466483289637,3.8917067054717736,3.8791199572313078,3.866636103198278,3.854433954786519,3.7330482967346637,3.5578789386486367,3.493478369716673,3.4846549795216815,3.4765823775575835,3.4692354203584936,3.4625770442597235,3.40257209662097,3.2892719126072096,3.176722798677773,3.064813518350676,3.007051716710203,3.0032006910634754,2.999364412194083,2.995451440435491,2.9914000982864666,2.9871685069998923,2.982713799734566,2.924844914011694,2.813760961174134,2.755744640385639,2.750597895742553,2.7451993306500064,2.7395865511020085,2.7338284280156415,2.7279456591417093,2.7006665709138744,2.673660269884732,2.64692402821913,2.6204551453599003,2.5942509477550817,2.5683087885878715
