age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150
26,83.57,94.29,85.54,81.47,76.29,83.15,84.47,78.48,82.31,100.12,92.31,91.55,86.43,97.4,93.1,85.63,90.43,103.13,98.12,90.35,88.53,90.67,82.33,85.33,73.55,72.34,78.88,80.28,78.03,63.55,57.38,59.28,59.49,69.04,52.76,63.98,52.56,60.31,49.62,48.64,47.24,45.92,44.63,43.35,42.18,41.15,40.18,39.22,38.31,37.55,36.8,35.98,35.25,34.66,34.13,33.56,33.01,32.46,31.93,31.57,31.06,30.62,30.37,30.05,29.64,29.2,28.8,28.4,28.13,27.92,27.58,27.17,26.89,26.65,26.4,26.0,25.59,25.26,24.92,24.61,24.3,23.96,23.72,23.42,23.12,22.91,22.61,22.34,22.071950271727445,21.807116424198984,21.545459878571776,21.286942525046662,21.03152670332469,20.779175222150577,20.529851310454013,20.283518666208362,20.040141407571966,19.799684072888112,19.562111650000304,19.32738952739351,19.095483513737673,18.86635983788769,18.639985109796452,18.416326369373568,18.19535102785489,17.97702689711774,17.761322189680932,17.54820546007429,17.33764567324085,17.129612165449924,16.924074614981816,16.72100310075832,16.52036802416876,16.322140167700443,16.12629064607997,15.932790935588423,15.74161284474618,15.552728524084623,15.366110456374415,15.181731456625487,14.999564662315315,14.81958353338889,14.64176186203049,14.466073723804946,14.292493536288102,14.12099600043637,13.951556149445434,13.784149280348037,13.618751022416218,13.455337258987324,13.293884195866246,13.134368302694938,12.976766352039405,12.821055370530976,12.667212677953284,12.515215867698767,12.365042777453464,12.216671538055703,12.070080534409138,11.925248405482762,11.782154054082627,11.64077662730838,11.501095526324987,11.363090406362748,11.226741157173795,11.092027903032113,10.958931032048751,10.827431147313114,10.697509086436444,10.56914592155183,10.442322949542456,10.31702168226986,10.193223885660906,10.07091150153384,9.9500667160005,9.830671920379316,9.712709720967094,9.596162927312887,9.481014559058236,9.367247837142594,9.254846186734856,9.143793228438776,9.03407278220168,8.925668860474229,8.818565667233267,8.712747597004627,8.608199230954437,8.504905335911952,8.402850859483683,8.302020932984913
27,88.66,78.05,87.73,88.6,76.98,82.09,81.24,82.08,83.44,93.24,86.37,91.71,96.04,92.82,103.03,90.95,87.35,102.76,101.62,103.54,98.86,96.23,79.95,85.82,78.97,83.39,77.84,77.65,71.54,69.58,59.32,56.97,63.92,63.61,60.73,61.41,59.4,59.64,52.98,52.02,50.57,49.15,47.86,46.6,45.43,44.35,43.32,42.35,41.36,40.55,39.87,39.01,38.18,37.51,36.87,36.28,35.79,35.21,34.53,34.13,33.75,33.24,32.87,32.54,32.11,31.62,31.21,30.87,30.6,30.33,29.89,29.43,29.14,28.86,28.51,28.02,27.56,27.26,26.99,26.75,26.39,26.0,25.71,25.4,25.14,24.89,24.55,24.25,23.959035585437174,23.671561904873073,23.38753706828492,23.106919724459903,22.829669002215844,22.55574451040125,22.28510636728491,22.01771514177665,21.753531902410046,21.492518148766614,21.234635889848164,20.979847546111365,20.728116008247007,20.4794046175869,20.233677146510807,19.990897788649885,19.751031207869406,19.514042440303324,19.279896972726625,19.048560703369148,18.81999993211904,18.594181370319294,18.371072111378147,18.15063966995521,17.93285193297879,17.717677169442396,17.505084040201325,17.295041578379536,17.08751917957313,16.882486611646872,16.679914024530767,16.479771891440762,16.282031067658036,16.086662731749716,15.893638444348152,15.702930069778574,15.514509825041785,15.328350279814185,15.144424287871956,14.962705075259954,14.783166161919356,14.605781391077304,14.430524929246895,14.257371227040997,14.086295077951535,13.917271539977115,13.750276004198858,13.585284136001105,13.422271894664531,13.261215533366133,13.102091589382692,12.944876874294216,12.789548493577042,12.636083807417661,12.484460469898877,12.334656370220562,12.186649701275453,12.040418891073346,11.895942641927274,11.753199891267327,11.612169850826838,11.472831977252737,11.335165952512467,11.199151742673262,11.064769509733228,10.931999680197169,10.800822915686943,10.671220103144933,10.543172354834024,10.416661008337629,10.291667646152755,10.168174046707298,10.046162213749666,9.925614376348785,9.806512959504458,9.688840625292865,9.572580218985557,9.457714801378051,9.34422763605434,9.232102188407215,9.121322119760352,9.011871288347972
28,86.59,82.84,87.42,92.75,87.35,88.93,83.3,89.9,85.27,95.9,86.13,94.58,89.74,93.98,100.55,101.48,92.64,103.21,102.59,101.3,93.25,100.15,93.16,87.6,65.57,75.08,83.01,81.38,84.95,69.56,71.15,64.52,59.56,63.8,65.6,69.39,65.38,69.72,56.91,56.03,54.58,53.17,51.86,50.54,49.31,48.17,47.14,46.06,45.09,44.33,43.45,42.58,41.83,41.05,40.29,39.66,39.09,38.52,37.89,37.35,36.87,36.42,35.93,35.45,35.11,34.63,34.2,33.92,33.53,33.15,32.78,32.28,31.82,31.42,31.02,30.67,30.24,29.84,29.59,29.31,28.89,28.45,28.12,27.81,27.54,27.21,26.78,26.37,26.053602354305955,25.741000473279517,25.4321488282608,25.12700244534271,24.825516876173452,24.527648217421525,24.23335308157821,23.94258861642258,23.655312475823976,23.37148281000953,23.091058285029145,22.81399806329049,22.54026179382651,22.2698096025629,22.00260209231813,21.738600362268425,21.477765939820262,21.220060848737873,20.96544755074823,20.71388895527357,20.465348419431354,20.219789757766797,19.97717718385784,19.737475358977665,19.50064939209469,19.266664762012546,19.035487395230106,18.807083617278963,18.581420162455924,18.358464144625515,18.138183105882494,17.92054494842431,17.705517973481133,17.49307085211834,17.28317264470151,17.075792771698932,16.870901013681582,16.66846754052065,16.468462852992516,16.27085782170875,16.075623648186106,15.882731913509053,15.692154490737213,15.503863642230417,15.317831912591164,15.134032225989644,14.952437788838715,14.773022157921417,14.595759181995955,14.420623050458222,14.24758823494675,14.076629547737785,13.907722063885188,13.740841179615519,13.575962583130478,13.413062264339441,13.25211647592943,13.093101772295125,12.935994990073858,12.780773248145628,12.62741391843556,12.475894664843942,12.326193404316205,12.17828833604043,12.032157912249836,11.88778083822278,11.74513607228276,11.604202845263423,11.464960611846035,11.32738908948951,11.191468238965387,11.05717824489284,10.92449955466868,10.79341282980483,10.663898975125853,10.535939109571427,10.409514605126368,10.284607028425599,10.161198189416675,10.039270102429766,9.91880499591015,9.799785331883246
29,95.09,87.73,85.5,83.16,80.17,83.68,77.13,89.33,90.05,102.93,92.07,96.37,100.07,90.15,103.71,100.45,103.99,101.85,107.58,106.07,105.89,100.04,99.14,90.17,82.8,91.46,78.48,86.42,81.76,77.98,72.56,71.53,68.34,70.72,63.7,74.18,65.19,76.73,61.43,60.63,59.14,57.71,56.34,55.02,53.78,52.57,51.48,50.33,49.32,48.5,47.54,46.69,45.82,44.99,44.35,43.62,42.92,42.32,41.72,41.14,40.52,40.02,39.51,38.92,38.51,38.04,37.59,37.28,36.84,36.35,35.92,35.44,34.95,34.49,34.09,33.81,33.4,32.91,32.51,32.13,31.79,31.3,30.86,30.56,30.24,29.9,29.44,28.99,28.642171090671447,28.29851491077846,27.958981424507137,27.623521171392042,27.292085305322892,26.96462556528956,26.64109426563038,26.32144427652882,26.005629072771836,25.69360263623318,25.385319533886726,25.080734878799845,24.779804300878336,24.48248398587316,24.18873061687039,23.89850142304956,23.61175412117366,23.32844696434749,23.048538693259275,22.77198852642906,22.49875618946365,22.228801885801644,21.9620863064651,21.698570591052842,21.438216366747156,21.180985709307095,20.926841152820167,20.675745689702318,20.427662721939598,20.18255613910151,19.94039023057598,19.701129724576052,19.46473975888487,19.231185919862344,19.000434174183493,18.772450907845084,18.547202916414,18.32465739527556,18.10478192013015,17.887544466496617,17.67291339020888,17.460857417664297,17.25134565557531,17.044347600721125,16.839833091189366,16.637772335631077,16.438135893757394,16.24089469584287,16.04601999396714,15.853483401021604,15.66325688095773,15.475312719532074,15.289623524306267,15.106162253902035,14.924902178994504,14.74581689206388,14.568880307395455,14.39406665132792,14.221350442750044,14.050706532107343,13.882110052643736,13.71553644965655,13.550961451241516,13.388361078044435,13.22771164326118,13.06898973313436,12.91217224595999,12.757236314074142,12.604159372114633,12.45291911801434,12.303493513001204,12.155860791349907,12.009999450630186,11.865888222451844,11.723506121223071,11.582832405143806,11.443846576205697,11.306528370440454,11.170857806678189,11.0368150987824,10.904380723911643,10.773535383512865
30,92.48,97.37,88.57,82.68,87.75,89.28,95.75,91.75,88.91,93.35,93.77,98.68,97.03,99.96,102.54,111.31,96.22,107.22,104.62,105.31,95.73,111.42,103.7,88.89,97.52,94.3,91.0,89.48,91.55,84.81,78.94,76.17,70.84,75.46,69.56,74.89,70.0,77.56,66.27,65.49,64.0,62.53,61.04,59.73,58.56,57.39,56.25,55.09,54.01,53.02,52.05,51.2,50.2,49.31,48.64,47.89,47.18,46.52,45.84,45.15,44.56,44.01,43.5,42.93,42.41,41.9,41.33,40.89,40.42,39.84,39.35,38.88,38.46,38.03,37.52,37.12,36.72,36.26,35.76,35.3,34.98,34.51,34.01,33.67,33.3,32.9,32.37,31.89,31.50738174447138,31.129353424364805,30.75586000705959,30.386847114271443,30.02226100252004,29.66204858266144,29.306157410121905,28.954535655599212,28.60713212459511,28.263896218350453,27.92477795337763,27.589727961460575,27.258697431057456,26.93163816589798,26.608502536152322,26.289243488197325,25.973814525084084,25.66216969677172,25.35426363919225,25.050051496120858,24.749488977773204,24.45253229244189,24.159138195327543,23.869263969006422,23.582867394131707,23.299906739667353,23.020340811719105,22.744128894937255,22.471230752516615,22.20160663596274,21.935217275325705,21.67202387920013,21.41198810542651,21.155072070857422,20.90123838065622,20.650450030634815,20.402670524448318,20.157863746634206,19.91599404074206,19.677026189801122,19.44092538702166,19.207657226028754,18.977187730160942,18.74948334270399,18.524510878059825,18.30223758034385,18.082631064787613,17.865659337271257,17.65129080408974,17.43949422312176,17.230238752660803,17.02349391235033,16.819229573417516,16.617415997738142,16.418023759706863,16.221023843899353,16.02638752787773,15.83408647008651,15.644092651255265,15.456378393931123,15.27091635271249,15.087679514249091,14.906641177709524,14.727774974313684,14.551054838034139,14.376455034894756,14.203950123905845,14.033514966830378,13.865124737950202,13.698754914299826,13.534381246367776,13.371979787395237,13.211526883609837,13.05299915469322,12.896373513313483,12.741627126060301,12.588737452509797,12.437682225692106,12.288439432558956,12.140987323749878,11.995304423358407,11.85136949963346
31,94.77,94.32,91.42,90.18,89.69,87.66,99.25,93.74,96.64,101.79,101.68,104.48,108.66,108.46,112.3,113.06,104.05,106.01,102.25,102.06,109.88,104.48,105.46,101.17,91.59,99.68,101.34,97.93,82.75,85.4,80.33,80.17,80.52,75.78,70.19,81.93,77.66,87.58,71.31,70.54,69.05,67.65,66.24,64.88,63.6,62.41,61.36,60.3,59.14,58.06,56.99,56.06,55.08,54.1,53.32,52.61,51.87,51.04,50.36,49.59,48.92,48.37,47.79,47.2,46.63,46.08,45.53,44.95,44.33,43.75,43.25,42.77,42.26,41.8,41.25,40.68,40.22,39.83,39.3,38.81,38.46,37.96,37.48,37.02,36.55,36.05,35.52,35.09,34.66899441964028,34.25303912978689,33.842073568034984,33.436037907674574,33.03487301845357,32.63852050581473,32.24692264223093,31.860022416251372,31.477763503073856,31.1000902253077,30.726947602020076,30.358281289880413,29.994037622397435,29.634163541254342,29.27860665516438,28.927315181015253,28.580237973296914,28.23732448486452,27.898524786556933,27.563789527959695,27.233069976642057,26.906317959301415,26.583485901000344,26.264526776120288,25.94939414759862,25.638042117882314,25.3304253387372,25.02649901124799,24.726218876008975,24.42954120331479,24.136422773541884,23.846820906576287,23.560693432385847,23.277998661592402,22.99869542470888,22.72274304271146,22.45010133684888,22.18073057959607,21.914591543700514,21.651645472754414,21.391854061576215,21.135179466019814,20.88158431278385,20.631031650365394,20.38348499810624,20.138908287337337,19.897265900615853,19.65852263248809,19.422643718917296,19.189594798046624,18.959341910199086,18.73185153711465,18.5070905234761,18.285026135764646,18.065626023022837,17.848858236473113,17.634691190280726,17.423093690981563,17.214034917863582,17.00748440334831,16.803412072227875,16.601788192618713,16.402583395580073,16.205768655495497,16.01131529988208,15.819195009390477,15.629379798186363,15.441842004141183,15.25655430845066,15.07348972582555,14.892621575063833,14.713923528097055,14.537369521706916,14.362933865427213,14.19059112383264,14.020316204822182,13.852084290954254,13.685870868874506,13.521651739125081,13.359402967098282,13.19910092227365,13.040722238980889
32,96.2,101.95,104.04,99.12,96.69,104.91,97.57,105.13,95.63,107.97,104.69,99.5,94.13,107.84,114.1,113.88,104.86,117.14,116.56,117.27,110.63,116.05,113.07,113.02,100.48,110.4,111.61,92.02,93.73,95.7,79.74,75.73,85.51,76.23,96.44,92.33,85.18,78.0,76.75,76.08,74.59,73.16,71.8,70.45,69.11,67.86,66.76,65.67,64.62,63.58,62.39,61.36,60.36,59.44,58.55,57.73,56.98,56.05,55.28,54.63,53.93,53.21,52.54,51.87,51.27,50.7,50.11,49.41,48.78,48.2,47.59,47.06,46.47,45.86,45.29,44.75,44.23,43.78,43.27,42.75,42.19,41.66,41.15,40.61,40.14,39.59,39.07,38.7,38.23568998081261,37.776949537201475,37.3237118818634,36.875911036679426,36.4334818031105,35.99635977206562,35.56448129429747,35.137783510006834,34.71620428963386,34.29968224372623,33.888156742675385,33.48156785750787,33.07985638948965,32.68296386025803,32.29083246248113,31.90340511906651,31.520625414084428,31.14243759276789,30.768786610853123,30.399618045766665,30.034878155833987,29.674513811202786,29.318472553051567,28.96670252451297,28.619152500278066,28.27577187672823,27.936510652198958,27.601319407243682,27.270149344106155,26.94295223737994,26.619680414272217,26.30028682368051,25.984724937511633,25.672948800022247,25.364913017950713,25.06057271117663,24.759883571929393,24.46280179571153,24.169284130639205,23.879287808365458,23.592770613156986,23.30969081281739,23.030007158687184,22.75367894485241,22.480665899595515,22.21092826434018,21.94442676404698,21.681122577609134,21.420977347720562,21.163953180875897,20.9100126572386,20.65911877143234,20.411234981881503,20.166325191074996,19.924353725830034,19.685285327424054,19.449085181199003,19.215718886957042,18.985152439224354,18.757352266723537,18.532285173164993,18.30991838658744,18.090219510017423,17.873156531337393,17.658697843021905,17.446812202665246,17.2374687428495,17.03063697114458,16.826286750371995,16.624388318341083,16.42491226811278,16.227829528263452,16.033111392489158,15.840729499869484,15.650655815131321,15.462862658253178,15.277322674860871,15.094008826359426,14.912894409669287,14.733953037490101,14.557158638300741,14.382485466227378
33,99.27,96.58,99.04,105.41,99.65,101.17,106.41,117.39,110.7,101.27,103.8,105.09,113.54,118.85,114.04,110.54,112.75,120.77,116.47,109.83,121.2,113.83,113.64,109.37,116.87,107.42,114.07,113.93,97.78,90.68,87.19,91.52,86.87,83.2,87.81,91.51,84.92,96.24,82.6,82.0,80.53,79.11,77.79,76.45,75.16,73.94,72.73,71.56,70.53,69.5,68.35,67.25,66.26,65.33,64.28,63.35,62.61,61.74,60.8,60.0,59.31,58.58,57.76,57.05,56.45,55.74,55.02,54.28,53.6,52.98,52.33,51.69,51.07,50.37,49.78,49.28,48.68,48.17,47.66,47.04,46.34,45.78,45.24,44.67,44.17,43.63,43.06,42.52,42.009868398296156,41.50585578314654,41.0078887999682,40.515894964386234,40.02980264245631,39.54954108033092,39.07504036470436,38.60623142281283,38.14304601254567,37.68541668289042,37.23327683326521,36.78656062452026,36.345203028381405,35.909139797784036,35.47830742731809,35.05264320267175,34.63208515118778,34.2165720319748,33.80604336557347,33.40043936473541,32.999700973978086,32.60376984980737,32.21258834094008,31.826099488303992,31.444247025037814,31.066975336936295,30.694229502005136,30.32595523112861,29.9620989076245,29.602607537800417,29.24742879050875,28.896510927925554,28.549802854994194,28.207254089759157,27.868814743588604,27.534435531063085,27.2040677501981,26.87766331211026,26.555174661907497,26.2365548380214,25.921757452429777,25.610736651101725,25.303447133775116,24.999844153956577,24.6998834892553,24.40352146116051,24.110714905375282,23.82142118170527,23.535598144392505,23.253204181670338,22.974198146542307,22.698539416114535,22.426187822374636,22.15710372141278,21.891247914311897,21.628581666925115,21.369066729653245,21.11266530777856,20.859340051576094,20.609054056313628,20.361770862251696,20.117454474421038,19.876069283512788,19.637580135099547,19.401952290080487,19.169151434570086,18.939143640343193,18.71189542416742,18.487373668693305,18.26554567189795,18.04637912730757,17.82984210422005,17.615903057593645,17.404530828046997,17.195694612192955,16.98936400219348,16.78550894620473,16.584099728599607,16.385107019411414,16.188501824890185,15.994255517168877,15.802339784819756
34,103.38,105.57,105.95,108.01,100.01,112.46,113.27,121.02,106.06,105.61,110.46,113.95,114.95,121.79,120.49,115.08,115.27,111.96,117.23,112.74,133.81,117.48,117.83,109.15,112.41,110.76,114.27,124.29,108.49,107.37,98.46,88.18,93.73,93.1,98.69,97.59,94.95,99.87,88.94,88.37,86.98,85.75,84.48,83.1,81.87,80.75,79.5,78.27,77.14,76.07,74.95,73.8,72.85,71.87,70.7,69.67,68.81,67.96,67.02,66.04,65.21,64.48,63.64,62.88,62.19,61.38,60.56,59.8,59.03,58.25,57.53,56.88,56.17,55.46,54.89,54.26,53.65,53.06,52.43,51.81,51.07,50.43,49.87,49.26,48.68,48.05,47.43,46.79,46.22865109350962,45.67403524222143,45.12607172631132,44.58468079633577,44.04978365342818,43.52130242949524,42.99916021692237,42.483280999260856,41.97358969083526,41.47001210703781,40.97247493462298,40.480905751511045,39.995232997082674,39.51538598208069,39.04129484900273,38.57289057210127,38.110104967285416,37.65287067231725,37.20112111710628,36.754790523709474,36.31381392613492,35.87812711093077,35.44766665679261,35.02236989495612,34.60217489929518,34.18702048632189,33.776846215186595,33.37159237777601,32.971199949204035,32.575610637320914,32.18476684310593,31.798611660667394,31.41708886734073,31.040142893983045,30.667718874482276,30.29976255664064,29.936220371487508,29.577039383770224,29.222167291954047,28.871552408418545,28.52514368916304,28.182890684297472,27.844743557846027,27.510653048139776,27.180570527227758,26.854447921662214,26.532237722400446,26.213893014510315,25.899367447464748,25.588615195534345,25.28159101719845,24.978250195734077,24.678548549117778,24.382442430025602,24.089888715931284,23.800844789302577,23.515268567306727,23.233118452301298,22.95435335163784,22.67893265785823,22.406816258596464,22.13796452667687,21.872338290408546,21.609898883094584,21.350608053915472,21.094428047143865,20.84132155263534,20.59125169592657,20.344182067940853,20.1000766556752,19.85889993131693,19.620616743323403,19.385192385734904,19.15259257837097,18.92278342722303,18.695731464061733,18.471403616731468,18.249767199248506,18.03078993160466,17.814439919963633,17.600685646759164,17.38949596079318
35,105.96,119.28,121.18,113.98,119.57,104.49,117.1,118.26,121.99,119.41,123.14,124.35,124.41,118.05,117.43,129.5,107.85,124.55,128.11,125.91,122.89,118.62,127.18,127.5,117.98,124.06,123.93,135.21,131.71,101.61,108.34,99.49,101.78,105.46,101.58,101.86,102.64,105.89,96.19,95.7,94.35,93.21,91.96,90.62,89.42,88.35,87.14,85.86,84.68,83.59,82.48,81.38,80.32,79.29,78.09,76.97,76.01,75.04,74.06,73.03,72.11,71.28,70.42,69.59,68.76,67.92,67.0,66.18,65.34,64.48,63.67,62.87,62.12,61.34,60.67,60.0,59.27,58.56,57.91,57.29,56.43,55.69,55.11,54.43,53.81,53.1,52.45,51.82,51.198320276238654,50.58409688460461,49.97724044157534,49.377662636468955,48.785276201643136,48.19999494229622,47.62173366693129,47.05040821715725,46.4859354478214,45.92823319720837,45.37722029697379,44.83281655227681,44.29494272191281,43.76352050837959,43.23847257774483,42.71972249011008,42.20719473934566,41.70081472328949,41.20050873381339,40.70620394688938,40.21782839278852,39.73531098588206,39.25858149484034,38.78757050289789,38.322209447588314,37.86243058100942,37.40816697975697,36.95935249525608,36.515921793496105,36.07781030536206,35.64495426636948,35.21729064712842,34.794757183144625,34.37729235495209,33.96483537817933,33.55732620354941,33.15470549701252,32.75691463974597,32.363895698353055,31.975591464597898,31.59194538586949,31.212901604916507,30.838404930046213,30.468400835124434,30.102835429774427,29.741655489178026,29.38480841434081,29.03224224202577,28.68390564475336,28.339747881132904,27.999718835597466,27.66376899853643,27.331849446428052,27.00391183190578,26.679908413559364,26.3597919963326,26.043515961324488,25.73103424592176,25.422301343798917,25.117272304918224,24.815902685861154,24.51814860943065,24.223966705048863,23.93331411869087,23.646148532752072,23.36242812631339,23.08211155527381,22.805158021886374,22.531527155553658,22.261179132032275,21.994074554228384,21.73017453166734,21.469440620891458,21.211834835393706,20.957319675418844,20.705858048493745,20.457413338963356,20.21194935832216,19.969430345214167,19.72982097536662,19.493086361590017,19.259192004109536
36,130.95,108.92,120.92,114.78,131.69,124.02,124.41,128.51,134.83,132.33,129.18,131.92,131.75,127.73,134.48,126.38,108.13,128.58,126.36,136.55,125.87,132.02,127.05,133.03,131.39,128.88,125.21,124.73,126.13,113.0,119.1,102.01,109.33,99.66,113.55,115.38,118.07,113.3,104.55,104.24,102.9,101.7,100.5,99.29,98.06,96.92,95.88,94.74,93.47,92.28,91.13,90.03,88.96,87.94,86.74,85.47,84.41,83.37,82.28,81.2,80.17,79.22,78.25,77.26,76.36,75.41,74.45,73.53,72.5,71.64,70.81,69.86,68.98,68.15,67.38,66.58,65.8,65.1,64.29,63.47,62.67,61.88,61.19,60.43,59.69,58.96,58.23,57.56,56.86947758979224,56.18723674284623,55.51317818017888,54.84720382576699,54.189216786663515,53.53912131323039,52.896822799138434,52.262227801251115,51.63524395014804,51.01578002965963,50.403745887390684,49.799052444662216,49.20161170645328,48.61133674151735,48.028141622731376,47.45194148674674,46.882652474338286,46.320191720462596,45.76447737414153,45.215428548753174,44.672965331973714,44.137008755951896,43.60748082713453,43.08430446661557,42.56740351013613,42.056702727968116,41.5521277752051,41.053605201704215,40.56106245208608,40.07442781602573,39.593630448136324,39.118600377910845,38.64926843018767,38.18556628480138,37.7274264467574,37.27478220646465,36.82756767950287,36.385717746971686,35.94916808531609,35.51785513650095,35.09171610801102,34.67068894302555,34.25471236018546,33.84372578400068,33.43766938461742,33.03648402810904,32.64011129635973,32.2484934970063,31.861573593845502,31.479295246601225,31.10160280098275,30.72844124891744,30.359756258376215,29.99549415348989,29.635601874781948,29.280027028877583,28.92871782885281,28.581623114118134,28.238692350418496,27.899875600007864,27.56512351170738,27.23438734078905,26.90761891915021,26.584770665255423,26.26579556425281,25.95064715803222,25.63927954522526,25.331647391147097,25.027705888029182,24.727410774902896,24.430718307774104,24.137585279506766,23.847968999939333,23.56182728594291,23.279118461421255,22.999801357310794,22.72383528175516,22.451180049930645,22.181795954220746,21.91564374433254,21.652684657122123,21.392880396710993
37,135.89,141.19,124.59,134.62,132.08,141.02,130.52,126.63,140.19,145.6,146.09,134.91,130.05,134.4,134.03,132.58,136.14,139.68,129.73,149.71,134.78,142.87,135.84,137.2,141.01,136.09,129.77,130.74,133.26,124.2,129.1,114.41,124.59,110.11,117.66,112.72,126.04,135.77,113.99,113.91,112.62,111.41,110.24,109.22,108.01,106.77,105.71,104.64,103.54,102.27,101.03,99.84,98.76,97.72,96.46,95.16,93.96,92.8,91.56,90.39,89.27,88.22,87.16,85.97,84.93,83.91,82.89,81.89,80.75,79.64,78.76,77.8,76.81,75.98,75.05,74.07,73.32,72.49,71.47,70.62,69.8,68.89,68.03,67.24,66.42,65.67,64.81,63.95,63.18284424251466,62.424888518481744,61.67602258591311,60.936137493477894,60.2051256003588,59.482880566323914,58.76929730208611,58.064271999087374,57.367702089786334,56.6794862079457,55.99952422834479,55.32771721713888,54.663967421931076,54.00817826184415,53.36025432752058,52.72010131162558,52.08762608827219,51.462736593883704,50.845341916546786,50.23535220665836,49.63267868685371,49.037233652006435,48.44893045930042,47.86768346866092,47.293408102323454,46.72602077533681,46.16543890549123,45.61158091331834,45.0643661823787,44.52371506918988,43.98954887344209,43.46178983799816,42.94036116874981,42.42518694526447,41.9161921902822,41.41330280021875,40.91644558487809,40.425548217811794,39.94053922639082,39.46134802159,38.98790483841917,38.52014075577948,38.057987676607105,37.60137831794514,37.15024621094354,36.70452567107483,36.264151817990225,35.829060525879115,35.39918845325332,34.97447302309096,34.55485239305196,34.140265465406216,33.7306518870336,33.32595200971144,32.92610690004259,32.53105835931179,32.14074885398867,31.755121555440272,31.374120320074848,30.99768964962928,30.62577475073788,30.25832146543547,29.895276281085515,29.536586330380132,29.18219939134006,28.83206385753029,28.486128728131924,28.14434363772657,27.80665881658381,27.473025080733063,27.143393851819884,26.817717127321494,26.495947460690605,26.17803802092414,25.863942483353817,25.55361511899932,25.247010725071387,24.94408466468433,24.644792797359102,24.349091558448386,24.05693785985522,23.7682891694581
38,160.05,142.01,145.36,138.77,132.69,147.17,139.16,139.18,146.11,153.19,148.9,167.37,152.66,139.57,150.73,142.35,145.17,138.81,144.9,142.39,148.77,138.66,138.57,137.03,135.34,142.45,137.53,154.6,144.49,141.16,132.1,126.81,134.19,144.43,128.67,121.71,121.7,126.58,124.48,124.63,123.47,122.33,121.11,120.12,119.05,117.88,116.72,115.51,114.44,113.34,112.14,110.85,109.63,108.39,107.1,105.91,104.64,103.35,102.0,100.7,99.51,98.31,97.05,95.74,94.53,93.43,92.28,91.17,90.03,88.71,87.62,86.58,85.55,84.63,83.53,82.39,81.45,80.46,79.41,78.6,77.7,76.66,75.68,74.83,73.98,73.1,72.17,71.24,70.38542249188286,69.54109269749766,68.70688781455534,67.88268651312099,67.06836892566535,66.26381659732334,65.46891249584218,64.68354101158147,63.907587887874875,63.1409402508751,62.38348657970882,61.63511669652844,60.895721706822,60.16519405910322,59.44342747527312,58.730316940671734,58.02575871402635,57.32965027770995,56.64189035763775,55.96237889342228,55.29101699858,54.6277069903763,53.97235235998051,53.324857742620885,52.68512892753291,52.053072808217635,51.4285974122867,50.811611881565625,50.20202640245549,49.59975229546792,49.00470188589673,48.41678858340462,47.83592682233312,47.26203208159936,46.69502081505754,46.1348105111891,45.581319633412676,45.03446762008398,44.49417488449596,43.960362765137,43.43295358538098,42.911870563952256,42.397037864667325,41.88838053674478,41.38582453470205,40.8892967183553,40.39872480307783,39.91403736974839,39.43516386475113,38.962034570130676,38.494580623488716,38.03273396824235,37.57642736357245,37.12559438442361,36.68016939165917,36.24008754200953,35.80528475822717,35.37569774898327,34.95126394917772,34.53192158957752,34.117609587384955,33.70826764572109,33.30383614419398,32.9042562184854,32.50946966086747,32.119419009737655,31.7340474600838,31.353298903277405,30.977117907177,30.605449676334747,30.23824010173817,29.875435711068462,29.516983668700455,29.16283178565098,28.812928489733853,28.467222815611528,28.12566443464011,27.788203605127677,27.454791182282616,27.12537860826526,26.799917912187922,26.478361700166534
