age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160
27,125.6,105.33,120.29,99.75,122.97,51.5,98.42,172.19,90.67,112.6,80.34,124.34,132.03,78.02,140.24,54.14,85.18,93.29,89.86,109.0,133.03,146.13,73.22,140.86,92.97,123.46,74.39,122.68,131.26,32.58,163.0,72.08,56.91,105.99,139.36,57.75,91.14,75.5,117.7,104.63,96.32,103.78,68.14,109.09,95.24,93.41,93.21,93.07,92.92,92.74,92.48,92.09,91.52,90.76,89.88,88.92,87.93,86.93,85.89,84.84,83.79,82.78,81.81,80.87,79.97,79.1,78.24,77.39,76.54,75.7,74.88,74.06,73.25,72.45,71.65,70.87,70.09,69.33,68.57,67.82,67.08,66.34,65.62,64.9,64.19,63.49,62.79,62.11,61.43,60.76,60.09,59.43,58.78,58.14,57.48131132789744,56.83008517328294,56.18623699065023,55.54968319233906,54.92034113768341,54.29812912228264,53.68296636739427,53.07477300944681,52.47347008967148,51.8789795438514,51.291224192186874,50.71012772927551,50.13561471420589,49.567610560763406,49.00604152774713,48.45083470939634,47.901918025925525,47.35922021416662,46.82267081831725,46.292200180793806,45.76773943318815,45.249220487326724,44.736576026431074,44.22973949637835,43.72864509706098,43.233227773844135,42.74342320912,42.25916781395775,41.7803987198481,41.30705377054138,40.83907151397813,40.376391194311054,39.91895274401738,39.4666967761006,39.01956457638054,38.5774980958708,38.14043994324252,37.70833337737354,37.28112229998202,36.85875124834342,36.44116538809006,36.02831050609228,35.620133003420165,35.216579888385084,34.817598769660044,34.42313784947794,34.033145916906975,33.64757234120212,33.26636706523202,32.88948059898031,32.516864013120575,32.14846893266405,31.78424753067941,31.424152522083563,31.068137157502907,30.71615521720404,30.368161005093334,30.024109342784396,29.683955563732784,29.347655507437175,29.015165513706226,28.686442416990378,28.36144354077789,28.040126692054347,27.722450155824955,27.40837268969888,27.09785351853497,26.79085232914808,26.487329265075452,26.18724492140232,25.89056033964616,25.597237002698918,25.307236829826497,25.020522171724956,24.737055805632657,24.456800930497824,24.17972116220085,23.9057805288307,23.634943466014896,23.36717481230233,23.102439804598447,22.840704073652102,22.581933639593593,22.326094907523213,22.07315466314976,21.823080068478543
28,88.27,186.97,106.56,121.65,91.31,159.37,138.54,92.04,108.31,91.7,121.21,94.75,154.68,84.92,133.49,85.18,77.41,125.39,87.15,106.97,50.68,114.6,99.66,73.6,120.7,91.53,121.47,154.72,72.93,98.49,123.95,98.38,32.47,73.24,73.47,98.53,140.46,140.51,116.8,93.19,104.58,95.85,144.93,135.24,108.76,102.8,102.35,102.11,101.92,101.72,101.47,101.14,100.67,100.02,99.19,98.22,97.19,96.12,95.04,93.93,92.81,91.7,90.61,89.57,88.56,87.58,86.63,85.68,84.75,83.82,82.9,82.0,81.1,80.21,79.33,78.47,77.61,76.76,75.92,75.09,74.27,73.46,72.65,71.86,71.07,70.3,69.53,68.77,68.01,67.27,66.53,65.81,65.09,64.37,63.657167874006646,62.9522296370897,62.2550978724753,61.565686131441254,60.88390892259684,60.20968170128131,59.54292085907985,58.883543713455616,58.23146849749654,57.586614349775786,56.94890130432432,56.31825028071477,55.694583074254794,55.07782234628937,54.467891614610174,53.86471524397139,53.26821843671045,52.67832722347262,52.09496845403839,51.51806978825232,50.947559687052475,50.383367403599074,49.825422974501485,49.27365721114228,48.72800169109743,48.18838874965153,47.654751471406875,47.12702368198559,46.60513993982357,46.08903552805532,45.57864644648864,45.073909403668225,44.57476180902711,44.08114176512504,43.59298805997281,43.11024015944161,42.632838199756364,42.16072298007231,41.69383595513364,41.23211922801361,40.775515542934905,40.32396827816955,39.877421439017525,39.43581965086298,38.99910815230751,38.56723278837937,38.14014000381791,37.71777683643239,37.30009091053435,36.88703043044267,36.47854417406059,36.074581486523876,35.675092273919255,35.280026997072476,34.889336665405146,34.50297283085957,34.120887581890905,33.74303353752584,33.369363841487,32.99983215638256,32.63439265796003,32.27300002942383,31.915609455815655,31.562176618457215,31.212657689454378,30.86700932626226,30.525188666310473,30.187153321687912,29.852861373886356,29.52227136860233,29.195342310596526,28.8720336586101,28.55230532033732,28.236117647453874,27.923431430700212,27.61420789501937,27.308408694748607,27.005995908864293,26.70693203627949,26.411179991193563,26.118703098493302,25.829465089204994,25.54343009599684,25.260562648731153,24.980827670065885,24.704190471104774
29,120.4,59.8,148.96,166.18,75.3,100.85,142.28,132.12,84.8,126.42,133.6,55.69,110.13,107.62,69.86,93.27,108.26,132.81,71.7,56.06,82.62,108.51,78.47,90.73,100.27,119.46,89.67,103.1,73.0,105.33,157.1,99.7,107.56,81.42,89.07,65.33,131.51,124.02,148.01,134.16,186.83,103.58,137.6,143.65,114.51,107.63,106.77,106.29,106.0,105.76,105.5,105.19,104.79,104.25,103.55,102.66,101.66,100.59,99.5,98.39,97.26,96.13,95.0,93.91,92.84,91.81,90.8,89.81,88.82,87.85,86.89,85.94,85.0,84.07,83.15,82.24,81.34,80.45,79.57,78.7,77.84,76.99,76.15,75.32,74.49,73.68,72.87,72.08,71.29,70.51,69.74,68.97,68.22,67.47,66.73235546389279,66.00277554111963,65.28117206185749,64.56745782023745,63.86154656380599,63.16335298310127,62.47279270134351,61.78978226423807,61.114239129889924,60.44608165882852,59.78522910414163,59.13160160171702,58.485120160590974,57.84570665340209,57.213283806949704,56.58777519285533,55.96910521832632,55.357199117020436,54.751982940010365,54.15338354684698,53.561328596720266,52.97574653971695,52.39656660817371,51.823718808124845,51.257133910843535,50.69674344447554,50.142479685764314,49.59427565186672,49.05206509225808,48.51578248072585,47.98536300745072,47.46074257117434,46.94185777145273,46.42864590099425,45.92104493808148,45.418993539075856,44.922431031004294,44.43129740422686,43.94553330518459,43.465080029226584,42.989879513515575,42.51987433001103,42.055007678528916,41.59522337987747,41.14046586906784,40.69068018859914,40.245811981816786,39.805807486343454,39.37061352758198,38.94017751228912,38.51444742221968,38.09337180784013,37.67689978211086,37.26498101433654,36.85756572408363,36.45460467516436,36.05604916968662,35.66185104216873,35.27196265371868,34.88633688627696,34.50492713692232,34.12768731223982,33.75457182275043,33.385535577401534,33.020533978117655,32.65952291441081,32.30245875804971,31.949298357787313,31.59999903414598,31.254518574259645,30.912815226772413,30.574847696792858,30.240575140903584,29.90995716222525,29.58295380553463,29.259525552436,28.939633316585347,28.623238438966773,28.310302683220545,28.000788231022256,27.694657677512417,27.391874026776144,27.092400687372134,26.796201467910638,26.503240572679687,26.213482597319196
30,150.28,142.23,140.14,69.77,88.13,103.51,128.13,125.57,177.58,111.08,118.13,82.54,134.96,102.1,139.48,46.3,69.92,69.97,158.85,112.24,80.67,106.52,33.18,87.76,135.02,108.2,117.44,115.04,85.41,146.06,105.57,124.08,91.61,132.5,105.15,88.81,122.24,106.26,139.53,66.07,117.49,135.43,144.75,76.27,95.39,103.21,101.92,101.1,100.63,100.31,100.03,99.73,99.37,98.93,98.38,97.67,96.82,95.87,94.86,93.84,92.8,91.75,90.69,89.65,88.63,87.64,86.67,85.72,84.79,83.86,82.94,82.03,81.14,80.25,79.37,78.5,77.65,76.8,75.96,75.13,74.3,73.49,72.69,71.89,71.11,70.33,69.56,68.8,68.05,67.3,66.57,65.84,65.12,64.41,63.7148632057533,63.02722858760839,62.34701517927672,61.67414288828817,61.00853248656053,60.350105601070666,59.69878470462636,59.05449310673788,58.417154944587885,57.786695174098945,57.16303956109733,56.546114672572294,55.93584786802955,55.332167290938216,54.73500186026993,54.144281262129354,53.55993594147499,52.98189709392935,52.41009665767749,51.84446730545303,51.28494243661062,50.73145616928394,50.18394333262842,49.64233945914757,49.10658077710227,48.57660420300181,48.05234733417608,47.533748441427946,47.0207464617648,46.51328099120872,46.01129227768404,45.51472121398187,45.02350933080039,44.53759878986034,44.056932377094796,43.58145349591242,43.111106160533446,42.64583498939757,42.185585198642976,41.73030259565578,41.279933572689025,40.83442510055061,40.39372472235929,39.957780547368074,39.52654124485433,39.09995603807576,38.67797469829165,38.26054753884863,37.847625409330256,37.43915968976976,37.03510228492523,36.635405618616566,36.2400226281236,35.84890675864461,35.462011957814724,35.079292670283394,34.700703832350435,34.32620086665995,33.955739676951545,33.58927664286816,33.226768614819896,32.86817290890338,32.51344730187589,32.16255002618369,31.81543976504411,31.472075647580652,31.13241724401058,30.796424560884482,30.464058036377214,30.13527853562962,29.810047346140585,29.488326173208772,29.170077135423565,28.855262760204702,28.543845979390007,28.235790124870764,27.931058924274197,27.629616496692528,27.331427348458146,27.036456368964377,26.744668826531335,26.456030364316394,26.170506996268823,25.888065103128056,25.608671428465147,25.33229307476696
31,120.5,50.59,112.18,150.35,89.49,117.29,112.6,128.57,107.92,160.65,102.53,125.37,107.12,87.48,118.09,92.37,100.46,100.9,110.11,79.73,168.95,80.54,65.43,74.98,173.48,80.24,97.37,89.28,96.92,85.57,122.2,89.6,116.48,83.19,90.75,88.66,80.33,137.48,89.46,98.85,99.04,125.44,66.77,142.76,109.87,101.0,99.32,98.1,97.32,96.82,96.47,96.14,95.79,95.38,94.9,94.32,93.6,92.76,91.84,90.87,89.89,88.9,87.91,86.91,85.93,84.97,84.02,83.1,82.19,81.29,80.4,79.52,78.65,77.79,76.94,76.1,75.27,74.45,73.63,72.83,72.03,71.24,70.46,69.69,68.93,68.18,67.43,66.69,65.96,65.24,64.53,63.82,63.12,62.43,61.75165651074765,61.080683674857646,60.41700140527697,59.76053048515171,59.11119255837181,58.46891012021846,57.83360650811321,57.20520589246752,56.583633267631775,55.96881444294267,55.360676033867826,54.7591454532466,54.1641509026262,53.57562136369174,52.99348658978962,52.41767709754285,51.84812415855758,51.28475979121969,50.727516752580506,50.17632853033074,49.63112933486163,49.09185409141225,48.55843843230228,48.030818689249045,47.508931885768156,46.9927157296566,46.482108605557634,45.977049567606315,45.477478332155115,44.98333527057844,44.49456140215537,44.011098387029776,43.532888519246875,43.0598747198655,42.592000530145135,42.12921010480705,41.671448205368634,41.21866019355014,40.7707920247531,40.327790241609534,39.88960196760136,39.45617490074905,39.027457307368856,38.603398015897966,38.18394641078662,37.76905242645669,37.35866654132586,36.95273977189677,36.55122366691035,36.15407030156268,35.76123227178474,35.37266268858426,34.98831517244906,34.60814384781123,34.23210333757141,33.86014875768266,33.492235711793015,33.12832028594648,32.76835904334134,32.4123090191457,32.06012771536911,31.71177309579007,31.367203580938604,31.02637804313334,30.68925580157253,30.355796617478397,30.025960689294273,29.699708647933875,29.377001552082238,29.057800883547703,28.74206854266438,28.429766843744613,28.120858510580806,27.81530667199617,27.513074857443776,27.21412699265346,26.918427395326002,26.625940770874113,26.33663220820967,26.050467175576756,25.767411516429963,25.487431445357462,25.210493544048415,24.936564757304165,24.66561238909278,24.397604098646468
32,131.4,141.58,101.28,122.66,110.02,128.85,97.43,131.65,110.13,152.93,71.39,101.8,108.45,139.89,95.65,147.97,84.41,154.13,101.84,118.44,64.14,120.12,64.34,106.0,107.55,102.94,87.5,114.13,88.84,123.18,120.19,81.59,90.3,124.89,174.05,123.62,128.74,87.91,145.15,155.45,139.21,106.44,107.02,131.96,111.42,106.47,104.37,102.68,101.44,100.61,100.06,99.63,99.23,98.79,98.31,97.75,97.09,96.31,95.43,94.46,93.46,92.45,91.44,90.42,89.41,88.41,87.43,86.47,85.52,84.58,83.66,82.74,81.84,80.94,80.06,79.18,78.32,77.46,76.61,75.78,74.95,74.13,73.32,72.51,71.72,70.94,70.16,69.39,68.63,67.88,67.14,66.41,65.68,64.96,64.25716941745364,63.56194306563022,62.87423867103977,62.1939748503451,61.52107110073086,60.85544779037675,60.197026149033924,59.5457282587032,58.90147704441422,58.26419626510439,57.633810504596404,57.0102451626735,56.3934264462512,55.78328136064461,55.179737700930175,54.58272404340093,53.99216973711413,53.40800489553042,52.83016038824341,52.25856783279872,51.6931595866016,51.13386873891206,50.58062910292655,50.03337520794546,49.49204229162525,48.95656629231441,48.4268838414724,47.90293225617058,47.38464953167423,46.87197433410493,46.36484599318225,45.863204495044,45.36699047514415,44.87614521122757,44.39061061638087,43.910329232158276,43.435244221782035,42.96529936341629,42.500439043513765,42.04060825023438,41.585752566935184,41.13581816573063,40.690751801122545,40.25050080369901,39.8150130739015,39.3842370758593,38.958121831290796,38.53661691347063,38.11967244126219,37.70723907321464,37.29926800172384,36.89571094725641,36.4965201526363,36.10164837739319,35.71104889217202,35.324675473203015,34.942482396831515,34.56442443410705,34.1904568454309,33.82053537526156,33.454616246877556,33.09265615719686,32.73461227165239,32.38044221912291,32.03010408691886,31.683556415822352,31.340758195180833,31.001668858053932,30.666248276412684,30.334456756390786,30.006255033587195,29.68160426841954,29.360466041527857,29.042802349227987,28.728575599014214,28.417748605110543,28.11028458407012,27.806147150422245,27.505300312366504,27.20770846751347,26.913336398671504,26.62214926967913,26.334112621282507,26.049192367057486,25.767354789375815,25.488566535414982
33,191.32,172.91,172.46,142.22,112.59,139.91,187.67,146.7,141.19,165.06,116.7,132.0,84.55,182.58,114.96,181.53,116.27,114.44,123.93,70.46,141.77,63.92,104.02,96.37,145.5,123.32,93.4,69.29,70.08,106.43,141.47,111.71,81.86,131.57,124.39,115.74,82.32,128.12,119.02,121.52,90.17,105.54,96.77,146.47,115.54,107.07,104.72,102.71,101.09,99.87,99.03,98.44,97.97,97.5,97.0,96.46,95.85,95.15,94.34,93.45,92.49,91.5,90.51,89.52,88.53,87.55,86.58,85.63,84.69,83.76,82.84,81.94,81.04,80.16,79.28,78.41,77.55,76.71,75.87,75.04,74.22,73.41,72.6,71.81,71.02,70.25,69.48,68.72,67.97,67.22,66.49,65.76,65.04,64.33,63.6504982330063,62.97817387393033,62.31295110959998,61.65475492763876,61.003511108007274,60.359146214633874,59.72158758713388,59.09076333261614,58.4666023175762,57.849034159875124,57.23798922080293,56.63339859722604,56.03519411381747,55.44330831536925,54.857674459185986,54.27822650755872,53.704899120318395,53.137627647467866,52.57634812189181,52.020997252143616,51.47151241530846,50.92783164994176,50.38989364908223,49.85763775333879,49.33100394405035,48.809932836518016,48.29436567330866,47.78424431762931,47.27951124677143,46.78010954562453,46.28598290025829,45.797075591572366,45.31333248901341,44.83469904435839,44.361121285563556,43.8925458106784,43.42891978182393,42.97019091923452,42.51630749536267,42.06721832904607,41.622872779736326,41.18322074178848,40.748212638811076,40.317799418075694,39.89193254498569,39.47056399760327,39.0536462612344,38.64113232307094,38.23297566688932,37.82913026780525,37.42955058708384,37.034191567004505,36.64300862578015,36.25595765252999,35.87299500230548,35.494077491168795,35.11916239132331,34.748207426295444,34.38117076616749,34.01801102286074,33.65868724546848,33.30315891563816,32.95138594300256,32.603328660658995,32.2589478206964,31.918204589769605,31.58106054472041,31.24747766824485,30.917418344606297,30.590845355393746,30.267721875325027,29.94801146809423,29.631678082263086,29.31868604719568,29.009000069036144,28.702585226728818,28.399406968080452,28.09943110586401,27.802623813963617,27.50895162356024,27.218381419357637,26.930880435848202,26.64641625361822,26.36495679569217,26.08647032391562,25.81092543537638
34,209.07,183.1,92.27,143.08,112.24,174.7,140.11,129.28,186.62,75.59,155.75,98.13,79.2,84.69,149.81,106.22,87.06,147.16,84.37,139.27,149.12,117.88,111.58,111.59,71.76,96.36,138.49,75.82,163.94,140.33,142.96,132.73,129.24,89.75,73.7,181.87,99.04,73.72,119.43,119.19,162.06,97.56,72.27,111.71,109.59,110.32,107.73,105.43,103.46,101.85,100.63,99.75,99.11,98.56,98.02,97.45,96.84,96.16,95.4,94.56,93.63,92.66,91.67,90.67,89.68,88.69,87.71,86.75,85.8,84.86,83.93,83.01,82.1,81.21,80.32,79.44,78.57,77.71,76.86,76.02,75.19,74.37,73.55,72.75,71.95,71.17,70.39,69.62,68.86,68.1,67.36,66.62,65.89,65.17,64.46011312879452,63.75795894701529,63.06345322365569,62.376512645224594,61.69705480575201,61.02499819690364,60.360262198202996,59.7027670673602,59.05243393070593,58.40918477372975,57.77294243172136,57.143630580513914,56.52117372732804,55.905497201715725,55.296527146602735,54.69419050942871,54.09841503338367,53.509129248740045,52.92626246427913,52.34974475881085,51.77950697278602,51.21548069999986,50.65759827938595,50.10579278689957,49.55999802748937,49.02014852715663,48.4861795251009,47.95802696595127,47.43562749208219,46.918918436013094,46.40783781289069,45.90232431305327,45.4023172946759,44.907756776495816,44.41858343061698,43.93473857539309,43.45616416838807,42.98280279941325,42.514597683640375,42.05149265478968,41.59343215839212,41.14036124512499,40.6922255642202,40.24897135694427,39.81054545014942,39.376895249894844,38.94796873513753,38.52371445149174,38.10408150505652,37.68901955631042,37.278478814072706,36.87241002953039,36.47076449033031,36.073494014735516,35.68055094584538,35.29188814587861,34.9074589905186,34.527217363320304,34.151117650178065,33.77911473385375,33.41116398856441,33.047221274628924,32.68724293317301,32.331185780891836,31.97900710486973,31.630664657456286,31.28611665119832,30.945321753826995,30.608239083299583,30.27482820289521,29.94504911636403,29.618862263129255,29.29622851354142,28.97710916418437,28.661465933232353,28.349260955857716,28.040456779688594,27.735016360316095,27.43290305685042,27.134080627525407,26.838513225350916,26.54616539381261,26.257002062618547,25.970988543492133,25.68809052601088,25.408274073490496
35,186.93,170.32,112.17,184.85,153.51,81.58,154.07,140.42,89.49,137.47,84.76,100.32,71.33,105.8,118.76,91.13,114.14,63.26,108.72,114.65,99.9,78.04,156.23,87.04,102.77,86.98,151.65,113.78,134.41,181.09,97.38,53.83,80.24,68.73,138.13,98.27,140.29,164.05,203.6,167.73,150.71,72.44,112.88,135.16,124.97,123.22,120.21,117.46,115.02,112.92,111.19,109.85,108.86,108.1,107.43,106.76,106.07,105.32,104.52,103.64,102.68,101.65,100.58,99.49,98.41,97.33,96.26,95.21,94.16,93.13,92.12,91.11,90.11,89.13,88.15,87.19,86.23,85.29,84.36,83.44,82.52,81.62,80.73,79.85,78.97,78.11,77.25,76.41,75.57,74.75,73.93,73.12,72.32,71.53,70.74206838871979,69.96281615985332,69.19214770652556,68.42996847500953,67.67618495312544,66.93070465876764,66.19343612855789,65.46428890662376,64.74317353350047,64.03000153515508,63.32468541213161,62.62713862881561,61.93727560281712,61.25501169447049,60.5802631964499,59.912947323499274,59.25298220227529,58.60028686130232,57.95478122103798,57.31638608404812,56.68502312529007,56.06061488250291,55.44308474670352,54.832356952787464,54.228356570233274,53.63100949390918,53.040242434981174,52.4559829119211,51.878159241613844,51.306700530562594,50.741536666190754,50.18259830823988,49.62981688026226,49.08312456120723,48.54245427710014,48.00773969281311,47.47891520392621,46.95591592867854,46.438677700007744,45.9271370576774,45.42123124049101,44.920898178591784,44.42607648584731,43.936705452318,43.45272503680857,42.97407585950159,42.50069919467208,42.03253696348246,41.569531726856816,41.11162667843369,40.65876563759644,40.210893042580416,39.76795394365609,39.32989399638723,38.8966594549633,38.46819716560545,38.04445456004498,37.625379649073736,37.21092101616552,36.801027811167785,36.39564974406278,35.994737078797435,35.59824062718127,35.2061117428514,34.81830231530412,34.43476476399224,34.05545203248732,33.68031758270633,33.30931538920191,32.94239993351542,32.57952619859228,32.22064966325882,31.86572629675991,31.51471255335686,31.167565366984718,30.82424214596851,30.48470076779761,30.148899573957735,29.816797364819838,29.48835339458528,29.16352736628672,28.842279426844065,28.52457016217487,28.2103605923586,27.89961216685416,27.5922867597701
36,106.3,166.73,150.23,112.04,143.43,71.46,111.56,123.31,109.93,168.09,126.81,102.79,100.16,97.85,149.44,159.96,139.58,65.15,158.07,162.91,175.22,129.9,100.95,100.95,149.28,172.49,165.64,166.72,161.98,151.39,95.17,115.12,162.24,106.83,145.19,56.61,220.52,156.24,163.09,171.65,175.37,102.75,151.82,167.54,140.59,133.64,130.39,127.28,124.44,121.92,119.74,117.94,116.51,115.42,114.54,113.76,112.97,112.15,111.29,110.38,109.39,108.34,107.23,106.09,104.94,103.79,102.65,101.53,100.42,99.32,98.23,97.16,96.1,95.05,94.01,92.98,91.96,90.96,89.96,88.98,88.0,87.04,86.09,85.15,84.22,83.3,82.38,81.48,80.59,79.71,78.84,77.98,77.12,76.28,75.45448796109926,74.63790972039425,73.83016859516388,73.03116894900002,72.2408161804841,71.4590167119864,70.68567797858637,69.92070841711305,69.16401745530399,68.41551550108146,67.67511393194482,66.94272508447759,66.21826224396816,65.50163963414276,64.79277240700952,64.09157663281259,63.39796929009475,62.711868255867785,62.03319229588907,61.36186105504349,60.697795047829366,60.04091564894744,59.391145083991624,58.74840642024049,58.11262355754854,57.483721219335855,56.86162494367545,56.24626107447694,55.637556752765676,55.0354399080563,54.43983924981955,53.850684259041536,53.267905179874234,52.691433011376475,52.12119949934417,51.55713712822913,50.9991791131451,50.44725939196056,49.90131261747692,49.36127414969143,48.82708004814384,48.29866706434582,47.77597263429238,47.2589348710543,46.74749255745072,46.24158513880102,45.74115271575522,45.24613603720182,44.75647649325254,44.27211610830291,43.79299753416794,43.31906404329213,42.85025952203296,42.386528464016976,41.9278159635679,41.47406770920581,41.02522997721664,40.58124962529131,40.142074086233706,39.7076513617367,39.27793001622559,38.852859170768134,38.432388497050454,38.016468211418236,37.605049068982304,37.198082357788046,36.79551989304794,36.39731401143647,36.0034175654468,35.61378391780854,35.228366935965845,34.847120986615394,34.47000093030336,34.09696211608095,33.727960376217716,33.36295202097211,33.00189383341862,32.6447430643309,32.29145742712027,31.941995092828996,31.596314685177727,31.254375275666572,30.916136378729178,30.581557946939217,30.250600366268806,29.923224451398198
37,157.41,203.11,125.68,180.82,193.48,194.73,132.48,223.59,123.54,199.6,128.11,125.66,149.1,154.94,106.69,157.36,125.65,90.39,138.54,142.24,69.56,137.05,160.5,108.39,193.03,140.36,156.25,149.55,95.39,130.13,117.96,138.59,133.95,189.37,106.61,110.28,153.12,113.92,106.42,171.17,261.3,142.74,102.04,166.21,142.12,136.42,133.36,130.18,127.15,124.39,121.93,119.79,118.0,116.57,115.43,114.49,113.63,112.77,111.88,110.95,109.98,108.95,107.86,106.73,105.58,104.44,103.29,102.16,101.05,99.94,98.85,97.77,96.7,95.64,94.59,93.56,92.54,91.52,90.52,89.53,88.55,87.59,86.63,85.68,84.74,83.82,82.9,81.99,81.1,80.21,79.33,78.47,77.61,76.76,75.93438737244796,75.11765484144064,74.30970689473418,73.51044904739202,72.71978783073558,71.93763078141353,71.16388643058873,70.3984642932415,69.64127485758789,68.89222957461176,68.15124084770956,67.41822202244627,66.6930873764218,65.97575210924612,65.26613233262239,64.56414506053672,63.869708199553386,63.18274053921447,62.503161742542765,61.83089233664684,61.16585370342711,60.5079680703819,59.8571585015124,59.21334888832541,58.576463940932946,57.94642917924742,57.32317092427169,56.706616289482696,56.0966931723078,55.49333024569277,54.89645694976053,54.306003483559515,53.72190079690095,53.1440805822837,52.5724752669062,52.007018004764134,51.44764266883318,50.89428384333587,50.346876816091516,49.80535757094857,49.26966278029824,48.73972979766868,48.21549665039888,47.69690203239129,47.18388529694242,46.67638644965057,46.17434614139979,45.677705661419346,45.18640693041787,44.70039249379126,44.21960551490374,43.74398976844107,43.27348963383538,42.808050088760645,42.3476167026981,41.892135630570934,41.4415536064474,40.99581793731168,40.55487649690171,40.118677719613345,39.68717059446999,39.26030465915724,38.83802999412154,38.420297216732386,38.0070574755073,37.59826244439898,37.19386431714375,36.79381580167096,36.39807011457243,36.00658097563137,35.61930260241021,35.23618970489657,34.857197480206864,34.482281607346856,34.11139824202858,33.744504011542965,33.3815560096877,33.02251179174953,32.66732936954063,32.31596720648834,31.96838421277762,31.62453974054593,31.284393579129617,30.947905950361545,30.615037503919236,30.285749312723105
38,190.69,201.12,171.98,137.01,131.09,142.97,143.66,194.66,153.01,113.55,199.58,136.93,106.21,111.9,182.34,194.71,121.94,109.34,156.44,122.29,173.84,130.79,144.36,144.35,161.94,145.94,116.57,132.87,133.53,103.44,97.72,118.39,130.64,187.8,125.82,115.2,109.75,104.13,162.14,213.44,154.25,171.15,110.49,186.69,147.76,138.18,135.62,132.62,129.53,126.58,123.9,121.51,119.42,117.65,116.21,115.04,114.04,113.11,112.18,111.23,110.24,109.21,108.15,107.04,105.9,104.76,103.61,102.48,101.36,100.25,99.15,98.07,97.0,95.94,94.89,93.85,92.82,91.81,90.8,89.81,88.83,87.86,86.9,85.95,85.01,84.08,83.16,82.25,81.35,80.46,79.58,78.71,77.85,77.0,76.17520662081401,75.35924810030788,74.55202980298881,73.75345810706177,72.96344039357118,72.18188503565885,71.40870138793709,70.64379977597554,69.88709148590065,69.13848875410667,68.39790475707665,67.6652536013126,66.9404503133736,66.22341083002036,65.51405198846562,64.81229151672883,64.11804802409415,63.43124099167075,62.75179076305411,62.07961853508746,61.414646348722115,60.756797079975684,60.10599443098724,59.462162921168165,58.82522787844793,58.1951154306135,57.57175249674163,56.95506677872284,56.34498675287625,55.74144166165424,55.14436150543587,54.55367703440831,53.969319740535184,53.391221849610965,52.81931631340044,52.25353680186248,51.69381769545693,51.140094077534066,50.59230172680551,50.05037710989578,49.51425737397365,48.983880339462424,48.4591844928283,47.940108979446,47.426593596540776,46.91857878620608,46.41600562849596,45.91881583459151,45.42695174004045,44.94035629806919,44.4589730729665,43.982746233538045,43.511620546631036,43.04554137072826,42.58445464961067,42.128306906088014,41.67704523579636,41.230617301062345,40.78897132483289,40.352056084670174,39.91982090681073,39.49221566028828,39.069190751119564,38.65069711655232,38.23668621937498,37.82711004228728,37.421921082331195,37.02107234538149,36.624517340695306,36.232210075520136,35.844105049759555,35.460157250696064,35.0803221477705,34.70455568741735,34.33281428795536,33.96505483453292,33.601234674127575,33.24131161059906,32.88524389979542,32.53299024471142,32.18450979069895,31.839762120728622,31.49870725070221,31.161305624815235,30.82751811096928,30.497305996233386
