age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
30,51.22,47.96,77.58,58.09,51.09,53.89,45.19,38.58,52.84,58.47,60.05,41.04,43.74,60.17,51.66,49.08,48.24,47.47,46.77,46.11,45.49,44.89,44.32,43.77,43.25,42.75,42.27,41.82,41.39,40.98,40.57,40.17,39.77,39.37,38.97,38.56,38.15,37.74,37.33,36.92,36.52,36.12,35.72,35.33,34.95,34.56,34.19,33.81,33.44,33.08,32.72,32.36,32.0,31.65,31.31,30.96,30.63,30.29,29.96,29.63,29.31,28.99,28.67,28.36,28.05,27.74,27.44,27.14,26.84,26.55,26.26,25.97,25.68,25.4,25.13,24.85,24.58,24.31,24.04,23.78,23.52,23.26,23.01,22.76,22.51,22.26,22.02,21.78,21.54,21.3,21.07,20.84,20.61,20.39
31,48.42,70.7,68.87,60.8,70.62,65.18,47.93,54.95,69.62,38.83,54.07,55.88,50.96,53.47,54.37,53.41,52.54,51.73,50.99,50.3,49.64,49.01,48.4,47.82,47.25,46.72,46.2,45.71,45.24,44.78,44.33,43.88,43.44,42.99,42.54,42.09,41.63,41.18,40.73,40.29,39.85,39.41,38.98,38.55,38.13,37.71,37.3,36.89,36.49,36.09,35.7,35.3,34.92,34.54,34.16,33.79,33.42,33.05,32.69,32.33,31.98,31.63,31.28,30.94,30.6,30.27,29.94,29.61,29.28,28.96,28.65,28.33,28.02,27.72,27.41,27.11,26.82,26.52,26.23,25.95,25.66,25.38,25.11,24.83,24.56,24.29,24.02,23.76,23.5,23.24,22.99,22.74,22.49,22.24
32,56.97,45.21,68.64,74.92,56.37,67.91,59.04,93.5,49.97,85.16,57.94,52.31,58.47,60.63,59.53,58.52,57.59,56.74,55.95,55.21,54.51,53.84,53.19,52.55,51.95,51.36,50.8,50.26,49.74,49.23,48.73,48.23,47.73,47.22,46.72,46.22,45.71,45.21,44.72,44.23,43.75,43.27,42.79,42.33,41.86,41.41,40.95,40.5,40.06,39.62,39.19,38.76,38.34,37.92,37.5,37.09,36.69,36.29,35.89,35.5,35.11,34.72,34.34,33.97,33.6,33.23,32.87,32.51,32.15,31.8,31.45,31.11,30.77,30.43,30.1,29.77,29.44,29.12,28.8,28.49,28.18,27.87,27.56,27.26,26.96,26.67,26.38,26.09,25.8,25.52,25.24,24.97,24.69,24.42
33,65.35,87.34,82.64,66.06,84.32,73.29,67.6,57.55,54.95,88.38,83.06,71.44,67.89,66.64,65.47,64.4,63.41,62.5,61.66,60.86,60.11,59.38,58.67,57.99,57.33,56.69,56.07,55.48,54.89,54.32,53.76,53.2,52.63,52.07,51.51,50.95,50.39,49.84,49.29,48.76,48.22,47.69,47.17,46.66,46.15,45.64,45.14,44.65,44.16,43.68,43.2,42.73,42.26,41.8,41.34,40.89,40.44,40.0,39.56,39.13,38.7,38.28,37.86,37.45,37.04,36.63,36.23,35.83,35.44,35.05,34.67,34.29,33.92,33.55,33.18,32.82,32.46,32.1,31.75,31.4,31.06,30.72,30.38,30.05,29.72,29.4,29.08,28.76,28.44,28.13,27.82,27.52,27.22,26.92
34,73.61,73.11,56.88,80.12,86.83,90.22,109.5,81.27,75.09,73.85,75.52,76.16,74.74,73.41,72.16,71.02,69.96,68.99,68.08,67.22,66.4,65.61,64.84,64.09,63.37,62.66,61.98,61.32,60.67,60.03,59.4,58.77,58.14,57.51,56.88,56.26,55.65,55.04,54.44,53.84,53.25,52.67,52.09,51.52,50.96,50.4,49.85,49.31,48.77,48.23,47.71,47.18,46.67,46.16,45.65,45.15,44.66,44.17,43.69,43.21,42.74,42.27,41.81,41.35,40.9,40.45,40.01,39.57,39.14,38.71,38.29,37.87,37.45,37.04,36.64,36.24,35.84,35.45,35.06,34.68,34.3,33.92,33.55,33.19,32.82,32.46,32.11,31.76,31.41,31.07,30.73,30.39,30.06,29.73
35,112.9,106.73,85.09,77.09,84.02,101.03,72.26,71.65,84.64,85.06,85.34,83.79,82.28,80.86,79.53,78.3,77.16,76.11,75.13,74.2,73.31,72.44,71.6,70.79,69.99,69.22,68.47,67.73,67.01,66.3,65.59,64.88,64.18,63.48,62.79,62.1,61.42,60.75,60.09,59.43,58.78,58.14,57.5,56.87,56.25,55.63,55.03,54.42,53.83,53.24,52.66,52.08,51.51,50.95,50.39,49.84,49.29,48.76,48.22,47.7,47.17,46.66,46.15,45.64,45.14,44.65,44.16,43.68,43.2,42.73,42.26,41.8,41.34,40.89,40.44,40.0,39.56,39.13,38.7,38.28,37.86,37.45,37.04,36.63,36.23,35.83,35.44,35.05,34.67,34.29,33.92,33.55,33.18,32.82
36,121.05,135.03,99.06,111.31,103.17,88.86,111.68,120.6,101.03,95.3,93.67,92.01,90.4,88.87,87.45,86.13,84.92,83.78,82.72,81.71,80.74,79.8,78.88,77.98,77.11,76.26,75.43,74.62,73.82,73.02,72.24,71.45,70.67,69.9,69.14,68.38,67.63,66.89,66.16,65.44,64.72,64.01,63.31,62.62,61.94,61.26,60.59,59.93,59.27,58.62,57.98,57.35,56.72,56.1,55.49,54.88,54.28,53.69,53.1,52.52,51.94,51.38,50.81,50.26,49.71,49.17,48.63,48.1,47.57,47.05,46.53,46.03,45.52,45.02,44.53,44.04,43.56,43.09,42.62,42.15,41.69,41.23,40.78,40.34,39.89,39.46,39.03,38.6,38.18,37.76,37.35,36.94,36.53,36.13
37,118.21,118.0,101.88,105.29,102.12,116.9,123.83,110.17,105.98,104.31,102.55,100.78,99.06,97.43,95.91,94.5,93.19,91.97,90.82,89.72,88.66,87.64,86.64,85.66,84.71,83.77,82.86,81.96,81.08,80.2,79.33,78.46,77.6,76.75,75.91,75.08,74.26,73.45,72.65,71.85,71.07,70.29,69.52,68.76,68.01,67.27,66.53,65.8,65.08,64.37,63.67,62.97,62.28,61.6,60.93,60.26,59.6,58.95,58.31,57.67,57.04,56.41,55.8,55.19,54.58,53.99,53.4,52.81,52.23,51.66,51.1,50.54,49.99,49.44,48.9,48.36,47.83,47.31,46.79,46.28,45.78,45.28,44.78,44.29,43.81,43.33,42.85,42.38,41.92,41.46,41.01,40.56,40.12,39.68
38,117.85,112.46,160.91,123.91,97.52,86.02,109.23,117.38,115.68,113.88,112.0,110.1,108.27,106.53,104.9,103.39,101.99,100.67,99.42,98.23,97.09,95.97,94.88,93.81,92.77,91.75,90.75,89.76,88.79,87.82,86.86,85.91,84.97,84.04,83.12,82.21,81.32,80.43,79.55,78.68,77.82,76.97,76.12,75.29,74.47,73.65,72.85,72.05,71.26,70.48,69.71,68.95,68.2,67.45,66.71,65.98,65.26,64.55,63.84,63.14,62.45,61.77,61.1,60.43,59.77,59.11,58.47,57.83,57.19,56.57,55.95,55.34,54.73,54.13,53.54,52.96,52.38,51.81,51.24,50.68,50.12,49.58,49.03,48.5,47.97,47.44,46.92,46.41,45.9,45.4,44.9,44.41,43.93,43.45
39,154.32,157.24,125.97,143.98,139.4,131.16,129.51,127.79,125.95,124.01,121.99,119.97,118.01,116.16,114.42,112.81,111.3,109.88,108.53,107.24,106.0,104.79,103.6,102.44,101.31,100.2,99.1,98.02,96.95,95.89,94.84,93.81,92.78,91.77,90.76,89.77,88.79,87.82,86.86,85.91,84.97,84.04,83.12,82.21,81.31,80.42,79.54,78.67,77.81,76.96,76.12,75.29,74.46,73.65,72.84,72.05,71.26,70.48,69.71,68.95,68.19,67.45,66.71,65.98,65.26,64.55,63.84,63.14,62.45,61.77,61.09,60.42,59.76,59.11,58.46,57.82,57.19,56.57,55.95,55.34,54.73,54.13,53.54,52.95,52.37,51.8,51.24,50.68,50.12,49.57,49.03,48.49,47.96,47.44
40,159.61,150.86,159.61,156.19,145.23,142.37,140.64,138.76,136.77,134.67,132.51,130.36,128.27,126.3,124.46,122.73,121.11,119.59,118.14,116.75,115.4,114.09,112.8,111.55,110.31,109.1,107.91,106.73,105.56,104.41,103.27,102.14,101.02,99.92,98.82,97.74,96.67,95.62,94.57,93.54,92.51,91.5,90.5,89.51,88.53,87.57,86.61,85.66,84.72,83.8,82.88,81.98,81.08,80.19,79.32,78.45,77.59,76.74,75.9,75.07,74.25,73.44,72.64,71.84,71.06,70.28,69.51,68.75,68.0,67.25,66.52,65.79,65.07,64.36,63.66,62.96,62.27,61.59,60.92,60.25,59.59,58.94,58.3,57.66,57.03,56.4,55.79,55.18,54.57,53.98,53.39,52.8,52.23,51.65
41,178.36,146.03,150.04,153.52,155.97,154.24,152.33,150.28,148.11,145.86,143.56,141.26,139.05,136.96,135.0,133.16,131.43,129.8,128.24,126.74,125.29,123.87,122.48,121.12,119.79,118.47,117.18,115.89,114.63,113.37,112.13,110.91,109.7,108.5,107.31,106.14,104.98,103.83,102.69,101.57,100.46,99.36,98.27,97.2,96.14,95.09,94.05,93.02,92.0,90.99,90.0,89.02,88.04,87.08,86.13,85.19,84.25,83.33,82.42,81.52,80.63,79.75,78.87,78.01,77.16,76.32,75.48,74.66,73.84,73.03,72.23,71.44,70.66,69.89,69.12,68.37,67.62,66.88,66.15,65.43,64.71,64.0,63.3,62.61,61.93,61.25,60.58,59.92,59.26,58.61,57.97,57.34,56.71,56.09
42,154.32,180.65,171.81,170.32,168.65,166.72,164.61,162.38,160.04,157.63,155.17,152.74,150.4,148.19,146.11,144.15,142.31,140.56,138.89,137.28,135.72,134.19,132.7,131.23,129.79,128.36,126.96,125.57,124.2,122.84,121.5,120.17,118.86,117.56,116.27,115.0,113.74,112.5,111.27,110.05,108.85,107.66,106.48,105.32,104.17,103.03,101.9,100.79,99.68,98.59,97.52,96.45,95.39,94.35,93.32,92.3,91.29,90.29,89.3,88.33,87.36,86.41,85.46,84.53,83.6,82.69,81.79,80.89,80.01,79.13,78.27,77.41,76.56,75.73,74.9,74.08,73.27,72.47,71.68,70.89,70.12,69.35,68.59,67.84,67.1,66.37,65.64,64.92,64.21,63.51,62.81,62.13,61.45,60.78
43,183.62,183.45,185.47,183.9,182.01,179.87,177.57,175.14,172.63,170.05,167.45,164.88,162.41,160.07,157.87,155.8,153.84,151.98,150.19,148.47,146.79,145.15,143.54,141.96,140.4,138.87,137.35,135.85,134.36,132.89,131.44,130.0,128.58,127.17,125.78,124.41,123.05,121.7,120.37,119.06,117.76,116.47,115.19,113.93,112.69,111.46,110.24,109.03,107.84,106.66,105.5,104.34,103.2,102.07,100.96,99.85,98.76,97.68,96.61,95.56,94.51,93.48,92.46,91.45,90.45,89.46,88.48,87.51,86.55,85.61,84.67,83.75,82.83,81.92,81.03,80.14,79.27,78.4,77.54,76.69,75.85,75.02,74.2,73.39,72.59,71.8,71.01,70.23,69.47,68.71,67.96,67.21,66.48,65.75
44,190.57,201.45,200.07,198.28,196.16,193.81,191.3,188.69,186.0,183.25,180.5,177.8,175.2,172.74,170.42,168.23,166.16,164.17,162.27,160.42,158.62,156.86,155.13,153.42,151.74,150.09,148.44,146.82,145.22,143.63,142.06,140.51,138.97,137.45,135.95,134.46,132.99,131.54,130.1,128.68,127.27,125.88,124.5,123.14,121.8,120.46,119.15,117.84,116.56,115.28,114.02,112.77,111.54,110.32,109.12,107.92,106.74,105.58,104.42,103.28,102.15,101.03,99.93,98.84,97.76,96.69,95.63,94.58,93.55,92.53,91.51,90.51,89.52,88.55,87.58,86.62,85.67,84.74,83.81,82.89,81.99,81.09,80.2,79.33,78.46,77.6,76.75,75.91,75.08,74.26,73.45,72.65,71.85,71.07
45,218.36,217.25,215.63,213.6,211.26,208.69,205.98,203.17,200.3,197.4,194.5,191.66,188.94,186.35,183.91,181.6,179.4,177.29,175.26,173.28,171.35,169.46,167.6,165.77,163.95,162.16,160.39,158.64,156.9,155.19,153.49,151.81,150.15,148.51,146.89,145.28,143.69,142.12,140.57,139.03,137.51,136.01,134.52,133.05,131.6,130.16,128.74,127.33,125.94,124.56,123.2,121.85,120.52,119.2,117.9,116.61,115.33,114.07,112.83,111.59,110.37,109.17,107.97,106.79,105.62,104.47,103.33,102.2,101.08,99.97,98.88,97.8,96.73,95.67,94.63,93.59,92.57,91.56,90.55,89.56,88.59,87.62,86.66,85.71,84.77,83.85,82.93,82.02,81.13,80.24,79.36,78.49,77.64,76.79
46,235.52,234.17,232.31,230.04,227.46,224.68,221.76,218.76,215.72,212.65,209.61,206.63,203.78,201.07,198.5,196.06,193.73,191.49,189.32,187.21,185.14,183.11,181.1,179.12,177.16,175.23,173.31,171.42,169.54,167.69,165.86,164.04,162.25,160.48,158.72,156.99,155.27,153.58,151.9,150.24,148.59,146.97,145.36,143.77,142.2,140.65,139.11,137.59,136.08,134.6,133.13,131.67,130.23,128.81,127.4,126.01,124.63,123.27,121.92,120.59,119.27,117.96,116.67,115.4,114.14,112.89,111.65,110.43,109.23,108.03,106.85,105.68,104.53,103.38,102.25,101.13,100.03,98.94,97.85,96.78,95.73,94.68,93.64,92.62,91.61,90.6,89.61,88.63,87.66,86.71,85.76,84.82,83.89,82.98
47,253.82,252.22,250.1,247.59,244.78,241.77,238.65,235.46,232.24,229.01,225.82,222.71,219.73,216.89,214.19,211.62,209.15,206.77,204.45,202.19,199.97,197.78,195.61,193.48,191.36,189.27,187.2,185.16,183.13,181.13,179.15,177.19,175.26,173.34,171.45,169.57,167.72,165.88,164.07,162.28,160.5,158.75,157.01,155.3,153.6,151.92,150.26,148.62,146.99,145.39,143.8,142.22,140.67,139.13,137.61,136.11,134.62,133.15,131.69,130.25,128.83,127.42,126.03,124.65,123.29,121.94,120.6,119.29,117.98,116.69,115.42,114.15,112.91,111.67,110.45,109.24,108.05,106.87,105.7,104.54,103.4,102.27,101.15,100.05,98.95,97.87,96.8,95.74,94.69,93.66,92.63,91.62,90.62,89.63
48,273.21,271.34,268.96,266.19,263.14,259.91,256.58,253.2,249.8,246.41,243.07,239.83,236.71,233.74,230.91,228.19,225.58,223.04,220.57,218.14,215.75,213.39,211.06,208.75,206.47,204.22,201.98,199.78,197.59,195.43,193.3,191.18,189.1,187.03,184.98,182.96,180.96,178.98,177.03,175.09,173.18,171.29,169.41,167.56,165.73,163.92,162.13,160.36,158.6,156.87,155.15,153.46,151.78,150.12,148.48,146.86,145.25,143.66,142.09,140.54,139.0,137.48,135.98,134.49,133.02,131.57,130.13,128.71,127.3,125.91,124.53,123.17,121.83,120.49,119.18,117.87,116.58,115.31,114.05,112.8,111.57,110.35,109.14,107.95,106.77,105.6,104.45,103.3,102.17,101.06,99.95,98.86,97.78,96.71
49,293.57,291.41,288.75,285.72,282.43,278.97,275.43,271.85,268.28,264.73,261.25,257.86,254.61,251.5,248.52,245.66,242.88,240.18,237.54,234.94,232.37,229.83,227.32,224.83,222.38,219.95,217.54,215.17,212.82,210.49,208.19,205.91,203.66,201.44,199.24,197.06,194.91,192.78,190.67,188.58,186.52,184.49,182.47,180.47,178.5,176.55,174.62,172.71,170.82,168.96,167.11,165.28,163.48,161.69,159.92,158.17,156.45,154.74,153.04,151.37,149.72,148.08,146.46,144.86,143.28,141.71,140.16,138.63,137.11,135.61,134.13,132.67,131.21,129.78,128.36,126.96,125.57,124.2,122.84,121.5,120.17,118.85,117.55,116.27,115.0,113.74,112.5,111.27,110.05,108.85,107.66,106.48,105.32,104.16
50,314.72,312.26,309.31,306.01,302.47,298.78,295.02,291.25,287.5,283.8,280.16,276.63,273.24,269.99,266.86,263.84,260.9,258.02,255.2,252.41,249.65,246.92,244.22,241.55,238.91,236.3,233.72,231.17,228.64,226.14,223.67,221.23,218.81,216.42,214.05,211.72,209.4,207.11,204.85,202.61,200.4,198.21,196.04,193.9,191.78,189.68,187.61,185.56,183.53,181.53,179.54,177.58,175.64,173.72,171.82,169.94,168.08,166.25,164.43,162.63,160.85,159.1,157.36,155.64,153.94,152.25,150.59,148.94,147.31,145.7,144.11,142.54,140.98,139.44,137.91,136.4,134.91,133.44,131.98,130.54,129.11,127.7,126.3,124.92,123.55,122.2,120.87,119.55,118.24,116.95,115.67,114.4,113.15,111.92
51,336.47,333.68,330.43,326.85,323.06,319.14,315.17,311.21,307.28,303.41,299.63,295.96,292.43,289.03,285.74,282.55,279.43,276.37,273.35,270.36,267.41,264.49,261.6,258.74,255.91,253.12,250.35,247.62,244.91,242.24,239.59,236.97,234.38,231.82,229.29,226.78,224.3,221.85,219.43,217.03,214.66,212.31,209.99,207.7,205.43,203.18,200.96,198.77,196.59,194.45,192.32,190.22,188.14,186.08,184.05,182.04,180.05,178.08,176.13,174.21,172.3,170.42,168.56,166.72,164.89,163.09,161.31,159.54,157.8,156.08,154.37,152.68,151.01,149.36,147.73,146.11,144.52,142.94,141.38,139.83,138.3,136.79,135.29,133.81,132.35,130.9,129.47,128.06,126.66,125.27,123.9,122.55,121.21,119.88
52,358.84,355.71,352.15,348.29,344.23,340.08,335.91,331.75,327.65,323.62,319.69,315.88,312.2,308.64,305.18,301.81,298.51,295.24,292.02,288.83,285.67,282.55,279.46,276.41,273.39,270.41,267.45,264.53,261.64,258.78,255.95,253.16,250.39,247.65,244.95,242.27,239.63,237.01,234.42,231.86,229.32,226.82,224.34,221.89,219.46,217.06,214.69,212.35,210.02,207.73,205.46,203.21,200.99,198.8,196.62,194.47,192.35,190.25,188.17,186.11,184.08,182.07,180.08,178.11,176.16,174.23,172.33,170.45,168.58,166.74,164.92,163.12,161.33,159.57,157.82,156.1,154.39,152.71,151.04,149.39,147.75,146.14,144.54,142.96,141.4,139.85,138.32,136.81,135.31,133.83,132.37,130.92,129.49,128.08
53,381.95,378.47,374.6,370.45,366.14,361.76,357.37,353.03,348.75,344.56,340.47,336.51,332.67,328.94,325.3,321.74,318.22,314.75,311.31,307.91,304.54,301.22,297.93,294.67,291.45,288.27,285.12,282.01,278.93,275.88,272.86,269.88,266.93,264.02,261.13,258.28,255.46,252.67,249.91,247.18,244.48,241.8,239.16,236.55,233.96,231.41,228.88,226.38,223.9,221.46,219.04,216.64,214.28,211.93,209.62,207.33,205.06,202.82,200.6,198.41,196.24,194.1,191.98,189.88,187.8,185.75,183.72,181.71,179.73,177.76,175.82,173.9,172.0,170.12,168.26,166.42,164.6,162.8,161.02,159.26,157.52,155.8,154.09,152.41,150.74,149.1,147.47,145.85,144.26,142.68,141.12,139.58,138.05,136.55
54,406.03,402.2,398.0,393.56,388.99,384.38,379.78,375.24,370.79,366.43,362.18,358.05,354.03,350.12,346.28,342.49,338.75,335.05,331.39,327.77,324.19,320.65,317.15,313.69,310.26,306.87,303.52,300.2,296.93,293.68,290.47,287.3,284.16,281.06,277.99,274.95,271.95,268.98,266.04,263.13,260.26,257.41,254.6,251.82,249.07,246.35,243.65,240.99,238.36,235.75,233.18,230.63,228.11,225.62,223.15,220.71,218.3,215.92,213.56,211.22,208.91,206.63,204.37,202.14,199.93,197.75,195.58,193.45,191.33,189.24,187.17,185.13,183.1,181.1,179.12,177.17,175.23,173.31,171.42,169.55,167.69,165.86,164.05,162.25,160.48,158.73,156.99,155.27,153.58,151.9,150.24,148.6,146.97,145.36
55,431.37,427.17,422.64,417.91,413.08,408.23,403.42,398.68,394.03,389.49,385.06,380.75,376.54,372.41,368.34,364.32,360.34,356.4,352.51,348.66,344.85,341.09,337.36,333.68,330.03,326.43,322.86,319.34,315.85,312.4,308.99,305.61,302.27,298.97,295.71,292.48,289.28,286.12,283.0,279.9,276.85,273.82,270.83,267.87,264.94,262.05,259.19,256.36,253.55,250.78,248.04,245.33,242.65,240.0,237.38,234.79,232.22,229.68,227.17,224.69,222.24,219.81,217.4,215.03,212.68,210.35,208.06,205.78,203.53,201.31,199.11,196.93,194.78,192.65,190.55,188.46,186.4,184.37,182.35,180.36,178.39,176.44,174.51,172.6,170.71,168.85,167.0,165.18,163.37,161.59,159.82,158.07,156.35,154.64
56,458.29,453.71,448.85,443.82,438.72,433.63,428.59,423.64,418.79,414.04,409.41,404.89,400.45,396.07,391.75,387.47,383.24,379.05,374.92,370.82,366.77,362.77,358.81,354.89,351.01,347.18,343.39,339.64,335.93,332.26,328.63,325.04,321.49,317.98,314.51,311.07,307.67,304.31,300.99,297.7,294.45,291.23,288.05,284.9,281.79,278.71,275.67,272.66,269.68,266.73,263.82,260.94,258.08,255.26,252.48,249.72,246.99,244.29,241.62,238.98,236.37,233.79,231.23,228.71,226.21,223.73,221.29,218.87,216.48,214.11,211.77,209.46,207.17,204.91,202.67,200.45,198.26,196.09,193.95,191.83,189.74,187.66,185.61,183.58,181.58,179.59,177.63,175.69,173.77,171.87,169.99,168.13,166.29,164.47
57,486.97,482.01,476.8,471.47,466.09,460.73,455.45,450.27,445.2,440.23,435.37,430.6,425.89,421.24,416.65,412.1,407.6,403.15,398.75,394.39,390.09,385.83,381.61,377.45,373.33,369.25,365.22,361.23,357.28,353.38,349.52,345.71,341.93,338.2,334.5,330.85,327.24,323.66,320.13,316.63,313.17,309.75,306.37,303.02,299.71,296.44,293.2,290.0,286.83,283.7,280.6,277.53,274.5,271.5,268.53,265.6,262.7,259.83,256.99,254.18,251.4,248.66,245.94,243.25,240.6,237.97,235.37,232.79,230.25,227.73,225.25,222.78,220.35,217.94,215.56,213.21,210.88,208.57,206.29,204.04,201.81,199.6,197.42,195.26,193.13,191.02,188.93,186.87,184.82,182.8,180.8,178.83,176.87,174.94
58,517.57,512.2,506.64,500.98,495.31,489.69,484.15,478.72,473.39,468.17,463.04,457.98,452.98,448.04,443.15,438.31,433.53,428.79,424.11,419.48,414.9,410.37,405.89,401.46,397.08,392.74,388.46,384.21,380.02,375.87,371.77,367.71,363.69,359.72,355.79,351.91,348.06,344.26,340.5,336.78,333.11,329.47,325.87,322.31,318.79,315.31,311.86,308.46,305.09,301.75,298.46,295.2,291.97,288.78,285.63,282.51,279.42,276.37,273.35,270.36,267.41,264.49,261.6,258.74,255.91,253.12,250.35,247.62,244.91,242.24,239.59,236.97,234.38,231.82,229.29,226.78,224.3,221.85,219.43,217.03,214.66,212.31,209.99,207.7,205.43,203.18,200.96,198.77,196.59,194.45,192.32,190.22,188.14,186.08
59,550.23,544.45,538.51,532.52,526.54,520.63,514.81,509.1,503.49,497.98,492.54,487.16,481.85,476.59,471.39,466.24,461.15,456.12,451.14,446.22,441.35,436.53,431.76,427.05,422.39,417.78,413.22,408.7,404.24,399.83,395.46,391.15,386.88,382.65,378.47,374.34,370.25,366.21,362.21,358.26,354.34,350.47,346.65,342.86,339.12,335.41,331.75,328.13,324.54,321.0,317.49,314.02,310.59,307.2,303.85,300.53,297.24,294.0,290.78,287.61,284.47,281.36,278.29,275.24,272.24,269.26,266.32,263.41,260.53,257.69,254.87,252.09,249.33,246.61,243.91,241.25,238.61,236.01,233.43,230.88,228.35,225.86,223.39,220.95,218.53,216.15,213.78,211.45,209.14,206.85,204.59,202.36,200.14,197.96
60,585.11,578.91,572.59,566.24,559.93,553.7,547.57,541.55,535.62,529.78,524.0,518.28,512.62,507.03,501.5,496.02,490.61,485.26,479.96,474.72,469.54,464.42,459.35,454.33,449.37,444.47,439.62,434.82,430.07,425.38,420.73,416.14,411.6,407.1,402.66,398.26,393.92,389.61,385.36,381.15,376.99,372.87,368.8,364.78,360.79,356.85,352.96,349.1,345.29,341.52,337.79,334.1,330.45,326.84,323.27,319.74,316.25,312.79,309.38,306.0,302.66,299.35,296.08,292.84,289.65,286.48,283.35,280.26,277.19,274.17,271.17,268.21,265.28,262.38,259.51,256.68,253.87,251.1,248.36,245.64,242.96,240.3,237.68,235.08,232.51,229.97,227.46,224.97,222.52,220.08,217.68,215.3,212.95,210.62
61,622.44,615.78,609.05,602.33,595.67,589.09,582.62,576.25,569.96,563.74,557.59,551.51,545.49,539.54,533.66,527.83,522.07,516.38,510.74,505.17,499.66,494.2,488.81,483.48,478.2,472.98,467.82,462.71,457.66,452.67,447.73,442.84,438.01,433.22,428.5,423.82,419.19,414.61,410.09,405.61,401.18,396.8,392.47,388.18,383.95,379.75,375.61,371.51,367.45,363.44,359.47,355.54,351.66,347.82,344.02,340.26,336.55,332.87,329.24,325.64,322.08,318.57,315.09,311.65,308.24,304.87,301.54,298.25,294.99,291.77,288.58,285.43,282.31,279.23,276.18,273.16,270.18,267.22,264.3,261.42,258.56,255.74,252.94,250.18,247.44,244.74,242.07,239.42,236.81,234.22,231.66,229.13,226.62,224.15
62,662.49,655.37,648.2,641.08,634.03,627.07,620.22,613.45,606.76,600.14,593.6,587.12,580.72,574.38,568.12,561.92,555.79,549.73,543.73,537.8,531.93,526.13,520.39,514.71,509.09,503.54,498.04,492.61,487.23,481.91,476.65,471.45,466.31,461.22,456.18,451.2,446.28,441.41,436.59,431.82,427.11,422.45,417.83,413.27,408.76,404.3,399.88,395.52,391.2,386.93,382.7,378.53,374.39,370.3,366.26,362.26,358.3,354.39,350.52,346.69,342.91,339.16,335.46,331.79,328.17,324.59,321.04,317.54,314.07,310.64,307.24,303.89,300.57,297.28,294.04,290.83,287.65,284.51,281.4,278.32,275.28,272.28,269.3,266.36,263.45,260.57,257.72,254.91,252.12,249.37,246.64,243.95,241.28,238.65
63,705.65,698.02,690.4,682.84,675.36,667.98,660.7,653.49,646.37,639.32,632.35,625.45,618.63,611.88,605.21,598.61,592.08,585.62,579.23,572.92,566.67,560.48,554.37,548.32,542.34,536.42,530.57,524.78,519.05,513.39,507.79,502.25,496.77,491.35,485.98,480.68,475.43,470.25,465.11,460.04,455.02,450.05,445.14,440.28,435.47,430.72,426.02,421.37,416.77,412.22,407.72,403.26,398.86,394.51,390.2,385.94,381.72,377.56,373.43,369.36,365.32,361.33,357.39,353.48,349.62,345.81,342.03,338.29,334.6,330.95,327.33,323.76,320.22,316.72,313.26,309.84,306.46,303.11,299.8,296.52,293.28,290.08,286.91,283.78,280.68,277.61,274.58,271.58,268.61,265.68,262.77,259.9,257.06,254.26
64,752.32,744.17,736.05,728.01,720.06,712.21,704.45,696.77,689.17,681.66,674.23,666.88,659.6,652.41,645.3,638.26,631.3,624.42,617.61,610.87,604.21,597.62,591.1,584.65,578.28,571.97,565.73,559.56,553.45,547.41,541.44,535.53,529.69,523.91,518.19,512.54,506.95,501.42,495.94,490.53,485.18,479.88,474.65,469.47,464.34,459.27,454.26,449.3,444.4,439.55,434.75,430.0,425.31,420.67,416.07,411.53,407.04,402.6,398.2,393.85,389.55,385.3,381.09,376.93,372.81,368.74,364.72,360.73,356.79,352.9,349.04,345.23,341.46,337.73,334.04,330.4,326.79,323.22,319.69,316.2,312.74,309.33,305.95,302.61,299.3,296.03,292.8,289.6,286.44,283.31,280.21,277.15,274.12,271.13
65,802.96,794.24,785.59,777.02,768.55,760.17,751.89,743.7,735.59,727.57,719.64,711.8,704.04,696.36,688.77,681.26,673.83,666.49,659.22,652.03,644.92,637.89,630.93,624.05,617.25,610.51,603.86,597.27,590.75,584.31,577.94,571.63,565.4,559.23,553.13,547.09,541.12,535.22,529.38,523.61,517.89,512.24,506.65,501.12,495.65,490.24,484.89,479.6,474.37,469.19,464.07,459.01,454.0,449.04,444.14,439.29,434.5,429.75,425.06,420.42,415.83,411.29,406.8,402.36,397.97,393.62,389.32,385.07,380.87,376.71,372.6,368.53,364.5,360.52,356.59,352.69,348.84,345.03,341.26,337.54,333.85,330.2,326.6,323.03,319.5,316.01,312.56,309.15,305.77,302.43,299.13,295.86,292.63,289.43
