age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
32,109.68,33.77,157.71,112.79,93.29,130.05,91.51,110.48,168.36,92.37,134.73,94.79,99.86,103.03,101.0,99.36,98.16,97.35,96.82,96.41,96.02,95.6,95.13,94.59,93.95,93.2,92.34,91.41,90.44,89.46,88.48,87.5,86.52,85.55,84.6,83.67,82.76,81.85,80.95,80.07,79.19,78.33,77.47,76.62,75.79,74.96,74.14,73.33,72.52,71.73,70.95,70.17,69.4,68.64,67.89,67.15,66.42,65.69,64.97,64.26,63.56,62.86,62.18,61.5,60.82,60.16,59.5,58.85,58.21,57.57,56.94,56.32,55.7,55.09,54.49,53.89,53.3,52.72,52.14,51.57,51.01,50.45,49.9,49.35,48.81,48.28,47.75,47.23,46.71,46.2,45.7,45.2,44.7,44.21
33,88.09,141.32,84.8,163.26,98.4,113.85,90.62,78.52,113.77,134.86,117.92,110.67,109.96,107.55,105.48,103.81,102.57,101.7,101.1,100.61,100.13,99.62,99.06,98.43,97.71,96.89,95.97,94.98,93.97,92.96,91.94,90.92,89.91,88.91,87.94,86.97,86.02,85.08,84.15,83.23,82.32,81.42,80.53,79.65,78.78,77.92,77.06,76.22,75.39,74.56,73.75,72.94,72.14,71.35,70.57,69.8,69.04,68.28,67.54,66.8,66.07,65.34,64.63,63.92,63.22,62.53,61.85,61.17,60.5,59.84,59.19,58.54,57.9,57.27,56.64,56.02,55.41,54.8,54.2,53.61,53.02,52.44,51.87,51.3,50.74,50.19,49.64,49.09,48.56,48.03,47.5,46.98,46.47,45.96
34,160.3,107.5,107.17,95.67,81.7,145.34,132.43,107.93,176.27,117.8,116.58,117.8,115.03,112.57,110.47,108.75,107.45,106.51,105.82,105.24,104.67,104.06,103.4,102.67,101.87,100.96,99.98,98.94,97.88,96.82,95.75,94.7,93.65,92.62,91.61,90.61,89.62,88.64,87.67,86.71,85.76,84.82,83.89,82.98,82.07,81.17,80.28,79.41,78.54,77.68,76.83,75.99,75.16,74.34,73.52,72.72,71.92,71.14,70.36,69.59,68.83,68.08,67.33,66.59,65.87,65.15,64.43,63.73,63.03,62.34,61.66,60.99,60.32,59.66,59.01,58.36,57.72,57.09,56.47,55.85,55.24,54.63,54.04,53.45,52.86,52.28,51.71,51.15,50.59,50.03,49.49,48.94,48.41,47.88
35,160.91,107.39,186.03,173.36,113.74,198.13,120.07,110.12,183.4,139.44,127.02,123.92,121.08,118.57,116.4,114.62,113.24,112.22,111.43,110.74,110.06,109.34,108.57,107.74,106.84,105.85,104.79,103.68,102.57,101.45,100.34,99.24,98.15,97.07,96.01,94.96,93.92,92.89,91.88,90.87,89.88,88.9,87.92,86.96,86.01,85.07,84.14,83.22,82.31,81.41,80.52,79.64,78.77,77.91,77.05,76.21,75.38,74.55,73.74,72.93,72.13,71.35,70.56,69.79,69.03,68.27,67.53,66.79,66.06,65.34,64.62,63.92,63.22,62.52,61.84,61.16,60.5,59.83,59.18,58.53,57.89,57.26,56.63,56.01,55.4,54.79,54.2,53.6,53.02,52.44,51.86,51.3,50.73,50.18
36,160.79,135.71,112.48,111.52,200.3,131.41,204.07,138.1,136.09,137.5,134.16,130.96,128.04,125.44,123.2,121.34,119.88,118.75,117.85,117.04,116.23,115.39,114.51,113.56,112.55,111.47,110.32,109.15,107.97,106.79,105.62,104.46,103.32,102.19,101.07,99.96,98.87,97.79,96.72,95.66,94.62,93.58,92.56,91.55,90.55,89.56,88.58,87.61,86.65,85.7,84.76,83.84,82.92,82.01,81.12,80.23,79.35,78.48,77.63,76.78,75.94,75.11,74.29,73.47,72.67,71.87,71.09,70.31,69.54,68.78,68.03,67.29,66.55,65.82,65.1,64.39,63.69,62.99,62.3,61.62,60.94,60.28,59.62,58.97,58.32,57.68,57.05,56.43,55.81,55.2,54.6,54.0,53.41,52.83
37,155.22,175.37,145.81,160.94,143.31,164.29,130.52,142.84,148.95,145.61,142.14,138.83,135.81,133.13,130.79,128.84,127.27,126.03,125.01,124.07,123.13,122.16,121.14,120.08,118.95,117.77,116.53,115.28,114.03,112.78,111.55,110.33,109.12,107.93,106.75,105.58,104.42,103.28,102.15,101.03,99.93,98.84,97.76,96.69,95.63,94.58,93.55,92.53,91.52,90.51,89.52,88.55,87.58,86.62,85.67,84.74,83.81,82.89,81.99,81.09,80.2,79.32,78.46,77.6,76.75,75.91,75.08,74.26,73.45,72.64,71.85,71.06,70.29,69.52,68.76,68.01,67.26,66.53,65.8,65.08,64.37,63.66,62.97,62.28,61.6,60.92,60.26,59.6,58.95,58.3,57.66,57.03,56.41,55.79
38,122.4,129.61,213.01,202.21,145.57,197.64,167.35,160.94,157.96,154.47,150.86,147.43,144.31,141.52,139.09,137.03,135.35,133.98,132.82,131.74,130.66,129.55,128.4,127.2,125.96,124.67,123.35,122.01,120.68,119.36,118.05,116.76,115.49,114.22,112.97,111.74,110.52,109.31,108.11,106.93,105.76,104.6,103.46,102.33,101.21,100.1,99.01,97.93,96.85,95.8,94.75,93.71,92.69,91.67,90.67,89.68,88.7,87.73,86.77,85.82,84.88,83.95,83.04,82.13,81.23,80.34,79.46,78.59,77.73,76.88,76.04,75.21,74.39,73.57,72.77,71.97,71.19,70.41,69.64,68.88,68.12,67.38,66.64,65.91,65.19,64.48,63.77,63.08,62.39,61.7,61.03,60.36,59.7,59.05
39,199.28,163.42,177.36,219.18,211.03,179.05,172.8,170.28,167.12,163.47,159.74,156.19,152.96,150.07,147.54,145.38,143.58,142.09,140.78,139.55,138.33,137.08,135.79,134.47,133.11,131.72,130.3,128.88,127.47,126.08,124.7,123.34,121.99,120.65,119.34,118.03,116.74,115.46,114.2,112.95,111.72,110.5,109.29,108.09,106.91,105.74,104.58,103.44,102.31,101.19,100.08,98.99,97.91,96.84,95.78,94.73,93.69,92.67,91.66,90.65,89.66,88.68,87.71,86.75,85.8,84.87,83.94,83.02,82.11,81.21,80.33,79.45,78.58,77.72,76.87,76.03,75.2,74.37,73.56,72.76,71.96,71.17,70.4,69.63,68.86,68.11,67.37,66.63,65.9,65.18,64.47,63.76,63.06,62.37
40,194.19,239.66,222.63,243.63,196.05,184.51,182.03,179.31,175.97,172.18,168.33,164.68,161.36,158.39,155.77,153.51,151.6,149.97,148.53,147.15,145.79,144.4,142.98,141.54,140.07,138.57,137.07,135.58,134.09,132.63,131.18,129.74,128.32,126.92,125.53,124.16,122.8,121.46,120.13,118.82,117.52,116.23,114.96,113.71,112.46,111.23,110.02,108.81,107.62,106.45,105.28,104.13,102.99,101.87,100.75,99.65,98.56,97.48,96.42,95.36,94.32,93.29,92.27,91.26,90.26,89.27,88.3,87.33,86.38,85.43,84.5,83.57,82.66,81.76,80.86,79.98,79.1,78.24,77.38,76.54,75.7,74.87,74.05,73.24,72.44,71.65,70.87,70.09,69.32,68.57,67.82,67.07,66.34,65.61
41,142.75,213.39,209.07,197.47,197.06,193.79,191.07,188.15,184.64,180.73,176.77,173.04,169.64,166.59,163.89,161.54,159.52,157.77,156.19,154.67,153.16,151.64,150.1,148.54,146.97,145.38,143.8,142.23,140.67,139.13,137.61,136.11,134.62,133.15,131.69,130.25,128.83,127.42,126.02,124.65,123.28,121.94,120.6,119.28,117.98,116.69,115.41,114.15,112.9,111.67,110.45,109.24,108.04,106.86,105.69,104.54,103.4,102.27,101.15,100.04,98.95,97.86,96.79,95.74,94.69,93.65,92.63,91.62,90.61,89.62,88.64,87.67,86.72,85.77,84.83,83.9,82.98,82.08,81.18,80.29,79.41,78.54,77.69,76.84,76.0,75.16,74.34,73.53,72.72,71.93,71.14,70.36,69.6,68.83
42,232.44,286.66,227.34,211.34,206.84,203.32,200.36,197.23,193.57,189.53,185.48,181.67,178.2,175.08,172.31,169.87,167.75,165.87,164.16,162.5,160.86,159.21,157.54,155.87,154.2,152.52,150.85,149.21,147.57,145.96,144.36,142.79,141.23,139.68,138.15,136.64,135.15,133.67,132.21,130.76,129.33,127.92,126.52,125.14,123.77,122.42,121.08,119.75,118.44,117.15,115.87,114.6,113.35,112.11,110.88,109.67,108.47,107.28,106.11,104.95,103.8,102.67,101.55,100.44,99.34,98.25,97.18,96.11,95.06,94.02,92.99,91.98,90.97,89.98,88.99,88.02,87.06,86.11,85.16,84.23,83.31,82.4,81.5,80.61,79.73,78.85,77.99,77.14,76.3,75.46,74.64,73.82,73.01,72.21
43,337.72,251.47,227.5,222.26,217.49,213.71,210.52,207.18,203.35,199.19,195.06,191.18,187.64,184.45,181.6,179.07,176.84,174.85,172.99,171.2,169.42,167.64,165.85,164.07,162.29,160.51,158.76,157.02,155.31,153.61,151.93,150.27,148.63,147.0,145.39,143.8,142.23,140.68,139.14,137.62,136.11,134.62,133.15,131.7,130.26,128.83,127.42,126.03,124.65,123.29,121.94,120.61,119.29,117.98,116.69,115.42,114.16,112.91,111.67,110.45,109.24,108.05,106.87,105.7,104.54,103.4,102.27,101.15,100.05,98.95,97.87,96.8,95.74,94.69,93.66,92.63,91.62,90.62,89.63,88.65,87.68,86.72,85.77,84.83,83.91,82.99,82.08,81.18,80.29,79.42,78.55,77.69,76.84,76.0
44,256.75,244.8,239.95,234.41,229.38,225.35,221.91,218.36,214.37,210.1,205.88,201.93,198.32,195.06,192.13,189.51,187.17,185.05,183.05,181.11,179.19,177.28,175.36,173.46,171.57,169.69,167.84,166.0,164.19,162.39,160.62,158.86,157.12,155.41,153.71,152.03,150.37,148.72,147.1,145.49,143.9,142.32,140.77,139.23,137.71,136.2,134.71,133.24,131.78,130.34,128.91,127.51,126.11,124.73,123.37,122.02,120.69,119.37,118.06,116.77,115.49,114.23,112.98,111.74,110.52,109.31,108.12,106.94,105.77,104.61,103.47,102.34,101.22,100.11,99.01,97.93,96.86,95.8,94.75,93.72,92.69,91.68,90.68,89.69,88.7,87.73,86.77,85.83,84.89,83.96,83.04,82.13,81.23,80.35
45,262.25,258.48,253.31,247.51,242.23,237.96,234.29,230.55,226.41,222.03,217.73,213.72,210.05,206.72,203.72,201.01,198.56,196.3,194.16,192.08,190.01,187.96,185.91,183.89,181.88,179.89,177.92,175.98,174.05,172.15,170.27,168.41,166.57,164.74,162.94,161.16,159.4,157.66,155.93,154.23,152.54,150.87,149.23,147.59,145.98,144.38,142.81,141.24,139.7,138.17,136.66,135.17,133.69,132.23,130.78,129.35,127.94,126.54,125.15,123.79,122.43,121.09,119.77,118.46,117.16,115.88,114.62,113.36,112.12,110.9,109.69,108.49,107.3,106.13,104.97,103.82,102.68,101.56,100.45,99.35,98.26,97.19,96.13,95.08,94.04,93.01,91.99,90.98,89.99,89.01,88.03,87.07,86.12,85.18
46,277.12,273.01,267.56,261.51,256.01,251.52,247.64,243.71,239.44,234.98,230.62,226.55,222.82,219.44,216.36,213.56,211.0,208.61,206.32,204.09,201.87,199.68,197.5,195.34,193.2,191.09,189.0,186.94,184.89,182.87,180.87,178.89,176.94,175.0,173.09,171.2,169.33,167.48,165.65,163.83,162.04,160.27,158.52,156.79,155.07,153.38,151.7,150.04,148.4,146.78,145.17,143.59,142.02,140.46,138.93,137.41,135.91,134.42,132.95,131.5,130.06,128.64,127.23,125.84,124.46,123.1,121.76,120.43,119.11,117.81,116.52,115.24,113.98,112.74,111.5,110.29,109.08,107.89,106.71,105.54,104.39,103.24,102.12,101.0,99.89,98.8,97.72,96.65,95.6,94.55,93.52,92.49,91.48,90.48
47,293.03,288.61,282.89,276.63,270.94,266.24,262.16,258.06,253.67,249.13,244.72,240.6,236.83,233.38,230.23,227.34,224.66,222.13,219.69,217.29,214.93,212.58,210.26,207.96,205.69,203.44,201.21,199.01,196.84,194.69,192.56,190.45,188.37,186.31,184.28,182.26,180.27,178.3,176.35,174.42,172.51,170.63,168.76,166.92,165.09,163.29,161.5,159.74,157.99,156.26,154.56,152.87,151.19,149.54,147.91,146.29,144.69,143.11,141.54,140.0,138.47,136.95,135.45,133.97,132.51,131.06,129.63,128.21,126.81,125.42,124.05,122.69,121.35,120.02,118.71,117.41,116.13,114.86,113.6,112.36,111.13,109.92,108.72,107.53,106.35,105.19,104.04,102.9,101.78,100.66,99.56,98.47,97.4,96.33
48,309.87,305.15,299.2,292.76,286.89,282.01,277.74,273.49,268.99,264.38,259.92,255.77,251.95,248.44,245.21,242.22,239.42,236.74,234.14,231.58,229.05,226.55,224.08,221.63,219.2,216.81,214.44,212.09,209.78,207.48,205.22,202.97,200.75,198.56,196.39,194.24,192.12,190.02,187.94,185.89,183.86,181.85,179.86,177.89,175.95,174.02,172.12,170.24,168.38,166.54,164.72,162.92,161.13,159.37,157.63,155.91,154.2,152.52,150.85,149.2,147.57,145.96,144.36,142.78,141.22,139.68,138.15,136.64,135.14,133.67,132.21,130.76,129.33,127.92,126.52,125.13,123.77,122.41,121.07,119.75,118.44,117.15,115.87,114.6,113.35,112.11,110.88,109.67,108.47,107.28,106.11,104.95,103.8,102.67
49,327.97,322.97,316.8,310.19,304.17,299.12,294.67,290.26,285.66,281.0,276.5,272.31,268.44,264.86,261.55,258.44,255.5,252.67,249.9,247.17,244.47,241.8,239.15,236.54,233.95,231.4,228.87,226.37,223.89,221.45,219.03,216.63,214.26,211.92,209.61,207.31,205.05,202.81,200.59,198.4,196.23,194.08,191.96,189.86,187.79,185.74,183.71,181.7,179.71,177.75,175.8,173.88,171.98,170.1,168.24,166.4,164.58,162.78,161.0,159.24,157.5,155.78,154.08,152.39,150.73,149.08,147.45,145.84,144.24,142.67,141.11,139.56,138.04,136.53,135.04,133.56,132.1,130.65,129.23,127.81,126.42,125.03,123.67,122.31,120.98,119.65,118.34,117.05,115.77,114.51,113.25,112.01,110.79,109.58
50,346.97,341.7,335.34,328.6,322.44,317.23,312.62,308.07,303.38,298.66,294.13,289.9,285.97,282.33,278.92,275.69,272.6,269.6,266.65,263.74,260.85,258.0,255.18,252.39,249.64,246.91,244.21,241.54,238.9,236.29,233.71,231.15,228.63,226.13,223.66,221.21,218.8,216.4,214.04,211.7,209.39,207.1,204.83,202.59,200.38,198.19,196.02,193.88,191.76,189.66,187.59,185.54,183.51,181.51,179.52,177.56,175.62,173.7,171.8,169.92,168.06,166.23,164.41,162.61,160.84,159.08,157.34,155.62,153.92,152.23,150.57,148.92,147.29,145.68,144.09,142.52,140.96,139.42,137.89,136.39,134.89,133.42,131.96,130.52,129.09,127.68,126.28,124.9,123.54,122.19,120.85,119.53,118.22,116.93
51,367.05,361.53,355.01,348.15,341.88,336.53,331.75,327.07,322.29,317.52,312.96,308.68,304.7,300.97,297.45,294.08,290.83,287.64,284.49,281.39,278.31,275.27,272.26,269.29,266.35,263.43,260.56,257.71,254.89,252.11,249.35,246.63,243.93,241.27,238.63,236.02,233.44,230.89,228.37,225.87,223.4,220.96,218.55,216.16,213.8,211.46,209.15,206.86,204.6,202.36,200.15,197.96,195.8,193.66,191.54,189.45,187.38,185.33,183.3,181.3,179.32,177.36,175.42,173.5,171.61,169.73,167.87,166.04,164.22,162.43,160.65,158.9,157.16,155.44,153.74,152.06,150.4,148.75,147.13,145.52,143.93,142.35,140.8,139.26,137.74,136.23,134.74,133.27,131.81,130.37,128.94,127.53,126.14,124.76
52,389.37,383.6,376.91,369.94,363.55,358.05,353.1,348.27,343.39,338.57,333.95,329.61,325.54,321.7,318.03,314.5,311.04,307.64,304.28,300.96,297.67,294.42,291.2,288.02,284.87,281.76,278.68,275.64,272.62,269.65,266.7,263.78,260.9,258.05,255.23,252.44,249.68,246.96,244.26,241.59,238.95,236.34,233.75,231.2,228.67,226.17,223.7,221.26,218.84,216.45,214.08,211.74,209.43,207.14,204.87,202.63,200.42,198.23,196.06,193.92,191.8,189.7,187.63,185.58,183.55,181.54,179.56,177.6,175.65,173.73,171.83,169.96,168.1,166.26,164.44,162.65,160.87,159.11,157.37,155.65,153.95,152.26,150.6,148.95,147.32,145.71,144.12,142.55,140.99,139.45,137.92,136.41,134.92,133.45
53,415.48,409.43,402.55,395.44,388.91,383.23,378.09,373.08,368.07,363.15,358.44,353.99,349.79,345.79,341.93,338.17,334.47,330.82,327.21,323.63,320.1,316.6,313.14,309.72,306.34,302.99,299.68,296.41,293.17,289.96,286.8,283.66,280.56,277.5,274.47,271.47,268.5,265.57,262.66,259.79,256.96,254.15,251.37,248.62,245.91,243.22,240.56,237.93,235.33,232.76,230.22,227.7,225.21,222.75,220.32,217.91,215.53,213.17,210.84,208.54,206.26,204.0,201.77,199.57,197.39,195.23,193.09,190.98,188.9,186.83,184.79,182.77,180.77,178.8,176.84,174.91,173.0,171.11,169.23,167.38,165.55,163.75,161.96,160.18,158.43,156.7,154.99,153.29,151.62,149.96,148.32,146.7,145.1,143.51
54,446.51,440.16,433.04,425.76,419.05,413.15,407.77,402.55,397.37,392.29,387.43,382.82,378.43,374.2,370.09,366.04,362.04,358.09,354.17,350.31,346.48,342.7,338.95,335.25,331.59,327.96,324.38,320.84,317.33,313.87,310.44,307.05,303.69,300.37,297.09,293.85,290.64,287.46,284.32,281.21,278.14,275.1,272.1,269.12,266.18,263.27,260.4,257.55,254.74,251.95,249.2,246.48,243.78,241.12,238.48,235.88,233.3,230.75,228.23,225.73,223.27,220.83,218.41,216.03,213.67,211.33,209.02,206.74,204.48,202.24,200.03,197.84,195.68,193.54,191.43,189.34,187.27,185.22,183.19,181.19,179.21,177.25,175.31,173.4,171.5,169.63,167.77,165.94,164.13,162.33,160.56,158.8,157.07,155.35
55,482.04,475.35,467.98,460.49,453.58,447.43,441.78,436.3,430.89,425.62,420.57,415.73,411.08,406.56,402.11,397.72,393.38,389.08,384.83,380.63,376.47,372.36,368.29,364.27,360.29,356.36,352.46,348.61,344.81,341.04,337.32,333.63,329.99,326.38,322.82,319.29,315.8,312.35,308.94,305.56,302.23,298.92,295.66,292.43,289.23,286.07,282.95,279.86,276.8,273.77,270.78,267.82,264.9,262.0,259.14,256.31,253.51,250.74,248.0,245.29,242.61,239.95,237.33,234.74,232.17,229.64,227.13,224.64,222.19,219.76,217.36,214.98,212.63,210.31,208.01,205.74,203.49,201.26,199.06,196.89,194.74,192.61,190.5,188.42,186.36,184.32,182.31,180.32,178.35,176.4,174.47,172.56,170.67,168.81
56,520.81,513.77,506.15,498.46,491.32,484.9,478.96,473.2,467.54,462.04,456.74,451.62,446.65,441.77,436.94,432.17,427.45,422.79,418.17,413.6,409.09,404.62,400.2,395.83,391.51,387.23,383.0,378.82,374.68,370.59,366.54,362.54,358.58,354.66,350.79,346.96,343.17,339.42,335.71,332.05,328.42,324.83,321.28,317.77,314.3,310.87,307.47,304.11,300.79,297.5,294.25,291.04,287.86,284.71,281.6,278.53,275.48,272.47,269.49,266.55,263.64,260.76,257.91,255.09,252.3,249.54,246.82,244.12,241.45,238.81,236.2,233.62,231.07,228.54,226.05,223.58,221.13,218.72,216.33,213.96,211.62,209.31,207.02,204.76,202.52,200.31,198.12,195.95,193.81,191.69,189.6,187.53,185.48,183.45
57,562.57,555.17,547.28,539.38,532.01,525.31,519.05,512.98,507.03,501.25,495.64,490.19,484.83,479.54,474.3,469.12,464.0,458.94,453.92,448.97,444.07,439.22,434.42,429.68,424.99,420.35,415.76,411.22,406.73,402.29,397.89,393.55,389.25,385.0,380.79,376.64,372.52,368.45,364.43,360.45,356.51,352.62,348.77,344.96,341.19,337.46,333.78,330.13,326.52,322.96,319.43,315.94,312.49,309.07,305.7,302.36,299.05,295.79,292.56,289.36,286.2,283.07,279.98,276.92,273.89,270.9,267.94,265.01,262.12,259.25,256.42,253.62,250.85,248.11,245.39,242.71,240.06,237.44,234.84,232.28,229.74,227.23,224.74,222.29,219.86,217.45,215.08,212.73,210.4,208.1,205.83,203.58,201.35,199.15
58,607.56,599.79,591.63,583.5,575.88,568.87,562.25,555.83,549.55,543.43,537.45,531.58,525.77,520.04,514.36,508.75,503.19,497.7,492.27,486.89,481.58,476.32,471.12,465.98,460.89,455.86,450.88,445.96,441.09,436.28,431.51,426.8,422.14,417.53,412.97,408.46,404.0,399.59,395.23,390.91,386.64,382.42,378.24,374.11,370.03,365.99,361.99,358.03,354.12,350.26,346.43,342.65,338.9,335.2,331.54,327.92,324.34,320.79,317.29,313.82,310.39,307.0,303.65,300.33,297.05,293.81,290.6,287.42,284.28,281.17,278.1,275.06,272.06,269.09,266.15,263.24,260.36,257.52,254.7,251.92,249.17,246.44,243.75,241.09,238.45,235.85,233.27,230.72,228.2,225.7,223.24,220.8,218.38,216.0
59,656.43,648.26,639.79,631.41,623.5,616.14,609.12,602.3,595.63,589.08,582.65,576.29,570.0,563.78,557.63,551.54,545.53,539.57,533.68,527.86,522.1,516.4,510.76,505.19,499.67,494.22,488.83,483.49,478.21,472.99,467.83,462.72,457.67,452.67,447.73,442.84,438.01,433.23,428.5,423.82,419.19,414.61,410.08,405.61,401.18,396.8,392.46,388.18,383.94,379.75,375.6,371.5,367.44,363.43,359.46,355.53,351.65,347.81,344.01,340.25,336.53,332.86,329.22,325.63,322.07,318.55,315.07,311.63,308.22,304.86,301.53,298.23,294.97,291.75,288.56,285.41,282.29,279.21,276.16,273.14,270.16,267.2,264.28,261.4,258.54,255.72,252.92,250.16,247.42,244.72,242.05,239.4,236.78,234.2
60,709.37,700.77,691.96,683.28,675.05,667.28,659.82,652.53,645.38,638.33,631.37,624.48,617.67,610.93,604.27,597.67,591.15,584.7,578.32,572.01,565.77,559.6,553.49,547.45,541.48,535.57,529.72,523.94,518.22,512.57,506.97,501.44,495.97,490.55,485.2,479.9,474.66,469.48,464.36,459.29,454.27,449.31,444.41,439.56,434.76,430.01,425.32,420.67,416.08,411.53,407.04,402.6,398.2,393.85,389.55,385.3,381.09,376.93,372.81,368.74,364.71,360.73,356.79,352.89,349.04,345.22,341.45,337.72,334.04,330.39,326.78,323.21,319.68,316.18,312.73,309.31,305.94,302.59,299.29,296.02,292.78,289.58,286.42,283.29,280.2,277.14,274.11,271.11,268.15,265.22,262.32,259.46,256.62,253.82
61,766.22,757.14,747.95,738.94,730.32,722.1,714.13,706.31,698.6,690.98,683.45,675.99,668.62,661.33,654.12,646.98,639.92,632.94,626.04,619.21,612.45,605.77,599.16,592.63,586.16,579.77,573.44,567.18,560.99,554.87,548.82,542.83,536.9,531.05,525.25,519.52,513.85,508.24,502.69,497.2,491.78,486.41,481.1,475.85,470.65,465.52,460.43,455.41,450.44,445.52,440.65,435.84,431.08,426.38,421.72,417.12,412.56,408.06,403.6,399.19,394.84,390.52,386.26,382.04,377.87,373.74,369.66,365.62,361.63,357.68,353.77,349.91,346.09,342.31,338.57,334.87,331.21,327.59,324.02,320.48,316.98,313.51,310.09,306.7,303.35,300.04,296.76,293.52,290.31,287.14,284.0,280.9,277.83,274.79
62,826.57,816.98,807.38,797.97,788.92,780.17,771.63,763.22,754.9,746.67,738.52,730.47,722.51,714.63,706.84,699.13,691.51,683.96,676.5,669.13,661.83,654.61,647.47,640.41,633.42,626.51,619.68,612.92,606.23,599.62,593.08,586.61,580.2,573.87,567.61,561.42,555.29,549.23,543.24,537.31,531.45,525.65,519.91,514.24,508.62,503.07,497.58,492.15,486.78,481.46,476.21,471.01,465.87,460.78,455.75,450.78,445.86,440.99,436.17,431.41,426.7,422.04,417.43,412.88,408.37,403.91,399.5,395.14,390.82,386.55,382.33,378.16,374.03,369.94,365.9,361.9,357.95,354.04,350.18,346.35,342.57,338.83,335.12,331.46,327.84,324.26,320.72,317.22,313.75,310.32,306.93,303.58,300.26,296.98
63,890.4,880.27,870.19,860.33,850.77,841.44,832.27,823.2,814.23,805.35,796.57,787.89,779.3,770.81,762.4,754.09,745.87,737.74,729.69,721.74,713.87,706.08,698.38,690.77,683.24,675.78,668.41,661.12,653.91,646.78,639.73,632.75,625.85,619.02,612.27,605.59,598.98,592.44,585.98,579.59,573.26,567.01,560.82,554.7,548.65,542.66,536.74,530.88,525.09,519.36,513.69,508.08,502.54,497.05,491.63,486.26,480.95,475.7,470.51,465.37,460.29,455.27,450.3,445.38,440.52,435.71,430.95,426.25,421.59,416.99,412.44,407.93,403.48,399.07,394.72,390.4,386.14,381.92,377.75,373.63,369.55,365.51,361.52,357.57,353.67,349.8,345.98,342.2,338.47,334.77,331.11,327.49,323.92,320.38
64,958.29,947.56,936.94,926.54,916.38,906.39,896.51,886.74,877.08,867.52,858.07,848.72,839.47,830.32,821.27,812.32,803.47,794.71,786.05,777.48,769.01,760.62,752.33,744.13,736.02,727.99,720.05,712.2,704.44,696.75,689.16,681.64,674.21,666.85,659.58,652.39,645.27,638.23,631.27,624.38,617.57,610.84,604.17,597.58,591.06,584.61,578.23,571.92,565.68,559.51,553.41,547.37,541.39,535.49,529.64,523.86,518.14,512.49,506.9,501.36,495.89,490.48,485.12,479.83,474.59,469.41,464.29,459.22,454.2,449.25,444.34,439.49,434.69,429.95,425.25,420.61,416.02,411.47,406.98,402.54,398.14,393.79,389.49,385.24,381.03,376.87,372.76,368.68,364.66,360.68,356.74,352.84,348.99,345.17
65,1030.67,1019.27,1008.03,996.99,986.12,975.38,964.76,954.25,943.85,933.57,923.4,913.34,903.39,893.55,883.82,874.19,864.66,855.24,845.92,836.7,827.58,818.56,809.64,800.82,792.09,783.45,774.91,766.47,758.11,749.85,741.67,733.58,725.59,717.67,709.85,702.11,694.45,686.88,679.39,671.98,664.65,657.4,650.23,643.14,636.12,629.19,622.32,615.53,608.82,602.18,595.61,589.11,582.68,576.32,570.04,563.82,557.66,551.58,545.56,539.61,533.72,527.89,522.13,516.43,510.8,505.22,499.71,494.25,488.86,483.52,478.24,473.02,467.86,462.75,457.7,452.7,447.76,442.87,438.04,433.26,428.53,423.85,419.22,414.64,410.11,405.64,401.21,396.83,392.49,388.21,383.97,379.77,375.63,371.52
66,1108.97,1096.82,1084.84,1073.02,1061.34,1049.78,1038.35,1027.05,1015.87,1004.8,993.86,983.04,972.33,961.74,951.27,940.91,930.66,920.52,910.49,900.57,890.76,881.06,871.46,861.96,852.57,843.28,834.09,825.0,816.01,807.11,798.32,789.61,781.01,772.49,764.07,755.74,747.5,739.35,731.29,723.32,715.43,707.63,699.92,692.28,684.73,677.27,669.88,662.57,655.35,648.2,641.13,634.14,627.22,620.38,613.61,606.92,600.3,593.75,587.27,580.86,574.52,568.25,562.05,555.92,549.85,543.85,537.92,532.05,526.24,520.5,514.82,509.2,503.64,498.15,492.71,487.33,482.01,476.75,471.55,466.4,461.31,456.27,451.29,446.36,441.49,436.67,431.9,427.19,422.52,417.91,413.35,408.83,404.37,399.95
67,1194.53,1181.51,1168.65,1155.93,1143.35,1130.91,1118.6,1106.43,1094.39,1082.47,1070.69,1059.04,1047.51,1036.1,1024.82,1013.66,1002.62,991.71,980.91,970.22,959.66,949.2,938.87,928.64,918.52,908.52,898.62,888.83,879.14,869.57,860.09,850.72,841.45,832.28,823.21,814.24,805.36,796.58,787.9,779.31,770.82,762.42,754.1,745.88,737.75,729.71,721.75,713.88,706.1,698.4,690.78,683.25,675.8,668.43,661.14,653.93,646.79,639.74,632.76,625.86,619.03,612.28,605.6,598.99,592.46,585.99,579.6,573.28,567.02,560.83,554.71,548.66,542.67,536.75,530.9,525.1,519.37,513.7,508.1,502.55,497.07,491.64,486.27,480.97,475.72,470.52,465.39,460.31,455.28,450.31,445.39,440.53,435.72,430.97
