,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
35,157.52,168.45,142.74,153.99,153.63,151.92,150.22,148.53,146.86,145.2,143.55,141.91,140.28,138.67,137.07,135.48,133.91,132.35,130.8,129.26,127.74,126.23,124.74,123.25,121.78,120.33,118.89,117.46,116.05,114.66,113.29,111.93,110.59,109.26,107.95,106.65,105.37,104.11,102.86,101.63,100.41,99.2,98.01,96.84,95.68,94.53,93.39,92.27,91.17,90.07,88.99,87.92,86.87,85.83,84.8,83.78,82.78,81.78,80.8,79.83,78.87,77.93,76.99,76.07,75.16,74.26,73.36,72.48,71.61,70.76,69.91,69.07,68.24,67.42,66.61,65.81,65.02,64.24,63.47,62.71,61.96,61.21,60.48,59.75,59.04,58.33,57.63,56.94
36,156.76,199.41,167.4,167.38,165.88,164.36,162.83,161.29,159.73,158.17,156.6,155.01,153.43,151.83,150.23,148.62,147.02,145.4,143.79,142.17,140.56,138.94,137.33,135.72,134.12,132.52,130.93,129.36,127.81,126.28,124.76,123.27,121.79,120.33,118.88,117.46,116.05,114.66,113.28,111.92,110.58,109.25,107.94,106.65,105.37,104.1,102.85,101.62,100.4,99.2,98.01,96.83,95.67,94.52,93.39,92.27,91.16,90.07,88.99,87.92,86.86,85.82,84.79,83.78,82.77,81.78,80.8,79.83,78.87,77.92,76.99,76.06,75.15,74.25,73.36,72.48,71.61,70.75,69.9,69.06,68.24,67.42,66.61,65.81,65.02,64.24,63.47,62.71
37,248.99,182.7,183.18,182.01,180.79,179.52,178.2,176.85,175.45,174.01,172.54,171.03,169.48,167.91,166.3,164.67,163.01,161.32,159.62,157.89,156.14,154.38,152.61,150.83,149.04,147.26,145.49,143.75,142.02,140.32,138.64,136.98,135.33,133.71,132.11,130.52,128.95,127.41,125.88,124.37,122.88,121.4,119.95,118.51,117.09,115.68,114.3,112.92,111.57,110.23,108.91,107.6,106.31,105.04,103.78,102.53,101.3,100.09,98.89,97.7,96.53,95.37,94.23,93.09,91.98,90.87,89.78,88.71,87.64,86.59,85.55,84.53,83.51,82.51,81.52,80.54,79.58,78.62,77.68,76.75,75.83,74.92,74.02,73.13,72.25,71.39,70.53,69.68
38,199.85,201.08,200.45,199.72,198.9,197.99,197.0,195.91,194.75,193.5,192.18,190.78,189.3,187.76,186.16,184.49,182.76,180.98,179.15,177.27,175.35,173.39,171.39,169.38,167.36,165.35,163.37,161.41,159.47,157.56,155.67,153.8,151.96,150.13,148.33,146.55,144.8,143.06,141.34,139.65,137.97,136.32,134.68,133.07,131.47,129.89,128.34,126.8,125.28,123.77,122.29,120.82,119.37,117.94,116.53,115.13,113.75,112.38,111.03,109.7,108.39,107.09,105.8,104.53,103.28,102.04,100.81,99.61,98.41,97.23,96.06,94.91,93.77,92.65,91.54,90.44,89.35,88.28,87.22,86.18,85.14,84.12,83.11,82.11,81.13,80.16,79.19,78.24
39,221.53,221.29,220.92,220.42,219.79,219.04,218.16,217.17,216.06,214.84,213.51,212.08,210.54,208.91,207.18,205.37,203.48,201.5,199.46,197.35,195.18,192.96,190.71,188.43,186.17,183.94,181.73,179.55,177.4,175.27,173.17,171.09,169.04,167.01,165.01,163.03,161.08,159.14,157.24,155.35,153.49,151.65,149.83,148.03,146.25,144.5,142.77,141.05,139.36,137.69,136.04,134.41,132.79,131.2,129.63,128.07,126.54,125.02,123.52,122.04,120.57,119.13,117.7,116.29,114.89,113.51,112.15,110.81,109.48,108.16,106.87,105.58,104.32,103.07,101.83,100.61,99.4,98.21,97.03,95.87,94.72,93.58,92.46,91.35,90.25,89.17,88.1,87.04
40,241.94,241.92,241.74,241.4,240.89,240.23,239.42,238.45,237.34,236.09,234.7,233.17,231.52,229.74,227.84,225.84,223.73,221.53,219.23,216.86,214.42,211.92,209.39,206.88,204.4,201.95,199.53,197.13,194.77,192.43,190.13,187.85,185.59,183.37,181.17,178.99,176.85,174.73,172.63,170.56,168.52,166.49,164.5,162.52,160.58,158.65,156.75,154.87,153.01,151.17,149.36,147.57,145.8,144.05,142.32,140.61,138.93,137.26,135.62,133.99,132.38,130.79,129.22,127.67,126.14,124.63,123.14,121.66,120.2,118.76,117.33,115.92,114.53,113.16,111.8,110.46,109.14,107.83,106.53,105.26,103.99,102.75,101.51,100.3,99.09,97.9,96.73,95.57
41,262.29,262.45,262.42,262.19,261.76,261.15,260.36,259.38,258.22,256.89,255.39,253.73,251.92,249.96,247.86,245.62,243.27,240.8,238.22,235.56,232.82,230.05,227.29,224.57,221.88,219.21,216.59,213.99,211.42,208.89,206.38,203.91,201.46,199.05,196.66,194.3,191.97,189.67,187.39,185.15,182.93,180.73,178.56,176.42,174.31,172.22,170.15,168.11,166.09,164.1,162.13,160.19,158.27,156.37,154.49,152.64,150.81,149.0,147.21,145.45,143.7,141.98,140.28,138.59,136.93,135.29,133.67,132.06,130.48,128.91,127.37,125.84,124.33,122.84,121.37,119.91,118.47,117.05,115.65,114.26,112.89,111.53,110.2,108.87,107.57,106.28,105.0,103.74
42,283.93,284.23,284.29,284.12,283.73,283.11,282.27,281.22,279.96,278.5,276.84,275.0,272.97,270.77,268.41,265.9,263.25,260.47,257.58,254.6,251.57,248.55,245.57,242.63,239.72,236.84,234.0,231.2,228.43,225.69,222.98,220.31,217.67,215.05,212.48,209.93,207.41,204.92,202.47,200.04,197.64,195.27,192.93,190.61,188.33,186.07,183.84,181.63,179.45,177.3,175.18,173.07,171.0,168.95,166.92,164.92,162.94,160.99,159.06,157.15,155.26,153.4,151.56,149.74,147.95,146.17,144.42,142.69,140.98,139.28,137.61,135.96,134.33,132.72,131.13,129.56,128.0,126.47,124.95,123.45,121.97,120.51,119.06,117.63,116.22,114.83,113.45,112.09
43,306.21,306.52,306.56,306.35,305.88,305.15,304.18,302.97,301.52,299.84,297.94,295.84,293.53,291.04,288.36,285.53,282.54,279.42,276.19,272.91,269.64,266.4,263.21,260.05,256.94,253.86,250.81,247.8,244.83,241.9,239.0,236.13,233.3,230.5,227.74,225.01,222.31,219.64,217.01,214.41,211.84,209.3,206.79,204.31,201.86,199.43,197.04,194.68,192.35,190.04,187.76,185.51,183.28,181.08,178.91,176.77,174.65,172.55,170.48,168.44,166.42,164.42,162.45,160.5,158.58,156.67,154.8,152.94,151.1,149.29,147.5,145.73,143.98,142.26,140.55,138.86,137.2,135.55,133.93,132.32,130.73,129.17,127.62,126.09,124.57,123.08,121.6,120.14
44,327.51,327.78,327.75,327.44,326.83,325.95,324.79,323.37,321.68,319.75,317.57,315.17,312.55,309.73,306.72,303.53,300.2,296.74,293.21,289.7,286.23,282.79,279.4,276.05,272.74,269.47,266.24,263.05,259.9,256.78,253.7,250.66,247.65,244.68,241.75,238.85,235.99,233.16,230.36,227.6,224.87,222.17,219.51,216.88,214.28,211.71,209.17,206.66,204.18,201.73,199.31,196.92,194.56,192.23,189.92,187.65,185.4,183.17,180.98,178.8,176.66,174.54,172.45,170.38,168.34,166.32,164.32,162.35,160.4,158.48,156.58,154.7,152.85,151.01,149.2,147.41,145.64,143.9,142.17,140.47,138.78,137.12,135.47,133.85,132.24,130.66,129.09,127.54
45,343.03,342.59,341.87,340.89,339.65,338.15,336.4,334.42,332.2,329.77,327.12,324.28,321.26,318.06,314.71,311.22,307.62,303.96,300.31,296.71,293.16,289.64,286.17,282.74,279.35,276.0,272.69,269.42,266.19,263.0,259.85,256.73,253.65,250.61,247.61,244.64,241.7,238.81,235.94,233.11,230.32,227.56,224.83,222.13,219.47,216.84,214.24,211.67,209.13,206.62,204.14,201.7,199.28,196.89,194.53,192.19,189.89,187.61,185.36,183.14,180.94,178.77,176.63,174.51,172.42,170.35,168.31,166.29,164.29,162.32,160.37,158.45,156.55,154.67,152.82,150.99,149.17,147.39,145.62,143.87,142.15,140.44,138.76,137.09,135.45,133.82,132.22,130.63
46,352.29,351.12,349.71,348.07,346.21,344.12,341.83,339.34,336.66,333.79,330.76,327.56,324.22,320.74,317.15,313.46,309.73,306.02,302.35,298.72,295.14,291.6,288.11,284.66,281.24,277.87,274.54,271.25,268.0,264.78,261.61,258.47,255.37,252.31,249.29,246.3,243.34,240.43,237.54,234.69,231.88,229.1,226.35,223.64,220.96,218.31,215.69,213.1,210.55,208.02,205.53,203.06,200.63,198.22,195.85,193.5,191.18,188.88,186.62,184.38,182.17,179.98,177.83,175.69,173.59,171.5,169.45,167.42,165.41,163.42,161.46,159.53,157.61,155.72,153.86,152.01,150.19,148.39,146.61,144.85,143.11,141.39,139.7,138.02,136.37,134.73,133.12,131.52
47,354.64,352.78,350.72,348.48,346.06,343.47,340.71,337.8,334.74,331.55,328.22,324.78,321.24,317.6,313.89,310.15,306.43,302.76,299.13,295.54,292.0,288.5,285.04,281.62,278.25,274.91,271.61,268.36,265.14,261.96,258.82,255.72,252.65,249.62,246.63,243.67,240.75,237.87,235.01,232.2,229.41,226.66,223.94,221.26,218.6,215.98,213.39,210.83,208.31,205.81,203.34,200.9,198.49,196.11,193.76,191.44,189.14,186.87,184.63,182.42,180.23,178.07,175.93,173.82,171.74,169.68,167.64,165.63,163.65,161.68,159.75,157.83,155.94,154.07,152.22,150.39,148.59,146.81,145.05,143.31,141.59,139.89,138.21,136.55,134.92,133.3,131.7,130.12
48,357.79,355.3,352.66,349.88,346.97,343.93,340.77,337.5,334.13,330.66,327.1,323.46,319.76,316.01,312.24,308.49,304.8,301.14,297.53,293.97,290.44,286.96,283.52,280.12,276.76,273.45,270.17,266.93,263.73,260.57,257.44,254.36,251.31,248.29,245.32,242.38,239.47,236.6,233.76,230.96,228.19,225.45,222.75,220.08,217.44,214.83,212.26,209.71,207.2,204.71,202.26,199.83,197.44,195.07,192.73,190.42,188.14,185.88,183.65,181.45,179.27,177.12,175.0,172.9,170.83,168.78,166.75,164.75,162.78,160.83,158.9,156.99,155.11,153.25,151.41,149.59,147.8,146.03,144.28,142.55,140.84,139.15,137.48,135.83,134.2,132.59,131.0,129.43
49,362.34,359.27,356.11,352.85,349.5,346.07,342.56,338.98,335.34,331.63,327.88,324.09,320.27,316.44,312.65,308.9,305.2,301.54,297.93,294.36,290.83,287.34,283.9,280.49,277.13,273.81,270.53,267.28,264.08,260.91,257.79,254.7,251.64,248.63,245.64,242.7,239.79,236.91,234.07,231.27,228.49,225.76,223.05,220.37,217.73,215.12,212.54,209.99,207.48,204.99,202.53,200.1,197.7,195.33,192.99,190.67,188.39,186.13,183.9,181.69,179.51,177.36,175.23,173.13,171.06,169.0,166.98,164.97,163.0,161.04,159.11,157.2,155.32,153.45,151.61,149.8,148.0,146.22,144.47,142.74,141.03,139.33,137.66,136.01,134.38,132.77,131.18,129.6
50,370.09,366.42,362.7,358.94,355.14,351.31,347.45,343.56,339.65,335.73,331.8,327.86,323.94,320.06,316.22,312.43,308.69,304.99,301.33,297.72,294.15,290.63,287.14,283.7,280.3,276.94,273.62,270.34,267.1,263.9,260.73,257.61,254.52,251.47,248.45,245.47,242.53,239.62,236.75,233.91,231.11,228.34,225.6,222.89,220.22,217.58,214.97,212.39,209.85,207.33,204.85,202.39,199.96,197.56,195.2,192.85,190.54,188.26,186.0,183.77,181.57,179.39,177.24,175.11,173.01,170.94,168.89,166.86,164.86,162.88,160.93,159.0,157.09,155.21,153.35,151.51,149.69,147.9,146.12,144.37,142.64,140.93,139.24,137.57,135.92,134.29,132.68,131.09
51,378.76,374.47,370.2,365.96,361.73,357.52,353.34,349.19,345.06,340.96,336.89,332.85,328.86,324.92,321.03,317.18,313.38,309.62,305.91,302.24,298.62,295.04,291.51,288.01,284.56,281.15,277.78,274.45,271.16,267.91,264.7,261.52,258.39,255.29,252.23,249.21,246.22,243.27,240.35,237.47,234.62,231.81,229.03,226.28,223.57,220.89,218.24,215.62,213.04,210.48,207.96,205.47,203.0,200.57,198.16,195.79,193.44,191.12,188.83,186.56,184.33,182.12,179.93,177.78,175.64,173.54,171.46,169.4,167.37,165.36,163.38,161.42,159.48,157.57,155.68,153.81,151.97,150.15,148.35,146.57,144.81,143.07,141.36,139.66,137.99,136.33,134.7,133.08
52,391.4,386.65,381.97,377.36,372.8,368.31,363.88,359.5,355.18,350.92,346.72,342.56,338.46,334.4,330.39,326.43,322.52,318.66,314.84,311.06,307.33,303.65,300.01,296.42,292.86,289.35,285.88,282.46,279.07,275.73,272.42,269.15,265.93,262.74,259.59,256.48,253.4,250.37,247.36,244.4,241.47,238.57,235.71,232.89,230.1,227.34,224.61,221.92,219.26,216.63,214.03,211.46,208.93,206.42,203.95,201.5,199.09,196.7,194.34,192.01,189.71,187.43,185.19,182.97,180.77,178.6,176.46,174.35,172.25,170.19,168.15,166.13,164.14,162.17,160.23,158.3,156.41,154.53,152.68,150.85,149.04,147.25,145.48,143.74,142.01,140.31,138.63,136.97
53,408.23,403.1,398.08,393.14,388.3,383.55,378.89,374.31,369.8,365.37,360.99,356.66,352.39,348.17,343.99,339.87,335.8,331.77,327.8,323.87,319.99,316.15,312.36,308.62,304.92,301.26,297.65,294.09,290.56,287.08,283.64,280.24,276.88,273.56,270.28,267.04,263.84,260.68,257.55,254.46,251.41,248.4,245.42,242.48,239.57,236.7,233.86,231.06,228.29,225.55,222.85,220.17,217.53,214.93,212.35,209.8,207.29,204.8,202.35,199.92,197.52,195.15,192.81,190.5,188.22,185.96,183.73,181.53,179.35,177.2,175.07,172.98,170.9,168.85,166.83,164.83,162.85,160.9,158.97,157.06,155.18,153.32,151.48,149.66,147.87,146.09,144.34,142.61
54,430.35,424.89,419.54,414.31,409.2,404.19,399.28,394.47,389.73,385.06,380.45,375.89,371.39,366.94,362.54,358.2,353.9,349.66,345.47,341.33,337.24,333.2,329.21,325.26,321.36,317.51,313.71,309.95,306.23,302.56,298.93,295.35,291.81,288.31,284.86,281.44,278.07,274.74,271.44,268.19,264.97,261.8,258.66,255.56,252.49,249.47,246.48,243.52,240.6,237.72,234.87,232.05,229.27,226.52,223.8,221.12,218.47,215.85,213.26,210.71,208.18,205.68,203.22,200.78,198.37,195.99,193.64,191.32,189.03,186.76,184.52,182.31,180.12,177.96,175.83,173.72,171.64,169.58,167.55,165.54,163.55,161.59,159.65,157.74,155.85,153.98,152.13,150.31
55,457.62,451.8,446.13,440.59,435.17,429.87,424.68,419.58,414.56,409.59,404.68,399.84,395.05,390.31,385.64,381.01,376.45,371.94,367.48,363.08,358.73,354.43,350.18,345.98,341.84,337.74,333.69,329.7,325.74,321.84,317.98,314.17,310.41,306.69,303.01,299.38,295.79,292.24,288.74,285.28,281.86,278.48,275.14,271.85,268.59,265.37,262.19,259.04,255.94,252.87,249.84,246.84,243.88,240.96,238.07,235.22,232.4,229.61,226.86,224.14,221.45,218.8,216.17,213.58,211.02,208.49,205.99,203.52,201.08,198.67,196.29,193.93,191.61,189.31,187.04,184.8,182.58,180.39,178.23,176.09,173.98,171.89,169.83,167.8,165.78,163.79,161.83,159.89
56,489.99,483.82,477.8,471.92,466.17,460.55,455.02,449.57,444.18,438.86,433.61,428.41,423.28,418.21,413.2,408.25,403.36,398.52,393.75,389.03,384.37,379.77,375.21,370.72,366.28,361.89,357.55,353.27,349.03,344.85,340.72,336.64,332.6,328.61,324.68,320.79,316.94,313.14,309.39,305.68,302.02,298.4,294.82,291.29,287.8,284.35,280.94,277.57,274.24,270.96,267.71,264.5,261.33,258.2,255.1,252.04,249.02,246.04,243.09,240.17,237.29,234.45,231.64,228.86,226.12,223.4,220.73,218.08,215.46,212.88,210.33,207.81,205.32,202.85,200.42,198.02,195.64,193.3,190.98,188.69,186.43,184.19,181.98,179.8,177.65,175.52,173.41,171.33
57,525.09,518.54,512.14,505.9,499.79,493.79,487.88,482.03,476.26,470.56,464.92,459.35,453.85,448.41,443.04,437.73,432.49,427.31,422.19,417.13,412.14,407.2,402.32,397.5,392.74,388.03,383.38,378.79,374.25,369.77,365.34,360.96,356.63,352.36,348.14,343.97,339.84,335.77,331.75,327.77,323.84,319.96,316.13,312.34,308.59,304.9,301.24,297.63,294.06,290.54,287.06,283.62,280.22,276.86,273.54,270.26,267.02,263.82,260.66,257.53,254.45,251.4,248.38,245.4,242.46,239.56,236.68,233.85,231.04,228.27,225.54,222.83,220.16,217.52,214.91,212.34,209.79,207.27,204.79,202.33,199.91,197.51,195.14,192.8,190.49,188.21,185.95,183.72
58,564.71,557.72,550.91,544.25,537.72,531.28,524.92,518.63,512.42,506.29,500.22,494.23,488.31,482.46,476.69,470.98,465.34,459.76,454.26,448.81,443.44,438.13,432.88,427.69,422.57,417.51,412.51,407.56,402.68,397.86,393.09,388.38,383.73,379.13,374.59,370.1,365.66,361.28,356.95,352.68,348.45,344.27,340.15,336.07,332.05,328.07,324.13,320.25,316.41,312.62,308.87,305.17,301.51,297.9,294.33,290.8,287.32,283.87,280.47,277.11,273.79,270.5,267.26,264.06,260.89,257.77,254.68,251.62,248.61,245.63,242.68,239.77,236.9,234.06,231.25,228.48,225.74,223.03,220.36,217.72,215.11,212.53,209.98,207.46,204.98,202.52,200.09,197.69
59,608.75,601.29,594.02,586.89,579.86,572.92,566.06,559.28,552.59,545.97,539.43,532.97,526.59,520.29,514.06,507.9,501.82,495.81,489.87,484.0,478.21,472.48,466.82,461.23,455.7,450.25,444.85,439.52,434.26,429.06,423.92,418.84,413.82,408.86,403.97,399.13,394.34,389.62,384.95,380.34,375.78,371.28,366.83,362.44,358.09,353.8,349.56,345.37,341.23,337.15,333.11,329.11,325.17,321.27,317.42,313.62,309.86,306.15,302.48,298.85,295.27,291.73,288.23,284.78,281.37,277.99,274.66,271.37,268.12,264.9,261.73,258.59,255.49,252.43,249.4,246.41,243.46,240.54,237.65,234.81,231.99,229.21,226.46,223.75,221.06,218.41,215.8,213.21
60,659.75,651.77,643.95,636.24,628.63,621.1,613.67,606.32,599.06,591.89,584.81,577.81,570.89,564.05,557.3,550.63,544.03,537.52,531.08,524.73,518.44,512.23,506.1,500.04,494.05,488.13,482.29,476.51,470.8,465.17,459.59,454.09,448.65,443.28,437.97,432.72,427.54,422.42,417.35,412.36,407.42,402.53,397.71,392.95,388.24,383.59,378.99,374.45,369.96,365.53,361.15,356.82,352.55,348.32,344.15,340.03,335.95,331.92,327.95,324.02,320.13,316.3,312.51,308.76,305.06,301.4,297.79,294.22,290.7,287.21,283.77,280.37,277.01,273.69,270.41,267.17,263.96,260.8,257.67,254.58,251.53,248.52,245.54,242.59,239.69,236.81,233.98,231.17
61,712.5,703.96,695.53,687.21,678.99,670.86,662.83,654.9,647.06,639.32,631.67,624.11,616.64,609.25,601.96,594.76,587.64,580.6,573.65,566.78,560.0,553.29,546.67,540.12,533.66,527.27,520.95,514.71,508.55,502.46,496.44,490.5,484.62,478.82,473.08,467.42,461.82,456.29,450.82,445.42,440.09,434.82,429.61,424.46,419.38,414.35,409.39,404.48,399.64,394.85,390.12,385.45,380.83,376.27,371.76,367.3,362.9,358.55,354.26,350.01,345.82,341.67,337.58,333.53,329.54,325.59,321.69,317.83,314.02,310.26,306.54,302.87,299.24,295.65,292.11,288.61,285.15,281.73,278.35,275.02,271.72,268.46,265.24,262.07,258.92,255.82,252.75,249.73
62,760.16,751.06,742.08,733.2,724.43,715.76,707.2,698.74,690.38,682.12,673.95,665.89,657.92,650.05,642.27,634.58,626.99,619.48,612.07,604.74,597.5,590.35,583.28,576.3,569.4,562.58,555.85,549.19,542.62,536.12,529.7,523.36,517.09,510.9,504.78,498.74,492.77,486.86,481.03,475.27,469.58,463.96,458.4,452.91,447.48,442.12,436.83,431.6,426.43,421.32,416.27,411.28,406.36,401.49,396.68,391.93,387.23,382.59,378.01,373.48,369.0,364.58,360.21,355.9,351.63,347.42,343.26,339.14,335.08,331.06,327.1,323.18,319.3,315.48,311.7,307.96,304.27,300.62,297.02,293.46,289.94,286.47,283.04,279.64,276.29,272.98,269.71,266.48
63,818.94,809.15,799.47,789.91,780.46,771.12,761.9,752.78,743.78,734.88,726.09,717.4,708.82,700.34,691.96,683.68,675.5,667.41,659.43,651.54,643.74,636.03,628.42,620.9,613.47,606.13,598.87,591.7,584.62,577.62,570.7,563.87,557.12,550.45,543.86,537.35,530.92,524.56,518.28,512.07,505.94,499.88,493.89,487.98,482.14,476.36,470.66,465.02,459.45,453.95,448.51,443.14,437.83,432.59,427.4,422.28,417.23,412.23,407.29,402.41,397.59,392.83,388.12,383.47,378.87,374.34,369.85,365.42,361.04,356.71,352.44,348.22,344.04,339.92,335.85,331.82,327.85,323.92,320.04,316.2,312.41,308.67,304.97,301.32,297.71,294.14,290.61,287.13
64,881.15,870.62,860.21,849.92,839.76,829.72,819.8,809.99,800.3,790.73,781.27,771.93,762.7,753.57,744.56,735.65,726.85,718.15,709.56,701.07,692.68,684.39,676.2,668.11,660.12,652.22,644.41,636.7,629.08,621.55,614.11,606.76,599.5,592.32,585.23,578.22,571.3,564.46,557.7,551.03,544.43,537.91,531.47,525.11,518.82,512.61,506.47,500.4,494.41,488.49,482.64,476.86,471.15,465.51,459.93,454.42,448.98,443.6,438.29,433.04,427.85,422.73,417.66,412.66,407.72,402.83,398.01,393.24,388.53,383.87,379.27,374.73,370.24,365.8,361.42,357.09,352.81,348.58,344.41,340.28,336.2,332.17,328.19,324.26,320.38,316.54,312.75,309.0
65,956.67,945.23,933.94,922.77,911.74,900.84,890.07,879.43,868.91,858.52,848.26,838.11,828.09,818.19,808.4,798.73,789.18,779.74,770.41,761.2,752.09,743.09,734.2,725.42,716.74,708.16,699.69,691.32,683.05,674.87,666.8,658.82,650.93,643.14,635.44,627.84,620.32,612.9,605.56,598.31,591.15,584.08,577.08,570.17,563.35,556.6,549.94,543.36,536.85,530.42,524.07,517.79,511.59,505.47,499.41,493.43,487.52,481.69,475.92,470.22,464.59,459.02,453.52,448.09,442.72,437.42,432.18,427.0,421.89,416.84,411.84,406.91,402.03,397.22,392.46,387.76,383.11,378.52,373.99,369.51,365.08,360.71,356.39,352.12,347.9,343.73,339.61,335.54
66,1041.37,1028.93,1016.63,1004.48,992.48,980.62,968.9,957.31,945.87,934.56,923.39,912.35,901.45,890.67,880.02,869.5,859.1,848.83,838.67,828.64,818.73,808.94,799.27,789.71,780.26,770.93,761.7,752.59,743.59,734.69,725.9,717.22,708.64,700.16,691.78,683.5,675.32,667.24,659.25,651.37,643.57,635.87,628.26,620.74,613.31,605.96,598.71,591.54,584.46,577.47,570.55,563.72,556.97,550.3,543.71,537.2,530.77,524.42,518.14,511.93,505.8,499.74,493.76,487.85,482.0,476.23,470.53,464.89,459.32,453.82,448.39,443.02,437.71,432.47,427.29,422.17,417.11,412.12,407.18,402.3,397.48,392.72,388.02,383.37,378.78,374.24,369.76,365.33
67,1136.83,1123.25,1109.83,1096.57,1083.47,1070.52,1057.73,1045.09,1032.61,1020.27,1008.07,996.03,984.12,972.36,960.74,949.25,937.9,926.69,915.61,904.67,893.85,883.16,872.6,862.17,851.86,841.67,831.6,821.66,811.83,802.12,792.53,783.05,773.68,764.42,755.28,746.24,737.32,728.49,719.78,711.17,702.66,694.25,685.94,677.73,669.62,661.61,653.69,645.87,638.14,630.5,622.95,615.49,608.13,600.85,593.65,586.55,579.53,572.59,565.73,558.96,552.27,545.65,539.12,532.66,526.29,519.98,513.76,507.61,501.53,495.52,489.59,483.72,477.93,472.21,466.55,460.96,455.44,449.99,444.6,439.28,434.02,428.82,423.68,418.61,413.6,408.64,403.75,398.91
68,1244.8,1229.94,1215.25,1200.74,1186.4,1172.23,1158.23,1144.4,1130.73,1117.22,1103.87,1090.69,1077.65,1064.78,1052.06,1039.48,1027.06,1014.79,1002.66,990.68,978.83,967.13,955.57,944.15,932.86,921.71,910.69,899.8,889.04,878.41,867.91,857.53,847.28,837.14,827.13,817.24,807.46,797.8,788.26,778.83,769.51,760.31,751.21,742.23,733.35,724.57,715.9,707.33,698.87,690.51,682.24,674.08,666.01,658.04,650.17,642.38,634.7,627.1,619.59,612.18,604.85,597.61,590.45,583.38,576.4,569.5,562.68,555.94,549.29,542.71,536.21,529.79,523.45,517.18,510.99,504.87,498.82,492.85,486.95,481.12,475.36,469.67,464.04,458.49,453.0,447.58,442.22,436.92
69,1355.75,1339.57,1323.58,1307.78,1292.17,1276.74,1261.5,1246.44,1231.56,1216.85,1202.32,1187.96,1173.77,1159.75,1145.9,1132.21,1118.69,1105.32,1092.12,1079.07,1066.18,1053.44,1040.85,1028.41,1016.12,1003.98,991.98,980.12,968.41,956.83,945.39,934.09,922.92,911.89,900.99,890.21,879.57,869.05,858.66,848.39,838.24,828.22,818.31,808.52,798.85,789.3,779.86,770.53,761.31,752.2,743.2,734.31,725.52,716.84,708.27,699.79,691.42,683.14,674.97,666.89,658.91,651.02,643.23,635.53,627.92,620.41,612.98,605.64,598.39,591.23,584.15,577.16,570.25,563.43,556.68,550.02,543.43,536.93,530.5,524.15,517.88,511.68,505.55,499.5,493.52,487.61,481.77,476.01
70,1479.71,1462.06,1444.62,1427.38,1410.35,1393.52,1376.89,1360.46,1344.22,1328.18,1312.33,1296.66,1281.18,1265.89,1250.77,1235.84,1221.08,1206.5,1192.09,1177.85,1163.79,1149.89,1136.15,1122.58,1109.17,1095.92,1082.82,1069.89,1057.1,1044.47,1031.99,1019.66,1007.47,995.43,983.53,971.78,960.16,948.68,937.34,926.14,915.06,904.12,893.31,882.63,872.08,861.65,851.34,841.16,831.1,821.16,811.34,801.64,792.05,782.57,773.21,763.96,754.82,745.79,736.87,728.05,719.34,710.73,702.23,693.83,685.52,677.32,669.21,661.2,653.29,645.47,637.75,630.12,622.57,615.12,607.76,600.49,593.3,586.2,579.19,572.26,565.41,558.64,551.95,545.35,538.82,532.37,526.0,519.71
71,1620.47,1601.15,1582.06,1563.2,1544.55,1526.13,1507.93,1489.95,1472.17,1454.61,1437.26,1420.11,1403.17,1386.42,1369.88,1353.53,1337.37,1321.41,1305.64,1290.05,1274.65,1259.43,1244.4,1229.54,1214.86,1200.35,1186.01,1171.85,1157.85,1144.02,1130.36,1116.85,1103.51,1090.33,1077.3,1064.43,1051.71,1039.14,1026.73,1014.45,1002.33,990.35,978.51,966.82,955.26,943.84,932.56,921.41,910.39,899.51,888.75,878.13,867.62,857.25,847.0,836.87,826.86,816.97,807.2,797.54,788.0,778.58,769.26,760.06,750.97,741.98,733.1,724.33,715.67,707.11,698.65,690.29,682.03,673.87,665.81,657.84,649.97,642.19,634.51,626.92,619.42,612.01,604.69,597.45,590.3,583.24,576.26,569.37
72,1773.98,1752.84,1731.96,1711.32,1690.93,1670.77,1650.86,1631.18,1611.73,1592.52,1573.53,1554.77,1536.23,1517.9,1499.8,1481.91,1464.23,1446.77,1429.51,1412.45,1395.6,1378.94,1362.49,1346.23,1330.16,1314.28,1298.6,1283.09,1267.78,1252.64,1237.68,1222.91,1208.3,1193.87,1179.62,1165.53,1151.61,1137.85,1124.26,1110.83,1097.56,1084.45,1071.49,1058.69,1046.04,1033.54,1021.19,1008.98,996.92,985.01,973.23,961.6,950.11,938.75,927.53,916.44,905.48,894.65,883.96,873.39,862.94,852.62,842.43,832.35,822.4,812.56,802.84,793.24,783.75,774.38,765.12,755.97,746.93,737.99,729.17,720.45,711.83,703.32,694.9,686.59,678.38,670.27,662.25,654.33,646.51,638.77,631.13,623.59
