age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160
27,82.22,85.65,90.71,61.74,65.99,62.52,74.36,62.08,71.07,75.73,66.62,67.19,102.62,104.46,100.83,115.04,97.76,122.53,123.21,104.38,138.31,103.02,130.05,130.44,83.62,94.12,123.95,96.75,93.44,65.12,97.07,63.7,69.08,80.58,95.15,94.83,104.44,67.64,111.38,80.65,65.83,65.63,68.57,60.99,70.11,75.23,75.06,74.95,74.83,74.68,74.48,74.16,73.7,73.09,72.38,71.61,70.81,70.0,69.17,68.32,67.48,66.66,65.88,65.13,64.4,63.7,63.01,62.32,61.64,60.96,60.3,59.64,58.99,58.34,57.7,57.07,56.45,55.83,55.22,54.62,54.02,53.43,52.84,52.27,51.69,51.13,50.57,50.02,49.47,48.93,48.39,47.86,47.34,46.82,46.28955962112415,45.765128789355124,45.246639420403234,44.73402420132981,44.22721658180835,43.726150765484576,43.23076170143446,42.740985075718946,42.25675730303438,41.778015518457565,41.30469756928431,40.83674200696043,40.374088079104226,39.91667572161924,39.464445550896464,39.01733885610486,38.575297591569196,38.13826436923428,37.706182451214545,37.27899574242804,36.85664878331388,36.43908674263222,36.02625541034577,35.618101190581946,35.21457109467484,34.8156127342859,34.42117431460266,34.031204627614414,33.64565304546419,33.264469513875945,32.88760454565628,32.51500921426976,32.146635147487,31.78243452110475,31.422360052737133,31.066364995677173,30.714403132827908,30.366428770702257,30.022396733490854,29.68226235719709,29.34598148383861,29.013510455714492,28.684806109737398,28.35982577182989,28.0385272513843,27.720868835785296,27.406809284994573,27.09630782619682,26.78932414850642,26.48581839773406,26.185751171212683,25.889083512681992,25.59577690723099,25.30579327629777,25.019094972725938,24.735644775877073,24.455405886798587,24.178341923446258,23.904416915960937,23.63359530199877,23.3658419221143,23.101122015195898,22.839401213952886,22.58064554045381,22.324821401715244,22.071895585340584,21.821835255208242,21.574607947208687,21.330181565029804,21.088524375989966,20.849605006918356,20.613392440081928,20.379856009158523,20.148965395255633,19.920690622974217,19.69500205651717,19.471870395841826,19.251266672856097,19.03316224765768,18.81752880481588,18.60433834969555,18.39356320482269,18.18517600629123,17.97914970021047,17.775457539192843,17.574073078881415
28,108.94,111.1,74.41,62.6,56.63,132.41,73.23,74.88,62.86,96.32,88.01,114.77,95.93,83.07,99.45,75.94,115.5,149.43,141.0,119.45,124.11,106.15,176.93,64.02,77.18,57.71,51.98,112.11,129.01,104.87,92.2,87.67,91.36,37.72,70.27,63.72,132.89,110.59,83.78,31.5,86.7,75.25,63.77,83.44,79.17,79.69,79.34,79.16,79.01,78.85,78.66,78.41,78.04,77.54,76.89,76.14,75.34,74.52,73.67,72.81,71.95,71.08,70.25,69.44,68.66,67.9,67.15,66.42,65.7,64.98,64.27,63.56,62.87,62.18,61.5,60.83,60.16,59.51,58.85,58.21,57.57,56.94,56.32,55.71,55.1,54.49,53.9,53.31,52.73,52.15,51.58,51.01,50.46,49.9,49.34740837211327,48.8009361331486,48.260515517112275,47.72607950844987,47.19756183373593,46.6748969534556,46.15802005387734,45.64686703901561,45.141374522682575,44.6414798206278,44.14712094276501,43.65823658548496,43.17476612405335,42.69664960509304,42.22382773914941,41.75624189333808,41.29383408407412,40.836546969881674,40.38432384428329,39.937108628767916,39.49484586583685,39.05748071212667,38.62495893160826,38.19722688886126,37.774231542422896,37.35592043821052,36.94224170301698,36.533144038078,36.12857671271083,35.728489558023306,35.332832960692606,34.941557856812864,34.554615725810976,34.17195858442969,33.79353898077743,33.419309988443935,33.0492252006811,32.683238724648255,32.32130517572112,31.963379671863894,31.609417828063563,31.25937575082586,30.913210032732238,30.570877747057054,30.232336442444378,29.897544137643788,29.566459316304393,29.239040921826568,28.915248352270684,28.595041455322182,28.278380523312464,27.965226288294875,27.655539917175247,27.349283006896325,27.046417579675573,26.746906078295673,26.450711361447198,26.157796699122873,25.868125768062782,25.58166264725011,25.29837181345666,25.018218136837792,24.741166876576063,24.467183676573168,24.19623456118958,23.92828593103133,23.663304558783476,23.40125758508974,23.14211251447769,22.885837211329132,22.632399895895084,22.381769140354884,22.13391386491894,21.88880333397465,21.646407152274982,21.40669526116928,21.1696379348758,20.935205776795527,20.70336971586681,20.474101002960367,20.24737120731421,20.023152213008064,19.80141621547681,19.58213571806252,19.365283528604746,19.15083275606848
29,27.55,88.68,100.6,91.86,74.17,84.91,104.96,83.99,60.32,83.11,93.94,127.31,105.22,110.23,82.82,104.61,126.74,100.62,141.54,121.34,110.11,117.41,165.59,93.17,113.72,108.8,94.3,108.41,101.28,86.2,82.5,82.5,105.34,87.15,109.1,97.43,122.49,112.28,73.92,62.4,100.37,90.5,109.77,94.35,85.58,84.61,83.94,83.56,83.34,83.15,82.94,82.69,82.38,81.96,81.4,80.71,79.92,79.08,78.23,77.35,76.47,75.57,74.69,73.83,72.99,72.18,71.38,70.6,69.83,69.07,68.31,67.56,66.82,66.09,65.37,64.66,63.95,63.25,62.56,61.87,61.2,60.53,59.87,59.21,58.56,57.92,57.29,56.66,56.04,55.43,54.82,54.22,53.63,53.04,52.460117590112255,51.88657499186284,51.31930289255848,50.758232737296495,50.20329672067985,49.65442777862296,49.11155958024692,48.57462651986345,48.04356370904641,47.51830696879005,46.99879282175296,46.48495848458679,45.97674186034897,45.47408153099818,44.97691674997202,44.48518743484581,43.99883416007155,43.51779814979641,43.04202127075959,42.571446025266994,42.10601554424252,41.64567358035552,41.190364501223264,40.74003328268774,40.29462550216602,39.854087332073256,39.41836553331761,38.98740744886632,38.56116099738208,38.13957466692899,37.72259750874739,37.3101791310966,36.90226969316515,36.4988198990475,36.099780991786595,35.7051047474816,35.314743469460026,34.928649982513605,34.54677762719713,34.16908025418968,33.79551221871745,33.42602837503757,33.060584070982266,32.69913514256263,32.34163790863137,31.98804916560395,31.63832618223747,31.29242669446653,30.95030890029566,30.611931454747516,30.27725346486634,29.946234484776053,29.618834510792354,29.295013976588265,28.974733748412564,28.657955120360427,28.34463980969584,28.034749952225127,27.728248097721043,27.425097205396913,27.12526063943026,26.82870216453535,26.535385941584153,26.24527652327519,25.958338849849717,25.67453824485474,25.39384041095237,25.116211425775,24.84161773782574,24.57002616242377,24.301403877693918,24.035718420600166,23.77293768302247,23.513029907876497,23.25596368527578,23.001707948735817,22.750231971419694,22.501505362424744,22.255498063109794,22.012180343462582,21.771522798506872,21.533496344748876,21.298072216662487,21.065221963212988,20.834917444418714,20.607130827950353
30,64.03,134.33,77.88,78.06,85.67,67.52,100.32,81.55,56.89,84.42,104.08,88.7,78.12,133.62,143.27,131.26,124.36,101.24,153.33,132.19,90.47,126.19,145.26,102.89,141.65,163.5,132.03,49.63,90.33,139.48,59.32,111.22,88.8,89.65,98.68,114.49,92.03,106.76,80.22,36.68,73.13,109.12,124.7,93.08,89.52,90.15,89.02,88.31,87.9,87.62,87.38,87.11,86.8,86.42,85.93,85.31,84.57,83.74,82.86,81.96,81.06,80.14,79.22,78.31,77.42,76.55,75.71,74.88,74.06,73.25,72.45,71.65,70.87,70.1,69.33,68.57,67.82,67.08,66.35,65.62,64.9,64.19,63.49,62.8,62.11,61.43,60.76,60.09,59.44,58.79,58.14,57.51,56.88,56.26,55.652821051943505,55.05219500603708,54.45805114091148,53.870319498448886,53.28893087554566,52.71381681596391,52.14490960227106,51.58214224786637,51.025448489093534,50.474762777438386,49.93002027181083,49.39115683091006,48.85810900567214,48.330814031799164,47.80920982236899,47.29323496052472,46.78282869224317,46.27793091918126,45.778482191599686,45.284423701362954,44.79569727501496,44.312245366929275,43.83401105253338,43.360938021606,42.89297057164685,42.43005360131784,41.972132603955075,41.519153661151,41.07106343640565,40.62780916884649,40.18933866701606,39.7556003027266,39.326543004981055,38.902116253959676,38.48227007507147,38.0669550330699,37.656122226232135,37.24972328060095,36.84771034428899,36.450036081844345,36.05665366867699,35.667516785545374,35.28257961310252,34.90179682650098,34.52512359005596,34.15251555196619,33.78392883909157,33.41932005178736,33.05864625879398,32.70186499218207,32.348934242352016,31.999812453087532,31.65445851666253,31.31283176900087,30.974891984888316,30.6405993732362,30.309914572396142,29.982798645525367,29.659213076002082,29.339119762890274,29.022481016453458,28.709259553716883,28.39941849407759,28.092921354961877,27.789732047529604,27.489814872424898,27.193134515572662,26.899656044020507,26.609344901825526,26.322166905985444,26.038088242413746,25.757075461958166,25.47909547646219,25.204115554869066,24.93210331936783,24.663026741580953,24.39685413879314,24.133554170220798,23.873095833321774,23.615448460144947,23.36058171371919,23.108465584481298,22.85907038674249,22.61236675519305,22.36832564144464,22.126918310609987
31,86.99,124.56,106.94,89.04,89.15,73.75,83.9,127.82,87.19,125.12,138.03,99.41,73.74,87.62,114.3,100.27,87.36,134.01,91.99,113.06,95.85,84.71,97.58,103.19,113.54,97.89,155.65,136.26,134.67,124.58,112.93,76.16,89.6,55.81,118.3,98.86,98.05,119.12,122.17,111.07,115.24,107.68,167.09,91.95,94.15,96.37,94.76,93.6,92.85,92.38,92.05,91.73,91.39,91.01,90.55,89.99,89.31,88.51,87.63,86.7,85.77,84.82,83.87,82.92,81.99,81.07,80.17,79.29,78.42,77.56,76.71,75.87,75.04,74.22,73.41,72.61,71.82,71.03,70.25,69.48,68.72,67.97,67.23,66.49,65.77,65.05,64.34,63.63,62.94,62.25,61.57,60.89,60.23,59.57,58.922732313715166,58.28249762151642,57.64921950524346,57.02282237707012,56.40323147048228,55.790372831353736,55.184173309119075,54.58456054804245,53.99146297858121,53.40480980884343,52.824531016138174,52.250557338617654,51.68282026701013,51.121252036442684,50.565785618352834,50.01635471248803,49.47289373899208,48.93533783057756,48.40362282478329,47.877685256315914,47.35746234947474,46.84289201065879,46.333912820955426,45.83046402880932,45.332485542771245,44.83991792432555,44.352702380795584,43.870780758326255,43.39409553494282,42.92258981368505,42.45620731581604,41.994892374104815,41.538589926181906,41.087245507967125,40.64080524716876,40.19921585685337,39.76242462908553,39.33037942863659,38.90302868676184,38.48032139504533,38.062207099311436,37.648635893602766,37.23955841422333,36.834925833846576,36.43468985568731,36.03880270773706,35.647217137062015,35.25988640416291,34.876764277396276,34.497805027456174,34.122963421916026,33.75219471982964,33.385454666391006,33.022699487652005,32.663885885297596,32.30897103147775,31.957912563695498,31.610668579750627,31.26719763273817,30.92745872610139,30.591411308738394,30.259015270162013,29.9302309357122,29.60501906182049,29.283340831325894,28.965157848841713,28.65043213617267,28.33912612778185,28.03120266630689,27.726624998124887,27.425356768965518,27.127362019571787,26.832605181407956,26.541051072414092,26.252664892806756,25.9674122209253,25.685259009123335,25.406171579704804,25.130116620904214,24.857061182910577,24.586972673934532,24.319818856318182,24.055567842687232,23.794188092144946,23.5356484065074,23.279917926579692
32,119.64,129.75,103.81,101.7,94.58,83.16,84.92,100.75,106.4,110.41,57.85,77.11,84.54,107.84,165.23,138.13,104.92,67.74,144.69,102.4,129.31,169.57,130.62,138.62,147.37,124.63,151.27,92.23,122.59,79.6,118.84,119.01,109.68,33.77,157.71,112.79,93.29,130.05,91.51,110.48,168.36,92.37,134.73,94.79,99.86,103.03,101.0,99.36,98.16,97.35,96.82,96.41,96.02,95.6,95.13,94.59,93.95,93.2,92.34,91.41,90.44,89.46,88.48,87.5,86.52,85.55,84.6,83.67,82.76,81.85,80.95,80.07,79.19,78.33,77.47,76.62,75.79,74.96,74.14,73.33,72.52,71.73,70.95,70.17,69.4,68.64,67.89,67.15,66.42,65.69,64.97,64.26,63.56,62.86,62.17989023369975,61.50713887169821,60.84166630020875,60.18339376682102,59.53224337118137,58.88813805577406,58.251001596802226,57.62075859516754,56.99733446754738,56.38065543756869,55.77064852707713,55.16724154750087,54.57036309130773,53.979942523554804,53.39590997352942,52.818196326480646,52.24673321544019,51.68145301313181,51.1222888239683,50.56917447613497,50.022044513758885,49.48083418916275,48.94547945520264,48.41591695768861,47.89208402788737,47.373918675105976,46.86135957935584,46.3543460840961,45.85281818905545,45.35671654313171,44.86598243736817,44.380557798005945,43.900385179611476,43.42540775827841,42.95556932490304,42.49081427853247,42.03108761978477,41.57633494434034,41.12650243650362,40.68153686283456,40.24138556584892,39.80599645778676,39.375318014448325,38.94929926909668,38.52788980642624,38.11103975659661,37.69869978933097,37.29082110807826,36.88735544423863,36.48825505145123,36.09347269994397,35.70296167094424,35.316675751150214,34.934569227261946,34.55659688057164,34.1827139816124,33.812876284864984,33.4470400235217,33.08516190430706,32.7271991023544,32.37310925613799,32.0228504624599,31.676381271491213,31.333660681866785,30.994648135833128,30.659303514448787,30.32758713283663,29.999459735487534,29.674882491614863,29.35381699055919,29.036225237242782,28.722069647673223,28.41131304449571,28.103918652593464,27.79985009473574,27.49907138727292,27.2015469358782,26.90724153133532,26.6161203453719,26.32814892653782,26.043293196128246,25.761519444150714,25.482794325335878,25.207084855191408,24.934358406098582,24.66458270345114
33,126.76,75.8,109.54,103.45,90.07,88.7,93.96,101.78,44.97,79.32,75.21,89.4,138.77,134.03,78.11,140.71,118.91,152.06,145.31,174.43,179.49,149.15,125.6,154.14,115.93,140.19,175.74,107.42,152.17,134.64,79.26,141.73,103.13,88.09,141.32,84.8,163.26,98.4,113.85,90.62,78.52,113.77,134.86,117.92,110.67,109.96,107.55,105.48,103.81,102.57,101.7,101.1,100.61,100.13,99.62,99.06,98.43,97.71,96.89,95.97,94.98,93.97,92.96,91.94,90.92,89.91,88.91,87.94,86.97,86.02,85.08,84.15,83.23,82.32,81.42,80.53,79.65,78.78,77.92,77.06,76.22,75.39,74.56,73.75,72.94,72.14,71.35,70.57,69.8,69.04,68.28,67.54,66.8,66.07,65.3721190463971,64.6816096354823,63.99839390348625,63.32239480909518,62.65353612476356,61.99174242811845,61.33693909345461,60.689052283319576,60.048008940187465,59.41373677822088,58.78616427511969,58.16522066405603,57.550835925694386,56.94294078029607,56.34146667990701,55.74634580062808,55.15751103496714,54.57489598427175,53.998434951241904,53.42806293252182,52.86371561136996,52.305329350406524,51.75284118443748,51.20618881335448,50.665310595109695,50.130145538764886,49.60063329761392,49.07671416237787,48.55832905447206,48.04541951934421,47.53792771988287,47.03579642989563,46.53896902765609,46.04738948951902,45.561002383603046,45.079752863539895,44.603586662289864,44.13245008602245,43.666290008061736,43.205053862895596,42.74868964024839,42.29714587921599,41.85037166246304,41.40831661048128,40.970930875908664,40.53816513790841,40.10997059660744,39.686298967593615,39.26710247647096,38.8523338534726,38.441946328130406,38.03589362400105,37.634129953447754,37.23661001247717,36.8432889756307,36.454122490929926,36.069066674875344,35.6880781074979,35.31111382746286,34.938131327225385,34.56908854823725,34.20394387620415,33.842656136393266,33.4851845889902,33.131488924505064,32.78152925922707,32.43526613072714,32.09266049340801,31.75367371410132,31.41826756771125,31.086404232904155,30.758046287843705,30.433156705971115,30.111698851829914,29.793636476934836,29.47893371568433,29.167555081316262,28.859465461906343,28.55463011640877,28.253014670738764,27.954585113896457,27.659307794131674,27.36714941514932,27.078077032354756,26.79205804913889,26.509060213202506
34,105.46,113.7,101.48,125.06,76.16,129.08,99.57,88.35,68.06,124.57,70.99,64.55,126.41,149.42,139.32,102.58,116.63,128.59,133.45,125.76,144.92,132.54,142.41,128.81,86.63,109.62,121.64,173.4,70.79,194.5,115.55,146.91,142.19,146.88,160.3,107.5,107.17,95.67,81.7,145.34,132.43,107.93,176.27,117.8,116.58,117.8,115.03,112.57,110.47,108.75,107.45,106.51,105.82,105.24,104.67,104.06,103.4,102.67,101.87,100.96,99.98,98.94,97.88,96.82,95.75,94.7,93.65,92.62,91.61,90.61,89.62,88.64,87.67,86.71,85.76,84.82,83.89,82.98,82.07,81.17,80.28,79.41,78.54,77.68,76.83,75.99,75.16,74.34,73.52,72.72,71.92,71.14,70.36,69.59,68.83196674286957,68.0821906264047,67.34058170683136,66.60705102011937,65.88151057131014,65.16387332396079,64.45405318970303,63.75196501791616,63.057524585512134,62.37064858683218,61.691254623653364,61.019261195304026,60.35458768888689,59.697154369608675,59.04688237121504,58.40369368652975,57.767511158096816,57.138258468924654,56.51586013333105,55.90024148788779,55.291328682464,54.68904867136705,54.093329204579845,53.50409881909377,52.921286830335816,52.34482332368927,51.77463914610667,51.21066589781416,50.65283592410618,50.10108230722957,49.55533885835604,49.01554010964212,48.48162130637557,47.95351839920736,47.43116803646824,46.91450755656905,46.40347498048375,45.89800900431438,45.398048991936996,44.9035349677277,44.41440760936793,43.93060824072807,43.45207882482866,42.97876195687819,42.510600857386805,42.04753936535495,41.589521931536304,41.13649361177398,40.68840006040944,40.245187523763114,39.80680283368605,39.37319340118184,38.944307210097996,38.52009281088606,38.10049931442965,37.68547638593974,37.27497423891651,36.86894362917692,36.46733584894724,36.07010272102014,35.67719659297525,35.28857033146274,34.90417731654917,34.52397143612495,34.14790708037263,33.775939136295584,33.408022982306136,33.04411448287281,32.68416998322569,32.328146304119656,31.976000736654484,31.627691037151525,31.283175422086043,30.942412563074885,30.605361581918668,30.271982045697996,29.94223396192311,29.616077773736336,29.293474355166808,28.974385006436908,28.658771449319783,28.346595822547485,28.037820677269064,27.732408972558193,27.430324070969725,27.131529734144603
35,145.28,97.1,147.41,101.3,114.24,102.6,161.25,82.05,136.23,94.96,150.12,131.33,134.28,100.2,123.93,164.66,92.79,116.55,138.14,161.55,193.78,109.09,141.15,109.94,132.88,141.42,164.62,114.86,155.02,105.96,133.23,116.16,116.65,113.71,92.88,160.91,107.39,186.03,173.36,113.74,198.13,120.07,110.12,183.4,139.44,127.02,123.92,121.08,118.57,116.4,114.62,113.24,112.22,111.43,110.74,110.06,109.34,108.57,107.74,106.84,105.85,104.79,103.68,102.57,101.45,100.34,99.24,98.15,97.07,96.01,94.96,93.92,92.89,91.88,90.87,89.88,88.9,87.92,86.96,86.01,85.07,84.14,83.22,82.31,81.41,80.52,79.64,78.77,77.91,77.05,76.21,75.38,74.55,73.74,72.92772435319722,72.12439624811384,71.32991712399264,70.54418950576265,69.76711699207982,68.99860424349959,68.23855697077951,67.486881923311,66.74348687767824,66.00828062634329,65.28117296645581,64.562074688786,63.850897566779445,63.14755434573261,62.45195873208745,61.76402538284407,61.08366989508989,60.41080879564425,59.745359530817005,59.08724045627999,58.43637082705005,57.79267078758233,57.15606136197284,56.5264644442688,55.9038027888858,55.28800000113048,54.67898052782765,54.076669648050625,53.48099346395365,52.89187889170537,52.3092536525221,51.73304626379993,51.163186030344455,50.5996030356972,50.04222813355745,49.490992939298735,48.94582982157862,48.40667189404104,47.873453007109894,47.34610773987322,46.824571392056576,46.30877997608497,45.79867020923221,45.29417950585669,44.795245969722686,44.30180838640636,43.81380621578525,43.331179584610595,42.85386927916149,42.38181673797987,41.9149640446856,41.45325392087067,40.99662971907171,40.54503541581985,40.09841560476714,39.656715489888796,39.21988087876019,38.78785817590797,38.36059437623438,37.938037058514084,37.52013437896252,37.10683506487519,36.698088408337014,36.29384426000087,35.8940530229348,35.49866564653694,35.10763362051747,34.7209089689468,34.33844424436948,33.96019252198276,33.586107393879416,33.21614296335391,32.85025383927129,32.488395130498176,32.130522440394984,31.7765918613689,31.426559969486863,31.080383819147816,30.738020937813708,30.399429320798518,30.06456742611467,29.733394169376222,29.405868918758213,29.081951490011505,28.76160214153258,28.444781569487585
36,127.46,108.66,143.79,142.39,141.41,154.95,139.68,105.17,125.53,103.55,134.39,127.83,109.03,106.98,115.68,118.89,99.7,92.37,150.12,152.17,142.69,106.13,146.72,144.01,148.43,141.83,139.4,106.97,124.85,131.59,158.21,121.12,104.02,92.17,159.57,125.68,160.79,135.71,112.48,111.52,200.3,131.41,204.07,138.1,136.09,137.5,134.16,130.96,128.04,125.44,123.2,121.34,119.88,118.75,117.85,117.04,116.23,115.39,114.51,113.56,112.55,111.47,110.32,109.15,107.97,106.79,105.62,104.46,103.32,102.19,101.07,99.96,98.87,97.79,96.72,95.66,94.62,93.58,92.56,91.55,90.55,89.56,88.58,87.61,86.65,85.7,84.76,83.84,82.92,82.01,81.12,80.23,79.35,78.48,77.63067927618079,76.7905500112289,75.95951273398612,75.13746904978397,74.32432162879383,73.51997419450305,72.72433151231591,71.93729937827783,71.15878460792156,70.38869502523431,69.62693945174397,68.87342769572368,68.12807054151313,67.39077973895547,66.66146799294845,65.9400489531087,65.22643720354793,64.52054825275962,63.822298523615295,63.13160534346897,62.448386934368756,61.77256240337435,61.10405173297932,60.44277577163705,59.78865622438922,59.14161564359568,58.50157741976468,57.8684657724823,57.242205741440095,56.622723177559756,56.009944734213924,55.40379785854195,54.8042107828596,54.21111251616185,53.6244328357175,53.04410227875488,52.47005213423738,51.90221443472817,51.3405219483428,50.78490817078898,50.23530731749251,49.69165431580834,49.153884797316024,48.6219350901985,48.09574221170336,47.57524386068569,47.06037841023164,46.55108490036181,46.04730303081358,45.54897315390158,45.056036267455426,44.56843400783386,44.086108643014505,43.60900306575842,43.13706078684857,42.67022592840157,42.208443217251734,41.75165797840669,41.29981612857396,40.852864169757424,40.41074918292324,39.973418821734185,39.54082130635186,39.112905417306024,38.68962048943015,38.270916405862685,37.8567435921133,37.44705301019316,37.04179615280893,36.64092503761949,36.244392201554795,35.85215069519633,35.46415407721825,35.08035640888874,34.70071224863092,34.32517664664252,33.95370513957385,33.58625374526336,33.22277895753014,32.86323774102281,32.50758752612412,32.15578620391076,31.80779212116762,31.463564075456084,31.123061310235656,30.786243510038418
37,132.36,162.25,92.7,111.11,146.76,130.49,118.44,91.14,155.2,82.06,157.5,162.45,138.72,157.61,154.71,131.5,139.59,164.32,131.28,169.02,99.92,175.31,119.3,144.82,132.86,167.04,194.7,133.0,141.62,167.59,165.12,146.45,187.71,110.26,128.98,182.62,157.91,155.22,175.37,145.81,160.94,143.31,164.29,130.52,142.84,148.95,145.61,142.14,138.83,135.81,133.13,130.79,128.84,127.27,126.03,125.01,124.07,123.13,122.16,121.14,120.08,118.95,117.77,116.53,115.28,114.03,112.78,111.55,110.33,109.12,107.93,106.75,105.58,104.42,103.28,102.15,101.03,99.93,98.84,97.76,96.69,95.63,94.58,93.55,92.53,91.52,90.51,89.52,88.55,87.58,86.62,85.67,84.74,83.81,82.90855921944846,82.01681412534055,81.13466043313798,80.26199497996254,79.39871571253191,78.54472167522496,77.69991299827569,76.86419088609392,76.03745760571184,75.2196164753545,74.41057185313363,73.61022912586272,72.81849469799258,72.03527598066593,71.26048138088956,70.49402029082312,69.73580307718304,68.98574107076035,68.24374655605145,67.50973276100015,66.78361384685026,66.06530489810717,65.35472191260753,64.65178179169558,63.95640233050534,63.26850220834713,62.58800097919764,61.91481906229214,61.248877732818094,60.590099112708586,59.938406161535035,59.29372266749769,58.655973238513134,58.02508329339756,57.40097905314498,56.78358753229914,56.1728365304183,55.56865462363182,54.97097115628752,54.3797162326889,53.79482070892125,53.216216184765656,52.643834995699976,52.07761020498585,51.51747559584086,50.963365663694816,50.41521560852939,49.8729613273001,49.336539406439826,48.80588711444301,48.280942394529475,47.761643857387256,47.247930773993524,46.73974306851263,46.23702131127055,45.73970671180497,45.24774111199005,44.76106697923517,44.279627399756805,43.8033660719228,43.33222729966818,42.86615598598187,42.405097626463345,41.94899830294868,41.497804677205146,41.05146398469357,40.609924028397835,40.17313317272073,39.74104033744548,39.31359499176218,38.890747148358514,38.47244735757401,38.05864670161721,37.64929678884497,37.244349748103375,36.84375822312944,36.447475367013105,36.05545483671871,35.66765078766546,35.28401786836617,34.90451121512366,34.52908644678419,34.15769965954733,33.7903074218317,33.42686676919582,33.06733519931375
38,113.29,105.81,134.68,168.41,143.13,150.76,144.97,87.29,123.38,144.19,113.8,146.46,122.66,121.52,135.18,154.04,209.55,169.91,184.77,135.95,149.5,132.37,164.38,151.1,114.9,136.78,154.89,123.62,195.76,136.24,156.22,216.27,187.5,121.01,153.48,240.57,148.35,130.76,122.4,129.61,213.01,202.21,145.57,197.64,167.35,160.94,157.96,154.47,150.86,147.43,144.31,141.52,139.09,137.03,135.35,133.98,132.82,131.74,130.66,129.55,128.4,127.2,125.96,124.67,123.35,122.01,120.68,119.36,118.05,116.76,115.49,114.22,112.97,111.74,110.52,109.31,108.11,106.93,105.76,104.6,103.46,102.33,101.21,100.1,99.01,97.93,96.85,95.8,94.75,93.71,92.69,91.67,90.67,89.68,88.7193835033065,87.76905674851443,86.82890951600048,85.89883276677013,84.97871862981121,84.06846038958292,83.16795247363895,82.27709044038293,81.39577096695547,80.52389183725047,79.66135193006018,78.80805120734695,77.96389070264084,77.12877250956139,76.30259977046231,75.48527666519796,74.67670840000993,73.8768011965329,73.0854622809181,72.30259987307329,71.52812317601818,70.7619423653535,70.00396857884333,69.25411390610859,68.51229137843131,67.77841495866778,67.05239953127,66.33416089241382,65.62361574023302,64.92068166515783,64.22527714035701,63.537321512282304,62.856734991314234,62.18343864250794,61.51735437643834,60.85840494014322,60.20651390816335,59.56160567367864,58.9236054397392,58.29243921059031,57.66803378309035,57.05031673822065,56.43921643268626,55.834661990606726,55.2365832952958,54.64491098112937,54.05957642550024,53.48051174085931,52.90764976684192,52.34092406247851,51.780268898488785,51.225619249658344,50.67691078729703,50.134079871778056,49.597063545156956,49.065799523869785,48.540226191509326,48.02028259167885,47.50590842092227,46.99704402173015,46.4936303756206,45.9956090962942,45.502922422862376,45.01551321314822,44.53332493705907,44.05630167003018,43.58438808653847,43.117529453685876,42.655671624851365,42.19876103341099,41.746744686525155,41.29957015899251,40.857185587169596,40.41953966295569,39.986581627842035,39.55826126702484,39.13452890358131,38.715335392708106,38.300632116021475,37.89037097591845,37.48450438999846,37.082985285544716,36.6857670940646,36.292803745888705,35.904049664827596,35.51945976288585
