age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
30,36.26,33.28,36.62,32.52,36.19,39.35,30.04,36.25,36.45,33.89,31.54,36.52,33.22,37.27,32.93,32.07,31.78,31.52,31.28,31.04,30.8,30.56,30.31,30.04,29.76,29.47,29.16,28.85,28.53,28.21,27.89,27.58,27.27,26.96,26.66,26.36,26.07,25.79,25.5,25.23,24.95,24.68,24.41,24.14,23.88,23.61,23.36,23.1,22.85,22.6,22.35,22.11,21.87,21.63,21.39,21.16,20.92,20.7,20.47,20.24,20.02,19.8,19.59,19.37,19.16,18.95,18.74,18.54,18.34,18.14,17.94,17.74,17.55,17.36,17.17,16.98,16.79,16.61,16.43,16.25,16.07,15.89,15.72,15.55,15.38,15.21,15.04,14.88,14.72,14.55,14.4,14.24,14.08,13.93
31,38.39,38.34,40.81,34.3,37.01,36.96,32.98,36.01,35.3,38.67,35.43,39.66,36.42,34.79,34.73,34.38,34.07,33.79,33.53,33.28,33.02,32.75,32.48,32.19,31.89,31.57,31.24,30.9,30.56,30.23,29.89,29.55,29.22,28.9,28.58,28.26,27.95,27.65,27.35,27.05,26.75,26.46,26.17,25.88,25.6,25.32,25.04,24.77,24.5,24.23,23.96,23.7,23.44,23.19,22.93,22.68,22.43,22.19,21.95,21.71,21.47,21.23,21.0,20.77,20.54,20.32,20.1,19.88,19.66,19.45,19.23,19.02,18.81,18.61,18.4,18.2,18.0,17.81,17.61,17.42,17.23,17.04,16.85,16.67,16.49,16.31,16.13,15.95,15.78,15.61,15.43,15.27,15.1,14.93
32,41.33,41.31,42.92,47.6,42.95,44.05,38.37,42.53,43.77,42.03,45.27,40.41,38.41,38.3,37.85,37.47,37.14,36.84,36.55,36.26,35.97,35.68,35.37,35.05,34.72,34.37,34.01,33.65,33.28,32.91,32.55,32.19,31.83,31.48,31.13,30.79,30.45,30.12,29.79,29.46,29.14,28.82,28.51,28.2,27.89,27.58,27.28,26.98,26.69,26.39,26.11,25.82,25.54,25.26,24.98,24.71,24.44,24.17,23.91,23.65,23.39,23.13,22.88,22.63,22.38,22.14,21.89,21.65,21.42,21.18,20.95,20.72,20.5,20.27,20.05,19.83,19.61,19.4,19.19,18.98,18.77,18.56,18.36,18.16,17.96,17.76,17.57,17.38,17.19,17.0,16.81,16.63,16.45,16.27
33,49.76,41.88,47.06,47.67,41.2,41.71,52.23,47.46,50.25,43.7,44.14,42.36,42.33,41.79,41.31,40.9,40.54,40.2,39.88,39.56,39.23,38.9,38.56,38.21,37.84,37.45,37.06,36.66,36.26,35.86,35.47,35.08,34.69,34.31,33.93,33.56,33.19,32.83,32.47,32.12,31.76,31.42,31.07,30.73,30.4,30.06,29.74,29.41,29.09,28.77,28.46,28.14,27.84,27.53,27.23,26.93,26.64,26.35,26.06,25.77,25.49,25.21,24.94,24.66,24.39,24.13,23.86,23.6,23.34,23.09,22.84,22.59,22.34,22.1,21.85,21.62,21.38,21.14,20.91,20.68,20.46,20.23,20.01,19.79,19.58,19.36,19.15,18.94,18.74,18.53,18.33,18.13,17.93,17.73
34,46.56,51.52,45.33,55.48,51.8,51.0,63.89,51.97,45.92,48.01,46.55,46.63,45.96,45.38,44.87,44.42,44.02,43.65,43.29,42.93,42.57,42.2,41.82,41.42,41.02,40.6,40.17,39.74,39.3,38.87,38.44,38.02,37.6,37.19,36.78,36.38,35.98,35.59,35.2,34.82,34.44,34.06,33.69,33.32,32.95,32.59,32.24,31.88,31.54,31.19,30.85,30.51,30.18,29.85,29.52,29.2,28.88,28.56,28.25,27.94,27.64,27.33,27.03,26.74,26.45,26.16,25.87,25.59,25.31,25.03,24.76,24.49,24.22,23.95,23.69,23.43,23.18,22.92,22.67,22.42,22.18,21.94,21.7,21.46,21.22,20.99,20.76,20.54,20.31,20.09,19.87,19.65,19.44,19.22
35,52.98,54.77,54.25,52.89,55.17,55.24,58.86,65.33,58.18,52.68,51.43,50.63,49.92,49.29,48.74,48.25,47.81,47.4,47.0,46.59,46.19,45.77,45.35,44.91,44.46,44.0,43.54,43.07,42.6,42.13,41.67,41.21,40.76,40.31,39.87,39.44,39.0,38.58,38.16,37.74,37.33,36.92,36.51,36.11,35.72,35.33,34.94,34.56,34.18,33.81,33.44,33.07,32.71,32.35,32.0,31.65,31.3,30.96,30.62,30.29,29.96,29.63,29.3,28.98,28.67,28.35,28.04,27.74,27.43,27.13,26.84,26.54,26.25,25.96,25.68,25.4,25.12,24.85,24.58,24.31,24.04,23.78,23.52,23.26,23.01,22.75,22.51,22.26,22.02,21.77,21.54,21.3,21.07,20.84
36,59.81,56.19,55.12,71.07,61.26,53.74,57.8,65.31,58.44,56.9,55.96,55.1,54.34,53.67,53.07,52.53,52.04,51.57,51.12,50.67,50.22,49.75,49.28,48.79,48.3,47.79,47.28,46.77,46.26,45.75,45.25,44.75,44.26,43.78,43.3,42.83,42.36,41.9,41.44,40.98,40.54,40.09,39.65,39.22,38.79,38.37,37.95,37.53,37.12,36.72,36.31,35.92,35.52,35.14,34.75,34.37,34.0,33.62,33.26,32.89,32.53,32.18,31.82,31.48,31.13,30.79,30.45,30.12,29.79,29.47,29.14,28.82,28.51,28.2,27.89,27.58,27.28,26.98,26.69,26.4,26.11,25.82,25.54,25.26,24.98,24.71,24.44,24.17,23.91,23.65,23.39,23.13,22.88,22.63
37,71.8,72.43,67.99,75.05,68.69,66.87,66.14,63.45,63.18,62.08,61.07,60.16,59.33,58.6,57.94,57.35,56.8,56.28,55.77,55.26,54.75,54.23,53.7,53.16,52.61,52.05,51.49,50.93,50.38,49.83,49.28,48.74,48.21,47.68,47.16,46.64,46.13,45.63,45.13,44.64,44.15,43.66,43.19,42.72,42.25,41.79,41.33,40.88,40.43,39.99,39.55,39.12,38.69,38.27,37.85,37.43,37.02,36.62,36.22,35.82,35.43,35.04,34.66,34.28,33.91,33.54,33.17,32.81,32.45,32.09,31.74,31.39,31.05,30.71,30.37,30.04,29.71,29.39,29.07,28.75,28.44,28.12,27.82,27.51,27.21,26.91,26.62,26.33,26.04,25.76,25.47,25.19,24.92,24.65
38,69.31,80.95,92.72,82.59,75.44,73.61,70.3,69.86,68.59,67.42,66.34,65.36,64.47,63.68,62.96,62.31,61.7,61.12,60.55,59.98,59.41,58.82,58.24,57.64,57.03,56.43,55.82,55.21,54.6,54.01,53.42,52.83,52.25,51.68,51.12,50.56,50.0,49.46,48.92,48.38,47.85,47.33,46.81,46.3,45.79,45.29,44.8,44.31,43.82,43.34,42.87,42.4,41.94,41.48,41.02,40.58,40.13,39.69,39.26,38.83,38.4,37.98,37.57,37.16,36.75,36.35,35.95,35.56,35.17,34.79,34.4,34.03,33.66,33.29,32.92,32.56,32.21,31.86,31.51,31.16,30.82,30.48,30.15,29.82,29.5,29.17,28.85,28.54,28.23,27.92,27.61,27.31,27.01,26.72
39,80.57,87.67,86.11,91.15,82.53,77.53,76.7,75.28,73.94,72.69,71.55,70.5,69.56,68.7,67.92,67.21,66.54,65.9,65.26,64.63,64.0,63.35,62.71,62.05,61.4,60.73,60.07,59.42,58.77,58.13,57.49,56.86,56.24,55.63,55.02,54.42,53.82,53.23,52.65,52.07,51.5,50.94,50.38,49.83,49.29,48.75,48.22,47.69,47.17,46.65,46.14,45.64,45.14,44.64,44.15,43.67,43.19,42.72,42.25,41.79,41.34,40.88,40.44,39.99,39.56,39.12,38.7,38.27,37.85,37.44,37.03,36.63,36.22,35.83,35.44,35.05,34.67,34.29,33.91,33.54,33.17,32.81,32.45,32.1,31.75,31.4,31.06,30.72,30.38,30.05,29.72,29.39,29.07,28.75
40,97.47,89.12,96.08,83.19,83.57,84.39,82.82,81.31,79.89,78.57,77.35,76.23,75.22,74.3,73.45,72.67,71.93,71.22,70.52,69.82,69.11,68.41,67.69,66.98,66.26,65.54,64.83,64.12,63.42,62.73,62.04,61.36,60.69,60.03,59.37,58.72,58.08,57.44,56.82,56.19,55.58,54.97,54.37,53.78,53.19,52.61,52.03,51.46,50.9,50.34,49.79,49.25,48.71,48.18,47.65,47.13,46.61,46.1,45.6,45.1,44.61,44.12,43.64,43.16,42.69,42.22,41.76,41.3,40.85,40.4,39.96,39.52,39.09,38.66,38.24,37.82,37.41,37.0,36.59,36.19,35.8,35.41,35.02,34.64,34.26,33.88,33.51,33.15,32.78,32.43,32.07,31.72,31.37,31.03
41,103.54,101.56,97.37,93.59,93.41,91.77,90.09,88.47,86.95,85.54,84.23,83.04,81.94,80.94,80.02,79.16,78.34,77.54,76.76,75.98,75.2,74.42,73.63,72.85,72.06,71.27,70.5,69.73,68.96,68.21,67.46,66.73,66.0,65.27,64.56,63.85,63.16,62.47,61.78,61.11,60.44,59.78,59.12,58.48,57.84,57.2,56.58,55.96,55.35,54.74,54.14,53.55,52.97,52.39,51.81,51.25,50.69,50.13,49.58,49.04,48.51,47.98,47.45,46.93,46.42,45.91,45.41,44.91,44.42,43.93,43.45,42.98,42.51,42.04,41.58,41.13,40.68,40.23,39.79,39.36,38.93,38.5,38.08,37.67,37.25,36.85,36.44,36.04,35.65,35.26,34.87,34.49,34.12,33.74
42,111.89,106.78,103.07,103.07,101.48,99.72,97.93,96.2,94.58,93.07,91.68,90.39,89.21,88.13,87.12,86.17,85.26,84.38,83.52,82.65,81.79,80.92,80.06,79.2,78.34,77.48,76.64,75.8,74.97,74.15,73.34,72.54,71.74,70.96,70.18,69.41,68.66,67.9,67.16,66.43,65.7,64.98,64.27,63.57,62.87,62.19,61.51,60.83,60.17,59.51,58.86,58.22,57.58,56.95,56.33,55.71,55.1,54.5,53.9,53.31,52.73,52.15,51.58,51.02,50.46,49.91,49.36,48.82,48.29,47.76,47.24,46.72,46.21,45.71,45.21,44.71,44.22,43.74,43.26,42.79,42.32,41.86,41.4,40.95,40.5,40.05,39.62,39.18,38.75,38.33,37.91,37.5,37.09,36.68
43,116.12,112.72,113.3,111.86,110.14,108.26,106.35,104.51,102.79,101.18,99.69,98.32,97.05,95.87,94.78,93.74,92.74,91.77,90.81,89.86,88.9,87.95,87.0,86.06,85.12,84.19,83.27,82.36,81.46,80.57,79.69,78.82,77.96,77.1,76.26,75.43,74.6,73.79,72.98,72.18,71.39,70.61,69.84,69.07,68.32,67.57,66.83,66.1,65.38,64.66,63.96,63.26,62.57,61.88,61.2,60.54,59.87,59.22,58.57,57.93,57.3,56.67,56.05,55.44,54.83,54.23,53.64,53.05,52.47,51.9,51.33,50.77,50.21,49.66,49.12,48.58,48.05,47.53,47.01,46.49,45.98,45.48,44.98,44.49,44.01,43.52,43.05,42.58,42.11,41.65,41.2,40.74,40.3,39.86
44,124.65,123.96,122.72,121.14,119.29,117.28,115.26,113.32,111.49,109.79,108.2,106.74,105.37,104.11,102.91,101.78,100.69,99.62,98.57,97.52,96.47,95.43,94.4,93.37,92.35,91.34,90.34,89.35,88.38,87.41,86.45,85.51,84.57,83.65,82.73,81.83,80.93,80.05,79.17,78.31,77.45,76.6,75.77,74.94,74.12,73.31,72.51,71.71,70.93,70.15,69.39,68.63,67.88,67.13,66.4,65.67,64.96,64.25,63.54,62.85,62.16,61.48,60.81,60.14,59.49,58.84,58.19,57.56,56.93,56.3,55.69,55.08,54.48,53.88,53.29,52.71,52.13,51.56,51.0,50.44,49.89,49.34,48.8,48.27,47.74,47.22,46.7,46.19,45.69,45.19,44.69,44.2,43.72,43.24
45,134.91,133.83,132.46,130.75,128.77,126.65,124.51,122.47,120.54,118.74,117.07,115.51,114.06,112.7,111.41,110.18,108.99,107.82,106.67,105.52,104.38,103.25,102.12,101.01,99.9,98.81,97.73,96.66,95.61,94.56,93.53,92.5,91.49,90.49,89.5,88.52,87.56,86.6,85.65,84.72,83.79,82.87,81.97,81.07,80.18,79.31,78.44,77.58,76.73,75.89,75.06,74.24,73.43,72.63,71.83,71.05,70.27,69.5,68.74,67.99,67.25,66.51,65.78,65.07,64.35,63.65,62.95,62.27,61.58,60.91,60.24,59.59,58.93,58.29,57.65,57.02,56.4,55.78,55.17,54.57,53.97,53.38,52.8,52.22,51.65,51.08,50.53,49.97,49.43,48.89,48.35,47.82,47.3,46.78
46,145.95,144.74,143.21,141.37,139.26,137.01,134.76,132.61,130.58,128.68,126.91,125.25,123.7,122.24,120.85,119.51,118.21,116.94,115.68,114.43,113.18,111.95,110.73,109.52,108.32,107.13,105.96,104.8,103.66,102.53,101.4,100.3,99.2,98.11,97.04,95.98,94.93,93.89,92.87,91.85,90.85,89.85,88.87,87.9,86.94,85.99,85.05,84.12,83.2,82.29,81.39,80.5,79.62,78.75,77.89,77.03,76.19,75.36,74.53,73.72,72.91,72.12,71.33,70.55,69.77,69.01,68.26,67.51,66.77,66.04,65.32,64.61,63.9,63.2,62.51,61.83,61.15,60.48,59.82,59.16,58.52,57.88,57.24,56.62,56.0,55.39,54.78,54.18,53.59,53.0,52.42,51.85,51.28,50.72
47,158.17,156.8,155.13,153.14,150.89,148.51,146.14,143.87,141.73,139.73,137.85,136.09,134.43,132.85,131.35,129.9,128.48,127.09,125.71,124.35,122.99,121.65,120.32,119.0,117.7,116.42,115.14,113.88,112.64,111.41,110.19,108.98,107.79,106.61,105.45,104.3,103.16,102.03,100.91,99.81,98.72,97.64,96.57,95.51,94.47,93.44,92.42,91.4,90.41,89.42,88.44,87.47,86.52,85.57,84.63,83.71,82.79,81.89,80.99,80.11,79.23,78.36,77.51,76.66,75.82,74.99,74.17,73.36,72.56,71.76,70.98,70.2,69.44,68.68,67.93,67.18,66.45,65.72,65.0,64.29,63.59,62.89,62.21,61.53,60.85,60.19,59.53,58.88,58.23,57.6,56.97,56.34,55.73,55.12
48,171.57,170.04,168.21,166.06,163.66,161.15,158.66,156.27,154.02,151.9,149.91,148.03,146.26,144.56,142.94,141.36,139.82,138.3,136.79,135.3,133.82,132.36,130.91,129.48,128.07,126.67,125.28,123.91,122.56,121.22,119.89,118.58,117.28,116.0,114.73,113.48,112.24,111.01,109.8,108.6,107.41,106.24,105.07,103.92,102.79,101.66,100.55,99.45,98.37,97.29,96.23,95.17,94.13,93.1,92.09,91.08,90.08,89.1,88.12,87.16,86.21,85.26,84.33,83.41,82.5,81.6,80.7,79.82,78.95,78.09,77.23,76.39,75.55,74.73,73.91,73.1,72.3,71.51,70.73,69.95,69.19,68.43,67.68,66.94,66.21,65.49,64.77,64.06,63.36,62.67,61.98,61.31,60.64,59.97
49,186.21,184.5,182.49,180.18,177.64,174.99,172.36,169.85,167.48,165.24,163.13,161.13,159.23,157.41,155.65,153.94,152.25,150.59,148.95,147.32,145.71,144.12,142.54,140.99,139.44,137.92,136.41,134.92,133.45,131.99,130.54,129.12,127.71,126.31,124.93,123.56,122.21,120.88,119.55,118.25,116.95,115.67,114.41,113.16,111.92,110.7,109.49,108.29,107.11,105.94,104.78,103.63,102.5,101.38,100.27,99.17,98.09,97.02,95.96,94.91,93.87,92.84,91.83,90.82,89.83,88.85,87.88,86.91,85.96,85.02,84.09,83.18,82.27,81.37,80.48,79.6,78.73,77.86,77.01,76.17,75.34,74.51,73.7,72.89,72.1,71.31,70.53,69.76,68.99,68.24,67.49,66.76,66.03,65.3
50,201.34,199.45,197.27,194.81,192.12,189.33,186.59,183.96,181.47,179.11,176.88,174.76,172.73,170.77,168.87,167.02,165.19,163.39,161.6,159.84,158.09,156.36,154.65,152.96,151.29,149.64,148.0,146.38,144.78,143.2,141.63,140.08,138.55,137.04,135.54,134.06,132.59,131.14,129.71,128.29,126.89,125.5,124.13,122.77,121.43,120.1,118.79,117.49,116.21,114.94,113.68,112.44,111.21,109.99,108.79,107.6,106.42,105.26,104.11,102.97,101.84,100.73,99.63,98.54,97.46,96.4,95.34,94.3,93.27,92.25,91.24,90.24,89.26,88.28,87.31,86.36,85.42,84.48,83.56,82.64,81.74,80.85,79.96,79.09,78.22,77.37,76.52,75.68,74.86,74.04,73.23,72.43,71.64,70.85
51,216.77,214.69,212.34,209.72,206.89,203.98,201.12,198.38,195.78,193.31,190.96,188.71,186.55,184.46,182.42,180.42,178.45,176.5,174.57,172.66,170.77,168.9,167.06,165.23,163.43,161.64,159.87,158.13,156.4,154.69,153.0,151.32,149.67,148.03,146.42,144.82,143.23,141.67,140.12,138.59,137.07,135.57,134.09,132.62,131.17,129.74,128.32,126.92,125.53,124.16,122.8,121.46,120.13,118.82,117.52,116.23,114.96,113.71,112.46,111.23,110.02,108.81,107.62,106.45,105.28,104.13,102.99,101.87,100.75,99.65,98.56,97.48,96.42,95.36,94.32,93.29,92.27,91.26,90.26,89.28,88.3,87.33,86.38,85.44,84.5,83.58,82.66,81.76,80.86,79.98,79.11,78.24,77.39,76.54
52,233.08,230.82,228.29,225.51,222.54,219.5,216.53,213.67,210.95,208.36,205.88,203.5,201.2,198.97,196.78,194.62,192.5,190.39,188.31,186.25,184.22,182.2,180.21,178.24,176.29,174.37,172.46,170.58,168.71,166.87,165.04,163.24,161.46,159.69,157.95,156.22,154.51,152.82,151.15,149.5,147.86,146.25,144.65,143.07,141.5,139.96,138.43,136.91,135.42,133.94,132.47,131.02,129.59,128.18,126.77,125.39,124.02,122.66,121.32,119.99,118.68,117.38,116.1,114.83,113.58,112.33,111.11,109.89,108.69,107.5,106.33,105.16,104.01,102.88,101.75,100.64,99.54,98.45,97.37,96.31,95.26,94.21,93.18,92.17,91.16,90.16,89.17,88.2,87.23,86.28,85.34,84.4,83.48,82.57
53,250.87,248.4,245.68,242.72,239.6,236.43,233.33,230.35,227.5,224.77,222.15,219.63,217.17,214.78,212.42,210.1,207.8,205.53,203.28,201.06,198.87,196.69,194.54,192.42,190.31,188.23,186.18,184.14,182.13,180.14,178.17,176.22,174.3,172.39,170.51,168.64,166.8,164.98,163.17,161.39,159.62,157.88,156.15,154.45,152.76,151.09,149.44,147.8,146.19,144.59,143.01,141.45,139.9,138.37,136.86,135.36,133.88,132.42,130.97,129.54,128.12,126.72,125.34,123.97,122.61,121.27,119.94,118.63,117.34,116.05,114.78,113.53,112.29,111.06,109.85,108.64,107.46,106.28,105.12,103.97,102.83,101.71,100.6,99.5,98.41,97.33,96.27,95.22,94.18,93.15,92.13,91.12,90.12,89.14
54,269.32,266.63,263.71,260.58,257.3,254.0,250.76,247.65,244.67,241.8,239.04,236.35,233.74,231.17,228.64,226.14,223.67,221.23,218.81,216.42,214.05,211.71,209.4,207.11,204.85,202.61,200.4,198.2,196.04,193.9,191.78,189.68,187.61,185.56,183.53,181.52,179.54,177.58,175.64,173.72,171.82,169.94,168.08,166.25,164.43,162.63,160.85,159.09,157.36,155.64,153.93,152.25,150.59,148.94,147.31,145.7,144.11,142.53,140.98,139.44,137.91,136.4,134.91,133.44,131.98,130.54,129.11,127.7,126.3,124.92,123.55,122.2,120.87,119.55,118.24,116.95,115.67,114.4,113.15,111.92,110.69,109.48,108.28,107.1,105.93,104.77,103.63,102.49,101.37,100.26,99.17,98.08,97.01,95.95
55,289.65,286.72,283.58,280.25,276.81,273.35,269.96,266.7,263.57,260.54,257.6,254.75,251.94,249.19,246.46,243.77,241.11,238.47,235.87,233.29,230.74,228.22,225.73,223.26,220.82,218.41,216.02,213.66,211.32,209.01,206.73,204.47,202.24,200.03,197.84,195.68,193.54,191.42,189.33,187.26,185.22,183.19,181.19,179.21,177.25,175.31,173.4,171.5,169.63,167.77,165.94,164.13,162.33,160.56,158.8,157.07,155.35,153.65,151.97,150.31,148.67,147.04,145.43,143.84,142.27,140.72,139.18,137.66,136.15,134.66,133.19,131.74,130.3,128.87,127.46,126.07,124.69,123.33,121.98,120.64,119.33,118.02,116.73,115.45,114.19,112.94,111.71,110.49,109.28,108.08,106.9,105.73,104.58,103.43
56,312.61,309.41,306.02,302.47,298.82,295.18,291.62,288.18,284.86,281.65,278.52,275.45,272.43,269.46,266.51,263.6,260.72,257.87,255.05,252.27,249.51,246.79,244.09,241.42,238.78,236.17,233.59,231.04,228.52,226.02,223.55,221.11,218.69,216.3,213.94,211.6,209.29,207.0,204.74,202.5,200.29,198.1,195.93,193.79,191.67,189.58,187.51,185.46,183.43,181.43,179.44,177.48,175.54,173.62,171.73,169.85,167.99,166.16,164.34,162.54,160.77,159.01,157.27,155.55,153.85,152.17,150.51,148.86,147.23,145.62,144.03,142.46,140.9,139.36,137.84,136.33,134.84,133.37,131.91,130.47,129.04,127.63,126.23,124.85,123.49,122.14,120.8,119.48,118.18,116.88,115.61,114.34,113.09,111.85
57,336.65,333.16,329.51,325.72,321.87,318.03,314.29,310.66,307.15,303.73,300.38,297.09,293.84,290.63,287.46,284.32,281.21,278.14,275.1,272.1,269.12,266.18,263.28,260.4,257.56,254.74,251.96,249.21,246.48,243.79,241.13,238.49,235.88,233.31,230.76,228.24,225.74,223.28,220.84,218.42,216.04,213.68,211.34,209.03,206.75,204.49,202.25,200.04,197.86,195.69,193.55,191.44,189.35,187.28,185.23,183.21,181.2,179.22,177.26,175.33,173.41,171.51,169.64,167.79,165.95,164.14,162.34,160.57,158.81,157.08,155.36,153.66,151.98,150.32,148.68,147.05,145.45,143.86,142.28,140.73,139.19,137.67,136.16,134.67,133.2,131.75,130.31,128.88,127.47,126.08,124.7,123.34,121.99,120.65
58,361.37,357.58,353.66,349.63,345.56,341.53,337.6,333.77,330.05,326.41,322.84,319.31,315.82,312.37,308.96,305.59,302.25,298.95,295.68,292.45,289.26,286.1,282.97,279.88,276.82,273.8,270.81,267.85,264.92,262.03,259.16,256.33,253.53,250.76,248.02,245.31,242.63,239.98,237.36,234.77,232.2,229.66,227.15,224.67,222.22,219.79,217.39,215.01,212.66,210.34,208.04,205.77,203.52,201.29,199.09,196.92,194.76,192.64,190.53,188.45,186.39,184.35,182.34,180.34,178.37,176.42,174.49,172.59,170.7,168.84,166.99,165.16,163.36,161.57,159.81,158.06,156.33,154.62,152.93,151.26,149.61,147.97,146.36,144.76,143.17,141.61,140.06,138.53,137.01,135.52,134.03,132.57,131.12,129.69
59,387.92,383.81,379.6,375.32,371.02,366.77,362.62,358.58,354.62,350.73,346.9,343.11,339.37,335.66,331.99,328.37,324.78,321.24,317.73,314.26,310.82,307.43,304.07,300.75,297.46,294.21,291.0,287.82,284.68,281.57,278.49,275.45,272.44,269.46,266.52,263.61,260.73,257.88,255.06,252.28,249.52,246.79,244.1,241.43,238.79,236.18,233.6,231.05,228.52,226.03,223.56,221.12,218.7,216.31,213.95,211.61,209.29,207.01,204.75,202.51,200.29,198.11,195.94,193.8,191.68,189.59,187.51,185.46,183.44,181.43,179.45,177.49,175.55,173.63,171.73,169.85,168.0,166.16,164.35,162.55,160.77,159.02,157.28,155.56,153.86,152.18,150.51,148.87,147.24,145.63,144.04,142.46,140.91,139.37
60,417.02,412.57,408.05,403.48,398.92,394.43,390.03,385.72,381.5,377.33,373.21,369.14,365.1,361.12,357.17,353.27,349.42,345.6,341.83,338.09,334.4,330.75,327.14,323.56,320.03,316.53,313.08,309.66,306.28,302.93,299.62,296.35,293.11,289.91,286.74,283.61,280.51,277.45,274.42,271.42,268.45,265.52,262.62,259.75,256.91,254.11,251.33,248.58,245.87,243.18,240.52,237.9,235.3,232.73,230.18,227.67,225.18,222.72,220.28,217.88,215.5,213.14,210.81,208.51,206.23,203.98,201.75,199.54,197.36,195.2,193.07,190.96,188.87,186.81,184.77,182.75,180.75,178.78,176.82,174.89,172.98,171.09,169.22,167.37,165.54,163.73,161.94,160.17,158.42,156.69,154.97,153.28,151.6,149.95
61,448.4,443.59,438.73,433.85,429.01,424.24,419.56,414.96,410.43,405.95,401.52,397.13,392.8,388.51,384.27,380.07,375.92,371.82,367.76,363.74,359.77,355.84,351.95,348.11,344.31,340.55,336.83,333.15,329.51,325.91,322.35,318.83,315.35,311.91,308.5,305.13,301.8,298.5,295.24,292.01,288.82,285.67,282.55,279.46,276.41,273.39,270.4,267.45,264.53,261.64,258.78,255.95,253.15,250.39,247.65,244.95,242.27,239.62,237.01,234.42,231.85,229.32,226.81,224.34,221.88,219.46,217.06,214.69,212.34,210.02,207.73,205.46,203.21,200.99,198.8,196.62,194.47,192.35,190.25,188.17,186.11,184.08,182.06,180.07,178.11,176.16,174.23,172.33,170.45,168.58,166.74,164.92,163.12,161.33
62,481.34,476.15,470.93,465.73,460.58,455.51,450.52,445.6,440.74,435.93,431.17,426.46,421.81,417.2,412.65,408.14,403.69,399.28,394.92,390.61,386.34,382.13,377.95,373.83,369.74,365.71,361.71,357.76,353.86,349.99,346.17,342.39,338.65,334.95,331.29,327.68,324.1,320.56,317.06,313.59,310.17,306.78,303.43,300.11,296.84,293.59,290.39,287.21,284.08,280.97,277.9,274.87,271.87,268.9,265.96,263.05,260.18,257.34,254.52,251.74,248.99,246.27,243.58,240.92,238.29,235.68,233.11,230.56,228.04,225.55,223.09,220.65,218.24,215.85,213.49,211.16,208.85,206.57,204.31,202.08,199.87,197.69,195.53,193.39,191.28,189.19,187.12,185.07,183.05,181.05,179.07,177.11,175.18,173.26
63,516.11,510.52,504.94,499.39,493.91,488.5,483.17,477.9,472.68,467.52,462.42,457.37,452.38,447.44,442.56,437.73,432.95,428.22,423.55,418.92,414.35,409.83,405.35,400.93,396.55,392.22,387.94,383.7,379.51,375.37,371.27,367.22,363.21,359.24,355.32,351.44,347.6,343.8,340.05,336.34,332.66,329.03,325.44,321.88,318.37,314.89,311.45,308.05,304.68,301.35,298.06,294.81,291.59,288.4,285.25,282.13,279.05,276.0,272.99,270.01,267.06,264.14,261.25,258.4,255.58,252.78,250.02,247.29,244.59,241.92,239.27,236.66,234.07,231.51,228.98,226.48,224.01,221.56,219.14,216.74,214.38,212.03,209.72,207.42,205.16,202.91,200.7,198.5,196.33,194.19,192.07,189.97,187.89,185.84
64,553.35,547.34,541.36,535.44,529.59,523.81,518.09,512.44,506.85,501.32,495.84,490.43,485.08,479.79,474.55,469.37,464.25,459.18,454.17,449.21,444.31,439.46,434.66,429.92,425.23,420.58,415.99,411.45,406.96,402.52,398.12,393.78,389.48,385.22,381.02,376.86,372.74,368.67,364.65,360.66,356.73,352.83,348.98,345.17,341.4,337.67,333.98,330.33,326.73,323.16,319.63,316.14,312.68,309.27,305.89,302.55,299.24,295.98,292.74,289.54,286.38,283.25,280.16,277.1,274.07,271.08,268.12,265.19,262.29,259.42,256.59,253.79,251.01,248.27,245.56,242.87,240.22,237.6,235.0,232.43,229.89,227.38,224.9,222.44,220.01,217.6,215.23,212.87,210.55,208.25,205.97,203.72,201.49,199.29
65,593.38,586.92,580.52,574.18,567.92,561.72,555.59,549.53,543.54,537.61,531.74,525.94,520.2,514.53,508.91,503.36,497.87,492.43,487.06,481.74,476.49,471.29,466.14,461.06,456.02,451.05,446.12,441.25,436.44,431.67,426.96,422.3,417.69,413.13,408.62,404.16,399.75,395.38,391.06,386.8,382.57,378.39,374.26,370.18,366.13,362.14,358.18,354.27,350.4,346.57,342.79,339.05,335.34,331.68,328.06,324.48,320.93,317.43,313.96,310.53,307.14,303.78,300.47,297.18,293.94,290.73,287.55,284.41,281.3,278.23,275.19,272.18,269.21,266.27,263.36,260.48,257.64,254.82,252.04,249.28,246.56,243.87,241.2,238.57,235.96,233.38,230.83,228.31,225.81,223.35,220.91,218.49,216.1,213.74
