age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160
22,87.11,85.99,86.84,84.51,87.38,89.42,88.39,91.69,92.83,99.5,88.92,90.88,92.39,89.62,88.69,94.0,91.44,96.21,87.48,89.39,84.98,92.8,85.52,81.02,71.47,75.11,70.8,72.87,60.36,59.91,58.19,50.15,43.42,47.95,50.96,51.48,46.29,52.41,55.42,45.9,52.96,50.39,52.2,52.66,51.22,51.84,51.59,51.27,50.89,50.23,49.46,48.86,48.14,47.44,46.81,46.18,45.49,44.83,44.21,43.61,43.07,42.53,42.12,41.68,41.16,40.79,40.32,39.85,39.48,39.05,38.59,38.17,37.71,37.35,36.97,36.49,36.09,35.65,35.24,34.93,34.61,34.21,33.94,33.56,33.08,32.69,32.29,31.99,31.67,31.17,30.84,30.63,30.25,29.83,29.48060443163776,29.135301295833056,28.79404265836532,28.456781146462337,28.12346994222405,27.794062776123425,27.46851392058339,27.146778183629042,26.828810902614205,26.514567938021447,26.20400566733475,25.897080978983908,25.593751266359874,25.29397442190022,24.99770883124384,24.70491336745416,24.415547385309964,24.129570715663117,23.84694365986238,23.56762698424254,23.291581914678055,23.018770131200533,22.74915376267923,22.482695381563868,22.219357998689027,21.959105058139382,21.701900432175094,21.447708416216646,21.196493723888402,20.94822148212023,20.702857226306506,20.460366895521805,20.22071682779265,19.983873755424618,19.749804800384197,19.51847746973473,19.289859651125834,19.063919608335592,18.84062597686505,18.619947759584218,18.401854322429173,18.186315390149446,17.973301042105323,17.762781708114307,17.55472816434626,17.349111529266597,17.14590325962704,16.945075146503296,16.74659931137915,16.550448202276435,16.35659458993034,16.165011564009472,15.975672529380265,15.78855120241507,15.60362160734353,15.420858072646679,15.240235227493281,15.061727998217915,14.885311604840284,14.710961557625327,14.538653653683607,14.368363973611515,14.200068878170836,14.033745005007194,13.869369265406954,13.706918841092085,13.54637118105258,13.387703998415981,13.230895267353564,13.07592322002275,12.92276634354535,12.7714033770212,12.621813308576757,12.473975372448288,12.327869046099208,12.18347404737118,12.040770331668604,11.899738089176063,11.760357742108367,11.622609941992804,11.486475566983247,11.35193571920567,11.218971722134821,11.087565118001562,10.95769766523061,10.82935133590829
23,85.56,89.34,70.17,82.68,78.31,84.9,82.61,93.16,85.51,99.53,98.8,85.25,85.46,87.69,89.18,87.01,92.45,99.52,94.41,97.15,79.16,82.3,84.8,87.03,79.68,76.94,71.9,75.24,65.19,68.42,50.92,58.37,52.54,58.04,54.26,56.94,49.43,53.35,52.7,56.94,57.73,59.68,56.97,49.6,52.41,53.76,53.72,53.49,53.16,52.59,51.9,51.39,50.78,50.1,49.47,48.86,48.11,47.32,46.78,46.19,45.57,45.05,44.62,44.19,43.72,43.25,42.69,42.13,41.68,41.25,40.84,40.46,40.05,39.6,39.12,38.61,38.21,37.82,37.38,36.97,36.53,36.07,35.73,35.34,34.89,34.53,34.21,33.94,33.66,33.14,32.66,32.4,32.0,31.57,31.215865841942172,30.865704157812228,30.51947038667543,30.17712046745604,29.83861083333022,29.50389840618177,29.1729405911201,28.845695271059682,28.522120801360305,28.202176004527445,27.88582016497211,27.573013023829432,27.263714773835403,26.957886054261095,26.655487945903648,26.35648196613351,26.060830063997212,25.768494615375044,25.47943841819312,25.19362468768906,24.911017051730884,24.631579546188316,24.355276610356075,24.082073082428487,23.811934195024847,23.544825570764996,23.280713217894508,23.019563525958976,22.761343261526786,22.50601956395992,22.25355994123214,22.003932265794145,21.757104770485036,21.513046044489734,21.271725029341663,21.033111014970313,20.79717363579314,20.563882866851298,20.333209019988697,20.105122740073984,19.879595001264818,19.65659710331412,19.43610066791773,19.218077635103025,19.00250025965807,18.789341107600812,18.578573052687872,18.370169272962514,18.164103247341348,17.960348752239266,17.75887985823232,17.559670926757974,17.362696606852367,17.167931831924236,16.975351816564945,16.784932053394385,16.596648309942164,16.410476625563856,16.226393308391803,16.044374932320135,15.86439833402361,15.686440610009878,15.510479113704845,15.336491452570685,15.164455485256235,14.994349318779307,14.826151305740634,14.659840041569067,14.495394361797654,14.332793339370307,14.172016281978644,14.013042729428745,13.855852451037405,13.700425443057625,13.546741926132974,13.394782342780495,13.244527354901862,13.09595784132245,12.949054895358005,12.803799822408616,12.660174137579675,12.518159563329526,12.377738027143486,12.23889165923399,12.101602790266496,11.965853949110928
24,86.16,84.74,74.77,79.73,74.67,80.36,83.59,81.94,94.32,89.11,90.71,93.67,89.45,88.86,90.79,87.86,95.7,98.73,93.55,96.69,98.91,83.81,84.89,75.34,71.61,73.21,78.4,71.6,67.31,64.1,51.39,50.17,55.01,55.12,57.0,58.27,50.57,59.98,61.11,53.77,58.45,50.31,55.24,55.22,54.29,55.57,55.51,55.23,55.04,54.7,54.16,53.66,53.09,52.52,51.88,51.19,50.46,49.72,49.16,48.62,48.06,47.47,46.81,46.29,45.95,45.57,44.97,44.33,43.8,43.29,42.81,42.41,42.11,41.71,41.13,40.59,40.09,39.68,39.3,38.8,38.32,37.87,37.54,37.14,36.67,36.29,35.86,35.48,35.14,34.73,34.29,34.0,33.69,33.29,32.927668795428154,32.569281234647434,32.21479439470183,31.86416581981248,31.517353516292815,31.17431594751916,30.83501202895599,30.499401123235383,30.167443035290002,29.839098007539054,29.51432671512665,29.193090261211992,28.87535017231084,28.561068393687613,28.250207284797746,27.94272961477957,27.638598557995294,27.337777689620527,27.04023098128176,26.745922796741397,26.454817887629684,26.16688138922315,25.882078816268933,25.60037605885463,25.321739378323027,25.046135403231347,24.773531125354435,24.503893895731494,24.237191420755792,23.973391758306985,23.712463313925486,23.454374837028514,23.19909541716729,22.946594480325015,22.69684178525509,22.449807419859233,22.205461797604997,21.963775653982278,21.724720042998406,21.48826633371136,21.254386206800746,21.023051651176075,20.794234960621953,20.567908730479807,20.344045854365703,20.122619520923912,19.903603210615792,19.68697069254363,19.472696021309023,19.260753533905532,19.051117846645052,18.84376385211771,18.638666716184847,18.43580187500466,18.23514503209032,18.036672155400034,17.840359474458808,17.646183477511514,17.454120908706994,17.264148765312747,17.076244294959988,16.890384992918655,16.706548599402094,16.52471309690106,16.344856707546768,16.166957890502623,15.990995339384327,15.816947979708091,15.644794966366613,15.474515681132514,15.306089730188967,15.139496941687193,14.97471736333053,14.811731259984827,14.650519111314814,14.491061609446218,14.333339656653322,14.17733436307169,14.023027044435777,13.870399219841184,13.71943260953126,13.570109132707778,13.42241090536547,13.276320238150111,13.131819634239914,12.988891787249996
25,81.69,82.6,83.84,80.19,76.68,76.23,79.18,83.53,88.58,92.61,92.22,84.06,88.01,89.75,90.13,94.38,103.91,96.89,93.85,93.32,90.86,95.84,85.64,83.45,81.74,79.57,73.37,71.78,72.76,60.91,64.72,58.92,63.74,49.76,68.92,65.5,61.41,62.43,64.85,63.22,57.73,56.81,48.59,56.97,56.42,57.23,57.12,56.94,56.75,56.54,56.19,55.73,55.2,54.62,53.99,53.38,52.75,52.03,51.38,50.76,50.17,49.64,48.95,48.32,47.88,47.5,46.9,46.28,45.74,45.23,44.86,44.32,43.85,43.56,43.04,42.46,41.99,41.49,40.96,40.37,39.94,39.59,39.27,38.8,38.26,37.86,37.47,37.1,36.78,36.32,35.84,35.53,35.18,34.81,34.43429954227214,34.06265397779154,33.69501954254644,33.33135294486521,32.97161136031839,32.61575242667586,32.2637342389183,31.915515344302626,31.571054737480594,31.230311855670116,30.893246573878706,30.559819200178456,30.22999047103201,29.90372154666903,29.580974006512466,29.26170984465431,28.945891465380065,28.63348167874162,28.324443696177834,28.0187411261824,27.71633797001851,27.417198617479702,27.121287842696518,26.828570799988388,26.539013019760294,26.252580404443734,25.969239224481452,25.688956114355573,25.411698068658524,25.137432438206442,24.86612692619445,24.59774958439353,24.3322688093883,24.06965333885557,23.80987224788289,23.552894945326976,23.298691170211335,23.04723098816283,22.79848478788669,22.55242327767955,22.309017481980135,22.06823873795719,21.830058692134205,21.594449297050584,21.361382807958858,21.130831779557536,20.902769062759198,20.677167801493518,20.454001429544746,20.233243667423338,20.01486851927136,19.798850269801292,19.585163481267838,19.373782990472453,19.164683905800214,18.957841604288614,18.75323172872804,18.550830184793547,18.350613138207546,18.152557011933162,17.956638483397843,17.76283448174699,17.571122185127155,17.38147901799862,17.19388264847695,17.008310985703268,16.82474217724287,16.64315460651195,16.46352689023209,16.285837875912204,16.11006663935771,15.936192482206522,15.764194929491662,15.594053727230209,15.425748840038217,15.259260448771418,15.094568948191355,14.931654944656733,14.770499253839668,14.6110828984666,14.453387106083563,14.2973933068456,14.143083131330025,13.990438408373294,13.8394411629312,13.690073613962198
26,83.61,94.23,84.17,82.37,77.72,84.25,85.47,80.31,83.1,100.23,93.44,90.98,87.1,97.28,92.89,85.4,91.43,103.88,97.91,91.31,87.84,91.8,82.96,83.65,74.02,72.69,79.24,81.06,79.77,63.57,58.49,61.77,62.17,73.35,55.88,68.29,57.53,64.33,62.97,66.0,67.93,67.73,63.41,61.58,58.05,59.09,58.89,58.76,58.56,58.4,58.12,57.75,57.38,56.76,56.12,55.64,55.07,54.33,53.64,52.95,52.29,51.81,51.18,50.53,49.97,49.39,48.87,48.35,47.76,47.33,46.97,46.29,45.63,45.24,44.89,44.37,43.87,43.41,42.85,42.18,41.67,41.36,41.01,40.56,40.02,39.48,39.07,38.74,38.38,37.86,37.4,37.05,36.68,36.27,35.86679053730701,35.46806350832798,35.07376908235737,34.683857982651965,34.29828148027244,33.9169913879936,33.53994005428211,33.16708035734133,32.79836569922226,32.43374999999999,32.07318769201491,31.716633714177885,31.36404350633879,31.015373003717606,30.670578631397458,30.32961729887888,29.992446394694568,29.65902378108406,29.32930778872758,29.003257211538436,28.68083130151332,28.36198976363983,28.046692750860636,27.734900859093614,27.42657512230733,27.121677007651293,26.82016841064032,26.522011650392464,26.22716946491984,25.935605006471857,25.64728183693017,25.362163923254833,25.080215632981133,24.801401729766393,24.52568736898635,24.253038093380468,23.983419828745664,23.716798879677864,23.453141925361003,23.19241601540271,22.93458856571639,22.67962735444902,22.427500517954275,22.17817654681032,21.931624281882016,21.687812910426757,21.446711962243707,21.208291305865774,20.972521144793962,20.739372013773565,20.50881477511176,20.280820615036138,20.055361040093715,19.83240787358999,19.611933252067562,19.39390962182392,19.178309735467924,18.965106648514578,18.75427371601767,18.545784589239815,18.339613212359545,18.135733819214998,17.934120930083793,17.734749348498735,17.53759415809887,17.34263071951561,17.14983466729342,16.959181906844755,16.77064861143887,16.584211219224056,16.39984643028305,16.217531203721098,16.03724275478646,15.858958552022898,15.682656314453789,15.508314008797607,15.335909846714301,15.165422282082325,14.996830008305905,14.830111955652276,14.66524728861849,14.502215403327513,14.340995924953273,14.181568705174316,14.023913819655785,13.868011565559392
27,89.64,78.8,88.63,88.91,78.26,81.25,81.72,84.52,83.63,93.75,86.22,92.6,97.03,92.41,104.09,89.88,87.28,102.48,101.28,103.7,99.86,97.68,79.75,87.44,79.38,84.54,77.74,78.94,73.28,68.5,62.3,57.82,64.83,66.62,65.44,64.38,63.7,63.71,69.46,66.57,68.11,62.57,61.97,55.53,59.96,61.38,61.08,60.96,60.9,60.74,60.49,60.12,59.79,59.39,58.74,58.19,57.65,56.95,56.32,55.61,54.9,54.35,53.66,53.07,52.5,51.74,51.19,50.76,50.09,49.55,49.11,48.53,47.93,47.34,46.9,46.44,45.93,45.44,44.98,44.36,43.77,43.39,42.95,42.53,42.08,41.48,40.93,40.52,40.19,39.83,39.31,38.73,38.32,37.95,37.52005099576381,37.09497303622442,36.67471093558955,36.25921013328634,35.848416686877975,35.44227726506065,35.04073914073981,34.64375018418484,34.251258856261316,33.86321420173995,33.479565842681325,33.10026397189552,32.72525934647599,32.35450328140646,31.987947643240517,31.625544843852616,31.26724783425996,30.91301009851433,30.562785647663222,30.216529013779244,29.87419524405728,29.53573989497849,29.20111902654041,28.870289196552434,28.543207454995947,28.219831338448316,27.900118864570075,27.584028526654574,27.271519288239343,26.96255057777856,26.657082283375825,26.35507474757662,26.05648876221981,25.7612855633474,25.469426826172025,25.180874660101427,24.89559160381929,24.613540620421844,24.334685092609526,24.05898881793314,23.786416004093876,23.516931264296563,23.25049961265558,22.987086459652804,22.726657607647034,22.46917924643426,22.21461794885827,21.962940666470942,21.71411472524175,21.468107821315844,21.22488801682019,20.98442373571725,20.7466837597056,20.511637224167032,20.279253614159536,20.04950276045568,19.822354835625937,19.59778035016629,19.37575014866975,19.156235406041294,18.939207623755614,18.724638626157294,18.512500556802905,18.302765874844557,18.09540735145437,17.890398066289517,17.687711403997284,17.487321050759714,17.289200990877426,17.093325503392126,16.899669158747365,16.70820681548717,16.518913616992013,16.331764988251845,16.1467366326756,15.963804528936919,15.78294492785556,15.604134349314158,15.42734957920993,15.252567666440894,15.079765919926231,14.908921905660428,14.740013443800773,14.573018605787857,14.407915711498685,14.244683326432074
28,86.63,85.6,87.94,93.54,87.46,90.87,84.81,89.96,85.88,95.79,87.06,94.59,91.52,93.72,101.46,101.02,92.19,103.87,102.14,101.46,92.01,100.57,93.35,87.19,67.18,75.56,84.11,83.48,84.6,70.39,72.65,65.76,59.42,65.27,67.59,72.96,70.39,75.38,73.33,67.08,70.92,69.24,68.85,65.44,63.21,64.09,63.69,63.6,63.59,63.31,63.11,62.82,62.42,62.14,61.6,61.06,60.55,59.84,59.23,58.5,57.72,57.15,56.4,55.76,55.14,54.46,53.89,53.27,52.64,52.12,51.57,51.01,50.46,49.75,49.18,48.75,48.23,47.67,47.12,46.61,46.07,45.61,45.1,44.6,44.18,43.6,43.0,42.52,42.17,41.83,41.34,40.7,40.24,39.9,39.45814817730099,39.021189413078744,38.58906952169899,38.16173491757816,37.73913260853835,37.32121018923604,36.90791583466344,36.4991982937219,36.09500688286643,35.695291479820625,35.3000025173612,34.90909097717134,34.522508383762094,34.14020679846117,33.76213881346816,33.38825754597574,33.018516632355855,32.6528702224104,32.29127297368543,31.933680045848494,31.580047095128066,31.23033026881471,30.884486199823037,30.542472001313914,30.204245261376222,29.86976403776753,29.538986852712974,29.211872687761765,28.888380978700642,28.568471610523645,28.252104912457614,27.939241653042753,27.629843035267694,27.323870691758408,27.02128668002043,26.722053477733727,26.426133978099717,26.133491485239784,25.844089709644745,25.557892763674737,25.27486515710894,24.994971792744526,24.718177962044415,24.444449340833195,24.173751985040695,23.906052326492727,23.6413171687484,23.379513682983568,23.120609403919847,22.8645722257987,22.611370398400144,22.360972523105524,22.113347549003855,21.86846476904135,21.626293816213536,21.386804659799548,21.14996760163814,20.91575327244494,20.684132628170442,20.455076946398385,20.228557822783984,20.004547167531623,19.78301720191152,19.563940454815018,19.34728975934798,19.133038249461922,18.92115935662246,18.71162680651464,18.504414615784768,18.29949708881828,18.096848814553383,17.896444663329856,17.698259783772862,17.50226959971119,17.308449807129694,17.116776371155396,16.92722552307704,16.739773757397625,16.55439782891955,16.371074749862096,16.189781787010762,16.01049645889823,15.833196533016526,15.657860023060012,15.484465186198985,15.312990520383414
29,95.75,86.99,87.17,85.39,80.04,84.15,78.92,90.49,89.91,103.55,93.16,95.26,100.34,90.63,102.78,100.25,104.11,102.74,106.55,104.65,105.23,100.28,98.54,90.18,83.3,92.27,78.81,86.89,81.51,78.76,74.94,72.55,69.94,71.87,65.66,75.83,69.22,81.03,77.83,70.52,82.41,73.34,78.25,69.19,66.93,67.28,66.66,66.39,66.3,66.0,65.78,65.62,65.28,64.91,64.44,63.92,63.4,62.77,62.1,61.42,60.7,60.05,59.3,58.62,57.99,57.29,56.65,55.94,55.25,54.71,54.11,53.49,52.92,52.29,51.72,51.09,50.55,50.05,49.5,49.03,48.33,47.73,47.28,46.78,46.28,45.73,45.21,44.67,44.19,43.77,43.37,42.88,42.37,41.91,41.451801059607924,40.9986115744527,40.550376776529525,40.107042496608145,39.66855515768651,39.23486176851599,38.80590991719737,38.38164776484685,37.962024039331354,37.546988029072224,37.13648957691678,36.730479074076776,36.32890745413321,35.93172618710659,35.538887273592145,35.150343238959046,34.7660471276131,34.385952497322165,34.010013413603595,33.63818444417306,33.27042065345407,32.90667759714743,32.54691131686023,32.191078334793424,31.839135648487513,31.49104072562575,31.14675149889406,30.8062263608972,30.469424159130522,30.136304191006676,29.806826198936708,29.4809503654649,29.15863730845685,28.839848076340132,28.524544143396987,28.212687405108476,27.904240173549578,27.59916517283456,27.297425534612213,26.998984793610287,26.70380688322866,26.411856131180702,26.123097255182255,25.83749535868778,25.555015926673086,25.275624821464206,24.999288278611846,24.725972902810938,24.45564566386484,24.188273892693594,23.9238252773859,23.6622678592942,23.403570029172464,23.147700523356225,22.89462841998436,22.644323135262166,22.39675441976532,22.15189235478422,21.90970734870831,21.670170133449936,21.43325176090728,21.198923599465996,20.96715733053906,20.73792494514448,20.511198740520392,20.286951316777188,20.065155573586235,19.84578470690479,19.62881220573674,19.414211848928733,19.20195770200136,18.99202411401495,18.78438571446968,18.57901741023952,18.37589438253974,18.174992083927563,17.976286235335582,17.779752823137652,17.58536809624682,17.393108563245036,17.202950989544174,17.014872394578155,16.828850049025732,16.644861472063653,16.462884428649854,16.282896926836333
30,93.97,98.54,89.93,82.34,87.76,89.67,96.64,92.67,91.29,93.83,94.42,98.25,98.06,100.02,103.56,109.5,95.49,106.16,106.15,105.51,95.31,111.28,101.65,88.86,98.59,94.7,91.78,90.23,91.38,86.56,79.69,77.58,71.78,77.66,71.4,76.75,72.8,80.43,83.52,75.17,79.02,80.53,78.32,71.93,70.63,71.05,70.13,69.51,69.16,68.84,68.59,68.44,68.13,67.81,67.47,66.98,66.42,65.8,65.06,64.32,63.63,62.96,62.29,61.58,60.96,60.18,59.41,58.8,58.07,57.41,56.8,56.17,55.49,54.99,54.39,53.59,53.1,52.63,52.08,51.48,50.7,50.02,49.55,49.11,48.61,48.11,47.57,46.98,46.44,45.95,45.54,45.07,44.58,44.06,43.58448801188466,43.114107926875114,42.64880435955492,42.188522522247744,41.73320821856633,41.28280783703111,40.83726834475761,40.3965372812121,39.960562752034505,39.52929342292811,39.102678513615096,38.6806677918574,38.26321156754203,37.850260686830275,37.44176652637003,37.03768098757056,36.63795649093911,36.24254597047861,35.85140286814579,35.46448112836921,35.08173519262636,34.703119994079344,34.32859095226841,33.95810396786279,33.59161541746819,33.22908214849029,32.8704614740537,32.51571116797571,32.164789459794406,31.817655029850275,31.47426700442104,31.134584950908888,30.798568873079727,30.466179206353775,30.13737681314698,29.81212297826271,29.49037940433324,29.172108207310313,28.857271912004496,28.545833447672628,28.237756143652827,27.933003725046735,27.631540308448226,27.333330397718328,27.03833887980565,26.74653102061199,26.457872460902504,26.172329212260067,25.889867653083236,25.610454524627478,25.33405692708905,25.060642315731194,24.7901784970521,24.52263362499428,24.257976197194797,23.996175051275987,23.73719936117622,23.481018633520225,23.22760270402865,22.97692173396633,22.72894620662886,22.483646923867152,22.240995002649463,22.00096187166051,21.763519267937333,21.528639233541433,21.29629411226683,21.06645654638364,20.839099473416862,20.614196122959807,20.391720013522036,20.17164494941125,19.95394501764885,19.73859458491879,19.525568294549352,19.314841063527496,19.106388079545432,18.900184798079067,18.696206939497998,18.494430486206653,18.294831679816344,18.097387018347778,17.902073253463815,17.708867387732063,17.517746671917006,17.328688602301387
31,95.42,93.19,91.96,91.76,89.68,88.46,99.61,94.7,96.95,103.37,101.7,105.04,108.62,107.88,112.45,112.48,103.95,105.87,102.47,101.44,111.54,103.81,104.33,100.41,93.95,99.12,101.22,97.67,83.16,85.4,81.51,80.43,81.67,76.45,71.4,83.16,78.96,90.12,85.39,79.55,87.38,88.76,89.47,76.07,75.33,75.51,74.21,73.21,72.59,72.17,71.91,71.66,71.35,71.01,70.69,70.32,69.76,69.16,68.34,67.52,66.83,66.12,65.5,64.77,64.04,63.33,62.61,61.92,61.14,60.5,59.83,59.15,58.44,57.88,57.32,56.52,55.92,55.38,54.75,54.08,53.44,52.8,52.31,51.79,51.23,50.73,50.05,49.44,48.98,48.37,47.82,47.4,46.99,46.43,45.92550715671974,45.42649596385777,44.93290685963495,44.44468092945049,43.96175989884996,43.48408612656965,43.01160259765652,42.544252916662934,42.08198130091532,41.62473257385597,41.172452158457205,40.72508607070703,40.282580913165695,39.84488386859214,39.41194269363979,38.98370571262077,38.56012181133796,38.14114043098399,37.726711562106566,37.316785738639375,36.91131403199785,36.510248045239,36.11353990728488,35.721142267208606,35.33300828858266,34.94909164388845,34.56934650898672,34.19372755764795,33.822189956142275,33.45468935788815,33.09118189815912,32.73162418884819,32.375973313289,32.02418682113335,31.676222723284294,31.33203948688437,30.991596030358252,30.654851718509263,30.32176635766917,29.9923001909007,29.666413893252138,29.344068567063562,29.02522573732398,28.70984734707901,28.3978957528884,28.089333720332917,27.784124419570073,27.482231420938124,27.183618690607844,26.88825058628152,26.59609185293874,26.30710761862834,26.0212633903061,25.738525049717687,25.458858849326294,25.182231408284572,24.90860970845026,24.637961090445216,24.370253249757145,24.10545423288379,23.843532433518945,23.58445658877996,23.328195775476203,23.074719406418087,22.823997226766178,22.575999310420023,22.33069605644615,22.088058185544927,21.848056736555797,21.610663063000477,21.375848829663738,21.143586009211315,20.913846878844573,20.686604016991545,20.46183030003387,20.23949889906936,20.019583276709696,19.802057183912943,19.586894656850472,19.374070013807927,19.163557852119865,18.955333045137706,18.749370739230624,18.545646350819034,18.344135563440297,18.144814324846315
32,97.04,102.95,103.97,99.73,97.04,105.54,97.57,105.86,96.03,109.2,103.79,99.56,94.52,108.71,113.6,114.82,104.29,118.17,116.16,117.3,109.35,116.16,111.71,112.82,100.68,110.18,110.91,92.67,93.59,96.49,80.87,75.82,85.69,77.82,99.36,94.2,87.39,79.43,86.78,94.05,99.5,89.25,89.19,86.02,81.24,80.75,79.13,77.77,76.85,76.23,75.85,75.55,75.2,74.74,74.3,73.82,73.3,72.83,72.13,71.31,70.58,69.88,69.19,68.37,67.57,66.83,66.08,65.31,64.51,63.77,63.06,62.38,61.63,60.96,60.46,59.85,59.04,58.34,57.68,57.06,56.54,55.91,55.28,54.62,53.98,53.48,52.93,52.31,51.77,51.18,50.51,49.95,49.52,48.99,48.45995581528716,47.93564640987107,47.4170097366724,46.90398441992622,46.3965097479188,45.89452566580292,45.39797276849095,44.90679229362485,44.42092611462212,43.940316733797175,43.46490727555693,42.994641479670186,42.5294636946097,42.069318870966434,41.61415255493488,41.16391088186903,40.718540569907965,40.2779889136705,39.84220377801793,39.41113359188438,38.98472734217384,38.56293456772325,38.14570535333085,37.73299032384927,37.32474063834239,36.92090798430547,36.52144457194787,36.126303128537515,35.73543689280666,35.348799609418116,34.966345523491356,34.5880293751879,34.213806394355174,33.84363229522843,33.47746327118995,33.11525598958489,32.75696758659332,32.4025556621577,32.0519782749652,31.70519393748434,31.362161611055342,31.02284070103362,30.68719105198574,30.355172942937422,30.026747082672948,29.701874605085397,29.380517064577223,29.062636431510565,28.74819508770682,28.437155821994846,28.12948182580744,27.825136688825303,27.524084394668296,27.2262893166332,26.931716213477642,26.640330225249627,26.352096869162196,26.066982035512698,25.784951983646245,25.505973337962807,25.230013083967545,24.95703856436383,24.687017475188586,24.419917861989404,24.155708116043034,23.894356970614798,23.635833497258457,23.38010710215613,23.127147522497808,22.876924822900012,22.629409391863252,22.384571938267758,22.14238348790717,21.902815380059717,21.665839264096466,21.43142709612632,21.199551135677268,20.970183942413577,20.743298372888475,20.518867577331974,20.296864996473477,20.077264358398722,19.860039675440735,19.645165241104472,19.432615627024653,19.222365679956592
33,101.36,98.42,100.88,106.36,99.99,102.19,108.56,118.18,111.53,103.03,104.15,105.82,112.73,120.59,114.07,112.5,112.85,120.59,116.68,108.75,121.77,112.45,113.37,109.0,117.68,107.88,113.47,112.63,96.97,91.14,88.74,91.86,86.55,84.62,89.11,92.96,85.65,98.16,97.51,93.7,105.96,96.1,94.91,93.73,88.03,86.62,84.83,83.12,81.8,80.85,80.18,79.79,79.4,78.89,78.38,77.79,77.25,76.75,76.2,75.4,74.53,73.88,73.2,72.38,71.47,70.66,69.87,68.97,68.21,67.45,66.71,65.97,65.18,64.47,63.79,63.13,62.41,61.65,60.96,60.38,59.78,59.15,58.41,57.67,57.14,56.51,55.9,55.35,54.67,54.06,53.47,52.85,52.35,51.86,51.31221573703881,50.770217582807824,50.23394442008169,49.70333577720109,49.1783318212538,48.65887335132773,48.144901791835274,47.63635918590818,47.13318818886215,46.635332061730516,46.14273466486616,45.65534045161111,45.173094462032864,44.69594231672703,44.2238302106853,43.75670490722828,43.294513732002365,42.837204567040004,42.38472584488278,41.93702654276649,41.494056176867666,41.0557647966109,40.62210297903629,40.19302182322633,39.76847294479172,39.34840847041543,38.932781032454336,38.52154376359795,38.114650291583494,37.712054733966866,37.31371169294878,36.9195762502556,36.52960396207423,36.14375085404051,35.761973416280526,35.3842285985043,35.01047380515139,34.64066689058763,34.27476615435268,33.912730336457784,33.55451861273318,33.20009059022463,32.84940630263862,32.50242620583562,32.15911117337102,31.8194224920831,31.483321857727592,31.150771370658468,30.821733531554177,30.49617123718918,30.174047776250084,29.855326825195924,29.539972444162267,29.227949072908526,28.919221526808055,28.613754992880676,28.311515025867042,28.0124675443445,27.716578826883975,27.423815508247444,27.134144575625605,26.8475333649152,26.563949557035798,26.283361174285336,26.005736576734265,25.731044458657728,25.45925384500545,25.190334087908877,24.924254863225286,24.660986167118292,24.400498312674582,24.1427619265563,23.887747945688847,23.635427613983648,23.385772479095515,23.13875438921431,22.894345489890444,22.652518220893946,22.41324531310669,22.176499785447444,21.94225494182943,21.710484368149974,21.481161929311998,21.254261766276944,21.029758293148827,20.80762619428912
