age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
30,43.28,32.96,54.91,33.21,37.66,42.64,31.23,45.73,40.82,45.78,73.95,29.33,69.52,19.73,35.68,41.04,40.67,40.34,40.04,39.73,39.43,39.12,38.79,38.46,38.1,37.72,37.33,36.92,36.52,36.11,35.7,35.3,34.9,34.51,34.12,33.74,33.37,33.01,32.65,32.29,31.94,31.59,31.24,30.9,30.56,30.23,29.9,29.57,29.25,28.93,28.61,28.3,27.99,27.68,27.38,27.08,26.78,26.49,26.2,25.91,25.63,25.35,25.07,24.8,24.53,24.26,23.99,23.73,23.47,23.21,22.96,22.71,22.46,22.21,21.97,21.73,21.49,21.26,21.03,20.8,20.57,20.34,20.12,19.9,19.68,19.47,19.25,19.04,18.84,18.63,18.43,18.22,18.03,17.83
31,59.54,71.21,33.01,49.65,47.98,58.03,30.86,95.42,40.32,60.16,33.79,61.85,63.45,49.23,44.55,44.1,43.71,43.35,43.02,42.69,42.36,42.02,41.66,41.29,40.91,40.5,40.08,39.65,39.21,38.77,38.34,37.91,37.49,37.07,36.66,36.26,35.86,35.47,35.08,34.7,34.32,33.94,33.57,33.2,32.84,32.48,32.13,31.77,31.43,31.08,30.74,30.41,30.07,29.74,29.42,29.1,28.78,28.46,28.15,27.85,27.54,27.24,26.94,26.65,26.36,26.07,25.78,25.5,25.22,24.95,24.67,24.4,24.14,23.87,23.61,23.35,23.1,22.84,22.59,22.35,22.1,21.86,21.62,21.39,21.15,20.92,20.69,20.46,20.24,20.02,19.8,19.58,19.37,19.16
32,64.94,32.79,49.36,43.86,31.74,36.59,40.72,59.47,24.88,64.08,61.08,56.28,50.52,48.78,48.22,47.73,47.31,46.92,46.55,46.19,45.82,45.44,45.06,44.65,44.22,43.78,43.32,42.86,42.39,41.92,41.46,41.0,40.54,40.09,39.65,39.22,38.79,38.36,37.94,37.53,37.12,36.71,36.31,35.91,35.52,35.13,34.75,34.37,33.99,33.62,33.25,32.89,32.53,32.17,31.82,31.47,31.13,30.79,30.45,30.12,29.79,29.46,29.14,28.82,28.51,28.2,27.89,27.58,27.28,26.98,26.69,26.39,26.11,25.82,25.54,25.26,24.98,24.71,24.44,24.17,23.91,23.65,23.39,23.13,22.88,22.63,22.38,22.14,21.89,21.65,21.42,21.18,20.95,20.72
33,37.83,43.59,49.15,76.38,57.67,67.28,50.31,34.25,73.14,57.56,69.31,57.42,53.69,53.0,52.39,51.87,51.41,50.98,50.57,50.17,49.76,49.34,48.9,48.45,47.98,47.5,47.0,46.5,45.99,45.48,44.98,44.48,43.99,43.51,43.03,42.56,42.09,41.63,41.18,40.73,40.28,39.84,39.41,38.98,38.55,38.13,37.71,37.3,36.89,36.49,36.09,35.69,35.3,34.92,34.53,34.16,33.78,33.41,33.05,32.69,32.33,31.98,31.63,31.28,30.94,30.6,30.26,29.93,29.61,29.28,28.96,28.65,28.33,28.02,27.72,27.41,27.11,26.82,26.52,26.23,25.95,25.66,25.38,25.1,24.83,24.56,24.29,24.02,23.76,23.5,23.24,22.99,22.74,22.49
34,64.6,86.95,59.52,92.23,77.99,56.25,54.72,76.85,61.7,47.11,56.45,59.39,58.54,57.8,57.15,56.58,56.07,55.59,55.14,54.68,54.22,53.75,53.26,52.76,52.24,51.71,51.16,50.61,50.06,49.51,48.96,48.43,47.89,47.37,46.85,46.34,45.83,45.33,44.83,44.34,43.86,43.38,42.9,42.44,41.97,41.51,41.06,40.61,40.16,39.73,39.29,38.86,38.44,38.02,37.6,37.19,36.78,36.38,35.98,35.59,35.2,34.81,34.43,34.06,33.68,33.32,32.95,32.59,32.23,31.88,31.53,31.19,30.85,30.51,30.18,29.85,29.52,29.2,28.88,28.56,28.25,27.94,27.63,27.33,27.03,26.74,26.44,26.16,25.87,25.59,25.31,25.03,24.76,24.48
35,58.91,26.97,86.18,64.71,76.98,96.24,87.8,74.89,79.42,69.06,65.56,64.54,63.64,62.84,62.14,61.51,60.95,60.42,59.91,59.4,58.88,58.35,57.81,57.25,56.68,56.1,55.5,54.9,54.3,53.71,53.12,52.53,51.96,51.39,50.83,50.27,49.72,49.18,48.64,48.11,47.58,47.06,46.55,46.04,45.53,45.04,44.54,44.06,43.57,43.1,42.63,42.16,41.7,41.24,40.79,40.35,39.9,39.47,39.04,38.61,38.19,37.77,37.36,36.95,36.54,36.14,35.75,35.36,34.97,34.59,34.21,33.84,33.47,33.1,32.74,32.38,32.02,31.67,31.33,30.99,30.65,30.31,29.98,29.65,29.33,29.01,28.69,28.38,28.07,27.76,27.45,27.15,26.86,26.56
36,69.2,91.06,74.86,85.27,76.45,79.62,33.32,101.31,79.08,71.88,70.69,69.61,68.65,67.79,67.03,66.36,65.73,65.15,64.58,64.01,63.43,62.85,62.25,61.63,61.01,60.37,59.72,59.08,58.43,57.79,57.16,56.53,55.91,55.3,54.7,54.1,53.51,52.92,52.34,51.77,51.2,50.64,50.09,49.54,49.0,48.47,47.94,47.41,46.89,46.38,45.87,45.37,44.87,44.38,43.9,43.42,42.94,42.47,42.01,41.55,41.09,40.65,40.2,39.76,39.33,38.9,38.47,38.05,37.63,37.22,36.81,36.41,36.01,35.62,35.23,34.84,34.46,34.09,33.71,33.35,32.98,32.62,32.26,31.91,31.56,31.22,30.87,30.54,30.2,29.87,29.55,29.22,28.9,28.59
37,63.36,101.17,95.04,116.22,75.27,87.39,89.29,81.6,78.89,77.52,76.25,75.11,74.08,73.17,72.35,71.6,70.92,70.27,69.64,69.0,68.36,67.71,67.05,66.37,65.69,64.99,64.29,63.59,62.9,62.21,61.53,60.86,60.19,59.53,58.88,58.24,57.6,56.97,56.35,55.73,55.12,54.52,53.92,53.33,52.75,52.17,51.6,51.04,50.48,49.93,49.38,48.84,48.31,47.78,47.26,46.74,46.23,45.72,45.22,44.73,44.24,43.75,43.28,42.8,42.33,41.87,41.41,40.96,40.51,40.07,39.63,39.2,38.77,38.34,37.93,37.51,37.1,36.69,36.29,35.9,35.5,35.12,34.73,34.35,33.98,33.6,33.24,32.87,32.51,32.16,31.81,31.46,31.11,30.77
38,84.16,163.64,89.08,88.35,83.17,91.13,88.54,87.36,85.77,84.31,82.96,81.73,80.62,79.63,78.73,77.91,77.15,76.43,75.71,75.0,74.28,73.56,72.82,72.08,71.32,70.56,69.8,69.03,68.28,67.53,66.79,66.06,65.34,64.63,63.92,63.22,62.53,61.85,61.17,60.5,59.84,59.18,58.54,57.9,57.26,56.64,56.02,55.4,54.8,54.2,53.61,53.02,52.44,51.87,51.3,50.74,50.18,49.63,49.09,48.55,48.02,47.5,46.98,46.47,45.96,45.45,44.96,44.47,43.98,43.5,43.02,42.55,42.09,41.63,41.17,40.72,40.27,39.83,39.4,38.97,38.54,38.12,37.7,37.29,36.88,36.48,36.08,35.69,35.3,34.91,34.53,34.15,33.78,33.41
39,130.69,126.16,118.93,81.41,82.19,93.7,97.39,95.58,93.88,92.3,90.84,89.52,88.31,87.23,86.24,85.34,84.48,83.67,82.86,82.06,81.26,80.44,79.62,78.79,77.95,77.11,76.28,75.44,74.62,73.8,73.0,72.2,71.41,70.63,69.86,69.09,68.34,67.59,66.85,66.12,65.39,64.68,63.97,63.27,62.58,61.9,61.22,60.55,59.89,59.23,58.58,57.94,57.31,56.68,56.06,55.45,54.84,54.24,53.65,53.06,52.48,51.91,51.34,50.78,50.22,49.68,49.13,48.59,48.06,47.54,47.02,46.5,45.99,45.49,44.99,44.5,44.01,43.53,43.06,42.59,42.12,41.66,41.2,40.75,40.31,39.87,39.43,39.0,38.57,38.15,37.73,37.32,36.91,36.51
40,135.36,150.48,101.64,131.27,114.53,108.35,106.35,104.4,102.58,100.88,99.31,97.88,96.58,95.4,94.31,93.31,92.36,91.44,90.54,89.64,88.74,87.83,86.92,86.0,85.08,84.16,83.24,82.33,81.43,80.54,79.66,78.79,77.93,77.08,76.23,75.4,74.57,73.76,72.95,72.15,71.36,70.58,69.81,69.05,68.29,67.55,66.81,66.08,65.35,64.64,63.93,63.23,62.54,61.86,61.18,60.51,59.85,59.2,58.55,57.91,57.27,56.65,56.03,55.42,54.81,54.21,53.62,53.03,52.45,51.88,51.31,50.75,50.19,49.64,49.1,48.56,48.03,47.51,46.99,46.47,45.97,45.46,44.97,44.47,43.99,43.51,43.03,42.56,42.09,41.63,41.18,40.73,40.28,39.84
41,144.23,56.17,125.87,121.27,119.73,117.63,115.48,113.41,111.46,109.65,107.97,106.44,105.03,103.75,102.57,101.46,100.41,99.4,98.39,97.39,96.39,95.39,94.38,93.37,92.36,91.36,90.36,89.37,88.4,87.43,86.47,85.53,84.59,83.67,82.75,81.85,80.95,80.07,79.19,78.33,77.47,76.62,75.78,74.96,74.14,73.33,72.52,71.73,70.95,70.17,69.4,68.64,67.89,67.15,66.42,65.69,64.97,64.26,63.56,62.86,62.17,61.49,60.82,60.16,59.5,58.85,58.2,57.57,56.94,56.32,55.7,55.09,54.49,53.89,53.3,52.72,52.14,51.57,51.01,50.45,49.9,49.35,48.81,48.28,47.75,47.23,46.71,46.2,45.7,45.2,44.7,44.21,43.73,43.25
42,182.57,182.15,143.57,130.91,128.89,126.65,124.38,122.19,120.13,118.21,116.44,114.81,113.31,111.93,110.65,109.45,108.3,107.18,106.08,104.98,103.88,102.78,101.69,100.59,99.5,98.41,97.34,96.27,95.22,94.18,93.15,92.13,91.12,90.13,89.14,88.17,87.2,86.25,85.3,84.37,83.45,82.54,81.63,80.74,79.86,78.98,78.12,77.27,76.42,75.59,74.76,73.94,73.13,72.33,71.54,70.76,69.99,69.22,68.46,67.71,66.97,66.24,65.52,64.8,64.09,63.39,62.7,62.01,61.33,60.66,60.0,59.34,58.69,58.05,57.42,56.79,56.17,55.55,54.95,54.34,53.75,53.16,52.58,52.01,51.44,50.87,50.32,49.77,49.22,48.69,48.15,47.63,47.11,46.59
43,121.17,136.81,142.31,140.51,138.34,135.97,133.58,131.27,129.11,127.09,125.22,123.49,121.9,120.42,119.04,117.74,116.49,115.27,114.06,112.86,111.67,110.47,109.28,108.1,106.92,105.75,104.59,103.45,102.32,101.2,100.09,99.0,97.92,96.84,95.79,94.74,93.7,92.68,91.66,90.66,89.67,88.69,87.72,86.76,85.81,84.87,83.94,83.03,82.12,81.22,80.33,79.45,78.58,77.73,76.88,76.03,75.2,74.38,73.57,72.76,71.97,71.18,70.4,69.63,68.87,68.12,67.37,66.63,65.91,65.19,64.47,63.77,63.07,62.38,61.7,61.02,60.36,59.7,59.04,58.4,57.76,57.13,56.5,55.88,55.27,54.67,54.07,53.48,52.89,52.32,51.74,51.18,50.62,50.06
44,160.55,154.23,152.68,150.73,148.43,145.93,143.41,140.99,138.72,136.6,134.63,132.8,131.11,129.53,128.05,126.64,125.28,123.95,122.64,121.33,120.03,118.74,117.45,116.17,114.9,113.65,112.4,111.17,109.96,108.76,107.57,106.39,105.23,104.08,102.94,101.81,100.7,99.6,98.51,97.43,96.37,95.31,94.27,93.24,92.22,91.21,90.21,89.23,88.25,87.29,86.33,85.39,84.45,83.53,82.62,81.71,80.82,79.94,79.06,78.2,77.34,76.5,75.66,74.83,74.01,73.2,72.4,71.61,70.83,70.05,69.29,68.53,67.78,67.04,66.31,65.58,64.86,64.15,63.45,62.76,62.07,61.39,60.72,60.06,59.4,58.75,58.11,57.47,56.84,56.22,55.61,55.0,54.4,53.8
45,166.8,165.48,163.77,161.67,159.22,156.59,153.95,151.42,149.04,146.82,144.75,142.82,141.02,139.34,137.75,136.23,134.75,133.31,131.89,130.47,129.06,127.66,126.27,124.89,123.52,122.17,120.84,119.52,118.21,116.92,115.64,114.37,113.12,111.89,110.66,109.45,108.26,107.07,105.9,104.74,103.6,102.47,101.34,100.24,99.14,98.06,96.98,95.92,94.87,93.84,92.81,91.8,90.79,89.8,88.82,87.85,86.89,85.94,85.0,84.07,83.15,82.24,81.34,80.45,79.57,78.7,77.84,76.99,76.14,75.31,74.49,73.67,72.87,72.07,71.28,70.5,69.73,68.97,68.22,67.47,66.73,66.0,65.28,64.57,63.86,63.16,62.47,61.79,61.11,60.44,59.78,59.13,58.48,57.84
46,178.65,177.16,175.3,173.04,170.46,167.7,164.95,162.31,159.83,157.51,155.33,153.31,151.41,149.62,147.92,146.28,144.69,143.13,141.59,140.06,138.54,137.03,135.53,134.05,132.58,131.13,129.7,128.28,126.88,125.49,124.12,122.76,121.42,120.09,118.78,117.48,116.2,114.93,113.67,112.43,111.2,109.98,108.78,107.59,106.41,105.25,104.1,102.96,101.83,100.72,99.62,98.53,97.45,96.39,95.33,94.29,93.26,92.24,91.23,90.23,89.25,88.27,87.3,86.35,85.41,84.47,83.55,82.63,81.73,80.84,79.95,79.08,78.21,77.36,76.51,75.68,74.85,74.03,73.22,72.42,71.63,70.84,70.07,69.3,68.54,67.79,67.05,66.32,65.59,64.88,64.17,63.47,62.77,62.09
47,189.99,188.35,186.34,183.95,181.25,178.39,175.54,172.82,170.25,167.84,165.58,163.47,161.47,159.59,157.78,156.04,154.34,152.66,151.01,149.37,147.74,146.13,144.53,142.95,141.39,139.84,138.31,136.8,135.3,133.82,132.36,130.91,129.48,128.07,126.67,125.28,123.91,122.56,121.22,119.89,118.58,117.28,116.0,114.73,113.48,112.24,111.01,109.8,108.6,107.41,106.23,105.07,103.92,102.79,101.66,100.55,99.45,98.36,97.29,96.22,95.17,94.13,93.1,92.08,91.08,90.08,89.1,88.12,87.16,86.2,85.26,84.33,83.41,82.49,81.59,80.7,79.82,78.94,78.08,77.23,76.38,75.55,74.72,73.9,73.1,72.3,71.51,70.72,69.95,69.19,68.43,67.68,66.94,66.21
48,201.09,199.3,197.14,194.63,191.82,188.88,185.95,183.15,180.52,178.03,175.7,173.5,171.42,169.44,167.53,165.68,163.87,162.09,160.33,158.58,156.85,155.13,153.44,151.76,150.1,148.46,146.83,145.23,143.64,142.07,140.52,138.98,137.46,135.96,134.47,133.0,131.55,130.11,128.69,127.28,125.89,124.51,123.15,121.8,120.47,119.16,117.85,116.56,115.29,114.03,112.78,111.55,110.33,109.12,107.93,106.75,105.58,104.43,103.29,102.16,101.04,99.93,98.84,97.76,96.69,95.63,94.59,93.55,92.53,91.52,90.52,89.53,88.55,87.58,86.62,85.68,84.74,83.81,82.9,81.99,81.09,80.21,79.33,78.46,77.6,76.75,75.92,75.08,74.26,73.45,72.65,71.85,71.07,70.29
49,213.49,211.53,209.23,206.58,203.66,200.62,197.61,194.74,192.01,189.45,187.03,184.74,182.56,180.47,178.45,176.49,174.56,172.65,170.77,168.9,167.06,165.23,163.43,161.64,159.87,158.12,156.4,154.69,152.99,151.32,149.67,148.03,146.41,144.81,143.23,141.66,140.11,138.58,137.07,135.57,134.09,132.62,131.17,129.74,128.32,126.92,125.53,124.15,122.8,121.45,120.13,118.81,117.51,116.23,114.96,113.7,112.46,111.23,110.01,108.81,107.62,106.44,105.28,104.13,102.99,101.86,100.75,99.65,98.56,97.48,96.41,95.36,94.32,93.29,92.27,91.26,90.26,89.27,88.3,87.33,86.37,85.43,84.5,83.57,82.66,81.75,80.86,79.98,79.1,78.24,77.38,76.53,75.7,74.87
50,228.82,226.67,224.19,221.39,218.33,215.17,212.05,209.06,206.23,203.55,201.01,198.6,196.29,194.07,191.92,189.81,187.73,185.68,183.65,181.65,179.66,177.7,175.75,173.83,171.93,170.05,168.19,166.36,164.54,162.74,160.96,159.2,157.46,155.74,154.04,152.35,150.69,149.04,147.41,145.8,144.2,142.63,141.07,139.53,138.0,136.49,135.0,133.52,132.06,130.62,129.19,127.78,126.38,125.0,123.63,122.28,120.94,119.62,118.31,117.02,115.74,114.48,113.22,111.99,110.76,109.55,108.35,107.17,106.0,104.84,103.69,102.56,101.43,100.33,99.23,98.14,97.07,96.01,94.96,93.92,92.89,91.88,90.87,89.88,88.9,87.92,86.96,86.01,85.07,84.14,83.22,82.31,81.41,80.52
51,247.43,245.07,242.38,239.39,236.16,232.84,229.58,226.45,223.48,220.66,217.97,215.41,212.94,210.55,208.23,205.94,203.69,201.47,199.26,197.09,194.93,192.8,190.69,188.61,186.55,184.51,182.49,180.5,178.52,176.57,174.64,172.73,170.84,168.98,167.13,165.3,163.5,161.71,159.94,158.19,156.46,154.75,153.06,151.39,149.73,148.1,146.48,144.87,143.29,141.72,140.17,138.64,137.13,135.63,134.14,132.68,131.23,129.79,128.37,126.97,125.58,124.21,122.85,121.51,120.18,118.86,117.56,116.28,115.01,113.75,112.51,111.28,110.06,108.86,107.67,106.49,105.32,104.17,103.03,101.91,100.79,99.69,98.6,97.52,96.46,95.4,94.36,93.33,92.31,91.3,90.3,89.31,88.33,87.37
52,268.83,266.22,263.3,260.09,256.67,253.17,249.73,246.44,243.3,240.31,237.46,234.71,232.06,229.48,226.96,224.47,222.02,219.59,217.19,214.82,212.47,210.15,207.85,205.58,203.33,201.11,198.91,196.74,194.59,192.46,190.36,188.27,186.22,184.18,182.17,180.18,178.21,176.26,174.33,172.43,170.54,168.68,166.83,165.01,163.21,161.42,159.66,157.91,156.19,154.48,152.79,151.12,149.47,147.83,146.22,144.62,143.04,141.47,139.93,138.4,136.88,135.39,133.91,132.44,130.99,129.56,128.15,126.74,125.36,123.99,122.63,121.29,119.97,118.65,117.36,116.07,114.8,113.55,112.31,111.08,109.86,108.66,107.47,106.3,105.14,103.99,102.85,101.73,100.61,99.51,98.43,97.35,96.28,95.23
53,292.46,289.58,286.41,282.96,279.32,275.63,272.01,268.53,265.21,262.03,258.98,256.03,253.17,250.38,247.63,244.93,242.25,239.6,236.98,234.39,231.83,229.3,226.79,224.31,221.86,219.44,217.04,214.67,212.32,210.0,207.7,205.43,203.19,200.97,198.77,196.6,194.45,192.32,190.22,188.14,186.09,184.05,182.04,180.05,178.08,176.14,174.21,172.31,170.42,168.56,166.72,164.89,163.09,161.31,159.54,157.8,156.08,154.37,152.68,151.01,149.36,147.73,146.11,144.52,142.94,141.37,139.83,138.3,136.79,135.29,133.81,132.35,130.9,129.47,128.06,126.66,125.27,123.9,122.55,121.21,119.88,118.57,117.27,115.99,114.72,113.47,112.23,111.0,109.79,108.59,107.4,106.22,105.06,103.91
54,316.93,313.77,310.34,306.65,302.8,298.91,295.1,291.44,287.93,284.55,281.3,278.14,275.06,272.04,269.07,266.12,263.22,260.34,257.5,254.68,251.9,249.15,246.42,243.73,241.07,238.43,235.83,233.25,230.7,228.18,225.68,223.22,220.78,218.37,215.98,213.62,211.28,208.97,206.69,204.43,202.2,199.99,197.8,195.64,193.5,191.39,189.29,187.22,185.18,183.15,181.15,179.17,177.21,175.28,173.36,171.46,169.59,167.74,165.9,164.09,162.29,160.52,158.77,157.03,155.31,153.62,151.94,150.27,148.63,147.01,145.4,143.81,142.24,140.68,139.14,137.62,136.12,134.63,133.16,131.7,130.26,128.84,127.43,126.04,124.66,123.3,121.95,120.61,119.29,117.99,116.7,115.42,114.16,112.91
55,341.7,338.24,334.54,330.61,326.54,322.46,318.47,314.62,310.92,307.35,303.89,300.52,297.21,293.96,290.75,287.57,284.43,281.32,278.25,275.21,272.2,269.23,266.28,263.37,260.5,257.65,254.83,252.05,249.29,246.57,243.88,241.21,238.57,235.97,233.39,230.84,228.31,225.82,223.35,220.91,218.5,216.11,213.75,211.41,209.1,206.81,204.55,202.32,200.11,197.92,195.76,193.62,191.5,189.41,187.34,185.29,183.26,181.26,179.28,177.32,175.38,173.46,171.57,169.69,167.84,166.0,164.19,162.39,160.62,158.86,157.12,155.41,153.71,152.03,150.36,148.72,147.09,145.49,143.9,142.32,140.77,139.23,137.71,136.2,134.71,133.24,131.78,130.34,128.91,127.51,126.11,124.73,123.37,122.02
56,367.32,363.56,359.57,355.4,351.11,346.83,342.65,338.61,334.71,330.93,327.25,323.65,320.11,316.61,313.15,309.73,306.34,303.0,299.69,296.41,293.17,289.97,286.8,283.67,280.57,277.5,274.47,271.47,268.51,265.57,262.67,259.8,256.96,254.15,251.38,248.63,245.91,243.22,240.57,237.94,235.34,232.76,230.22,227.7,225.22,222.75,220.32,217.91,215.53,213.17,210.84,208.54,206.26,204.01,201.78,199.57,197.39,195.23,193.1,190.99,188.9,186.83,184.79,182.77,180.77,178.8,176.84,174.91,173.0,171.11,169.24,167.39,165.56,163.75,161.96,160.19,158.44,156.7,154.99,153.3,151.62,149.96,148.32,146.7,145.1,143.51,141.94,140.39,138.86,137.34,135.84,134.35,132.88,131.43
57,395.76,391.66,387.36,382.91,378.38,373.87,369.47,365.21,361.08,357.05,353.12,349.25,345.43,341.66,337.93,334.24,330.59,326.97,323.4,319.87,316.37,312.92,309.5,306.12,302.77,299.47,296.19,292.96,289.76,286.59,283.46,280.36,277.3,274.27,271.27,268.31,265.38,262.48,259.61,256.77,253.96,251.19,248.44,245.73,243.04,240.39,237.76,235.16,232.59,230.05,227.54,225.05,222.59,220.16,217.75,215.37,213.02,210.69,208.39,206.11,203.86,201.63,199.42,197.24,195.09,192.96,190.85,188.76,186.7,184.66,182.64,180.64,178.67,176.71,174.78,172.87,170.98,169.11,167.26,165.43,163.63,161.84,160.07,158.32,156.59,154.88,153.18,151.51,149.85,148.21,146.59,144.99,143.4,141.84
58,428.48,423.99,419.34,414.56,409.74,404.96,400.3,395.76,391.35,387.03,382.79,378.61,374.47,370.38,366.34,362.34,358.38,354.47,350.59,346.76,342.98,339.23,335.52,331.86,328.23,324.65,321.1,317.59,314.12,310.69,307.3,303.94,300.62,297.33,294.08,290.87,287.69,284.55,281.44,278.37,275.32,272.32,269.34,266.4,263.49,260.61,257.76,254.94,252.16,249.4,246.68,243.98,241.31,238.68,236.07,233.49,230.94,228.41,225.92,223.45,221.0,218.59,216.2,213.84,211.5,209.19,206.9,204.64,202.4,200.19,198.0,195.84,193.7,191.58,189.49,187.42,185.37,183.34,181.34,179.35,177.39,175.45,173.54,171.64,169.76,167.91,166.07,164.26,162.46,160.68,158.93,157.19,155.47,153.77
59,463.86,458.96,453.92,448.8,443.66,438.58,433.62,428.78,424.05,419.4,414.82,410.29,405.81,401.38,396.99,392.66,388.37,384.13,379.93,375.78,371.68,367.62,363.6,359.63,355.7,351.82,347.98,344.17,340.41,336.7,333.02,329.38,325.78,322.22,318.7,315.22,311.78,308.37,305.0,301.67,298.37,295.11,291.89,288.7,285.54,282.42,279.34,276.29,273.27,270.28,267.33,264.41,261.52,258.66,255.83,253.04,250.27,247.54,244.83,242.16,239.51,236.89,234.3,231.74,229.21,226.7,224.23,221.78,219.35,216.95,214.58,212.24,209.92,207.62,205.35,203.11,200.89,198.69,196.52,194.37,192.25,190.15,188.07,186.01,183.98,181.97,179.98,178.01,176.07,174.14,172.24,170.36,168.49,166.65
60,497.71,492.41,487.01,481.55,476.11,470.75,465.5,460.37,455.32,450.35,445.43,440.57,435.76,431.0,426.29,421.64,417.03,412.48,407.97,403.52,399.11,394.75,390.44,386.18,381.96,377.79,373.66,369.58,365.54,361.55,357.6,353.69,349.83,346.01,342.23,338.49,334.79,331.14,327.52,323.94,320.4,316.9,313.44,310.02,306.63,303.28,299.96,296.69,293.45,290.24,287.07,283.93,280.83,277.76,274.73,271.72,268.75,265.82,262.91,260.04,257.2,254.39,251.61,248.86,246.14,243.45,240.79,238.16,235.55,232.98,230.43,227.91,225.42,222.96,220.52,218.11,215.73,213.37,211.04,208.73,206.45,204.19,201.96,199.75,197.57,195.41,193.28,191.16,189.07,187.01,184.96,182.94,180.94,178.96
61,528.44,522.78,517.04,511.3,505.59,499.97,494.46,489.04,483.7,478.42,473.19,468.03,462.92,457.86,452.86,447.92,443.03,438.19,433.41,428.67,423.99,419.36,414.78,410.25,405.77,401.34,396.96,392.62,388.33,384.09,379.9,375.75,371.65,367.59,363.57,359.6,355.67,351.79,347.94,344.14,340.38,336.67,332.99,329.35,325.75,322.19,318.67,315.19,311.75,308.34,304.97,301.64,298.35,295.09,291.86,288.67,285.52,282.4,279.31,276.26,273.24,270.26,267.3,264.38,261.49,258.64,255.81,253.02,250.25,247.52,244.81,242.14,239.49,236.87,234.28,231.72,229.19,226.69,224.21,221.76,219.33,216.94,214.57,212.22,209.9,207.61,205.34,203.09,200.87,198.68,196.51,194.36,192.23,190.13
62,558.32,552.3,546.26,540.22,534.25,528.37,522.58,516.87,511.23,505.65,500.13,494.67,489.27,483.93,478.65,473.42,468.25,463.14,458.09,453.08,448.14,443.24,438.4,433.62,428.88,424.2,419.57,414.99,410.45,405.97,401.54,397.15,392.82,388.53,384.28,380.09,375.93,371.83,367.77,363.75,359.78,355.85,351.96,348.12,344.31,340.55,336.83,333.15,329.51,325.91,322.35,318.83,315.35,311.9,308.5,305.13,301.79,298.5,295.23,292.01,288.82,285.66,282.54,279.45,276.4,273.38,270.39,267.44,264.52,261.63,258.77,255.94,253.14,250.38,247.64,244.93,242.26,239.61,236.99,234.4,231.84,229.31,226.8,224.32,221.87,219.44,217.05,214.67,212.33,210.01,207.71,205.44,203.2,200.97
63,591.5,585.1,578.7,572.34,566.06,559.86,553.75,547.71,541.73,535.82,529.97,524.18,518.46,512.8,507.21,501.67,496.19,490.78,485.42,480.12,474.88,469.7,464.57,459.5,454.48,449.52,444.61,439.75,434.95,430.2,425.51,420.86,416.26,411.72,407.22,402.78,398.38,394.03,389.72,385.47,381.26,377.09,372.98,368.9,364.87,360.89,356.95,353.05,349.19,345.38,341.6,337.87,334.18,330.53,326.92,323.35,319.82,316.32,312.87,309.45,306.07,302.72,299.42,296.15,292.91,289.71,286.54,283.41,280.32,277.25,274.22,271.23,268.26,265.33,262.43,259.57,256.73,253.92,251.15,248.41,245.69,243.01,240.35,237.72,235.13,232.56,230.01,227.5,225.01,222.56,220.12,217.72,215.34,212.98
64,630.96,624.11,617.29,610.54,603.86,597.27,590.76,584.31,577.93,571.63,565.39,559.22,553.12,547.08,541.11,535.2,529.36,523.59,517.87,512.22,506.63,501.1,495.63,490.22,484.87,479.57,474.34,469.16,464.04,458.97,453.96,449.0,444.1,439.25,434.46,429.71,425.02,420.38,415.79,411.25,406.76,402.32,397.92,393.58,389.28,385.03,380.82,376.66,372.55,368.48,364.46,360.48,356.54,352.64,348.79,344.98,341.21,337.49,333.8,330.15,326.55,322.98,319.45,315.96,312.51,309.1,305.72,302.38,299.08,295.81,292.58,289.38,286.22,283.09,280.0,276.94,273.91,270.92,267.96,265.03,262.14,259.27,256.44,253.64,250.86,248.12,245.41,242.73,240.08,237.45,234.86,232.29,229.75,227.24
65,677.36,669.99,662.68,655.45,648.3,641.23,634.23,627.31,620.47,613.7,607.0,600.38,593.83,587.35,580.94,574.6,568.33,562.13,556.0,549.93,543.93,537.99,532.12,526.31,520.57,514.88,509.26,503.71,498.21,492.77,487.39,482.07,476.81,471.6,466.45,461.36,456.32,451.34,446.41,441.54,436.72,431.95,427.23,422.57,417.96,413.39,408.88,404.41,400.0,395.63,391.31,387.03,382.81,378.63,374.49,370.4,366.36,362.35,358.4,354.48,350.61,346.78,342.99,339.25,335.54,331.87,328.25,324.66,321.12,317.61,314.14,310.71,307.31,303.96,300.63,297.35,294.1,290.89,287.71,284.57,281.46,278.38,275.34,272.33,269.36,266.41,263.5,260.62,257.77,254.96,252.17,249.42,246.69,243.99
