age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
20,26.7,79.32,41.76,49.69,48.71,16.06,16.05,24.04,49.07,65.94,24.76,16.95,34.49,17.32,26.64,17.71,52.88,8.98,27.8,19.83,60.57,31.41,40.9,38.39,31.56,29.75,29.35,28.93,28.5,28.06,27.64,27.21,26.8,26.4,26.02,25.65,25.3,24.97,24.65,24.34,24.05,23.76,23.49,23.22,22.96,22.7,22.45,22.21,21.96,21.72,21.49,21.25,21.02,20.79,20.56,20.34,20.11,19.89,19.68,19.46,19.25,19.04,18.83,18.62,18.42,18.22,18.02,17.82,17.63,17.43,17.24,17.05,16.87,16.68,16.5,16.32,16.14,15.96,15.79,15.62,15.45,15.28,15.11,14.95,14.78,14.62,14.46,14.3,14.15,13.99,13.84,13.69,13.54,13.39
21,17.82,8.85,42.22,33.31,48.8,24.03,23.94,8.04,81.71,16.51,16.71,33.46,8.6,34.7,26.73,8.96,26.31,44.89,9.44,40.13,31.15,83.83,40.9,34.59,32.87,32.48,32.06,31.62,31.18,30.73,30.29,29.85,29.42,29.0,28.6,28.22,27.85,27.49,27.15,26.83,26.51,26.2,25.9,25.61,25.33,25.05,24.78,24.5,24.24,23.97,23.71,23.45,23.19,22.94,22.69,22.44,22.2,21.95,21.71,21.47,21.24,21.01,20.78,20.55,20.33,20.1,19.88,19.67,19.45,19.24,19.03,18.82,18.61,18.41,18.21,18.01,17.81,17.62,17.42,17.23,17.05,16.86,16.67,16.49,16.31,16.13,15.96,15.78,15.61,15.44,15.27,15.1,14.94,14.77
22,35.54,17.64,33.56,24.73,31.94,47.26,15.77,23.9,32.62,0.0,41.15,16.62,17.0,69.19,26.61,17.73,26.0,45.01,18.84,71.1,51.87,41.42,35.96,34.63,34.26,33.87,33.45,33.02,32.58,32.13,31.68,31.25,30.82,30.4,30.0,29.61,29.23,28.87,28.53,28.19,27.87,27.55,27.24,26.94,26.64,26.35,26.06,25.78,25.49,25.22,24.94,24.67,24.4,24.13,23.87,23.61,23.35,23.09,22.84,22.59,22.34,22.1,21.86,21.62,21.38,21.15,20.92,20.69,20.46,20.24,20.02,19.8,19.58,19.37,19.15,18.94,18.74,18.53,18.33,18.13,17.93,17.73,17.54,17.35,17.16,16.97,16.79,16.6,16.42,16.24,16.06,15.89,15.71,15.54
23,8.79,25.98,32.94,24.11,23.58,23.43,23.47,15.95,48.48,48.81,32.71,16.46,50.83,60.24,43.9,26.32,25.97,35.51,47.34,10.14,50.84,36.84,32.86,32.55,32.22,31.87,31.49,31.1,30.7,30.29,29.89,29.49,29.1,28.72,28.35,28.0,27.66,27.33,27.01,26.69,26.39,26.1,25.81,25.52,25.24,24.97,24.69,24.42,24.15,23.89,23.63,23.37,23.12,22.86,22.61,22.36,22.12,21.88,21.64,21.4,21.17,20.94,20.71,20.48,20.26,20.04,19.82,19.6,19.39,19.17,18.96,18.76,18.55,18.35,18.15,17.95,17.75,17.56,17.37,17.18,16.99,16.8,16.62,16.44,16.26,16.08,15.9,15.73,15.56,15.39,15.22,15.05,14.89,14.72
24,34.35,25.31,40.11,23.76,31.11,31.08,23.59,23.72,8.1,40.53,16.25,49.44,25.49,17.21,17.47,26.58,17.26,44.62,18.76,9.96,24.15,29.08,28.83,28.56,28.28,27.98,27.66,27.33,26.99,26.64,26.3,25.97,25.63,25.31,25.0,24.69,24.4,24.11,23.84,23.57,23.3,23.04,22.79,22.54,22.29,22.05,21.81,21.57,21.33,21.1,20.87,20.64,20.41,20.19,19.97,19.75,19.54,19.32,19.11,18.9,18.69,18.49,18.29,18.09,17.89,17.69,17.5,17.31,17.12,16.93,16.75,16.56,16.38,16.2,16.03,15.85,15.68,15.51,15.34,15.17,15.0,14.84,14.68,14.52,14.36,14.2,14.04,13.89,13.74,13.59,13.44,13.29,13.15,13.0
25,33.51,40.8,39.4,23.48,0.0,39.06,31.45,31.82,24.28,48.68,57.02,33.05,16.99,42.88,53.15,8.92,26.23,17.59,27.7,27.83,28.33,28.1,27.86,27.62,27.35,27.07,26.77,26.45,26.13,25.81,25.49,25.17,24.86,24.56,24.26,23.97,23.69,23.42,23.16,22.9,22.64,22.39,22.15,21.9,21.66,21.43,21.19,20.96,20.73,20.51,20.28,20.06,19.84,19.62,19.41,19.2,18.99,18.78,18.57,18.37,18.17,17.97,17.77,17.58,17.39,17.2,17.01,16.82,16.64,16.46,16.28,16.1,15.92,15.75,15.58,15.41,15.24,15.07,14.91,14.74,14.58,14.42,14.26,14.11,13.95,13.8,13.65,13.5,13.35,13.21,13.06,12.92,12.78,12.64
26,48.49,23.9,15.66,31.3,15.66,31.28,31.51,23.72,32.3,16.21,16.28,16.48,25.36,34.57,26.67,17.9,25.97,35.01,29.54,28.24,28.02,27.8,27.57,27.33,27.07,26.8,26.51,26.21,25.9,25.59,25.28,24.97,24.67,24.37,24.09,23.81,23.53,23.27,23.01,22.75,22.5,22.25,22.01,21.77,21.53,21.3,21.06,20.83,20.6,20.38,20.16,19.94,19.72,19.5,19.29,19.08,18.87,18.66,18.46,18.26,18.06,17.86,17.66,17.47,17.28,17.09,16.9,16.72,16.54,16.36,16.18,16.0,15.82,15.65,15.48,15.31,15.14,14.98,14.81,14.65,14.49,14.33,14.18,14.02,13.87,13.72,13.57,13.42,13.27,13.13,12.98,12.84,12.7,12.56
27,63.1,79.11,39.26,31.46,31.25,7.84,31.37,7.86,40.27,24.22,40.52,65.29,51.0,43.11,17.82,17.7,34.21,31.94,31.79,31.54,31.3,31.06,30.81,30.54,30.26,29.95,29.63,29.3,28.96,28.62,28.28,27.95,27.62,27.3,26.98,26.67,26.37,26.08,25.79,25.5,25.22,24.95,24.67,24.4,24.14,23.87,23.61,23.35,23.1,22.85,22.6,22.35,22.1,21.86,21.62,21.39,21.15,20.92,20.69,20.47,20.24,20.02,19.8,19.59,19.37,19.16,18.95,18.74,18.54,18.33,18.13,17.94,17.74,17.55,17.35,17.16,16.98,16.79,16.61,16.42,16.25,16.07,15.89,15.72,15.55,15.38,15.21,15.04,14.88,14.71,14.55,14.39,14.24,14.08
28,62.38,39.37,39.52,31.44,46.99,54.58,54.63,70.38,24.1,40.1,16.05,40.92,76.08,34.28,35.1,52.69,39.75,36.02,35.75,35.48,35.21,34.93,34.65,34.35,34.03,33.69,33.34,32.97,32.6,32.22,31.85,31.48,31.12,30.76,30.41,30.06,29.73,29.4,29.08,28.76,28.44,28.13,27.82,27.52,27.22,26.92,26.63,26.33,26.05,25.76,25.48,25.2,24.92,24.65,24.38,24.12,23.85,23.59,23.33,23.08,22.83,22.58,22.33,22.08,21.84,21.6,21.37,21.13,20.9,20.67,20.45,20.22,20.0,19.78,19.57,19.35,19.14,18.93,18.73,18.52,18.32,18.12,17.92,17.72,17.53,17.34,17.15,16.96,16.78,16.59,16.41,16.23,16.05,15.88
29,31.02,23.69,87.03,15.75,15.64,15.49,46.58,23.31,39.97,23.82,32.09,32.57,25.16,33.82,60.82,42.13,36.6,36.3,36.02,35.75,35.48,35.2,34.91,34.61,34.29,33.95,33.59,33.23,32.86,32.49,32.11,31.75,31.39,31.03,30.68,30.34,30.0,29.67,29.35,29.02,28.71,28.39,28.08,27.78,27.47,27.17,26.87,26.58,26.29,26.0,25.72,25.44,25.16,24.88,24.61,24.34,24.07,23.81,23.55,23.29,23.04,22.79,22.54,22.29,22.05,21.81,21.57,21.33,21.1,20.87,20.64,20.41,20.19,19.97,19.75,19.53,19.32,19.11,18.9,18.69,18.49,18.29,18.09,17.89,17.69,17.5,17.31,17.12,16.93,16.75,16.56,16.38,16.2,16.03
