age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074
34,97.99,100.23,95.72,99.9,93.47,106.26,104.07,98.89,105.13,105.82,95.71,93.4,91.2,89.16,87.52,86.2,85.1,84.37,83.86,83.39,82.96,82.35,81.72,81.06,80.4,79.72,78.87,78.14,77.47,76.68,75.77,74.91,74.1,73.2,72.37,71.61,70.79,70.0,69.25,68.4,67.48,66.77,66.12,65.32,64.66,64.06,63.25,62.55,61.87,61.21,60.6,59.83,59.15,58.55,57.88,57.2,56.65,56.05,55.43,54.86,54.18,53.58,52.95,52.38,51.81,51.2,50.69,50.1,49.44,48.9,48.43,47.93,47.38,46.79,46.32,45.82,45.29,44.86,44.26,43.75,43.45,42.92,42.42,42.08,41.65,41.12,40.55,40.04,39.64,39.3,38.82,38.19,37.7,37.42
35,101.7,103.92,108.17,110.49,113.3,119.54,101.7,116.92,113.99,103.66,101.14,98.62,96.26,94.23,92.45,91.06,90.03,89.14,88.52,88.08,87.46,86.76,86.13,85.4,84.64,83.88,83.12,82.27,81.41,80.6,79.61,78.7,77.89,77.04,76.17,75.32,74.49,73.66,72.69,71.73,71.08,70.37,69.52,68.82,68.09,67.27,66.48,65.79,65.14,64.3,63.53,62.96,62.28,61.56,60.83,60.22,59.54,58.88,58.31,57.61,56.92,56.26,55.69,55.11,54.49,53.88,53.25,52.67,52.02,51.38,50.87,50.33,49.8,49.3,48.66,48.06,47.61,47.13,46.62,46.13,45.58,45.06,44.64,44.24,43.68,43.09,42.6,42.22,41.83,41.22,40.67,40.25,39.9,39.55
36,120.9,114.8,108.71,122.79,131.94,118.5,130.01,121.5,111.58,109.51,106.98,104.49,102.03,99.8,98.09,96.69,95.44,94.51,93.84,93.22,92.53,91.91,91.11,90.18,89.42,88.63,87.7,86.81,85.88,84.84,83.91,83.05,82.14,81.21,80.3,79.4,78.47,77.54,76.62,75.73,74.98,74.2,73.39,72.61,71.71,70.8,70.08,69.35,68.53,67.84,67.14,66.46,65.67,64.83,64.23,63.55,62.87,62.2,61.51,60.8,60.1,59.43,58.73,58.15,57.47,56.74,56.19,55.5,54.8,54.3,53.74,53.16,52.54,51.87,51.32,50.75,50.2,49.74,49.12,48.64,48.12,47.48,47.06,46.55,45.93,45.41,44.99,44.55,44.02,43.49,43.0,42.59,42.23,41.75
37,135.21,130.89,140.57,137.34,126.22,138.29,126.99,119.95,118.47,115.94,113.42,110.76,108.18,106.03,104.24,102.6,101.3,100.31,99.54,98.88,98.18,97.24,96.26,95.42,94.49,93.61,92.7,91.63,90.61,89.75,88.78,87.72,86.72,85.69,84.74,83.85,82.88,81.96,80.93,80.0,79.21,78.33,77.5,76.6,75.59,74.75,74.05,73.35,72.61,71.75,70.94,70.09,69.19,68.48,67.82,67.2,66.46,65.72,65.07,64.3,63.47,62.78,62.2,61.44,60.64,59.92,59.19,58.57,58.01,57.47,56.81,56.13,55.48,54.84,54.19,53.57,53.12,52.62,52.08,51.43,50.72,50.16,49.63,49.12,48.58,48.0,47.52,47.02,46.43,45.89,45.48,45.06,44.64,44.1
38,132.92,136.42,159.14,135.49,138.96,136.37,128.43,127.96,125.52,122.93,120.15,117.32,114.8,112.61,110.62,108.92,107.5,106.41,105.6,104.88,103.9,102.87,101.94,100.89,99.85,98.93,97.84,96.78,95.87,94.83,93.71,92.7,91.62,90.55,89.62,88.63,87.62,86.57,85.64,84.68,83.63,82.8,81.97,81.01,80.01,79.14,78.4,77.6,76.76,75.86,74.95,74.05,73.16,72.4,71.8,71.06,70.24,69.5,68.6,67.81,67.15,66.4,65.63,64.86,64.0,63.23,62.63,62.08,61.47,60.71,60.01,59.42,58.61,57.87,57.32,56.8,56.24,55.57,54.93,54.29,53.74,53.06,52.41,51.85,51.25,50.74,50.27,49.76,49.18,48.64,48.16,47.68,47.13,46.52
39,160.41,166.3,164.27,152.93,138.49,137.83,137.94,135.7,133.08,130.21,127.28,124.43,121.8,119.47,117.4,115.67,114.2,112.99,112.09,111.17,110.14,109.07,107.91,106.65,105.6,104.58,103.4,102.29,101.25,100.13,99.06,98.0,96.83,95.79,94.82,93.74,92.57,91.6,90.58,89.48,88.5,87.57,86.68,85.67,84.62,83.72,82.93,82.1,81.11,80.11,79.27,78.38,77.44,76.68,75.9,75.1,74.28,73.34,72.55,71.87,71.02,70.2,69.48,68.53,67.67,67.02,66.37,65.71,64.88,64.13,63.59,62.78,61.93,61.29,60.76,60.08,59.36,58.72,58.1,57.55,56.76,56.03,55.45,54.9,54.38,53.75,53.15,52.58,52.0,51.46,50.92,50.37,49.82,49.27
40,175.59,167.27,175.87,160.39,149.69,148.62,146.26,143.79,141.05,138.05,134.96,131.99,129.32,126.9,124.74,122.93,121.34,120.03,118.93,117.97,116.84,115.57,114.28,113.03,111.9,110.68,109.51,108.4,107.11,105.85,104.82,103.71,102.57,101.5,100.34,99.11,98.02,96.97,95.85,94.72,93.61,92.58,91.57,90.58,89.61,88.68,87.73,86.68,85.71,84.91,84.03,83.03,81.98,81.11,80.39,79.46,78.51,77.69,76.89,76.01,75.15,74.43,73.46,72.57,71.89,71.12,70.42,69.48,68.6,68.0,67.17,66.39,65.7,65.03,64.28,63.51,62.88,62.21,61.48,60.83,60.24,59.6,58.84,58.11,57.46,56.83,56.24,55.67,55.16,54.49,53.82,53.27,52.72,52.11
41,186.09,180.73,175.64,162.19,160.39,157.57,155.01,152.36,149.43,146.2,143.0,140.01,137.24,134.67,132.53,130.54,128.72,127.3,126.22,125.18,123.91,122.49,121.17,119.86,118.54,117.38,116.11,114.73,113.4,112.29,111.11,109.8,108.58,107.39,106.15,104.92,103.84,102.73,101.52,100.31,99.12,98.05,97.06,95.98,94.91,93.89,92.84,91.82,90.87,89.97,88.92,87.76,86.78,86.04,85.08,84.09,83.25,82.35,81.48,80.59,79.71,78.68,77.7,76.98,76.18,75.42,74.43,73.5,72.82,71.93,71.2,70.39,69.54,68.78,68.01,67.39,66.6,65.76,65.13,64.5,63.87,63.05,62.24,61.65,61.01,60.32,59.6,58.91,58.2,57.53,56.92,56.37,55.82,55.08
42,196.19,178.93,175.63,173.59,169.99,166.81,163.94,161.17,158.05,154.64,151.42,148.36,145.5,143.0,140.61,138.49,136.75,135.22,134.01,132.73,131.21,129.87,128.4,126.91,125.62,124.25,122.82,121.47,120.24,118.9,117.51,116.25,115.01,113.69,112.37,111.25,110.04,108.76,107.61,106.34,105.14,104.02,102.77,101.61,100.57,99.52,98.37,97.26,96.22,95.1,94.07,93.04,92.13,91.15,90.07,89.14,88.17,87.2,86.25,85.28,84.27,83.29,82.36,81.51,80.71,79.72,78.79,77.99,77.09,76.23,75.34,74.56,73.75,72.9,72.17,71.27,70.45,69.77,68.97,68.24,67.5,66.82,66.09,65.25,64.56,63.82,63.03,62.34,61.76,61.1,60.43,59.81,59.06,58.38
43,213.61,190.87,187.95,183.73,179.77,176.35,173.43,170.48,167.11,163.66,160.37,157.25,154.29,151.6,149.23,147.07,145.2,143.61,142.17,140.77,139.28,137.68,136.07,134.56,133.13,131.64,130.21,128.83,127.4,125.96,124.6,123.24,121.83,120.5,119.29,117.93,116.49,115.26,114.02,112.69,111.42,110.1,108.88,107.82,106.64,105.44,104.25,103.05,101.92,100.88,99.81,98.73,97.6,96.44,95.49,94.42,93.33,92.34,91.37,90.45,89.42,88.3,87.3,86.39,85.41,84.48,83.57,82.66,81.77,80.82,79.96,79.03,78.08,77.26,76.38,75.52,74.8,73.9,73.0,72.29,71.57,70.79,69.94,69.11,68.37,67.63,66.92,66.23,65.52,64.86,64.12,63.43,62.75,62.01
44,205.36,203.15,198.99,194.53,190.42,186.8,183.67,180.52,176.99,173.55,170.14,166.75,163.74,161.01,158.51,156.42,154.51,152.71,151.19,149.69,148.02,146.29,144.63,143.03,141.44,139.95,138.39,136.81,135.32,133.83,132.35,130.93,129.47,128.09,126.75,125.18,123.73,122.44,121.08,119.69,118.3,116.97,115.73,114.5,113.24,111.91,110.74,109.62,108.4,107.21,106.04,104.86,103.67,102.65,101.45,100.26,99.15,98.09,97.1,95.98,94.93,93.86,92.79,91.74,90.82,89.9,88.88,87.92,86.88,85.77,84.82,83.93,83.02,82.12,81.15,80.28,79.4,78.47,77.6,76.79,75.97,75.14,74.32,73.5,72.7,71.91,71.13,70.32,69.54,68.82,68.08,67.33,66.64,65.83
45,218.93,215.37,211.07,206.48,202.02,198.3,194.93,191.57,188.1,184.45,180.9,177.49,174.3,171.48,169.04,166.76,164.65,162.84,161.21,159.5,157.84,156.08,154.25,152.43,150.63,149.01,147.31,145.73,144.22,142.63,141.11,139.54,138.03,136.61,135.03,133.47,131.96,130.49,129.05,127.57,126.14,124.67,123.33,122.06,120.63,119.39,118.18,116.87,115.5,114.22,113.07,111.78,110.61,109.35,107.98,106.78,105.66,104.52,103.39,102.3,101.23,100.14,98.99,97.94,96.9,95.74,94.61,93.5,92.47,91.57,90.6,89.51,88.39,87.48,86.62,85.66,84.71,83.63,82.67,81.89,80.96,80.09,79.28,78.42,77.5,76.58,75.75,74.94,74.23,73.37,72.5,71.75,70.87,70.06
46,232.71,228.9,224.4,219.55,214.95,210.89,207.28,203.9,200.3,196.53,192.89,189.47,186.25,183.29,180.57,178.24,176.22,174.14,172.3,170.74,168.83,166.77,164.81,162.87,161.05,159.3,157.6,155.93,154.25,152.55,150.88,149.3,147.71,146.05,144.4,142.75,141.13,139.54,137.99,136.48,134.91,133.38,131.95,130.56,129.19,127.71,126.35,124.9,123.45,122.19,120.82,119.55,118.22,116.78,115.59,114.33,113.01,111.85,110.64,109.46,108.19,106.9,105.73,104.61,103.45,102.24,101.12,100.08,99.02,97.97,96.86,95.69,94.69,93.64,92.53,91.55,90.58,89.48,88.56,87.62,86.54,85.63,84.77,83.86,82.82,81.85,81.09,80.28,79.38,78.39,77.45,76.7,75.88,75.07
47,247.98,243.92,239.16,234.03,229.1,224.83,221.24,217.66,213.82,210.02,206.42,202.9,199.46,196.41,193.86,191.49,188.98,186.78,185.01,183.18,181.1,178.91,176.91,174.99,172.97,171.07,169.24,167.41,165.6,163.73,161.95,160.22,158.45,156.73,155.01,153.3,151.5,149.75,148.1,146.42,144.83,143.2,141.65,140.22,138.64,137.09,135.58,134.05,132.59,131.19,129.72,128.23,126.85,125.55,124.11,122.66,121.38,120.08,118.78,117.34,115.98,114.72,113.53,112.34,110.99,109.91,108.74,107.43,106.21,105.08,104.02,102.84,101.58,100.41,99.42,98.38,97.21,96.09,95.02,93.93,92.95,91.93,90.97,90.01,88.92,87.96,87.08,86.14,85.11,84.12,83.18,82.29,81.47,80.66
48,264.88,260.58,255.54,250.18,245.16,240.71,236.84,233.09,229.1,225.14,221.43,217.75,214.35,211.43,208.7,205.95,203.46,201.34,199.39,197.44,195.17,192.79,190.68,188.42,186.24,184.29,182.31,180.3,178.28,176.33,174.39,172.44,170.57,168.7,166.9,165.0,163.08,161.34,159.5,157.72,155.91,154.19,152.6,150.94,149.28,147.61,146.01,144.41,142.87,141.33,139.71,138.19,136.7,135.17,133.67,132.21,130.73,129.22,127.77,126.48,125.08,123.68,122.29,120.9,119.73,118.47,117.08,115.67,114.37,113.21,112.02,110.72,109.4,108.23,107.06,105.83,104.65,103.59,102.45,101.28,100.13,99.02,97.95,96.95,95.88,94.8,93.72,92.66,91.76,90.64,89.63,88.75,87.79,86.91
49,283.67,279.01,273.7,268.18,262.92,258.45,254.33,250.22,246.21,242.19,238.23,234.51,231.11,228.0,225.04,222.33,219.88,217.49,215.32,213.27,210.82,208.26,205.86,203.45,201.09,198.97,196.87,194.75,192.57,190.43,188.35,186.25,184.13,182.13,180.21,178.16,176.18,174.27,172.3,170.23,168.44,166.65,164.77,163.01,161.18,159.45,157.71,155.99,154.32,152.64,150.99,149.25,147.6,146.02,144.4,142.86,141.18,139.58,138.09,136.58,135.03,133.42,132.0,130.71,129.24,127.81,126.38,124.93,123.66,122.37,120.94,119.52,118.21,116.99,115.64,114.29,113.18,111.93,110.58,109.33,108.16,106.96,105.86,104.75,103.5,102.3,101.17,100.17,99.08,98.02,97.01,95.92,94.9,93.76
50,304.23,299.33,293.85,288.1,282.78,277.98,273.59,269.47,265.26,261.06,257.15,253.38,249.75,246.49,243.51,240.63,237.89,235.33,233.05,230.83,228.24,225.49,222.83,220.18,217.67,215.43,213.12,210.71,208.46,206.22,203.93,201.62,199.39,197.32,195.08,192.88,190.81,188.64,186.45,184.38,182.31,180.34,178.37,176.44,174.57,172.61,170.67,168.77,167.03,165.28,163.43,161.65,159.78,157.97,156.35,154.61,152.97,151.27,149.44,147.83,146.18,144.53,143.02,141.48,139.94,138.4,136.87,135.38,133.85,132.38,131.0,129.53,128.11,126.66,125.21,123.82,122.53,121.15,119.68,118.48,117.23,115.99,114.66,113.26,112.09,110.91,109.65,108.47,107.37,106.18,104.91,103.75,102.59,101.51
51,327.08,321.93,316.1,310.1,304.51,299.56,294.99,290.73,286.41,282.14,278.12,274.22,270.55,267.06,263.84,260.93,258.05,255.19,252.68,250.25,247.38,244.4,241.62,238.81,236.13,233.53,230.95,228.47,226.09,223.68,221.17,218.69,216.3,213.94,211.63,209.24,206.84,204.58,202.25,199.91,197.8,195.63,193.48,191.41,189.29,187.16,185.03,183.07,181.16,179.21,177.22,175.23,173.26,171.4,169.53,167.72,165.92,163.89,162.08,160.36,158.54,156.79,155.13,153.5,151.84,150.19,148.38,146.63,145.13,143.71,142.1,140.41,138.89,137.34,135.79,134.42,132.9,131.34,130.06,128.66,127.21,125.69,124.27,123.08,121.74,120.31,119.0,117.69,116.33,115.01,113.8,112.57,111.34,110.13
52,351.98,346.53,340.51,334.28,328.61,323.43,318.75,314.25,309.64,305.24,301.24,297.25,293.31,289.73,286.44,283.23,280.08,277.04,274.24,271.48,268.46,265.36,262.37,259.32,256.29,253.48,250.74,248.1,245.47,242.74,240.04,237.35,234.77,232.28,229.7,227.16,224.59,222.07,219.65,217.25,214.78,212.37,210.08,207.84,205.54,203.2,200.93,198.81,196.72,194.53,192.39,190.25,188.12,186.03,183.98,182.09,179.96,177.82,175.96,174.07,172.14,170.28,168.4,166.57,164.84,162.9,160.99,159.33,157.69,155.97,154.14,152.41,150.67,149.04,147.46,145.74,144.12,142.7,141.17,139.52,137.93,136.46,135.2,133.65,132.07,130.66,129.16,127.72,126.37,125.11,123.69,122.2,120.84,119.55
53,379.45,373.76,367.42,361.17,355.19,349.74,344.88,340.11,335.32,330.93,326.77,322.6,318.55,314.78,311.15,307.63,304.28,301.05,297.99,295.04,291.8,288.35,285.09,281.75,278.5,275.51,272.59,269.61,266.61,263.69,260.78,257.97,255.17,252.31,249.57,246.77,243.96,241.35,238.7,235.87,233.23,230.8,228.29,225.7,223.19,220.8,218.47,216.12,213.74,211.37,209.03,206.62,204.34,202.19,200.08,197.86,195.57,193.44,191.34,189.21,187.17,185.14,183.04,181.0,178.96,176.97,175.08,173.21,171.32,169.37,167.43,165.61,163.85,162.01,160.16,158.42,156.7,154.99,153.35,151.64,149.91,148.49,146.88,145.11,143.49,141.89,140.4,138.97,137.61,135.96,134.21,132.77,131.4,129.92
54,409.74,403.74,397.31,390.59,384.25,378.77,373.69,368.71,363.84,359.22,354.82,350.42,346.27,342.31,338.29,334.6,331.09,327.45,324.14,320.97,317.27,313.59,310.07,306.41,302.91,299.67,296.48,293.22,290.04,286.86,283.72,280.58,277.43,274.43,271.48,268.47,265.49,262.5,259.53,256.68,253.89,251.03,248.16,245.42,242.89,240.3,237.66,235.03,232.49,229.94,227.28,224.9,222.46,219.97,217.66,215.24,212.84,210.54,208.19,205.94,203.71,201.44,199.12,196.81,194.64,192.59,190.49,188.35,186.27,184.2,182.17,180.21,178.25,176.28,174.36,172.41,170.54,168.68,166.81,164.98,163.18,161.42,159.66,157.92,156.2,154.49,152.75,151.18,149.56,147.77,146.15,144.51,142.74,141.25
55,442.91,436.67,429.84,422.96,416.65,410.86,405.42,400.25,395.21,390.36,385.71,381.14,376.73,372.48,368.39,364.35,360.27,356.43,352.89,349.28,345.36,341.29,337.42,333.57,329.68,326.16,322.71,319.23,315.74,312.3,308.85,305.38,302.05,298.78,295.56,292.25,288.94,285.75,282.65,279.47,276.23,273.12,270.22,267.38,264.44,261.6,258.71,255.76,252.93,250.2,247.59,244.95,242.16,239.49,236.82,234.18,231.62,229.13,226.71,224.14,221.72,219.39,216.77,214.25,212.06,209.72,207.28,205.06,202.79,200.5,198.32,196.16,194.01,191.91,189.8,187.73,185.66,183.64,181.61,179.6,177.68,175.78,173.94,172.11,170.15,168.06,166.2,164.44,162.69,160.96,159.13,157.22,155.5,153.93
56,479.58,473.03,466.07,459.11,452.47,446.27,440.6,435.23,429.98,424.94,420.04,415.2,410.51,405.95,401.36,396.91,392.61,388.39,384.43,380.52,376.2,371.9,367.76,363.39,359.29,355.48,351.61,347.77,344.0,340.31,336.53,332.82,329.23,325.56,321.93,318.41,314.81,311.34,307.91,304.32,300.99,297.81,294.52,291.29,288.15,285.0,281.74,278.58,275.66,272.7,269.83,266.8,263.81,260.96,258.09,255.24,252.44,249.75,247.02,244.31,241.63,238.92,236.24,233.67,231.11,228.48,225.88,223.51,221.07,218.55,216.17,213.82,211.44,209.04,206.75,204.56,202.48,200.19,197.94,195.83,193.66,191.57,189.51,187.39,185.27,183.2,181.08,179.13,177.31,175.37,173.4,171.48,169.55,167.72
57,520.46,513.54,506.27,498.99,492.07,485.69,479.78,474.11,468.5,463.16,458.1,452.99,447.77,442.69,437.76,432.98,428.31,423.65,419.34,415.07,410.51,405.82,401.08,396.51,392.06,387.76,383.55,379.32,375.25,371.25,367.2,363.19,359.12,355.08,351.23,347.39,343.48,339.61,335.81,332.07,328.45,324.85,321.27,317.76,314.33,310.81,307.38,304.14,300.83,297.57,294.28,291.04,287.83,284.75,281.62,278.48,275.56,272.55,269.49,266.44,263.55,260.7,257.71,254.86,252.15,249.23,246.53,243.91,241.1,238.55,235.98,233.27,230.65,228.16,225.71,223.34,220.89,218.34,215.88,213.55,211.26,208.91,206.65,204.44,202.21,199.97,197.79,195.58,193.36,191.28,189.17,187.03,185.1,183.12
58,565.27,557.92,550.25,542.79,535.63,529.0,522.76,516.67,510.72,505.04,499.57,493.93,488.33,482.95,477.56,472.32,467.19,462.25,457.5,452.91,447.88,442.5,437.57,432.53,427.52,422.93,418.42,413.92,409.52,405.02,400.47,396.07,391.69,387.4,383.23,378.97,374.65,370.46,366.26,362.17,358.35,354.4,350.48,346.73,342.85,339.1,335.54,331.99,328.29,324.63,321.09,317.41,313.97,310.6,307.15,303.9,300.54,297.14,293.91,290.7,287.53,284.29,281.16,278.13,274.93,271.95,269.09,266.09,263.16,260.28,257.35,254.54,251.82,249.11,246.26,243.42,240.73,238.12,235.58,233.03,230.44,228.03,225.56,223.01,220.61,218.19,215.7,213.29,211.0,208.78,206.45,204.17,201.95,199.7
59,613.5,605.65,597.74,589.87,582.45,575.59,568.98,562.48,556.03,549.87,543.91,537.9,531.88,525.96,520.11,514.39,508.82,503.32,498.25,493.2,487.54,481.97,476.54,470.88,465.61,460.69,455.78,450.91,445.96,440.94,436.12,431.36,426.53,421.91,417.37,412.73,408.07,403.53,399.05,394.64,390.31,386.02,381.89,377.71,373.48,369.43,365.51,361.41,357.45,353.62,349.65,345.88,342.1,338.3,334.64,330.91,327.29,323.79,320.22,316.65,313.13,309.79,306.39,302.88,299.53,296.31,293.12,289.85,286.69,283.49,280.32,277.34,274.29,271.12,268.0,265.06,262.27,259.41,256.55,253.85,251.22,248.43,245.56,242.92,240.23,237.57,235.02,232.41,229.91,227.41,224.87,222.37,219.88,217.47
60,664.55,656.37,648.02,639.82,632.2,624.9,617.81,610.97,604.11,597.38,591.01,584.35,577.74,571.38,565.07,558.84,552.69,546.78,541.23,535.64,529.75,523.76,517.73,511.84,506.05,500.57,495.24,489.85,484.48,479.18,473.9,468.58,463.51,458.56,453.49,448.47,443.43,438.5,433.64,428.86,424.14,419.48,414.94,410.3,405.77,401.42,396.97,392.73,388.5,384.15,380.1,376.0,371.82,367.77,363.72,359.68,355.79,351.88,347.94,344.08,340.37,336.68,332.89,329.13,325.51,322.04,318.57,315.17,311.65,308.06,304.66,301.34,297.95,294.58,291.44,288.36,285.09,281.93,278.94,275.96,272.91,269.93,267.06,264.07,261.09,258.24,255.5,252.62,249.71,247.01,244.38,241.66,239.08,236.46
61,718.48,709.77,701.07,692.79,684.75,676.85,669.36,662.03,654.71,647.6,640.46,633.25,626.16,619.18,612.38,605.74,598.98,592.42,586.45,580.66,574.24,567.53,561.21,554.78,548.39,542.48,536.68,530.85,525.13,519.37,513.62,508.07,502.48,496.95,491.54,486.02,480.51,475.24,470.12,464.78,459.62,454.64,449.66,444.82,440.0,435.18,430.42,425.74,421.01,416.49,412.01,407.45,403.03,398.61,394.15,389.87,385.64,381.31,377.12,373.06,368.92,364.87,360.86,356.79,352.94,349.16,345.41,341.57,337.69,333.9,330.2,326.66,323.01,319.51,316.11,312.57,309.14,305.74,302.43,299.12,295.84,292.67,289.4,286.13,283.05,280.09,276.95,273.74,270.82,268.02,264.98,262.04,259.17,256.4
62,775.4,766.38,757.43,748.62,739.98,731.67,723.81,715.99,707.95,700.14,692.53,684.87,677.12,669.62,662.38,655.02,647.67,640.71,634.33,627.91,620.78,613.68,606.87,599.86,592.99,586.58,580.33,574.07,567.83,561.69,555.54,549.34,543.32,537.48,531.62,525.64,519.77,514.13,508.42,502.74,497.21,491.76,486.42,481.11,475.96,470.65,465.47,460.47,455.41,450.35,445.36,440.59,435.81,431.07,426.45,421.78,417.01,412.44,407.99,403.48,399.08,394.66,390.18,385.9,381.7,377.56,373.46,369.41,365.23,361.11,357.24,353.31,349.4,345.57,341.86,338.12,334.4,330.83,327.21,323.56,320.05,316.5,312.96,309.54,306.22,302.95,299.55,296.33,293.19,289.78,286.51,283.41,280.45,277.45
63,836.22,826.64,817.11,807.84,798.82,790.09,781.53,772.88,764.26,755.93,747.85,739.5,731.09,723.1,715.24,707.3,699.43,691.94,684.98,677.95,670.3,662.63,655.27,647.74,640.42,633.57,626.72,619.91,613.28,606.53,599.79,593.18,586.79,580.5,574.13,567.68,561.3,555.19,549.17,543.05,537.0,531.13,525.28,519.66,513.96,508.22,502.72,497.23,491.77,486.35,481.1,475.85,470.65,465.65,460.6,455.42,450.35,445.45,440.6,435.75,430.96,426.22,421.43,416.82,412.26,407.74,403.41,398.97,394.49,390.17,385.89,381.57,377.39,373.38,369.23,365.1,361.17,357.31,353.37,349.44,345.58,341.84,338.1,334.39,330.84,327.19,323.52,320.02,316.47,312.96,309.6,306.27,302.94,299.59
64,900.96,890.8,880.71,871.05,861.46,852.03,842.75,833.45,824.3,815.34,806.38,797.32,788.45,779.84,771.28,762.73,754.4,746.37,738.71,731.09,722.93,714.61,706.61,698.66,690.79,683.36,676.01,668.61,661.34,654.05,646.89,639.86,632.96,626.06,619.07,612.13,605.39,598.83,592.23,585.64,579.18,572.79,566.58,560.5,554.31,548.21,542.2,536.26,530.47,524.69,518.91,513.25,507.8,502.34,496.74,491.21,485.82,480.46,475.21,470.12,464.99,459.72,454.62,449.65,444.62,439.89,435.14,430.25,425.53,420.88,416.19,411.6,407.17,402.72,398.32,394.0,389.67,385.33,381.01,376.88,372.85,368.74,364.66,360.73,356.88,352.83,348.97,345.25,341.34,337.67,334.01,330.38,326.88,323.23
65,969.91,959.19,948.63,938.21,927.91,917.83,907.79,897.93,888.08,878.28,868.71,859.03,849.47,840.22,830.88,821.67,812.78,804.01,795.77,787.62,778.74,769.86,761.28,752.58,744.15,736.17,728.22,720.28,712.43,704.67,697.0,689.47,681.96,674.41,666.98,659.6,652.3,645.24,638.07,630.84,623.94,617.21,610.49,603.73,597.19,590.72,584.26,577.93,571.55,565.34,559.22,553.13,547.12,541.19,535.2,529.25,523.47,517.76,512.2,506.56,500.81,495.25,489.88,484.44,479.26,474.08,468.85,463.74,458.53,453.43,448.39,443.47,438.73,433.98,429.21,424.44,419.78,415.28,410.78,406.26,401.68,397.31,393.03,388.74,384.51,380.28,376.14,372.0,367.92,363.82,359.92,356.18,352.24,348.22
66,1044.66,1033.1,1021.72,1010.59,999.6,988.65,977.89,967.33,956.66,946.1,935.76,925.44,915.23,905.13,895.09,885.26,875.58,866.14,857.19,848.31,838.91,829.34,820.06,810.75,801.66,793.07,784.5,776.03,767.62,759.25,751.06,742.85,734.64,726.61,718.73,710.82,702.98,695.12,687.33,679.82,672.38,664.92,657.61,650.59,643.6,636.51,629.52,622.62,615.83,609.12,602.46,595.94,589.47,582.93,576.56,570.42,564.16,557.95,551.82,545.66,539.65,533.72,527.81,522.18,516.56,510.91,505.37,499.67,494.02,488.54,483.21,477.97,472.67,467.5,462.37,457.36,452.5,447.52,442.59,437.67,432.86,428.18,423.56,418.91,414.24,409.68,405.32,400.96,396.45,392.17,388.02,383.7,379.38,375.25
67,1125.91,1113.6,1101.47,1089.47,1077.59,1065.79,1054.21,1042.75,1031.22,1019.94,1008.85,997.7,986.67,975.74,964.92,954.34,943.91,933.81,924.16,914.48,904.35,894.19,884.24,874.17,864.38,855.13,845.96,836.66,827.58,818.7,809.78,800.86,792.05,783.56,775.07,766.45,757.85,749.43,741.32,733.05,724.82,716.94,709.25,701.62,693.85,686.13,678.73,671.31,663.92,656.82,649.75,642.66,635.54,628.69,621.9,615.05,608.3,601.63,595.02,588.45,582.02,575.64,569.29,563.08,556.94,550.88,544.83,538.72,532.76,527.01,521.22,515.42,509.88,504.3,498.69,493.26,487.88,482.63,477.27,471.9,466.8,461.94,456.84,451.7,446.79,441.95,437.18,432.32,427.56,422.9,418.29,413.85,409.21,404.62
68,1214.19,1201.03,1187.88,1174.97,1162.14,1149.37,1136.94,1124.68,1112.33,1100.07,1088.15,1076.14,1064.09,1052.3,1040.71,1029.44,1018.29,1007.27,996.75,986.4,975.57,964.6,953.73,942.96,932.63,922.53,912.4,902.49,892.84,883.19,873.52,863.95,854.57,845.32,836.08,826.78,817.55,808.65,799.72,790.77,782.11,773.53,765.19,756.88,748.46,740.35,732.29,724.27,716.52,708.79,701.09,693.36,685.81,678.32,670.85,663.53,656.26,649.04,641.92,635.03,628.1,621.11,614.31,607.5,600.81,594.32,587.7,581.23,574.95,568.63,562.32,556.27,550.19,544.08,538.13,532.34,526.53,520.68,514.97,509.34,503.89,498.45,493.01,487.57,482.14,476.76,471.56,466.52,461.38,456.32,451.39,446.34,441.44,436.65
69,1310.07,1295.88,1281.83,1267.89,1253.94,1240.33,1226.99,1213.58,1200.17,1187.12,1174.24,1161.26,1148.33,1135.63,1123.29,1110.98,1098.79,1087.07,1075.79,1064.52,1052.78,1040.85,1029.31,1017.91,1006.48,995.52,984.82,974.13,963.62,953.13,942.79,932.61,922.39,912.33,902.31,892.35,882.5,872.76,863.18,853.63,844.11,834.96,826.06,816.95,807.97,799.23,790.54,781.98,773.56,765.04,756.58,748.43,740.26,732.18,724.19,716.17,708.35,700.67,693.02,685.4,677.94,670.56,663.09,655.84,648.71,641.47,634.45,627.6,620.7,613.86,607.21,600.54,593.99,587.48,581.01,574.68,568.44,562.26,556.06,549.98,543.92,538.03,532.11,526.24,520.48,514.82,509.25,503.69,498.15,492.55,487.14,481.88,476.77,471.58
