,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105
10,18.58,16.59,16.93,12.9,19.52,12.66,17.03,14.33,13.08,14.01,14.84,10.09,9.02,12.14,12.09,12.48,7.2,11.62,9.32,9.02,8.9,8.75,8.54,8.37,8.2,8.02,7.9,7.75,7.58,7.44,7.34,7.28,7.2,7.05,6.95,6.91,6.86,6.82,6.8,6.66,6.46,6.4,6.4,6.35,6.23,6.18,6.19,6.2,6.08,5.96,5.96,5.96,5.95,5.86,5.78,5.68,5.59,5.55,5.52,5.48,5.45,5.42,5.4,5.37,5.3,5.22,5.09,4.96,4.95,4.94,4.94,4.87,4.81,4.75,4.68,4.68,4.68,4.61,4.55,4.54,4.48,4.35,4.29,4.28,4.21,4.14,4.13,4.11,4.1,4.09,4.07,4.0,3.93,3.87,3.8,3.79,3.78,3.77,3.76,3.7,3.59,3.47,3.41,3.4,3.4,3.4,3.39,3.39,3.38,3.27,3.15,3.15,3.14,3.13,3.13,3.12,3.11,3.08,3.05,3.02,2.99,2.96,2.93,2.9,2.87
11,16.92,19.69,16.92,14.55,16.49,16.14,17.0,14.56,11.24,13.72,16.07,12.9,10.07,14.0,13.48,12.2,9.14,10.81,10.47,10.27,10.18,9.95,9.72,9.66,9.53,9.32,9.16,9.05,8.93,8.79,8.63,8.57,8.44,8.28,8.24,8.18,8.13,8.09,7.93,7.66,7.52,7.52,7.53,7.41,7.3,7.31,7.26,7.15,7.09,7.04,6.97,6.97,6.83,6.68,6.59,6.49,6.45,6.41,6.37,6.33,6.3,6.26,6.23,6.09,5.95,5.93,5.92,5.9,5.89,5.82,5.7,5.63,5.63,5.62,5.56,5.5,5.43,5.37,5.36,5.3,5.17,5.11,5.1,5.03,4.96,4.94,4.87,4.8,4.78,4.77,4.75,4.74,4.66,4.59,4.53,4.46,4.45,4.44,4.43,4.36,4.25,4.13,4.07,4.06,4.06,4.05,4.05,3.98,3.87,3.81,3.8,3.8,3.79,3.78,3.77,3.71,3.68,3.64,3.6,3.57,3.53,3.49,3.46,3.43,3.39
12,20.26,23.91,19.46,18.7,19.17,16.67,17.77,15.07,19.05,11.88,15.0,14.95,16.66,12.39,13.19,9.98,12.86,12.5,12.26,12.18,11.91,11.68,11.62,11.51,11.34,11.16,11.02,10.85,10.72,10.6,10.44,10.32,10.25,10.15,10.03,9.97,9.9,9.79,9.62,9.47,9.4,9.4,9.28,9.17,9.18,9.07,8.9,8.79,8.67,8.62,8.55,8.42,8.34,8.25,8.09,7.99,7.94,7.89,7.84,7.79,7.75,7.71,7.61,7.46,7.37,7.35,7.33,7.32,7.13,6.94,6.93,6.92,6.86,6.73,6.67,6.6,6.48,6.42,6.41,6.34,6.22,6.15,6.13,6.12,6.1,5.97,5.84,5.82,5.8,5.78,5.77,5.69,5.62,5.54,5.47,5.46,5.44,5.38,5.26,5.19,5.13,5.06,5.06,4.99,4.93,4.92,4.86,4.8,4.74,4.68,4.67,4.66,4.65,4.64,4.53,4.48,4.44,4.39,4.35,4.3,4.26,4.22,4.18,4.14,4.09
13,20.25,21.94,22.27,20.06,20.46,16.91,16.42,20.5,20.82,18.79,14.48,17.49,18.52,16.15,11.81,15.41,15.07,14.88,14.77,14.66,14.52,14.38,14.26,14.14,14.06,13.89,13.73,13.62,13.53,13.42,13.28,13.23,13.02,12.79,12.72,12.64,12.56,12.43,12.25,12.16,12.14,12.02,11.9,11.86,11.75,11.58,11.35,11.12,11.0,10.89,10.76,10.69,10.61,10.51,10.4,10.29,10.16,10.1,10.04,9.97,9.92,9.86,9.7,9.54,9.5,9.47,9.39,9.19,9.06,9.05,8.97,8.79,8.66,8.6,8.47,8.35,8.22,8.16,8.15,8.02,7.89,7.88,7.86,7.79,7.65,7.57,7.55,7.47,7.39,7.37,7.29,7.21,7.13,7.05,7.03,7.01,6.94,6.81,6.74,6.73,6.66,6.49,6.31,6.25,6.24,6.18,6.11,6.05,5.99,5.92,5.86,5.85,5.84,5.77,5.71,5.66,5.6,5.54,5.49,5.43,5.38,5.33,5.27,5.22,5.17
14,25.23,28.1,24.52,25.31,23.1,19.85,24.31,21.99,20.22,19.79,19.01,18.51,20.87,14.25,18.6,18.28,18.16,18.02,17.98,17.88,17.73,17.58,17.38,17.39,17.31,17.14,16.94,16.74,16.65,16.5,16.37,16.19,15.98,15.8,15.59,15.36,15.13,14.99,14.93,14.83,14.69,14.56,14.45,14.34,14.24,14.08,13.79,13.56,13.39,13.27,13.15,13.01,12.98,12.88,12.7,12.57,12.5,12.42,12.28,12.14,12.07,11.95,11.83,11.72,11.56,11.41,11.32,11.24,11.16,10.97,10.72,10.65,10.52,10.39,10.39,10.26,10.13,10.12,10.0,9.87,9.85,9.78,9.64,9.56,9.48,9.34,9.2,9.11,9.02,8.94,8.91,8.82,8.68,8.6,8.58,8.56,8.43,8.3,8.28,8.21,7.97,7.8,7.78,7.72,7.6,7.53,7.52,7.46,7.34,7.27,7.26,7.19,7.12,7.05,6.98,6.91,6.84,6.78,6.71,6.64,6.57,6.51,6.44,6.38,6.32
15,33.79,29.47,28.71,26.65,24.19,25.08,27.83,24.39,28.88,22.24,24.17,26.33,20.52,23.85,23.31,23.1,22.8,22.52,22.36,22.14,21.94,21.72,21.58,21.4,21.1,20.84,20.6,20.37,20.18,19.99,19.81,19.63,19.35,19.04,18.75,18.5,18.31,18.15,17.96,17.85,17.71,17.52,17.41,17.24,17.02,16.8,16.64,16.48,16.31,16.2,16.07,16.0,15.78,15.54,15.48,15.33,15.18,15.03,14.87,14.66,14.45,14.38,14.25,14.01,13.84,13.8,13.65,13.5,13.3,13.05,12.97,12.84,12.71,12.64,12.51,12.39,12.32,12.19,12.06,12.04,11.91,11.77,11.69,11.55,11.41,11.2,11.06,10.96,10.82,10.72,10.69,10.54,10.4,10.37,10.34,10.14,9.95,9.93,9.86,9.73,9.66,9.59,9.46,9.39,9.33,9.26,9.19,9.07,8.95,8.88,8.76,8.63,8.55,8.46,8.38,8.29,8.21,8.13,8.05,7.97,7.89,7.81,7.73,7.65,7.58
16,49.26,47.98,42.17,41.63,33.84,39.93,37.71,32.36,33.01,34.94,33.24,35.06,33.36,32.26,31.6,31.06,30.59,30.08,29.44,29.03,28.74,28.32,27.89,27.39,26.96,26.65,26.3,25.91,25.62,25.4,25.18,24.81,24.47,24.27,24.02,23.73,23.45,23.27,23.11,22.93,22.66,22.41,22.18,21.83,21.56,21.41,21.19,20.92,20.82,20.71,20.52,20.26,20.03,19.91,19.64,19.41,19.24,19.06,18.81,18.52,18.35,18.25,18.05,17.8,17.68,17.5,17.34,17.13,16.87,16.72,16.53,16.39,16.26,16.13,16.0,15.81,15.68,15.55,15.48,15.28,15.09,14.94,14.8,14.71,14.5,14.29,14.19,14.09,13.88,13.72,13.56,13.41,13.36,13.27,13.01,12.76,12.67,12.59,12.45,12.37,12.24,12.11,12.04,11.92,11.79,11.72,11.59,11.42,11.34,11.22,11.09,10.98,10.87,10.76,10.65,10.55,10.44,10.34,10.23,10.13,10.03,9.93,9.83,9.73,9.64
17,56.58,62.33,57.02,59.44,57.5,51.78,51.79,57.07,55.85,49.66,49.87,44.77,42.85,41.5,40.47,39.52,38.49,37.5,36.67,35.92,35.17,34.5,33.85,33.19,32.65,32.15,31.56,31.11,30.82,30.51,30.11,29.75,29.46,29.18,28.84,28.53,28.35,28.08,27.78,27.47,27.07,26.76,26.47,26.14,25.87,25.6,25.34,25.19,25.04,24.75,24.44,24.29,24.06,23.67,23.45,23.27,23.01,22.81,22.6,22.29,22.04,21.87,21.59,21.38,21.19,21.01,20.78,20.51,20.35,20.15,19.95,19.75,19.56,19.43,19.24,19.05,18.86,18.67,18.42,18.17,17.97,17.76,17.61,17.46,17.3,17.14,17.03,16.81,16.59,16.48,16.32,16.21,15.99,15.73,15.52,15.37,15.28,15.13,14.99,14.86,14.72,14.59,14.46,14.28,14.1,13.97,13.84,13.71,13.53,13.4,13.27,13.14,13.01,12.88,12.75,12.62,12.49,12.37,12.24,12.12,12.0,11.88,11.76,11.64,11.53
18,72.37,79.89,85.48,77.8,72.96,65.0,62.2,59.12,59.61,56.67,53.07,50.41,48.52,46.72,45.05,43.6,42.35,41.1,40.01,38.98,38.01,37.24,36.44,35.67,35.02,34.4,33.81,33.26,32.79,32.43,31.98,31.56,31.27,30.93,30.64,30.44,30.07,29.67,29.37,29.06,28.78,28.54,28.19,27.8,27.54,27.35,27.15,26.88,26.55,26.26,26.07,25.81,25.45,25.25,25.02,24.71,24.51,24.3,23.97,23.64,23.39,23.16,22.93,22.72,22.53,22.29,22.01,21.84,21.69,21.43,21.23,21.03,20.84,20.71,20.47,20.16,19.98,19.78,19.54,19.34,19.08,18.88,18.73,18.52,18.36,18.14,17.92,17.76,17.64,17.53,17.37,17.15,16.93,16.77,16.62,16.46,16.32,16.17,15.98,15.79,15.65,15.52,15.34,15.16,15.03,14.9,14.72,14.49,14.3,14.16,14.02,13.88,13.74,13.6,13.47,13.33,13.2,13.07,12.94,12.81,12.68,12.55,12.43,12.3,12.18
19,83.25,91.35,72.46,67.73,62.64,70.06,65.5,61.16,59.13,58.18,54.77,52.37,49.99,47.87,46.06,44.45,42.83,41.49,40.27,39.07,38.11,37.2,36.34,35.65,35.02,34.28,33.63,33.16,32.7,32.1,31.65,31.43,31.08,30.74,30.53,30.15,29.78,29.57,29.34,29.03,28.7,28.4,28.06,27.8,27.48,27.17,26.91,26.65,26.44,26.15,25.85,25.65,25.48,25.16,24.87,24.69,24.43,24.22,23.96,23.58,23.33,23.04,22.77,22.62,22.37,22.08,21.91,21.75,21.49,21.29,21.09,20.9,20.77,20.52,20.28,20.15,19.97,19.72,19.53,19.29,19.09,18.89,18.63,18.48,18.26,18.05,17.89,17.72,17.56,17.34,17.18,17.01,16.86,16.7,16.55,16.4,16.25,16.06,15.87,15.73,15.6,15.42,15.23,15.11,14.98,14.86,14.68,14.5,14.35,14.21,14.07,13.93,13.79,13.65,13.51,13.38,13.25,13.11,12.98,12.85,12.72,12.6,12.47,12.35,12.22
20,79.87,88.49,83.0,76.56,64.3,71.15,65.14,72.7,61.04,57.04,54.19,51.55,49.21,47.05,45.13,43.35,41.76,40.42,39.14,38.0,37.04,36.15,35.39,34.68,33.88,33.24,32.76,32.32,31.82,31.34,31.02,30.68,30.34,30.07,29.74,29.43,29.25,28.99,28.65,28.35,28.02,27.73,27.45,27.07,26.76,26.51,26.25,26.06,25.79,25.51,25.27,25.01,24.79,24.59,24.38,24.14,23.95,23.69,23.31,23.06,22.77,22.43,22.27,22.07,21.83,21.65,21.49,21.28,21.02,20.77,20.58,20.39,20.2,20.08,19.89,19.71,19.53,19.29,19.05,18.8,18.56,18.36,18.16,18.01,17.86,17.7,17.54,17.33,17.17,16.95,16.74,16.58,16.43,16.28,16.13,15.98,15.84,15.7,15.57,15.43,15.25,15.07,14.94,14.77,14.59,14.42,14.24,14.1,13.96,13.82,13.68,13.55,13.41,13.28,13.14,13.01,12.88,12.75,12.63,12.5,12.37,12.25,12.13,12.01,11.89
21,81.13,82.64,63.89,71.57,66.08,70.14,59.85,61.77,57.62,54.53,51.77,49.34,47.11,45.08,43.3,41.72,40.28,39.01,37.86,36.79,35.89,35.09,34.31,33.57,32.94,32.39,31.95,31.54,31.1,30.75,30.37,30.04,29.77,29.5,29.24,29.0,28.71,28.4,28.12,27.83,27.51,27.16,26.83,26.57,26.32,26.08,25.88,25.63,25.37,25.09,24.8,24.61,24.27,23.97,23.76,23.52,23.34,23.03,22.78,22.59,22.31,22.08,21.88,21.63,21.39,21.22,21.06,20.85,20.65,20.41,20.22,20.09,19.85,19.62,19.49,19.32,19.08,18.85,18.56,18.37,18.18,17.94,17.8,17.6,17.45,17.29,17.14,17.04,16.83,16.67,16.51,16.36,16.15,15.95,15.81,15.66,15.53,15.39,15.26,15.13,15.0,14.88,14.65,14.43,14.25,14.03,13.89,13.75,13.61,13.48,13.34,13.21,13.08,12.95,12.82,12.69,12.56,12.44,12.31,12.19,12.07,11.95,11.83,11.71,11.59
22,86.65,80.39,69.27,73.28,66.65,66.78,63.4,59.17,55.97,53.04,50.57,48.35,46.22,44.4,42.83,41.35,40.05,38.93,37.8,36.82,36.01,35.17,34.35,33.81,33.32,32.78,32.33,31.97,31.65,31.19,30.83,30.55,30.35,30.15,29.77,29.42,29.07,28.76,28.55,28.31,28.0,27.66,27.34,27.03,26.78,26.54,26.24,25.99,25.79,25.58,25.3,24.87,24.54,24.36,24.15,23.98,23.68,23.38,23.19,22.89,22.66,22.44,22.18,21.94,21.76,21.59,21.43,21.28,20.98,20.79,20.66,20.37,20.13,20.01,19.83,19.61,19.38,19.15,18.91,18.63,18.44,18.3,18.11,17.97,17.77,17.56,17.36,17.2,17.1,16.95,16.79,16.59,16.39,16.24,16.09,15.95,15.82,15.63,15.45,15.32,15.2,15.02,14.85,14.73,14.56,14.42,14.27,14.13,13.99,13.85,13.71,13.57,13.44,13.3,13.17,13.04,12.91,12.78,12.65,12.52,12.4,12.27,12.15,12.03,11.91
23,86.9,78.14,74.55,68.94,71.55,66.18,61.75,58.49,55.55,52.92,50.59,48.42,46.46,44.8,43.33,42.0,40.86,39.72,38.63,37.68,36.78,35.96,35.39,34.84,34.34,33.97,33.56,33.18,32.75,32.42,32.12,31.75,31.43,31.05,30.74,30.5,30.21,29.96,29.69,29.35,29.04,28.76,28.44,28.14,27.79,27.45,27.21,26.97,26.72,26.46,26.17,25.93,25.72,25.42,25.16,24.87,24.58,24.38,24.08,23.84,23.61,23.39,23.13,22.83,22.6,22.38,22.23,21.97,21.73,21.59,21.35,21.07,20.9,20.72,20.55,20.38,20.15,19.87,19.59,19.41,19.23,19.09,18.9,18.6,18.41,18.21,18.05,17.9,17.7,17.49,17.34,17.19,17.04,16.89,16.7,16.56,16.37,16.19,16.06,15.93,15.76,15.59,15.47,15.3,15.15,15.0,14.85,14.7,14.55,14.41,14.26,14.12,13.98,13.84,13.7,13.56,13.43,13.29,13.16,13.03,12.9,12.77,12.64,12.52,12.39
24,69.89,72.2,75.87,69.86,68.03,63.47,60.12,57.2,54.46,52.06,49.96,47.95,46.24,44.73,43.35,42.11,40.94,39.94,38.94,38.02,37.26,36.65,36.08,35.53,35.08,34.65,34.23,33.84,33.48,33.16,32.81,32.44,32.07,31.76,31.51,31.21,30.93,30.57,30.19,29.91,29.66,29.44,29.19,28.78,28.39,28.16,27.92,27.58,27.23,26.97,26.75,26.51,26.24,25.95,25.63,25.41,25.22,24.98,24.73,24.49,24.31,24.04,23.63,23.34,23.11,22.94,22.74,22.43,22.24,22.06,21.83,21.55,21.27,21.1,20.98,20.81,20.59,20.37,20.09,19.86,19.73,19.5,19.26,19.12,18.92,18.78,18.58,18.32,18.07,17.87,17.72,17.52,17.37,17.18,17.04,16.9,16.76,16.63,16.51,16.33,16.06,15.89,15.73,15.57,15.41,15.26,15.11,14.96,14.81,14.66,14.51,14.37,14.22,14.08,13.94,13.8,13.66,13.53,13.39,13.26,13.12,12.99,12.86,12.74,12.61
25,79.64,74.72,69.43,69.12,64.59,61.22,58.26,55.54,53.09,50.92,48.97,47.26,45.62,44.18,42.92,41.76,40.79,39.87,38.95,38.11,37.43,36.95,36.45,35.84,35.34,34.91,34.55,34.22,33.86,33.6,33.32,32.9,32.54,32.23,31.92,31.63,31.29,30.99,30.67,30.29,29.99,29.78,29.42,29.02,28.8,28.62,28.29,27.84,27.55,27.29,27.03,26.84,26.58,26.19,25.93,25.71,25.47,25.23,24.98,24.8,24.57,24.25,23.95,23.71,23.48,23.27,23.01,22.77,22.58,22.45,22.12,21.74,21.52,21.35,21.19,21.02,20.85,20.58,20.31,20.08,19.91,19.78,19.59,19.4,19.26,19.01,18.81,18.61,18.37,18.17,17.92,17.72,17.53,17.39,17.25,17.11,16.98,16.8,16.67,16.45,16.24,16.07,15.91,15.75,15.59,15.44,15.28,15.13,14.98,14.83,14.68,14.53,14.39,14.25,14.1,13.96,13.82,13.68,13.55,13.41,13.28,13.15,13.01,12.88,12.75
