,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
44,206.78,206.37,205.75,205.17,204.60,204.00,203.27,202.31,201.18,199.88,198.71,197.26,195.35,193.51,191.52,189.52,187.52,185.44,183.36,181.36,179.21,176.60,174.23,172.25,170.06,167.83,165.79,163.83,161.85,159.86,157.79,155.70,153.82,151.98,150.07,148.21,146.28,144.53,142.87,140.93,139.11,137.49,135.91,134.37,132.75,130.92,129.35,127.98,126.37,124.68,123.20,121.72,120.28,118.81,117.12,115.67,114.36,112.96,111.50,110.03,108.78,107.56,106.18,104.78,103.53,102.27,100.93,99.71,98.55,97.42,96.17,94.92,93.80,92.66,91.52,90.37,89.32,88.36,87.27,86.09,84.96,83.94,82.96,81.98,81.00,80.09,79.16,78.02,77.04,76.19,75.27,74.36,73.41,72.49,71.59,70.74,69.89,69.05,68.22,67.40,66.59,65.79,65.01,64.23,63.46,62.69,61.94,61.20,60.46,59.74,59.02,58.31,57.62,56.92,56.24,55.57,54.90,54.24,53.59,52.95,52.31,51.69,51.07,50.45,49.85,49.25,48.66,48.07,47.50,46.93,46.37,45.81,45.26,44.72,44.18,43.65,43.13,42.61,42.10,41.59
45,223.02,222.64,221.95,221.22,220.50,219.64,218.77,217.62,216.27,214.95,213.47,211.78,209.78,207.58,205.39,203.25,201.07,198.70,196.38,194.13,191.67,189.06,186.60,184.38,182.13,179.80,177.60,175.47,173.38,171.17,168.96,166.94,164.80,162.69,160.81,158.82,156.82,154.97,152.99,151.07,149.24,147.42,145.64,143.92,142.12,140.37,138.77,137.12,135.35,133.68,132.08,130.49,128.92,127.19,125.60,124.11,122.63,121.05,119.52,118.17,116.70,115.26,113.84,112.42,111.05,109.68,108.24,106.94,105.76,104.50,103.18,101.81,100.62,99.46,98.20,97.03,95.95,94.79,93.47,92.26,91.20,90.13,89.09,87.99,86.88,85.91,84.72,83.63,82.64,81.65,80.72,79.74,78.72,77.72,76.79,75.87,74.96,74.06,73.17,72.29,71.42,70.57,69.72,68.89,68.06,67.24,66.44,65.64,64.85,64.07,63.31,62.55,61.80,61.05,60.32,59.60,58.88,58.18,57.48,56.79,56.11,55.44,54.77,54.11,53.46,52.82,52.19,51.56,50.95,50.33,49.73,49.13,48.54,47.96,47.39,46.82,46.26,45.70,45.15,44.61
46,239.62,239.04,238.27,237.34,236.28,235.34,234.22,232.76,231.26,229.59,227.86,225.98,223.71,221.31,218.97,216.58,214.05,211.45,208.92,206.41,203.87,201.13,198.47,196.19,193.90,191.41,188.95,186.71,184.47,182.14,179.94,177.63,175.35,173.31,171.20,169.03,166.95,164.98,162.96,160.81,158.79,156.94,155.08,153.23,151.31,149.45,147.82,145.96,144.08,142.30,140.53,138.94,137.25,135.57,133.89,132.18,130.47,128.94,127.47,125.83,124.30,122.82,121.32,119.81,118.44,116.90,115.37,114.09,112.77,111.33,109.87,108.61,107.34,105.94,104.60,103.48,102.19,100.88,99.65,98.39,97.29,96.22,94.95,93.72,92.60,91.44,90.43,89.39,88.26,87.13,86.07,85.01,83.92,82.91,81.92,80.94,79.97,79.01,78.06,77.12,76.20,75.28,74.38,73.49,72.61,71.74,70.87,70.02,69.18,68.35,67.53,66.72,65.92,65.13,64.35,63.58,62.82,62.06,61.32,60.58,59.86,59.14,58.43,57.73,57.04,56.35,55.68,55.01,54.35,53.70,53.05,52.42,51.79,51.17,50.55,49.95,49.35,48.76,48.17,47.59
47,256.48,255.64,254.50,253.31,252.08,250.88,249.35,247.63,245.87,243.87,241.94,239.81,237.31,234.61,231.95,229.30,226.64,223.92,221.12,218.52,215.76,212.89,210.32,207.81,205.19,202.57,200.03,197.67,195.28,192.89,190.51,188.11,185.77,183.50,181.32,179.06,176.90,174.75,172.41,170.24,168.30,166.30,164.30,162.27,160.28,158.44,156.47,154.57,152.71,150.71,149.00,147.23,145.41,143.60,141.72,139.97,138.38,136.73,134.97,133.38,131.75,130.17,128.63,127.05,125.38,123.85,122.45,120.96,119.51,117.99,116.52,115.18,113.73,112.31,111.07,109.57,108.14,106.97,105.70,104.40,103.13,101.83,100.62,99.45,98.21,97.10,95.95,94.72,93.52,92.32,91.24,90.17,89.09,88.02,86.96,85.92,84.89,83.87,82.87,81.87,80.89,79.92,78.96,78.01,77.08,76.15,75.24,74.34,73.45,72.57,71.70,70.84,69.99,69.15,68.32,67.50,66.69,65.89,65.10,64.32,63.55,62.78,62.03,61.29,60.55,59.83,59.11,58.40,57.70,57.01,56.32,55.65,54.98,54.32,53.67,53.02,52.39,51.76,51.14,50.53
48,273.31,272.09,270.69,269.07,267.51,265.89,264.04,262.19,260.07,257.68,255.44,253.07,250.17,247.26,244.43,241.58,238.68,235.77,232.93,230.10,227.30,224.39,221.51,218.83,216.18,213.33,210.60,208.25,205.87,203.27,200.76,198.28,195.83,193.58,191.16,188.71,186.41,184.08,181.88,179.76,177.49,175.28,173.19,171.15,169.15,167.04,165.03,163.09,161.01,159.01,157.07,155.24,153.29,151.34,149.50,147.65,145.89,144.13,142.42,140.66,138.98,137.36,135.62,133.90,132.28,130.70,129.14,127.68,126.08,124.48,122.99,121.47,120.06,118.69,117.13,115.60,114.27,113.00,111.58,110.05,108.73,107.56,106.29,104.88,103.63,102.39,101.18,99.93,98.60,97.50,96.41,95.25,94.11,92.98,91.87,90.77,89.68,88.60,87.54,86.49,85.45,84.43,83.41,82.41,81.42,80.45,79.48,78.53,77.59,76.66,75.74,74.83,73.93,73.04,72.17,71.30,70.45,69.60,68.77,67.94,67.13,66.32,65.53,64.74,63.97,63.20,62.44,61.69,60.95,60.22,59.50,58.78,58.08,57.38,56.69,56.01,55.34,54.68,54.02,53.37
49,290.14,288.48,286.53,284.65,282.70,280.60,278.61,276.41,273.70,271.04,268.56,265.75,262.72,259.60,256.44,253.39,250.36,247.31,244.25,241.30,238.43,235.44,232.47,229.70,226.80,223.89,221.31,218.80,216.11,213.46,210.83,208.16,205.59,203.04,200.54,198.11,195.77,193.51,191.20,188.71,186.29,184.08,181.96,179.85,177.55,175.39,173.35,171.18,169.00,166.95,165.14,163.18,161.10,159.02,156.98,155.21,153.40,151.46,149.64,147.82,146.04,144.32,142.55,140.69,138.95,137.31,135.71,134.10,132.48,130.85,129.23,127.69,126.20,124.64,123.07,121.63,120.20,118.67,117.14,115.75,114.51,113.16,111.59,110.23,108.98,107.80,106.45,104.94,103.72,102.56,101.32,100.11,98.91,97.72,96.55,95.39,94.25,93.12,92.00,90.90,89.81,88.73,87.67,86.61,85.58,84.55,83.54,82.53,81.54,80.57,79.60,78.64,77.70,76.77,75.85,74.94,74.04,73.15,72.27,71.41,70.55,69.71,68.87,68.04,67.23,66.42,65.62,64.84,64.06,63.29,62.53,61.78,61.04,60.31,59.59,58.87,58.16,57.47,56.78,56.10
50,307.01,304.90,302.63,300.32,297.87,295.39,292.97,290.25,287.35,284.43,281.53,278.51,275.12,271.73,268.52,265.32,262.15,258.91,255.73,252.79,249.74,246.47,243.37,240.50,237.70,234.77,231.80,229.08,226.41,223.60,220.79,217.99,215.30,212.76,210.18,207.67,205.18,202.67,200.12,197.71,195.35,192.98,190.71,188.36,186.06,183.91,181.64,179.38,177.27,175.17,173.06,170.98,168.84,166.68,164.79,162.81,160.76,158.89,156.89,154.96,153.19,151.26,149.34,147.52,145.77,144.08,142.37,140.56,138.85,137.26,135.56,133.89,132.33,130.69,129.15,127.63,125.94,124.43,122.98,121.55,120.07,118.55,117.17,115.75,114.37,113.00,111.58,110.18,108.83,107.52,106.23,104.96,103.70,102.46,101.23,100.01,98.81,97.63,96.46,95.30,94.16,93.03,91.91,90.81,89.72,88.65,87.58,86.53,85.49,84.47,83.46,82.45,81.47,80.49,79.52,78.57,77.63,76.70,75.78,74.87,73.97,73.08,72.21,71.34,70.48,69.64,68.80,67.98,67.16,66.36,65.56,64.78,64.00,63.23,62.47,61.72,60.98,60.25,59.53,58.82
51,324.26,321.64,318.94,316.25,313.29,310.37,307.59,304.56,301.35,298.11,294.90,291.44,287.92,284.47,281.04,277.64,274.22,270.90,267.67,264.61,261.33,257.86,254.67,251.82,248.82,245.65,242.66,239.83,237.01,234.03,231.10,228.31,225.50,222.72,220.01,217.30,214.67,212.07,209.51,207.01,204.49,202.08,199.67,197.25,194.93,192.56,190.20,187.95,185.67,183.35,181.18,179.04,176.76,174.66,172.56,170.42,168.44,166.33,164.27,162.40,160.41,158.32,156.43,154.58,152.76,150.96,149.04,147.25,145.57,143.79,141.96,140.38,138.69,136.92,135.31,133.58,131.98,130.49,128.89,127.23,125.77,124.31,122.75,121.27,119.82,118.44,117.01,115.42,114.04,112.67,111.32,109.98,108.66,107.36,106.07,104.80,103.54,102.30,101.08,99.86,98.67,97.48,96.31,95.16,94.02,92.89,91.78,90.67,89.59,88.51,87.45,86.40,85.37,84.34,83.33,82.33,81.34,80.37,79.40,78.45,77.51,76.58,75.66,74.76,73.86,72.97,72.10,71.23,70.38,69.54,68.70,67.88,67.06,66.26,65.46,64.68,63.90,63.14,62.38,61.63
52,342.30,339.23,336.15,332.90,329.53,326.28,323.02,319.67,316.19,312.61,309.02,305.46,301.76,298.05,294.39,290.79,287.34,283.94,280.61,277.21,273.72,270.23,266.96,263.81,260.64,257.50,254.36,251.30,248.26,245.22,242.20,239.21,236.29,233.43,230.59,227.74,225.02,222.24,219.57,216.94,214.34,211.84,209.23,206.73,204.35,201.82,199.42,197.06,194.62,192.25,189.96,187.70,185.42,183.17,180.93,178.81,176.59,174.48,172.41,170.19,168.03,166.01,164.02,162.10,160.21,158.24,156.34,154.57,152.69,150.72,148.99,147.16,145.29,143.56,141.81,140.12,138.49,136.73,135.09,133.63,131.94,130.31,128.81,127.27,125.70,124.12,122.50,121.03,119.57,118.14,116.72,115.32,113.94,112.57,111.22,109.89,108.57,107.27,105.98,104.71,103.46,102.22,100.99,99.78,98.58,97.40,96.23,95.08,93.94,92.81,91.70,90.60,89.51,88.44,87.38,86.33,85.30,84.27,83.26,82.26,81.28,80.30,79.34,78.39,77.45,76.52,75.60,74.69,73.80,72.91,72.04,71.18,70.32,69.48,68.65,67.82,67.01,66.20,65.41,64.63
53,361.83,358.26,354.57,350.98,347.30,343.65,340.01,336.22,332.40,328.56,324.74,320.91,317.05,313.19,309.32,305.62,302.08,298.44,294.74,291.20,287.69,284.03,280.50,277.21,273.96,270.58,267.19,264.09,260.93,257.66,254.59,251.53,248.40,245.43,242.46,239.57,236.67,233.74,230.93,228.16,225.45,222.65,219.89,217.39,214.82,212.18,209.68,207.18,204.63,202.14,199.81,197.42,194.94,192.57,190.24,187.94,185.78,183.42,181.06,178.94,176.77,174.65,172.57,170.49,168.43,166.35,164.41,162.43,160.48,158.61,156.52,154.62,152.91,151.00,149.18,147.42,145.58,143.92,142.30,140.44,138.70,137.14,135.46,133.73,132.09,130.51,128.94,127.40,125.87,124.36,122.87,121.39,119.94,118.50,117.08,115.67,114.29,112.92,111.56,110.23,108.90,107.60,106.31,105.03,103.77,102.53,101.30,100.08,98.88,97.70,96.53,95.37,94.23,93.10,91.98,90.88,89.79,88.71,87.65,86.59,85.56,84.53,83.52,82.51,81.53,80.55,79.58,78.63,77.68,76.75,75.83,74.92,74.02,73.14,72.26,71.39,70.54,69.69,68.86,68.03
54,383.41,379.28,375.32,371.27,367.19,363.17,359.10,355.01,350.91,346.84,342.81,338.79,334.69,330.51,326.50,322.58,318.71,314.92,311.09,307.37,303.66,299.85,296.16,292.68,289.14,285.57,282.12,278.71,275.36,272.05,268.78,265.44,262.28,259.21,256.11,252.98,249.77,246.76,243.84,240.86,238.02,235.11,232.22,229.53,226.77,224.03,221.38,218.77,216.06,213.47,210.96,208.32,205.78,203.26,200.89,198.49,195.90,193.58,191.30,189.00,186.81,184.47,182.22,180.12,177.86,175.68,173.63,171.52,169.43,167.38,165.40,163.45,161.38,159.53,157.70,155.75,153.84,151.97,150.08,148.30,146.64,144.78,142.92,141.31,139.67,137.99,136.34,134.70,133.09,131.49,129.92,128.36,126.82,125.30,123.80,122.31,120.84,119.40,117.96,116.55,115.15,113.77,112.41,111.06,109.73,108.41,107.11,105.83,104.56,103.30,102.06,100.84,99.63,98.44,97.26,96.09,94.94,93.80,92.67,91.56,90.47,89.38,88.31,87.25,86.20,85.17,84.15,83.14,82.14,81.16,80.18,79.22,78.27,77.33,76.41,75.49,74.59,73.69,72.81,71.93
55,407.15,402.70,398.24,393.75,389.41,385.08,380.61,376.18,371.83,367.54,363.27,358.97,354.53,350.22,345.90,341.71,337.79,333.61,329.56,325.82,321.88,317.78,313.90,310.13,306.42,302.63,298.93,295.40,291.79,288.26,284.81,281.37,277.92,274.68,271.36,267.88,264.68,261.58,258.48,255.43,252.29,249.11,246.15,243.26,240.31,237.41,234.61,231.79,228.98,226.22,223.47,220.76,218.15,215.66,212.96,210.25,207.82,205.28,202.80,200.40,197.91,195.56,193.31,190.94,188.56,186.32,184.07,181.76,179.66,177.66,175.39,173.21,171.21,169.18,167.06,164.93,163.00,161.04,159.13,157.25,155.30,153.40,151.66,149.93,148.13,146.35,144.60,142.86,141.15,139.46,137.79,136.13,134.50,132.89,131.29,129.72,128.16,126.63,125.11,123.61,122.13,120.66,119.22,117.79,116.37,114.98,113.60,112.24,110.89,109.56,108.25,106.95,105.67,104.40,103.15,101.91,100.69,99.48,98.29,97.11,95.95,94.80,93.66,92.54,91.43,90.33,89.25,88.18,87.12,86.08,85.04,84.02,83.02,82.02,81.04,80.07,79.11,78.16,77.22,76.29
56,434.82,429.88,424.92,420.22,415.45,410.52,405.77,401.07,396.46,391.90,387.34,382.66,378.04,373.44,368.88,364.57,360.08,355.78,351.71,347.52,343.24,338.88,334.70,330.76,326.75,322.80,318.89,315.01,311.25,307.48,303.75,299.97,296.36,292.86,289.27,285.81,282.39,278.98,275.59,272.20,268.86,265.70,262.50,259.29,256.14,253.14,250.19,247.22,244.19,241.26,238.39,235.50,232.74,229.87,227.06,224.40,221.69,218.99,216.27,213.59,211.07,208.58,206.10,203.57,201.10,198.70,196.18,193.91,191.80,189.40,187.03,184.75,182.47,180.34,178.11,175.97,173.86,171.71,169.71,167.68,165.63,163.67,161.76,159.82,157.90,156.01,154.14,152.29,150.46,148.66,146.88,145.12,143.38,141.66,139.96,138.28,136.62,134.98,133.36,131.77,130.19,128.62,127.08,125.56,124.05,122.57,121.10,119.64,118.21,116.79,115.39,114.01,112.64,111.29,109.96,108.64,107.34,106.05,104.78,103.52,102.28,101.05,99.84,98.64,97.46,96.29,95.14,94.00,92.87,91.76,90.66,89.57,88.50,87.43,86.39,85.35,84.33,83.32,82.32,81.33
57,469.49,464.15,458.87,453.46,448.10,443.08,438.05,432.93,427.85,422.81,417.81,412.90,407.90,402.99,398.22,393.33,388.58,383.95,379.35,374.79,370.17,365.64,361.18,356.83,352.63,348.22,343.94,339.98,335.81,331.69,327.70,323.68,319.78,316.00,312.21,308.35,304.54,300.84,297.25,293.71,290.13,286.63,283.15,279.68,276.39,273.17,269.96,266.73,263.55,260.40,257.17,254.09,251.01,247.92,245.05,242.17,239.22,236.26,233.34,230.47,227.71,225.06,222.33,219.68,216.96,214.22,211.78,209.32,206.71,204.10,201.70,199.33,197.03,194.63,192.20,189.84,187.50,185.34,183.15,180.97,178.76,176.58,174.46,172.37,170.30,168.26,166.24,164.25,162.28,160.33,158.41,156.51,154.64,152.78,150.95,149.14,147.35,145.59,143.84,142.12,140.41,138.73,137.07,135.42,133.80,132.19,130.61,129.04,127.50,125.97,124.46,122.97,121.49,120.03,118.60,117.17,115.77,114.38,113.01,111.65,110.32,108.99,107.69,106.40,105.12,103.86,102.61,101.38,100.17,98.97,97.78,96.61,95.45,94.31,93.18,92.06,90.95,89.86,88.79,87.72
58,511.51,505.61,499.60,493.83,488.23,482.58,477.00,471.47,465.83,460.29,454.97,449.61,444.18,438.81,433.46,428.18,423.05,417.98,412.95,407.99,403.19,398.19,393.22,388.53,383.77,379.03,374.53,370.10,365.58,361.16,356.87,352.52,348.23,344.04,339.85,335.70,331.57,327.57,323.66,319.80,315.98,312.15,308.33,304.59,301.03,297.43,293.85,290.29,286.78,283.35,280.00,276.60,273.19,270.05,266.81,263.52,260.35,257.22,254.02,250.92,247.96,244.90,242.01,239.12,236.14,233.34,230.54,227.67,224.90,222.33,219.75,217.08,214.36,211.72,209.09,206.59,204.14,201.64,199.43,197.06,194.57,192.24,189.93,187.66,185.41,183.18,180.99,178.82,176.67,174.56,172.46,170.40,168.35,166.34,164.34,162.37,160.42,158.50,156.60,154.72,152.87,151.04,149.23,147.44,145.67,143.92,142.20,140.49,138.81,137.14,135.50,133.88,132.27,130.69,129.12,127.57,126.04,124.53,123.04,121.56,120.11,118.67,117.24,115.84,114.45,113.08,111.72,110.38,109.06,107.75,106.46,105.18,103.92,102.68,101.45,100.23,99.03,97.84,96.67,95.51
59,557.94,551.47,545.02,538.66,532.29,526.16,520.17,514.11,508.08,502.02,496.16,490.29,484.27,478.34,472.57,467.06,461.43,455.81,450.39,445.13,439.75,434.19,428.77,423.67,418.62,413.45,408.45,403.56,398.77,393.99,389.18,384.43,379.71,375.11,370.55,366.01,361.65,357.33,353.12,348.84,344.50,340.36,336.33,332.42,328.41,324.29,320.34,316.58,312.80,309.03,305.32,301.60,298.02,294.47,290.84,287.30,283.90,280.45,277.00,273.66,270.42,267.28,264.05,260.68,257.48,254.40,251.34,248.42,245.45,242.41,239.47,236.51,233.67,230.92,228.11,225.29,222.51,220.01,217.45,214.75,212.17,209.63,207.12,204.63,202.18,199.76,197.36,195.00,192.66,190.35,188.07,185.81,183.59,181.39,179.21,177.06,174.94,172.84,170.77,168.72,166.70,164.70,162.73,160.78,158.85,156.95,155.07,153.21,151.37,149.56,147.76,145.99,144.24,142.51,140.81,139.12,137.45,135.80,134.17,132.57,130.98,129.41,127.86,126.32,124.81,123.31,121.83,120.37,118.93,117.51,116.10,114.71,113.33,111.97,110.63,109.30,107.99,106.70,105.42,104.16
60,607.25,600.22,593.20,586.10,579.14,572.40,565.87,559.41,552.76,546.15,539.78,533.39,526.86,520.47,514.35,508.18,501.98,496.00,490.07,484.25,478.43,472.43,466.60,461.05,455.47,449.87,444.45,439.20,433.90,428.64,423.53,418.26,413.04,408.06,403.25,398.43,393.58,388.87,384.09,379.37,374.88,370.45,366.08,361.71,357.23,352.85,348.76,344.62,340.32,336.14,332.13,328.20,324.34,320.43,316.46,312.72,309.01,305.24,301.57,297.98,294.38,290.81,287.17,283.65,280.24,276.93,273.62,270.30,267.01,263.73,260.50,257.43,254.49,251.33,248.16,245.21,242.34,239.43,236.56,233.72,230.92,228.16,225.42,222.72,220.05,217.41,214.81,212.23,209.69,207.17,204.69,202.24,199.81,197.42,195.05,192.72,190.41,188.12,185.87,183.64,181.44,179.26,177.12,174.99,172.90,170.82,168.78,166.75,164.75,162.78,160.83,158.90,157.00,155.12,153.26,151.42,149.60,147.81,146.04,144.29,142.56,140.85,139.16,137.49,135.85,134.22,132.61,131.02,129.45,127.90,126.37,124.85,123.35,121.88,120.42,118.97,117.55,116.14,114.75,113.37
61,659.18,651.51,643.72,635.99,628.46,621.25,614.16,606.91,599.68,592.63,585.78,578.88,571.83,564.82,558.06,551.38,544.71,538.19,531.76,525.44,519.14,512.66,506.28,500.23,494.32,488.30,482.28,476.54,470.93,465.21,459.52,453.91,448.38,443.10,437.71,432.34,427.17,421.97,416.94,411.93,406.91,402.02,397.26,392.41,387.58,383.04,378.58,373.93,369.36,365.01,360.69,356.36,352.09,347.81,343.56,339.48,335.39,331.34,327.28,323.30,319.46,315.56,311.74,307.95,304.20,300.49,296.87,293.37,289.83,286.24,282.79,279.55,276.27,272.83,269.49,266.29,263.09,259.96,256.84,253.76,250.72,247.72,244.75,241.82,238.92,236.05,233.23,230.43,227.67,224.94,222.25,219.58,216.95,214.35,211.78,209.24,206.74,204.26,201.81,199.39,197.00,194.64,192.31,190.00,187.73,185.48,183.25,181.06,178.89,176.74,174.63,172.53,170.47,168.42,166.40,164.41,162.44,160.49,158.57,156.67,154.79,152.94,151.10,149.29,147.50,145.74,143.99,142.26,140.56,138.87,137.21,135.57,133.94,132.34,130.75,129.18,127.64,126.11,124.59,123.10
62,714.15,705.71,697.31,689.02,680.93,672.98,665.14,657.30,649.47,641.94,634.57,626.99,619.20,611.79,604.49,597.13,590.08,583.01,575.86,568.99,562.19,555.29,548.52,541.92,535.33,528.72,522.39,516.27,510.04,503.85,497.84,491.76,485.78,479.95,474.18,468.46,462.71,457.17,451.73,446.23,440.84,435.51,430.17,424.95,419.95,415.07,410.11,405.20,400.28,395.45,390.82,386.09,381.34,376.68,372.14,367.66,363.23,358.83,354.53,350.32,346.06,341.87,337.73,333.61,329.58,325.57,321.69,317.86,314.00,310.24,306.55,302.99,299.37,295.53,291.95,288.57,285.04,281.63,278.25,274.92,271.62,268.37,265.15,261.97,258.84,255.73,252.67,249.64,246.65,243.69,240.77,237.89,235.04,232.22,229.44,226.69,223.97,221.29,218.64,216.02,213.43,210.87,208.35,205.85,203.38,200.95,198.54,196.16,193.81,191.49,189.19,186.92,184.68,182.47,180.28,178.12,175.99,173.88,171.80,169.74,167.71,165.70,163.71,161.75,159.81,157.90,156.00,154.13,152.29,150.46,148.66,146.88,145.12,143.38,141.66,139.96,138.29,136.63,134.99,133.37
63,772.52,763.48,754.34,745.22,736.40,727.85,719.28,710.85,702.69,694.45,686.23,678.03,669.91,661.74,653.73,645.93,638.15,630.37,622.78,615.44,608.10,600.62,593.25,586.06,578.90,571.92,565.09,558.38,551.67,545.02,538.44,531.87,525.38,519.07,512.87,506.62,500.53,494.61,488.68,482.74,476.83,471.08,465.46,459.87,454.38,448.98,443.57,438.14,432.82,427.82,422.74,417.54,412.55,407.62,402.72,397.81,392.98,388.20,383.53,378.97,374.37,369.88,365.42,361.01,356.69,352.38,348.07,343.90,339.84,335.67,331.60,327.70,323.75,319.81,315.95,312.08,308.34,304.64,300.99,297.39,293.83,290.30,286.83,283.39,279.99,276.64,273.33,270.05,266.82,263.62,260.46,257.34,254.26,251.21,248.20,245.23,242.29,239.39,236.52,233.68,230.88,228.12,225.38,222.68,220.02,217.38,214.78,212.20,209.66,207.15,204.67,202.21,199.79,197.40,195.03,192.70,190.39,188.11,185.85,183.63,181.43,179.25,177.10,174.98,172.89,170.81,168.77,166.75,164.75,162.77,160.82,158.90,156.99,155.11,153.25,151.42,149.60,147.81,146.04,144.29
64,834.50,824.59,814.55,804.92,795.49,786.14,776.98,768.03,758.94,749.89,741.16,732.45,723.55,714.79,706.11,697.57,689.19,680.93,672.86,664.83,656.78,648.80,640.92,633.07,625.40,617.86,610.47,603.22,595.99,588.79,581.64,574.44,567.40,560.71,554.08,547.47,540.82,534.27,527.83,521.42,515.09,508.93,502.84,496.81,490.88,485.01,479.21,473.45,467.78,462.16,456.63,451.26,445.89,440.44,434.98,429.76,424.62,419.45,414.39,409.45,404.56,399.64,394.79,390.08,385.46,380.79,376.11,371.59,367.16,362.65,358.29,354.12,349.79,345.46,341.32,337.23,333.19,329.20,325.25,321.36,317.51,313.70,309.95,306.23,302.56,298.94,295.36,291.82,288.32,284.87,281.46,278.09,274.76,271.46,268.21,265.00,261.82,258.69,255.59,252.53,249.50,246.51,243.56,240.64,237.76,234.91,232.10,229.32,226.57,223.86,221.17,218.52,215.91,213.32,210.77,208.24,205.75,203.28,200.85,198.44,196.06,193.71,191.39,189.10,186.84,184.60,182.39,180.20,178.04,175.91,173.80,171.72,169.66,167.63,165.62,163.64,161.68,159.74,157.83,155.94
65,900.25,889.57,879.04,868.67,858.43,848.27,838.33,828.55,818.82,809.22,799.71,790.31,780.73,771.13,761.82,752.68,743.68,734.81,726.01,717.37,708.83,700.16,691.48,683.15,675.02,666.83,658.74,650.88,643.10,635.26,627.54,619.93,612.45,605.19,597.99,590.79,583.60,576.49,569.57,562.67,555.90,549.34,542.79,536.23,529.79,523.49,517.24,511.01,504.79,498.79,492.92,486.95,480.94,475.14,469.46,463.85,458.32,452.74,447.32,441.98,436.66,431.35,426.08,421.01,415.96,410.81,405.92,401.17,396.19,391.39,386.71,382.03,377.50,372.90,368.43,364.02,359.66,355.35,351.09,346.89,342.73,338.63,334.57,330.56,326.60,322.69,318.83,315.01,311.24,307.51,303.82,300.19,296.59,293.04,289.53,286.06,282.63,279.25,275.90,272.60,269.33,266.11,262.92,259.77,256.66,253.59,250.55,247.55,244.58,241.65,238.76,235.90,233.07,230.28,227.52,224.80,222.11,219.45,216.82,214.22,211.66,209.12,206.62,204.14,201.70,199.28,196.89,194.53,192.20,189.90,187.63,185.38,183.16,180.97,178.80,176.66,174.54,172.45,170.39,168.34
66,970.96,959.55,948.11,936.83,925.71,914.80,904.15,893.65,883.15,872.62,862.44,852.27,841.86,831.58,821.62,811.90,802.18,792.46,783.00,773.81,764.50,755.10,745.83,736.88,727.96,719.04,710.44,702.02,693.58,685.21,677.02,668.80,660.66,652.78,645.02,637.21,629.43,621.90,614.47,607.08,599.81,592.57,585.41,578.37,571.41,564.61,557.95,551.24,544.59,538.09,531.56,525.14,518.91,512.62,506.41,500.44,494.37,488.34,482.43,476.60,470.95,465.29,459.59,454.02,448.53,443.24,438.01,432.56,427.27,422.18,417.17,412.23,407.19,402.32,397.50,392.74,388.04,383.39,378.80,374.26,369.78,365.35,360.98,356.65,352.38,348.16,343.99,339.87,335.80,331.78,327.81,323.88,320.01,316.17,312.39,308.65,304.95,301.30,297.69,294.13,290.60,287.12,283.68,280.29,276.93,273.61,270.34,267.10,263.90,260.74,257.62,254.53,251.49,248.47,245.50,242.56,239.65,236.78,233.95,231.15,228.38,225.64,222.94,220.27,217.63,215.03,212.45,209.91,207.39,204.91,202.46,200.03,197.64,195.27,192.93,190.62,188.34,186.08,183.85,181.65
67,1047.43,1035.00,1022.50,1010.23,998.38,986.79,975.25,963.77,952.40,941.28,930.33,919.29,908.10,897.12,886.39,875.74,865.16,854.81,844.70,834.67,824.64,814.45,804.48,794.82,785.25,775.72,766.38,757.24,748.21,739.25,730.35,721.47,712.74,704.20,695.74,687.36,679.06,670.93,662.87,654.87,646.90,639.13,631.49,623.88,616.49,609.19,601.87,594.61,587.45,580.36,573.47,566.59,559.70,552.96,546.38,539.79,533.21,526.71,520.33,514.10,507.97,501.88,495.84,489.81,483.92,478.19,472.39,466.65,461.05,455.56,450.16,444.78,439.46,434.20,429.00,423.86,418.79,413.77,408.82,403.92,399.09,394.31,389.59,384.92,380.31,375.76,371.26,366.82,362.42,358.08,353.80,349.56,345.38,341.24,337.15,333.12,329.13,325.19,321.30,317.45,313.65,309.89,306.18,302.52,298.89,295.32,291.78,288.29,284.83,281.42,278.05,274.73,271.44,268.19,264.97,261.80,258.67,255.57,252.51,249.49,246.50,243.55,240.63,237.75,234.91,232.09,229.31,226.57,223.86,221.18,218.53,215.91,213.33,210.77,208.25,205.75,203.29,200.86,198.45,196.08
