,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105
20,78.9,86.37,81.17,72.76,63.69,65.43,61.55,69.42,57.69,53.91,51.14,48.65,46.42,44.41,42.61,40.98,39.52,38.21,37.02,35.95,35.0,34.13,33.36,32.66,32.04,31.48,30.98,30.53,30.13,29.76,29.43,29.12,28.83,28.54,28.25,27.97,27.69,27.41,27.14,26.87,26.6,26.33,26.07,25.81,25.55,25.3,25.04,24.79,24.54,24.3,24.06,23.82,23.58,23.34,23.11,22.88,22.65,22.42,22.2,21.98,21.76,21.54,21.32,21.11,20.9,20.69,20.48,20.28,20.08,19.88,19.68,19.48,19.28,19.09,18.9,18.71,18.52,18.34,18.16,17.97,17.8,17.62,17.44,17.27,17.09,16.92,16.75,16.59,16.42,16.26,16.09,15.93,15.77,15.62,15.46,15.3,15.15,15.0,14.85,14.7,14.55,14.41,14.27,14.12,13.98,13.84,13.7,13.57,13.43,13.3,13.16,13.03,12.9,12.77,12.64,12.52,12.39,12.27,12.15,12.03,11.9,11.79,11.67,11.55,11.44
21,74.87,78.32,61.65,67.83,60.5,67.14,58.38,58.13,54.2,51.32,48.74,46.42,44.35,42.49,40.81,39.31,37.96,36.75,35.66,34.68,33.81,33.02,32.31,31.68,31.12,30.62,30.17,29.76,29.4,29.07,28.76,28.47,28.19,27.91,27.63,27.35,27.08,26.81,26.54,26.27,26.01,25.75,25.49,25.24,24.99,24.74,24.49,24.24,24.0,23.76,23.52,23.29,23.06,22.83,22.6,22.37,22.15,21.93,21.71,21.49,21.27,21.06,20.85,20.64,20.44,20.23,20.03,19.83,19.63,19.43,19.24,19.05,18.86,18.67,18.48,18.3,18.11,17.93,17.75,17.58,17.4,17.23,17.05,16.88,16.72,16.55,16.38,16.22,16.06,15.9,15.74,15.58,15.42,15.27,15.12,14.97,14.82,14.67,14.52,14.38,14.23,14.09,13.95,13.81,13.67,13.54,13.4,13.27,13.13,13.0,12.87,12.74,12.62,12.49,12.36,12.24,12.12,12.0,11.88,11.76,11.64,11.52,11.41,11.3,11.18
22,81.97,78.71,69.53,71.45,63.68,62.83,59.52,55.52,52.57,49.94,47.58,45.46,43.56,41.85,40.32,38.94,37.7,36.58,35.58,34.69,33.88,33.16,32.52,31.94,31.42,30.96,30.55,30.17,29.83,29.52,29.22,28.93,28.64,28.35,28.07,27.79,27.51,27.24,26.97,26.7,26.43,26.16,25.9,25.64,25.39,25.13,24.88,24.63,24.39,24.14,23.9,23.66,23.43,23.19,22.96,22.73,22.5,22.28,22.06,21.84,21.62,21.4,21.19,20.98,20.77,20.56,20.35,20.15,19.95,19.75,19.55,19.35,19.16,18.97,18.78,18.59,18.41,18.22,18.04,17.86,17.68,17.5,17.33,17.16,16.98,16.81,16.65,16.48,16.32,16.15,15.99,15.83,15.67,15.52,15.36,15.21,15.05,14.9,14.76,14.61,14.46,14.32,14.17,14.03,13.89,13.75,13.62,13.48,13.34,13.21,13.08,12.95,12.82,12.69,12.56,12.44,12.31,12.19,12.07,11.95,11.83,11.71,11.59,11.48,11.36
23,81.42,73.1,64.49,63.55,67.01,62.2,58.04,54.99,52.26,49.81,47.61,45.63,43.85,42.26,40.82,39.53,38.37,37.33,36.39,35.55,34.8,34.12,33.52,32.98,32.5,32.06,31.67,31.32,30.99,30.68,30.37,30.07,29.77,29.47,29.17,28.88,28.59,28.31,28.02,27.74,27.47,27.19,26.92,26.65,26.38,26.12,25.86,25.6,25.34,25.09,24.84,24.59,24.35,24.1,23.86,23.62,23.39,23.15,22.92,22.69,22.47,22.24,22.02,21.8,21.58,21.36,21.15,20.94,20.73,20.52,20.32,20.11,19.91,19.71,19.52,19.32,19.13,18.94,18.75,18.56,18.37,18.19,18.01,17.83,17.65,17.47,17.3,17.13,16.96,16.79,16.62,16.45,16.29,16.12,15.96,15.8,15.65,15.49,15.33,15.18,15.03,14.88,14.73,14.58,14.44,14.29,14.15,14.01,13.87,13.73,13.59,13.46,13.32,13.19,13.06,12.93,12.8,12.67,12.54,12.42,12.29,12.17,12.05,11.93,11.81
24,66.98,66.46,68.4,65.83,64.03,59.77,56.65,53.86,51.35,49.1,47.08,45.26,43.62,42.15,40.82,39.63,38.56,37.6,36.74,35.96,35.27,34.65,34.09,33.6,33.15,32.75,32.38,32.04,31.72,31.4,31.08,30.77,30.47,30.16,29.86,29.56,29.27,28.97,28.68,28.4,28.11,27.83,27.55,27.28,27.01,26.74,26.47,26.2,25.94,25.68,25.43,25.17,24.92,24.67,24.42,24.18,23.94,23.7,23.46,23.23,22.99,22.76,22.54,22.31,22.09,21.87,21.65,21.43,21.22,21.01,20.8,20.59,20.38,20.18,19.98,19.78,19.58,19.38,19.19,19.0,18.81,18.62,18.43,18.25,18.07,17.89,17.71,17.53,17.35,17.18,17.01,16.84,16.67,16.5,16.34,16.18,16.01,15.85,15.7,15.54,15.38,15.23,15.08,14.93,14.78,14.63,14.48,14.34,14.19,14.05,13.91,13.77,13.64,13.5,13.36,13.23,13.1,12.97,12.84,12.71,12.58,12.46,12.33,12.21,12.09
25,75.4,69.87,61.22,65.2,60.9,57.76,54.93,52.4,50.12,48.08,46.23,44.58,43.09,41.74,40.53,39.45,38.47,37.59,36.81,36.1,35.47,34.9,34.4,33.94,33.53,33.15,32.81,32.47,32.15,31.83,31.51,31.19,30.88,30.57,30.27,29.97,29.67,29.37,29.08,28.78,28.5,28.21,27.93,27.65,27.37,27.1,26.83,26.56,26.3,26.03,25.77,25.52,25.26,25.01,24.76,24.51,24.26,24.02,23.78,23.54,23.31,23.08,22.84,22.62,22.39,22.17,21.94,21.73,21.51,21.29,21.08,20.87,20.66,20.45,20.25,20.05,19.85,19.65,19.45,19.26,19.06,18.87,18.69,18.5,18.31,18.13,17.95,17.77,17.59,17.42,17.24,17.07,16.9,16.73,16.56,16.4,16.23,16.07,15.91,15.75,15.59,15.44,15.28,15.13,14.98,14.83,14.68,14.53,14.39,14.25,14.1,13.96,13.82,13.68,13.55,13.41,13.28,13.14,13.01,12.88,12.75,12.63,12.5,12.38,12.25
26,73.03,77.18,66.36,62.06,58.92,56.1,53.57,51.29,49.23,47.38,45.71,44.21,42.86,41.64,40.54,39.55,38.66,37.87,37.15,36.51,35.93,35.41,34.94,34.52,34.14,33.78,33.44,33.1,32.77,32.44,32.12,31.8,31.48,31.17,30.85,30.55,30.24,29.94,29.64,29.34,29.05,28.76,28.47,28.19,27.91,27.63,27.35,27.08,26.81,26.54,26.27,26.01,25.75,25.49,25.24,24.98,24.74,24.49,24.24,24.0,23.76,23.52,23.29,23.05,22.82,22.6,22.37,22.15,21.93,21.71,21.49,21.27,21.06,20.85,20.64,20.44,20.23,20.03,19.83,19.63,19.43,19.24,19.05,18.86,18.67,18.48,18.3,18.11,17.93,17.75,17.58,17.4,17.23,17.05,16.88,16.71,16.55,16.38,16.22,16.06,15.9,15.74,15.58,15.42,15.27,15.12,14.97,14.82,14.67,14.52,14.38,14.23,14.09,13.95,13.81,13.67,13.53,13.4,13.27,13.13,13.0,12.87,12.74,12.62,12.49
27,73.2,67.39,63.19,60.14,57.39,54.91,52.68,50.66,48.83,47.19,45.7,44.35,43.14,42.04,41.05,40.16,39.35,38.63,37.98,37.39,36.86,36.38,35.94,35.55,35.17,34.82,34.47,34.13,33.79,33.45,33.11,32.78,32.45,32.13,31.81,31.49,31.18,30.86,30.56,30.25,29.95,29.65,29.35,29.06,28.77,28.48,28.2,27.91,27.63,27.36,27.08,26.81,26.55,26.28,26.02,25.76,25.5,25.24,24.99,24.74,24.49,24.25,24.01,23.77,23.53,23.29,23.06,22.83,22.6,22.38,22.15,21.93,21.71,21.5,21.28,21.07,20.86,20.65,20.44,20.24,20.04,19.83,19.64,19.44,19.25,19.05,18.86,18.67,18.49,18.3,18.12,17.94,17.76,17.58,17.41,17.23,17.06,16.89,16.72,16.55,16.39,16.22,16.06,15.9,15.74,15.58,15.43,15.27,15.12,14.97,14.82,14.67,14.53,14.38,14.24,14.09,13.95,13.81,13.68,13.54,13.4,13.27,13.14,13.01,12.88
28,69.47,65.42,62.51,59.87,57.49,55.32,53.36,51.58,49.96,48.49,47.16,45.95,44.85,43.86,42.96,42.14,41.4,40.73,40.12,39.57,39.07,38.61,38.18,37.79,37.41,37.03,36.66,36.29,35.93,35.57,35.22,34.86,34.52,34.17,33.83,33.49,33.16,32.82,32.5,32.17,31.85,31.53,31.22,30.9,30.6,30.29,29.99,29.69,29.39,29.1,28.8,28.52,28.23,27.95,27.67,27.39,27.12,26.85,26.58,26.31,26.05,25.79,25.53,25.28,25.02,24.77,24.53,24.28,24.04,23.8,23.56,23.32,23.09,22.86,22.63,22.41,22.18,21.96,21.74,21.52,21.31,21.09,20.88,20.68,20.47,20.26,20.06,19.86,19.66,19.47,19.27,19.08,18.89,18.7,18.51,18.33,18.14,17.96,17.78,17.6,17.43,17.25,17.08,16.91,16.74,16.57,16.41,16.24,16.08,15.92,15.76,15.6,15.45,15.29,15.14,14.99,14.84,14.69,14.54,14.4,14.25,14.11,13.97,13.83,13.69
29,70.77,67.98,65.43,63.11,60.99,59.05,57.28,55.67,54.19,52.84,51.61,50.48,49.45,48.51,47.65,46.87,46.15,45.5,44.9,44.35,43.84,43.36,42.91,42.48,42.05,41.63,41.22,40.81,40.4,39.99,39.59,39.2,38.81,38.42,38.03,37.65,37.28,36.91,36.54,36.17,35.81,35.45,35.1,34.75,34.4,34.05,33.71,33.38,33.04,32.71,32.39,32.06,31.74,31.42,31.11,30.8,30.49,30.19,29.88,29.59,29.29,29.0,28.71,28.42,28.14,27.85,27.58,27.3,27.03,26.76,26.49,26.22,25.96,25.7,25.45,25.19,24.94,24.69,24.44,24.2,23.96,23.72,23.48,23.25,23.01,22.78,22.56,22.33,22.11,21.89,21.67,21.45,21.24,21.02,20.81,20.6,20.4,20.19,19.99,19.79,19.59,19.4,19.21,19.01,18.82,18.63,18.45,18.26,18.08,17.9,17.72,17.54,17.37,17.2,17.02,16.85,16.68,16.52,16.35,16.19,16.03,15.87,15.71,15.55,15.4
30,75.8,73.44,71.27,69.26,67.41,65.71,64.13,62.68,61.34,60.1,58.95,57.89,56.92,56.01,55.18,54.4,53.68,53.02,52.39,51.81,51.26,50.73,50.22,49.72,49.22,48.73,48.24,47.76,47.28,46.81,46.34,45.88,45.42,44.97,44.52,44.07,43.63,43.2,42.76,42.34,41.91,41.49,41.08,40.67,40.26,39.86,39.46,39.07,38.68,38.29,37.91,37.53,37.15,36.78,36.41,36.05,35.69,35.33,34.98,34.63,34.28,33.94,33.6,33.26,32.93,32.6,32.28,31.95,31.63,31.32,31.0,30.69,30.39,30.08,29.78,29.49,29.19,28.9,28.61,28.32,28.04,27.76,27.48,27.21,26.94,26.67,26.4,26.14,25.87,25.62,25.36,25.11,24.86,24.61,24.36,24.12,23.88,23.64,23.4,23.17,22.94,22.71,22.48,22.25,22.03,21.81,21.59,21.38,21.16,20.95,20.74,20.54,20.33,20.13,19.93,19.73,19.53,19.33,19.14,18.95,18.76,18.57,18.39,18.2,18.02
31,82.51,80.69,78.98,77.38,75.88,74.47,73.15,71.9,70.73,69.64,68.6,67.63,66.71,65.84,65.02,64.24,63.51,62.8,62.13,61.49,60.86,60.25,59.65,59.05,58.46,57.88,57.3,56.73,56.16,55.6,55.04,54.49,53.95,53.41,52.87,52.34,51.82,51.3,50.79,50.28,49.78,49.28,48.79,48.3,47.82,47.34,46.87,46.4,45.94,45.48,45.02,44.57,44.13,43.68,43.25,42.82,42.39,41.96,41.54,41.13,40.72,40.31,39.91,39.51,39.11,38.72,38.34,37.95,37.57,37.2,36.82,36.46,36.09,35.73,35.37,35.02,34.67,34.32,33.98,33.64,33.3,32.97,32.64,32.32,31.99,31.67,31.36,31.04,30.73,30.42,30.12,29.82,29.52,29.23,28.93,28.64,28.36,28.07,27.79,27.52,27.24,26.97,26.7,26.43,26.17,25.91,25.65,25.39,25.14,24.89,24.64,24.39,24.15,23.9,23.67,23.43,23.19,22.96,22.73,22.51,22.28,22.06,21.84,21.62,21.4
32,90.19,88.85,87.57,86.34,85.16,84.02,82.93,81.87,80.86,79.88,78.94,78.03,77.15,76.3,75.47,74.67,73.89,73.12,72.38,71.65,70.94,70.23,69.52,68.83,68.14,67.46,66.79,66.12,65.46,64.8,64.16,63.51,62.88,62.25,61.63,61.01,60.4,59.8,59.2,58.61,58.02,57.44,56.87,56.3,55.74,55.18,54.63,54.08,53.54,53.01,52.48,51.95,51.43,50.92,50.41,49.91,49.41,48.91,48.42,47.94,47.46,46.99,46.52,46.05,45.59,45.13,44.68,44.24,43.79,43.36,42.92,42.49,42.07,41.65,41.23,40.82,40.41,40.01,39.61,39.21,38.82,38.43,38.05,37.67,37.29,36.92,36.55,36.18,35.82,35.46,35.11,34.76,34.41,34.07,33.73,33.39,33.05,32.72,32.4,32.07,31.75,31.43,31.12,30.81,30.5,30.2,29.89,29.6,29.3,29.01,28.72,28.43,28.15,27.86,27.59,27.31,27.04,26.77,26.5,26.23,25.97,25.71,25.45,25.2,24.95
33,96.15,95.16,94.18,93.22,92.27,91.33,90.4,89.48,88.58,87.68,86.8,85.92,85.06,84.2,83.36,82.52,81.7,80.88,80.07,79.27,78.48,77.69,76.92,76.15,75.39,74.63,73.89,73.15,72.42,71.69,70.98,70.27,69.57,68.87,68.18,67.5,66.83,66.16,65.5,64.84,64.19,63.55,62.92,62.29,61.66,61.05,60.44,59.83,59.24,58.64,58.06,57.48,56.9,56.33,55.77,55.21,54.66,54.11,53.57,53.04,52.51,51.98,51.46,50.95,50.44,49.93,49.44,48.94,48.45,47.97,47.49,47.01,46.54,46.08,45.62,45.16,44.71,44.26,43.82,43.38,42.95,42.52,42.09,41.67,41.26,40.84,40.44,40.03,39.63,39.23,38.84,38.45,38.07,37.69,37.31,36.94,36.57,36.2,35.84,35.48,35.13,34.78,34.43,34.09,33.75,33.41,33.07,32.74,32.42,32.09,31.77,31.45,31.14,30.83,30.52,30.21,29.91,29.61,29.32,29.02,28.73,28.45,28.16,27.88,27.6
34,101.28,100.47,99.65,98.82,97.98,97.13,96.27,95.41,94.54,93.67,92.8,91.92,91.04,90.16,89.28,88.4,87.52,86.65,85.79,84.93,84.08,83.24,82.41,81.58,80.77,79.96,79.16,78.37,77.59,76.81,76.04,75.28,74.53,73.79,73.05,72.32,71.6,70.88,70.17,69.47,68.78,68.09,67.41,66.73,66.07,65.41,64.75,64.1,63.46,62.83,62.2,61.58,60.96,60.35,59.75,59.15,58.56,57.98,57.4,56.82,56.26,55.69,55.14,54.58,54.04,53.5,52.96,52.43,51.91,51.39,50.88,50.37,49.87,49.37,48.87,48.38,47.9,47.42,46.95,46.48,46.01,45.55,45.1,44.65,44.2,43.76,43.32,42.89,42.46,42.04,41.62,41.2,40.79,40.38,39.98,39.58,39.18,38.79,38.4,38.02,37.64,37.26,36.89,36.52,36.15,35.79,35.43,35.08,34.73,34.38,34.04,33.7,33.36,33.03,32.7,32.37,32.05,31.73,31.41,31.1,30.78,30.48,30.17,29.87,29.57
35,107.99,107.19,106.37,105.53,104.68,103.81,102.92,102.03,101.12,100.2,99.27,98.34,97.4,96.46,95.52,94.57,93.63,92.7,91.77,90.85,89.95,89.05,88.16,87.28,86.4,85.54,84.68,83.84,83.0,82.17,81.35,80.54,79.73,78.93,78.14,77.36,76.59,75.82,75.07,74.32,73.57,72.84,72.11,71.39,70.68,69.97,69.27,68.58,67.89,67.21,66.54,65.88,65.22,64.57,63.92,63.28,62.65,62.02,61.4,60.79,60.18,59.58,58.98,58.39,57.81,57.23,56.66,56.09,55.53,54.98,54.43,53.88,53.35,52.81,52.28,51.76,51.24,50.73,50.22,49.72,49.23,48.73,48.25,47.76,47.29,46.81,46.35,45.88,45.42,44.97,44.52,44.07,43.63,43.2,42.77,42.34,41.91,41.5,41.08,40.67,40.26,39.86,39.46,39.07,38.68,38.29,37.91,37.53,37.15,36.78,36.41,36.05,35.69,35.33,34.98,34.63,34.28,33.94,33.6,33.27,32.93,32.6,32.28,31.96,31.64
36,114.24,113.38,112.51,111.61,110.69,109.76,108.82,107.85,106.88,105.9,104.91,103.91,102.91,101.9,100.9,99.9,98.9,97.91,96.93,95.96,95.0,94.05,93.11,92.18,91.26,90.35,89.45,88.55,87.67,86.79,85.92,85.06,84.21,83.37,82.54,81.71,80.9,80.09,79.29,78.5,77.71,76.93,76.16,75.4,74.65,73.9,73.16,72.43,71.71,70.99,70.28,69.58,68.88,68.2,67.51,66.84,66.17,65.51,64.86,64.21,63.56,62.93,62.3,61.68,61.06,60.45,59.85,59.25,58.66,58.07,57.49,56.91,56.35,55.78,55.22,54.67,54.13,53.58,53.05,52.52,51.99,51.47,50.96,50.45,49.95,49.45,48.95,48.46,47.98,47.5,47.02,46.55,46.09,45.63,45.17,44.72,44.27,43.83,43.39,42.96,42.53,42.1,41.68,41.27,40.85,40.44,40.04,39.64,39.24,38.85,38.46,38.08,37.7,37.32,36.95,36.58,36.21,35.85,35.49,35.14,34.79,34.44,34.09,33.75,33.42
37,118.13,117.22,116.29,115.34,114.37,113.38,112.39,111.37,110.35,109.32,108.28,107.24,106.19,105.14,104.1,103.06,102.03,101.01,100.0,99.0,98.01,97.03,96.06,95.1,94.15,93.21,92.28,91.36,90.44,89.54,88.64,87.76,86.88,86.01,85.15,84.3,83.46,82.62,81.8,80.98,80.17,79.37,78.58,77.79,77.01,76.24,75.48,74.73,73.98,73.24,72.51,71.78,71.07,70.36,69.65,68.96,68.27,67.58,66.91,66.24,65.58,64.92,64.27,63.63,62.99,62.36,61.74,61.12,60.51,59.91,59.31,58.72,58.13,57.55,56.97,56.4,55.84,55.28,54.73,54.18,53.64,53.1,52.57,52.05,51.53,51.01,50.5,50.0,49.5,49.0,48.51,48.03,47.55,47.07,46.6,46.14,45.67,45.22,44.77,44.32,43.87,43.44,43.0,42.57,42.15,41.72,41.31,40.89,40.49,40.08,39.68,39.28,38.89,38.5,38.12,37.74,37.36,36.99,36.62,36.25,35.89,35.53,35.17,34.82,34.47
38,120.7,119.7,118.69,117.67,116.63,115.58,114.53,113.46,112.39,111.31,110.23,109.16,108.08,107.0,105.93,104.87,103.83,102.79,101.76,100.74,99.74,98.74,97.75,96.78,95.81,94.85,93.9,92.96,92.04,91.12,90.2,89.3,88.41,87.53,86.65,85.79,84.93,84.08,83.24,82.41,81.58,80.77,79.96,79.16,78.37,77.59,76.81,76.04,75.28,74.53,73.79,73.05,72.32,71.59,70.88,70.17,69.47,68.77,68.09,67.41,66.73,66.07,65.41,64.75,64.1,63.46,62.83,62.2,61.58,60.96,60.35,59.75,59.15,58.56,57.98,57.4,56.82,56.26,55.69,55.14,54.58,54.04,53.5,52.96,52.43,51.91,51.39,50.88,50.37,49.87,49.37,48.87,48.38,47.9,47.42,46.95,46.48,46.01,45.55,45.1,44.65,44.2,43.76,43.32,42.89,42.46,42.04,41.62,41.2,40.79,40.38,39.98,39.58,39.18,38.79,38.4,38.02,37.64,37.26,36.89,36.52,36.15,35.79,35.44,35.08
39,124.24,123.11,121.98,120.85,119.71,118.57,117.44,116.3,115.17,114.04,112.91,111.79,110.68,109.57,108.48,107.39,106.32,105.26,104.2,103.16,102.13,101.11,100.1,99.1,98.11,97.13,96.16,95.2,94.25,93.3,92.37,91.45,90.53,89.63,88.73,87.85,86.97,86.1,85.24,84.39,83.54,82.71,81.88,81.06,80.25,79.45,78.66,77.87,77.09,76.32,75.56,74.8,74.06,73.31,72.58,71.86,71.14,70.43,69.72,69.03,68.34,67.65,66.98,66.31,65.64,64.99,64.34,63.7,63.06,62.43,61.8,61.19,60.57,59.97,59.37,58.78,58.19,57.61,57.03,56.46,55.9,55.34,54.78,54.24,53.69,53.16,52.63,52.1,51.58,51.06,50.55,50.05,49.55,49.05,48.56,48.08,47.6,47.12,46.65,46.18,45.72,45.26,44.81,44.36,43.92,43.48,43.05,42.62,42.19,41.77,41.35,40.94,40.53,40.12,39.72,39.32,38.93,38.54,38.16,37.77,37.4,37.02,36.65,36.29,35.92
40,130.58,129.32,128.07,126.82,125.58,124.35,123.12,121.9,120.69,119.49,118.3,117.12,115.95,114.79,113.65,112.51,111.39,110.27,109.17,108.08,107.0,105.93,104.87,103.82,102.79,101.76,100.74,99.73,98.74,97.75,96.77,95.81,94.85,93.9,92.96,92.03,91.11,90.2,89.3,88.41,87.52,86.65,85.78,84.93,84.08,83.24,82.4,81.58,80.77,79.96,79.16,78.37,77.58,76.81,76.04,75.28,74.53,73.78,73.05,72.32,71.59,70.88,70.17,69.47,68.77,68.09,67.4,66.73,66.06,65.4,64.75,64.1,63.46,62.83,62.2,61.58,60.96,60.35,59.75,59.15,58.56,57.98,57.4,56.82,56.25,55.69,55.13,54.58,54.04,53.5,52.96,52.43,51.91,51.39,50.88,50.37,49.86,49.37,48.87,48.38,47.9,47.42,46.95,46.48,46.01,45.55,45.1,44.65,44.2,43.76,43.32,42.89,42.46,42.03,41.61,41.2,40.79,40.38,39.98,39.58,39.18,38.79,38.4,38.02,37.64
41,139.65,138.28,136.92,135.57,134.23,132.9,131.58,130.28,128.98,127.69,126.42,125.15,123.9,122.66,121.44,120.23,119.02,117.83,116.66,115.49,114.34,113.19,112.06,110.94,109.83,108.74,107.65,106.57,105.51,104.45,103.41,102.38,101.35,100.34,99.34,98.34,97.36,96.39,95.42,94.47,93.53,92.59,91.67,90.75,89.84,88.95,88.06,87.18,86.3,85.44,84.59,83.74,82.91,82.08,81.26,80.44,79.64,78.84,78.06,77.28,76.5,75.74,74.98,74.23,73.49,72.76,72.03,71.31,70.6,69.89,69.19,68.5,67.81,67.14,66.47,65.8,65.14,64.49,63.85,63.21,62.58,61.95,61.33,60.72,60.11,59.51,58.92,58.33,57.74,57.17,56.6,56.03,55.47,54.92,54.37,53.82,53.28,52.75,52.22,51.7,51.19,50.67,50.17,49.67,49.17,48.68,48.19,47.71,47.23,46.76,46.29,45.83,45.37,44.92,44.47,44.02,43.58,43.15,42.72,42.29,41.87,41.45,41.03,40.62,40.22
42,150.09,148.6,147.13,145.67,144.22,142.79,141.36,139.95,138.55,137.17,135.8,134.44,133.1,131.77,130.45,129.15,127.86,126.58,125.32,124.06,122.82,121.6,120.38,119.18,117.99,116.81,115.64,114.48,113.34,112.21,111.09,109.98,108.88,107.79,106.71,105.65,104.59,103.54,102.51,101.48,100.47,99.47,98.47,97.49,96.51,95.55,94.59,93.65,92.71,91.79,90.87,89.96,89.06,88.17,87.29,86.42,85.55,84.7,83.85,83.01,82.18,81.36,80.55,79.74,78.95,78.16,77.38,76.6,75.84,75.08,74.33,73.59,72.85,72.12,71.4,70.69,69.98,69.28,68.59,67.9,67.22,66.55,65.89,65.23,64.58,63.93,63.29,62.66,62.03,61.41,60.8,60.19,59.59,58.99,58.4,57.82,57.24,56.67,56.1,55.54,54.99,54.44,53.89,53.35,52.82,52.29,51.77,51.25,50.74,50.23,49.73,49.23,48.74,48.25,47.77,47.29,46.82,46.35,45.89,45.43,44.98,44.53,44.08,43.64,43.21
43,159.51,157.88,156.28,154.7,153.14,151.6,150.07,148.57,147.08,145.61,144.16,142.72,141.29,139.88,138.48,137.1,135.73,134.37,133.03,131.7,130.38,129.08,127.79,126.51,125.25,124.0,122.76,121.53,120.32,119.12,117.93,116.75,115.58,114.43,113.28,112.15,111.03,109.92,108.82,107.73,106.66,105.59,104.53,103.49,102.46,101.43,100.42,99.41,98.42,97.44,96.46,95.5,94.54,93.6,92.66,91.74,90.82,89.91,89.01,88.12,87.24,86.37,85.51,84.65,83.81,82.97,82.14,81.32,80.51,79.7,78.91,78.12,77.34,76.56,75.8,75.04,74.29,73.55,72.81,72.08,71.36,70.65,69.94,69.24,68.55,67.87,67.19,66.52,65.85,65.19,64.54,63.9,63.26,62.63,62.0,61.38,60.77,60.16,59.56,58.96,58.37,57.79,57.21,56.64,56.07,55.51,54.96,54.41,53.86,53.33,52.79,52.27,51.74,51.23,50.71,50.21,49.7,49.21,48.72,48.23,47.75,47.27,46.8,46.33,45.87
44,166.83,165.07,163.34,161.65,159.99,158.36,156.76,155.19,153.64,152.1,150.58,149.08,147.59,146.12,144.66,143.21,141.78,140.36,138.96,137.57,136.2,134.84,133.49,132.15,130.83,129.53,128.23,126.95,125.68,124.43,123.18,121.95,120.73,119.53,118.33,117.15,115.98,114.82,113.67,112.54,111.41,110.3,109.2,108.1,107.02,105.95,104.89,103.85,102.81,101.78,100.76,99.76,98.76,97.77,96.8,95.83,94.87,93.92,92.98,92.05,91.13,90.22,89.32,88.43,87.54,86.67,85.8,84.95,84.1,83.26,82.42,81.6,80.78,79.98,79.18,78.39,77.6,76.83,76.06,75.3,74.55,73.8,73.06,72.33,71.61,70.89,70.18,69.48,68.79,68.1,67.42,66.75,66.08,65.42,64.76,64.12,63.48,62.84,62.21,61.59,60.98,60.37,59.76,59.17,58.57,57.99,57.41,56.83,56.27,55.7,55.15,54.6,54.05,53.51,52.98,52.45,51.92,51.4,50.89,50.38,49.88,49.38,48.88,48.4,47.91
45,173.67,171.78,169.94,168.15,166.42,164.72,163.06,161.43,159.82,158.22,156.64,155.08,153.53,151.99,150.47,148.97,147.48,146.01,144.55,143.11,141.68,140.26,138.86,137.47,136.1,134.74,133.39,132.06,130.74,129.43,128.14,126.86,125.59,124.33,123.09,121.86,120.64,119.44,118.24,117.06,115.89,114.73,113.59,112.45,111.33,110.22,109.11,108.02,106.94,105.88,104.82,103.77,102.73,101.71,100.69,99.68,98.69,97.7,96.72,95.76,94.8,93.85,92.91,91.99,91.07,90.16,89.26,88.36,87.48,86.61,85.74,84.88,84.03,83.19,82.36,81.54,80.72,79.92,79.12,78.33,77.54,76.77,76.0,75.24,74.49,73.75,73.01,72.28,71.56,70.84,70.13,69.43,68.74,68.05,67.37,66.7,66.03,65.37,64.72,64.07,63.43,62.8,62.17,61.55,60.93,60.32,59.72,59.12,58.53,57.95,57.37,56.79,56.23,55.66,55.11,54.56,54.01,53.47,52.94,52.41,51.88,51.37,50.85,50.34,49.84
46,182.33,180.32,178.38,176.51,174.7,172.93,171.2,169.49,167.8,166.12,164.46,162.82,161.19,159.58,157.99,156.41,154.85,153.3,151.77,150.25,148.75,147.26,145.79,144.33,142.89,141.46,140.05,138.65,137.27,135.89,134.54,133.19,131.86,130.54,129.24,127.95,126.67,125.4,124.15,122.91,121.68,120.46,119.26,118.07,116.89,115.72,114.56,113.42,112.29,111.16,110.05,108.95,107.86,106.79,105.72,104.66,103.62,102.58,101.55,100.54,99.53,98.54,97.56,96.58,95.61,94.66,93.71,92.78,91.85,90.93,90.02,89.12,88.23,87.35,86.48,85.61,84.76,83.91,83.07,82.24,81.42,80.6,79.8,79.0,78.21,77.43,76.66,75.89,75.13,74.38,73.64,72.9,72.17,71.45,70.74,70.03,69.33,68.64,67.95,67.27,66.6,65.93,65.27,64.62,63.97,63.34,62.7,62.08,61.46,60.84,60.23,59.63,59.03,58.44,57.86,57.28,56.71,56.14,55.58,55.03,54.48,53.93,53.39,52.86,52.33
