age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160
24,124.93,99.96,85.2,94.74,88.91,122.2,103.83,104.3,104.82,99.22,112.63,159.01,135.0,105.2,112.13,90.96,153.36,104.91,158.61,179.4,120.72,113.56,155.5,99.77,100.85,123.75,159.9,108.32,114.07,94.88,82.05,41.88,67.83,51.15,57.75,69.22,57.3,96.27,111.18,79.35,100.74,90.35,71.21,73.79,75.18,76.51,76.2,75.88,75.52,75.13,74.7,74.24,73.74,73.2,72.63,72.02,71.4,70.77,70.12,69.47,68.81,68.14,67.47,66.79,66.1,65.4,64.7,64.0,63.3,62.61,61.92,61.25,60.58,59.91,59.26,58.61,57.97,57.34,56.71,56.09,55.47,54.87,54.27,53.67,53.09,52.51,51.93,51.36,50.8,50.25,49.7,49.15,48.62,48.08,47.55669317164871,47.03908205953285,46.52710467099021,46.020699688092044,45.519806460299144,45.02436499719799,44.534315961315826,44.04960066101403,43.570161043458796,43.0959396876683,42.6268797976356,42.16292519552636,41.70402031495059,41.25011019430761,40.801140470203535,40.35705737094027,39.91780771007551,39.48333888005271,39.05359884590048,38.62853613900049,38.208099850923254,37.792239627331,37.38090566194684,36.97404869058968,36.57161998527399,36.173571348373784,35.77985510685014,35.39042410654161,35.005231706516625,34.62423177348753,34.247378676285294,33.87462728039444,33.50593294254741,33.14125150537779,32.780539292131714,32.42375310143682,32.07085020212821,31.721788328130607,31.376525673396312,31.03502088689823,30.697233067677377,30.3631217599443,30.03264694823381,29.70576905261247,29.38244892393821,29.062647839171575,28.74632749673798,28.43345001194045,28.123977912422284,27.817874133679123,27.515102014619828,27.215625293175716,26.91940810195757,26.626414963959867,26.336610788311884,26.04996086607491,25.766430866085294,25.485986830842702,25.208595172443143,24.934222668556227,24.662836458446268,24.394404039036615,24.128893261016902,23.86627232499258,23.60650977767644,23.349574508121542,23.095435743995147,22.84406304789321,22.595426313695008,22.349495762957382,22.10624194134832,21.86563571511926,21.627648267615857,21.39225109582669,21.159416006969547,20.929115115114875,20.70132083784595,20.47600589295545,20.253143295177896,20.03270635295777,19.814668665252718,19.59900411837158,19.385686882846855,19.174691410341165,18.965992430587413,18.759564948362264
25,120.89,103.58,91.19,105.77,105.74,92.45,82.23,125.74,82.99,111.47,108.0,152.92,98.92,128.81,114.8,125.09,135.45,157.24,152.95,128.99,109.99,156.1,107.66,128.05,115.07,109.69,116.38,146.63,123.17,67.23,119.7,109.19,87.48,60.28,79.75,98.99,103.48,107.61,105.98,125.17,99.08,68.9,40.82,66.93,76.74,80.57,80.25,79.96,79.65,79.3,78.91,78.48,78.0,77.48,76.92,76.32,75.69,75.03,74.36,73.68,72.98,72.28,71.57,70.85,70.12,69.38,68.64,67.9,67.16,66.42,65.7,64.98,64.27,63.56,62.87,62.18,61.5,60.83,60.16,59.51,58.85,58.21,57.57,56.95,56.32,55.71,55.1,54.49,53.9,53.31,52.73,52.15,51.58,51.01,50.45945474436375,49.91485146242879,49.37612602313398,48.84321498757754,48.316055601546715,47.79458578812799,47.27874414039708,46.76846991418778,46.263703020938955,45.76438402061857,45.270454114724295,44.781855139359465,44.298529558383876,43.82042045663852,43.34747153324334,42.879627094967425,42.416832049670695,41.95903189981643,41.50617273605375,41.05820123086941,40.615064632308076,40.1767107577604,39.743087987818136,39.31414526019556,38.88983206371653,38.470098432366406,38.05489493940818,37.644172691562126,37.23788332324824,36.83597899089085,36.438412367284656,36.04513663602165,35.65610548597808,35.27127310586103,34.890594178813735,34.514023877079254,34.141517856721634,33.77303225240407,33.408523672223495,33.0479491926008,32.69126635322627,32.33843315205964,31.989408040383964,31.644149917912962,31.302618127951202,30.96477245260643,30.630573108053625,30.299980739850163,29.97295641830156,29.64946163387717,29.32945829267544,29.012908711938056,28.69977561561253,28.390022129962645,28.083611779226338,27.780508481320368,27.480676543591418,27.184080658613006,26.890685900027773,26.600457718434658,26.313361937320423,26.02936474903516,25.748432710811148,25.470532740824744,25.195632114300754,24.923698459658826,24.654699754701486,24.38860432284328,24.1253808293806,23.864998277801824,23.607426006137224,23.35263368334831,23.100591305756094,22.85126919350798,22.604637987082718,22.360668643833094,22.119332434565955,21.880600940159145,21.64444604821492,21.41083994974953,21.179755135918484,20.951164394777187,20.725040808076546,20.501357748093124,20.28008887449355,20.06120813123274
26,131.96,135.55,115.49,99.81,87.2,116.95,100.86,77.11,123.4,151.39,93.85,148.92,112.52,124.72,133.0,127.53,89.58,138.6,141.89,153.07,130.46,130.7,100.25,108.41,89.64,106.35,117.84,112.91,119.73,117.12,81.44,104.14,66.76,85.57,71.79,105.41,74.82,104.79,96.49,104.63,105.08,79.22,98.87,77.11,82.94,85.33,84.93,84.62,84.34,84.02,83.66,83.25,82.79,82.29,81.73,81.13,80.49,79.82,79.12,78.4,77.67,76.92,76.17,75.4,74.62,73.84,73.05,72.26,71.48,70.7,69.92,69.16,68.4,67.65,66.91,66.18,65.46,64.74,64.03,63.33,62.64,61.96,61.28,60.61,59.95,59.29,58.64,58.0,57.37,56.74,56.12,55.5,54.9,54.3,53.69635307901215,53.09941683215354,52.50911665762352,51.92537878296116,51.348130255825566,50.77729893487875,50.21281348076974,49.65460334721902,49.10259877220205,48.55673076923075,48.016931118731996,47.48313235952189,46.955267780374854,46.4332714116864,45.91707801722861,45.406623085997325,44.90184282414984,44.40267414703237,43.90905467129604,43.420922707100544,42.93821725040455,42.460877975341674,41.98884522668134,41.522060012373394,41.060463996175564,40.60399949036297,40.15260944851859,39.70623745840393,39.264827734908934,38.828325113080275,38.39667504122713,37.96982357410359,37.54771736616696,37.130303664910805,36.717530304272366,36.30934569811302,35.90569883377142,35.50653926568811,35.111817109101246,34.721483033812156,34.3354882580204,33.95378454222723,33.57632418320697,33.20306000804523,32.83394536824354,32.46893413388952,32.10798068789173,31.751039920278778,31.398067222561675,31.04901848215893,30.703850076883604,30.362518869491648,30.024982202290836,29.691197891809654,29.36112422352546,29.034719946651187,28.711944268980094,28.39275685178774,28.077117804790717,27.76498768116134,27.456327472597827,27.15109860444925,26.849262930894675,26.550782730175932,26.255620699883334,25.96373995229384,25.675104009761032,25.38967680015633,25.107422652360917,24.828306291807724,24.552292836073047,24.279347790517107,24.00943704397311,23.742526864484237,23.47858389508797,23.217575149647367,22.959468008728603,22.704230215524404,22.45182987182273,22.20223543402036,21.955415709180695,21.71133985113548,21.46997735662979,21.231298061509932,20.995272136953652,20.761870085742345
27,106.13,97.1,107.17,137.21,92.91,70.41,78.84,105.3,95.16,114.81,123.84,138.19,132.3,164.49,153.37,139.97,135.16,140.71,152.34,119.05,153.71,184.9,151.6,136.21,121.34,98.83,144.37,129.51,115.69,143.32,98.51,100.14,87.48,75.99,96.8,105.9,105.76,81.14,96.73,115.65,108.86,94.68,100.73,59.93,82.83,90.9,90.34,89.94,89.63,89.33,89.0,88.6,88.16,87.66,87.11,86.51,85.86,85.16,84.43,83.68,82.9,82.11,81.3,80.48,79.66,78.82,77.98,77.14,76.3,75.47,74.64,73.82,73.02,72.22,71.43,70.65,69.87,69.11,68.35,67.61,66.87,66.14,65.41,64.7,63.99,63.29,62.6,61.91,61.24,60.57,59.9,59.25,58.6,57.96,57.303350611712,56.65414063714274,56.012285792536765,55.37770274901913,54.75030912177727,54.13002345936536,53.51676523312989,52.91045482675502,52.31101352592637,51.71836350811193,51.132427832458745,50.55313042980407,49.98039609279968,49.41415046614804,48.854320036949154,48.300832125156724,47.75361487414248,47.21259724136734,46.67770898915837,46.148880675590114,45.626043645469295,45.10913002142169,44.5980726950799,44.092805318370985,43.5932622949029,43.09937877144833,42.6110906295252,42.128334477072436,41.651047640220085,41.17916815515271,40.712634760064894,40.25138688720793,39.79536465502662,39.34450886038512,38.89876097088091,38.458063117245814,38.0223580858331,37.59158931118972,37.165700868712726,36.74463746738879,36.3283444426161,35.91676774910747,35.50985395387397,35.10755022928792,34.70980434622456,34.31656466728141,33.92778014007444,33.54340029061016,33.16337521673285,32.787655581646014,32.4161926075072,32.048938069095435,31.68584428755037,31.326864124182375,30.97195097435274,30.62105876142322,30.27414193077416,29.93115544389033,29.592054772513798,29.256795892863064,28.92533527991766,28.597629901767498,28.273637214026255,27.953315154308047,27.636622136766672,27.323517046696715,27.01395923519585,26.70790851388756,26.405325149703703,26.106169859726155,25.810403806086885,25.517988590925857,25.22888625140598,24.943059254784632,24.660470493540917,24.3810832805582,24.10486134436122,23.831768824407078,23.56177026642971,23.294830617837,23.03091522316006,22.769989819554105,22.51202053235027,22.256973870657816,22.004816723016173,21.755516353096258
28,82.57,67.58,109.34,78.26,101.08,127.61,139.97,110.24,91.67,125.3,108.48,112.43,124.31,127.75,133.59,137.49,147.01,134.27,136.76,175.34,157.58,166.9,130.38,144.95,81.89,124.26,97.8,105.29,150.01,139.44,112.92,105.62,115.54,91.11,102.27,125.11,97.79,126.78,106.65,124.07,111.16,101.87,74.0,81.13,93.01,97.24,96.45,95.88,95.46,95.13,94.79,94.41,93.97,93.48,92.92,92.31,91.65,90.94,90.18,89.38,88.56,87.72,86.86,85.99,85.1,84.21,83.31,82.41,81.51,80.62,79.74,78.87,78.01,77.15,76.31,75.48,74.65,73.83,73.03,72.23,71.44,70.66,69.88,69.12,68.36,67.62,66.88,66.15,65.42,64.71,64.0,63.3,62.61,61.92,61.234299126277634,60.55619169067258,59.88559360359904,59.22242170667768,58.56659376242343,57.918028444047515,57.27664532537245,56.64236487085866,56.01510842574159,55.394798206278026,54.78135729010039,54.17470960667793,53.57477992788344,52.98149385866456,52.39477782781827,51.81455907886762,51.24076566103947,50.67332642034216,50.11217099074191,49.55722978543706,49.00843398822882,48.465715544987646,47.9290071552141,47.39824226369318,46.873355052240996,46.354280431542996,45.8409540330824,45.33331220115811,44.831291984991076,44.3348311309179,43.843868074671065,43.35834193374455,42.878192499844,42.40336023142057,41.93378624628735,41.46941231431761,41.010180850223925,40.55603490641723,40.106918165944926,39.662774935507265,39.22355013855102,38.789189308439624,38.359638581699,37.934844691338135,37.51475496024361,37.09931729464736,36.6884801776667,36.282192662915854,35.880404368188394,35.483065469209414,35.09012669345707,34.70153931405248,34.31725514371726,33.93722652879801,33.56140634335695,33.18974798332802,32.82220536073769,32.45873289798975,32.09928552221338,31.743818659673888,31.392288230245224,31.04465064194381,30.70086278552284,30.360882029126465,30.024666213003183,29.692173644277755,29.36336309178102,29.03819378093701,28.716625388706586,28.39861803858717,28.08413229566781,27.773129161738964,27.46557007045653,27.161416882559326,26.860631881139618,26.563177766965968,26.269017653857908,25.978115064111805,25.690433923977412,25.405938559184488,25.124593690518957,24.846364429448087,24.571216273794068,24.299115103455538,24.03002717617647,23.76391912336193
29,123.03,112.07,127.97,98.71,87.03,107.53,118.86,142.35,128.8,156.7,106.66,141.65,100.76,132.12,136.28,130.12,131.31,124.96,155.09,149.74,143.6,164.07,150.48,130.02,85.68,176.74,102.17,181.76,150.13,115.09,138.69,152.99,97.07,113.26,108.67,151.49,91.48,156.4,112.84,153.22,119.79,80.66,116.69,107.54,104.93,104.24,103.14,102.33,101.73,101.29,100.91,100.52,100.08,99.58,99.02,98.39,97.71,96.98,96.19,95.36,94.49,93.59,92.68,91.75,90.8,89.85,88.89,87.93,86.98,86.02,85.08,84.15,83.23,82.32,81.42,80.53,79.65,78.78,77.92,77.07,76.22,75.39,74.57,73.75,72.94,72.15,71.36,70.58,69.81,69.04,68.29,67.54,66.8,66.07,65.3476615606847,64.63322039427558,63.92659016047019,63.22768546291816,62.53642183890116,61.852715749125544,61.17648456762658,60.50764657178315,59.84612093244148,59.19182770414702,58.54468781548298,57.9046230595145,57.27155608433741,56.64541038373019,56.0261102879082,55.41358095437901,54.80774835889758,54.208539286520526,53.615881322758035,53.02970284482258,52.44993301297328,51.87650176195492,51.30933979253056,50.74837856310669,50.19355028145001,49.64478789649471,49.10202509023933,48.56519626973223,48.03423655914468,47.50908179193059,46.98966850307202,46.47593392140935,45.967815962055454,45.465253218892684,44.96818495715196,44.47655110607294,43.99029225164449,43.50934962942446,43.033665117438055,42.5631812291537,42.097841106535846,41.63758851317368,41.18236782748488,40.732124035993834,40.28680272668315,39.846350082418034,39.41071287444249,38.97983845594652,38.55367475570389,38.13217027177919,37.7152740653039,37.302935754320394,36.89510550769326,36.49173403908723,36.09277260101089,35.69817297892559,35.307887485418625,34.92186895444031,34.54007073560387,34.162446688547774,33.78895117735968,33.41953906506128,33.05416570815356,32.692786951221564,32.33535912159824,31.981839024086586,31.6321839357395,31.28635160069672,30.944300225078177,30.605988471933223,30.271375456245043,29.940420739989683,29.613084327249144,29.28932665937783,28.96910861022192,28.652391481390936,28.339136997581054,28.029307301949526,27.722864951539666,27.419772912755896,27.119994556888177,26.823493655685482,26.53023437697757,26.240181280344682,25.953299312834545,25.669553804726238
30,126.61,124.0,121.61,125.98,102.13,120.81,108.87,110.04,107.04,116.53,90.21,132.38,152.04,138.05,137.91,191.04,133.93,109.31,120.68,156.73,142.08,179.6,170.28,143.22,132.16,159.73,125.0,165.01,140.13,135.09,170.58,130.97,126.75,51.76,151.78,87.99,137.37,128.85,115.77,133.98,145.49,84.18,113.5,137.32,117.82,111.73,110.27,109.15,108.3,107.66,107.16,106.72,106.27,105.76,105.18,104.53,103.83,103.07,102.25,101.38,100.47,99.52,98.55,97.56,96.56,95.55,94.53,93.51,92.49,91.48,90.48,89.49,88.51,87.54,86.58,85.64,84.7,83.77,82.86,81.95,81.06,80.17,79.29,78.43,77.57,76.72,75.88,75.05,74.23,73.42,72.62,71.82,71.04,70.26,69.50172781922416,68.75163919523935,68.00964580804197,67.27566029081086,66.5495962196203,65.83136810326386,65.12089137318816,64.41808237353523,63.72285835129243,63.03513744654855,62.354838682855124,61.681881957691814,61.01618803303457,60.357678526025765,59.70627589974485,59.061903454078696,58.42448531669047,57.79394643408595,57.17021256277629,56.553210260536105,55.94286687775598,55.339110548888215,54.741870183984986,54.15107546032773,53.56665681414697,52.988545432431415,52.416673244825525,51.85097291561446,51.291377835795615,50.7378221152356,50.19024057491199,49.64856873923873,49.112742828474396,48.58269975121235,48.058377096952036,47.5397131287503,47.02664677595219,46.51911762700006,46.01706592232038,45.52043254728731,45.029159025262096,44.54318751070775,44.06246078237795,43.58692223657943,43.11651588050715,42.65118632565135,42.19087878127576,41.735539047966235,41.28511351124894,40.8395491352775,40.398793456588216,39.962794577922686,39.531501162117124,39.10486242605761,38.68282813470056,38.26534859515776,37.85237465084524,37.44385767569521,37.039749568430615,36.64000274690137,36.2445701424817,35.85340519452806,35.46646184489676,35.08369453252082,34.70505818804533,34.33050822852068,33.96000055215314,33.593491533112,33.23093801639285,32.87229731273618,32.51752719360096,32.16658588619234,31.819432068543083,31.47602486464808,31.13632383965133,30.800288995084927,30.467880764159375,30.139060007104753,29.813788006562174,29.492026463024956,29.173737490329014,28.858883611191896,28.547427752799994,28.23933324244337,27.934563803197662,27.633083549652646
31,99.28,121.71,95.14,142.6,143.92,105.76,105.3,126.85,127.14,125.47,119.61,133.6,127.52,122.18,156.16,119.23,110.5,137.5,144.09,121.71,154.51,150.92,128.49,150.82,145.18,184.76,187.0,195.3,143.64,127.3,140.76,154.08,116.71,127.16,115.26,145.51,152.49,105.66,154.35,128.13,122.78,93.46,107.48,111.23,117.6,119.49,117.67,116.19,115.02,114.13,113.43,112.86,112.34,111.81,111.21,110.54,109.81,109.02,108.17,107.26,106.31,105.31,104.29,103.25,102.18,101.11,100.03,98.95,97.87,96.8,95.74,94.7,93.66,92.64,91.62,90.62,89.63,88.65,87.68,86.72,85.77,84.84,83.91,82.99,82.08,81.19,80.3,79.42,78.55,77.69,76.84,76.0,75.17,74.35,73.54213777949843,72.74305351955255,71.95265184178027,71.17083840414912,70.39751988971558,69.63260399548682,68.87599942140345,68.12761585944193,67.38736398283552,66.65515543541227,65.93090282104873,65.21451969323859,64.50592054477427,63.805020797540934,63.11173679242123,62.4259857793098,61.7476859072362,61.07675621459529,60.41311661948359,59.756687910140805,59.10739173549515,58.46515059581132,57.829887833440246,57.20152762366917,56.57999496567134,55.96521567355387,55.35711636750296,54.7556244650253,54.16066817228468,53.57217647553271,52.99007913263257,52.41430666467505,51.84479034768549,51.28146220442095,50.724254996256455,50.17310221515944,49.627938075751366,49.0886975074556,48.55531614673062,48.02773032938761,47.505877082991525,46.989694119344726,46.47911982705229,45.97409326416809,45.47455415092079,44.98044286251889,44.49170042203392,44.008268493360966,43.53008937425572,43.057105989447145,42.58926188382502,42.126501215701424,41.66876875014556,41.21600985239091,40.768170481314016,40.325197182984226,39.887037084283364,39.45363788659491,39.02494785956157,38.60091583491083,38.18149120034748,37.766623893512595,37.356264396008086,36.950363727486206,36.54887343980326,36.15174561123688,35.75893284076612,35.37038824241364,34.98606543964944,34.60591855985538,34.22990222884986,33.85797156547192,33.4900821762243,33.12619014997461,32.76625205271415,32.41022492237361,32.058066263695146,31.709734043160182,31.365186683972272,31.024383061094532,30.687282496340984,30.353844753521177,30.024030033637665,29.697798970135583,29.375112624203876,29.055932480127577
32,121.0,122.65,137.44,125.77,108.1,139.13,109.55,125.96,116.58,124.68,131.31,107.62,123.76,157.68,167.96,149.91,162.59,155.13,174.02,169.2,184.75,182.99,173.71,139.55,133.91,156.91,181.93,155.19,132.88,169.88,145.08,138.86,142.82,123.22,147.98,145.27,190.2,141.28,131.88,192.39,160.53,113.13,138.22,161.37,136.08,127.61,125.43,123.57,122.04,120.82,119.86,119.09,118.44,117.83,117.2,116.5,115.74,114.91,114.02,113.07,112.08,111.04,109.96,108.86,107.74,106.61,105.47,104.33,103.2,102.07,100.95,99.85,98.76,97.68,96.61,95.55,94.51,93.47,92.45,91.44,90.44,89.45,88.47,87.51,86.55,85.6,84.67,83.74,82.83,81.92,81.02,80.14,79.26,78.39,77.54186438784161,76.70290512491923,75.87302292830678,75.05211958926344,74.24009796161164,73.43686195024067,72.64231649973475,71.85636758312414,71.07892219075786,70.309888319297,69.54917496082685,68.79669209208707,68.05235066381822,67.3160625902237,66.58774073854552,65.86729891875306,65.15465187334324,64.44971526725108,63.752405677869476,63.06264058517691,62.38033836197199,61.70541826421362,61.03780042146571,60.37740582744528,59.724156330672784,59.07797462522364,58.438784241579775,57.80650953758023,57.181075689469566,56.56240868304319,55.9504353048885,55.34508313372074,54.74628053181266,54.153956636516774,53.568041351879565,52.988465340346174,52.41516001455502,51.848057529221116,51.28709077310721,50.73219336108179,50.18329962626308,49.640344612247915,49.103264065424824,48.571994427370164,48.046472827326646,47.5266370747631,47.01242565201487,46.503777707003735,46.00063304603669,45.5029321266825,45.01061605072555,44.52362655719566,44.041906015473515,43.56539741847063,43.09404437588309,42.627791107518235,42.1665824366937,41.710363783707706,41.25908115938006,40.81268115866308,40.371110954321615,39.93431829068138,39.50225147744506,39.0748593835752,38.652091431243385,38.23389758984474,37.820228370077366,37.41103481808571,37.00626850966734,36.60588154454239,36.20982654068504,35.818056628716256,35.43052544635728,35.04718713294307,34.66799632399514,34.292908145853076,33.92187821036418,33.55486260963054,33.19181791081297,32.83270115099109,32.477469832079116,32.126081915796604,31.778495818693596,31.43467040722963,31.094564992905948,30.758139327450444
33,118.21,124.61,92.03,141.03,126.46,164.81,116.85,145.7,137.89,125.37,119.94,105.57,115.55,118.94,125.66,153.69,171.04,146.03,168.87,144.62,130.18,180.0,174.43,164.68,179.75,185.73,206.15,196.59,160.81,141.99,165.36,180.04,151.35,119.24,126.08,153.97,118.21,148.89,182.12,164.74,164.01,156.14,126.9,138.49,136.78,136.28,133.74,131.5,129.59,128.0,126.72,125.68,124.82,124.07,123.35,122.6,121.8,120.93,119.99,119.0,117.96,116.87,115.74,114.59,113.41,112.22,111.02,109.82,108.62,107.43,106.26,105.1,103.95,102.81,101.69,100.58,99.48,98.39,97.31,96.25,95.2,94.15,93.13,92.11,91.1,90.1,89.12,88.14,87.18,86.23,85.28,84.35,83.43,82.52,81.64836179368382,80.7859304846375,79.93260882269844,79.08830058493317,78.25291056478719,77.4263445613491,76.60850936872824,75.7993127655446,74.99866350452959,74.20647130223682,73.42264682886146,72.64710169816715,71.87974845751931,71.1205005780238,70.36927244476958,69.62597934717465,68.89053746943377,68.16286388106712,67.44287652756897,66.73049422115484,66.02563663160662,65.32822427721426,64.63817851581324,63.955421535916635,63.27987634794085,62.61146677552412,61.95011744693659,61.29575378658123,60.64830200658445,60.007689098475616,59.373842824954366,58.74669171174493,58.12616503953656,57.51219283600893,56.904705867941935,56.303635633408696,55.70891435405115,55.12047496743716,54.53825111949833,53.962177157047755,53.39218812037683,52.828219735930126,52.27020840905782,51.71809121684449,51.17180590101382,50.63129086090816,50.09648514654225,49.56732845173036,49.043761107285974,48.525724074293315,48.013158937449994,47.5060078984799,47.004213769615696,46.50771996715024,46.016470505055935,45.53040998867168,45.049483608456384,44.57363713380849,44.10281690695074,43.63696983687966,43.176043393378805,42.7199856010953,42.26874503367902,41.82227080798353,41.380512578328414,40.94342053082213,40.51094537774488,40.08303835199075,39.65965120156866,39.24073618416123,38.82624606174135,38.41613409524538,38.01035403930281,37.60886013702141,37.21160711482765,36.81855017736145,36.42964500242498,36.04484773598474,35.664114987226455,35.287403823662224,34.914671766289324,34.54587678480015,34.18097729284277,33.819932143331535,33.462700623807194,33.109242451846086
34,171.58,129.53,136.71,138.61,118.07,142.71,148.7,194.86,155.14,129.67,120.17,109.4,139.97,128.59,157.92,144.17,136.74,159.47,156.79,148.95,191.27,171.07,171.59,179.72,138.22,181.39,189.3,210.24,165.73,178.92,163.78,189.6,149.49,109.06,160.4,179.79,172.12,184.95,160.35,191.58,200.36,116.8,152.25,160.76,149.95,145.75,142.84,140.23,137.92,135.94,134.27,132.9,131.77,130.8,129.93,129.1,128.23,127.31,126.32,125.27,124.17,123.03,121.84,120.63,119.39,118.13,116.87,115.6,114.35,113.1,111.86,110.64,109.43,108.23,107.05,105.88,104.72,103.57,102.44,101.32,100.21,99.12,98.03,96.96,95.9,94.85,93.82,92.79,91.78,90.77,89.78,88.8,87.83,86.87,85.92373833816755,84.98778416030717,84.0620251885679,83.1463503681243,82.2406498538542,81.34481499716156,80.45873833294299,79.58231356669603,78.71543556176806,77.85800032674396,77.00990500297122,76.17104785222102,75.34132824448346,74.52064664589604,73.70890460680343,72.9060047499474,72.11185075878532,71.32634736593597,70.54940034175124,69.7809164830121,69.02080360174807,68.26897051417812,67.52532702977226,66.78978394043219,66.06225300978981,65.34264696262233,64.63087947438262,63.92686516084374,63.23051956785607,62.54175916121616,61.860501316645916,61.18666430988089,60.52016730686659,59.86093035406155,59.20887436884605,58.563921130035254,57.92599326849581,57.295014257864494,56.67090840536811,56.053600842743286,55.443017517255235,54.83908518281431,54.24173139118933,53.65088448331669,53.066473580704006,52.4884285769275,51.916680129221994,51.35115965016246,50.79179929943624,50.23853197570487,49.69129130855449,49.150011650534076,48.61462806928026,48.08507633972801,47.56129293640614,47.043215025816714,46.53078045889751,46.02392776356659,45.522596137347996,45.026725440077875,44.536256186690046,44.05112954008002,43.57128730404694,43.096671916312324,42.62722644161475,42.16289456487997,41.70362058446521,41.24934940547723,40.800026533163035,40.35559806637267,39.91601069109319,39.481211674053064,39.051148856396246,38.625770647425135,38.205026018411765,37.78886449647629,37.37723615853227,36.970091625297826,36.56738205537204,36.169059139375975,35.775075094157344,35.385382657058486,34.99993508024664,34.61868612510605,34.241590056691194,33.868601638240285
35,136.82,165.01,175.74,117.62,170.93,124.63,150.01,162.13,150.91,152.18,175.11,125.88,147.53,132.01,126.68,184.38,139.72,157.55,169.9,192.99,175.33,171.5,226.48,192.53,176.09,207.31,199.57,181.13,230.29,164.66,250.68,174.31,186.52,174.32,174.89,160.15,173.76,148.12,220.81,196.1,161.9,131.38,175.75,147.17,154.62,156.36,153.06,150.04,147.33,144.94,142.86,141.1,139.62,138.37,137.28,136.29,135.31,134.32,133.26,132.15,130.98,129.77,128.52,127.24,125.93,124.6,123.27,121.94,120.61,119.29,117.99,116.7,115.42,114.16,112.91,111.68,110.46,109.25,108.05,106.87,105.7,104.55,103.4,102.27,101.16,100.05,98.96,97.87,96.8,95.74,94.7,93.66,92.64,91.63,90.62065883487199,89.62243596710972,88.63520892421273,87.6588565827642,86.69325915357031,85.7382981669632,84.79385645826589,83.85981815341724,82.9360686547553,82.02249462695735,81.11898398313461,80.22542587108029,79.34171065966912,78.46772992540654,77.6033764391263,76.74854415283431,75.90312818669767,75.06702481617687,74.24013145929973,73.42234666407562,72.61357009604822,71.81370252598548,71.02264581770507,70.24030291603404,69.46657783490109,68.70137564555988,67.94460246494232,67.19616544413994,66.45597275701212,65.72393358892003,64.9999581255845,64.28395754206655,63.575843991869576,62.8755305961613,62.18293143311458,61.49796152736565,60.82053683958841,60.150574256183624,59.48799157908164,58.83270751565748,58.18464166875704,57.54371452683301,56.909847454189695,56.28296268133508,55.66298329543925,55.049833230897946,54.44343726000003,53.84372098369771,53.25061082247854,52.66403400733788,52.08391857085085,51.51019333834255,50.9427879191557,50.38163269801428,49.826658826482415,49.27779821451737,48.73498352211549,48.198148151050276,47.66722623670133,47.142152639973496,46.622862939304795,46.1092934227626,45.60138108022675,45.09906359565879,44.60227933945641,44.110967360892055,43.625067380634874,43.144519783354966,42.66926561040921,42.19924655260755,41.734404943059005,41.274683750096536,40.82002657027975,40.37037762147475,39.9256817360102,39.485884353908766,39.05093151619313,38.620769858265724,38.19534660336141,37.77460955607226,37.358507095943686,36.94698817114108,36.540002292186266,36.13749952576288,35.73943048859005,35.345746341363544
