age,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160
24,82.65,80.65,71.51,79.51,70.81,75.56,80.22,78.81,92.75,88.41,88.64,87.46,81.35,85.8,86.85,83.9,87.85,97.7,83.61,86.27,95.84,80.73,74.41,73.97,66.46,66.09,69.28,68.11,62.01,58.86,46.33,47.23,52.34,54.95,56.29,55.19,48.19,55.32,55.18,50.94,53.65,47.51,53.42,50.84,51.02,52.31,52.23,52.12,51.93,51.62,51.18,50.65,50.07,49.47,48.85,48.2,47.54,46.89,46.26,45.66,45.1,44.58,44.08,43.6,43.13,42.67,42.21,41.75,41.29,40.84,40.39,39.95,39.51,39.08,38.65,38.23,37.81,37.4,36.99,36.59,36.19,35.79,35.4,35.01,34.63,34.25,33.87,33.5,33.14,32.78,32.42,32.06,31.71,31.36,31.018675080343254,30.681065170277666,30.347129835321404,30.016829081084992,29.690123348481308,29.36697350898771,29.047340859959743,28.731187119995845,28.418474424352492,28.109165320409275,27.80322276318329,27.500610110892403,27.201291120566772,26.905229943708125,26.612391121996314,26.322739583042573,26.03624063618902,25.752859968353853,25.472563639921777,25.19531808067919,24.92109008579354,24.649846811836525,24.38155577285052,24.11618483645783,23.85370222001232,23.594076486792883,23.337276542238364,23.08327163022348,22.832031329375237,22.58352554942947,22.337724527627014,22.09459882514912,21.854119323591654,21.616257221477692,21.380984030808037,21.14827157364931,20.91809197875917,20.69041767824825,20.465221404278463,20.242476185797184,20.02215534530704,19.804232495670824,19.58868153695117,19.37547665328467,19.16459230978998,18.95600324950958,18.749684490384837,18.545611322263987,18.343759303942655,18.144104260236634,17.946622279086476,17.751289708693644,17.558083154687797,17.366979477324904,17.177955788715906,16.990989450085465,16.806058069060626,16.623139496988916,16.44221182628571,16.263253387810384,16.08624274827111,15.911158707657826,15.737980296703205,15.566686774371199,15.397257625372985,15.229672557709891,15.06391150024309,14.89995460028975,14.737782221245329,14.57737494023177,14.418713545771283,14.261779035485443,14.106552613819328,13.953015689790453,13.801149874762169,13.650936980241317,13.502359015699856,13.355398186420192,13.210036891363952,13.06625772106397,12.924043455539211,12.783377062232379,12.644241693969995,12.506620686944652,12.370497558719245,12.235856006252925
25,73.49,80.22,80.4,75.28,71.73,74.07,78.84,78.72,88.54,89.27,88.7,76.13,84.69,83.36,85.39,92.52,102.75,91.96,88.56,87.66,88.24,87.61,82.58,78.23,78.66,74.57,69.24,61.98,66.61,58.83,58.28,51.93,58.12,47.3,64.89,59.51,56.55,53.7,58.64,58.01,54.55,54.45,48.74,55.13,52.99,53.61,53.54,53.47,53.35,53.15,52.84,52.4,51.88,51.3,50.71,50.09,49.46,48.81,48.17,47.55,46.96,46.4,45.87,45.36,44.87,44.39,43.91,43.43,42.96,42.49,42.02,41.56,41.11,40.66,40.21,39.77,39.34,38.91,38.48,38.06,37.64,37.23,36.83,36.42,36.02,35.63,35.24,34.86,34.47,34.1,33.72,33.36,32.99,32.63,32.27782803976846,31.92945703232801,31.584845954417997,31.24395422553725,30.906741703165448,30.573168678036005,30.243195869460045,29.916784420700797,29.593895894397928,29.27449226804125,28.958535929493312,28.645989672560273,28.336816692610586,28.030980582241035,27.728445326989423,27.429175301093654,27.13313526329651,26.840290352695753,26.550606084638975,26.264048346662793,25.98058339447584,25.700177847985138,25.422798687365336,25.148413249170385,24.87698922248717,24.60849464513068,24.342897899880203,24.08016771075617,23.820273139337193,23.56318358111681,23.308868761899596,23.057298734236163,22.80844387389659,22.562274876381995,22.318762753473678,22.077878829819568,21.839594739557477,21.60388242297481,21.37071412320433,21.14006238295558,20.91190004128158,20.68620023038044,20.46293637243146,20.2420821764654,20.023611635268534,19.80749902232009,19.593718888762787,19.38224606040602,19.173055634761422,18.966122978110413,18.761423722603407,18.558933763390296,18.358629255781945,18.16048661244229,17.96448250061077,17.77059383935471,17.578797796851365,17.389071787699322,17.201393470258896,17.015740744021233,16.83209174700579,16.65042485318599,16.47071866994252,16.29295203554424,16.117104016656217,15.943153905874683,15.771081219288563,15.600865694067364,15.432487286075066,15.265926167509775,15.101162724568864,14.938177555139292,14.77695146651287,14.617465473126162,14.459700794324823,14.303638852152007,14.149261269160698,13.996549866249618,13.845486660522505,13.696053863170501,13.548233877377381,13.402009296247398,13.257362900755494,13.114277657719638,12.972736717795032,12.83272341348999
26,79.28,90.03,83.08,80.23,73.83,80.94,83.67,78.31,79.43,94.14,93.23,83.31,82.76,94.85,89.37,79.03,88.79,99.03,93.39,83.78,83.61,87.48,76.86,81.92,72.78,67.46,71.91,76.22,74.81,59.37,54.87,54.02,58.73,68.81,52.0,61.91,54.0,57.95,59.79,61.52,62.58,65.14,59.07,56.29,54.3,54.94,54.87,54.8,54.71,54.57,54.36,54.03,53.59,53.06,52.49,51.89,51.28,50.66,50.02,49.38,48.77,48.18,47.62,47.08,46.57,46.06,45.56,45.07,44.57,44.09,43.6,43.13,42.66,42.19,41.73,41.27,40.82,40.37,39.93,39.49,39.06,38.64,38.21,37.8,37.38,36.97,36.57,36.17,35.77,35.38,34.99,34.61,34.23,33.86,33.48358223306356,33.11134905960808,32.743253959984024,32.37925093169549,32.01929448365108,31.66333963047872,31.311341886903563,30.96325726218851,30.61904225463649,30.278653846153833,29.94204949687413,29.60918713984183,29.28002517575493,28.954522467766143,28.63263833634182,28.314332554178076,27.999565341173366,27.68829735945702,27.380489708473,27.076103920118317,26.775101953935508,26.477446192358546,26.18309943601161,25.892024899060093,25.604186204613345,25.31954738017846,25.038072853164632,24.759727446437516,24.48447637392296,24.212285236259635,23.94312001650001,23.676947075859072,23.41373314951037,23.15344534242873,22.896051125279232,22.64151833035188,22.38981514754144,22.140910120372,21.89477214206571,21.651370451655243,21.410674630139425,21.17265459668166,20.93728060485061,20.704523238902603,20.474353410105458,20.246742353103116,20.0216616223207,19.799083088409567,19.57897893473183,19.361321653884005,19.14608404425928,18.933239206648018,18.722760540876017,18.5146217424802,18.30879679942122,18.105259988832582,17.903985873806004,17.704949300212395,17.508125393558263,17.313489555877034,17.121017462654926,16.930685059791006,16.742468560591046,16.55634444279479,16.372289445636273,16.19028056693682,16.01029506023036,15.832310431920689,15.656304438470363,15.482255083620803,15.31014061564334,15.139939524620797,14.971630539759293,14.80519262672995,14.640604985040122,14.477847045433883,14.316898467321373,14.157739136236765,14.000349161324452,13.844708872853213,13.690798819757982,13.538599767208975,13.388092694207822,13.23925879121043,13.092079457776256,12.946536300243753
27,87.08,75.46,85.32,84.5,75.77,84.48,81.89,80.68,82.87,91.93,83.55,88.18,91.98,84.68,97.87,84.6,81.95,97.91,95.64,102.06,91.95,87.84,70.85,79.02,74.85,81.39,69.21,71.78,66.23,62.9,53.77,53.12,62.74,63.64,58.38,59.05,56.73,61.47,63.19,60.09,63.63,58.22,57.95,53.22,54.92,56.79,56.67,56.58,56.49,56.38,56.22,55.98,55.64,55.18,54.64,54.06,53.46,52.84,52.21,51.58,50.94,50.32,49.73,49.17,48.62,48.09,47.56,47.04,46.53,46.02,45.52,45.02,44.53,44.04,43.56,43.08,42.61,42.15,41.69,41.23,40.78,40.33,39.89,39.46,39.02,38.6,38.17,37.76,37.34,36.94,36.53,36.13,35.74,35.35,34.94950731752966,34.55355195864382,34.16208251839501,33.77504817422061,33.392398679344836,33.014084356255445,32.64005609025434,32.27026532308126,31.904664046609682,31.54320479661416,31.18584064660829,30.832525201752482,30.483212592830725,30.137857470295604,29.796414998380822,29.458840849280367,29.12509119739366,28.795122713635877,28.468892559812776,28.146358383059187,27.827478310340574,27.512210943016854,27.20051535146781,26.892351069779405,26.587678090490297,26.286456859397834,25.98864827042298,25.69421366053331,25.403114804723604,25.115313911053285,24.83077361574006,24.549456978309184,24.271327476797637,23.996349003012664,23.724485857844034,23.45570274662939,23.18996477457212,22.927237442211123,22.66748664094194,22.410678648588576,22.15678012502552,21.905758107849366,21.657580008099465,21.412213606027052,21.169627046912325,20.929788836928882,20.692667839055066,20.45823326903156,20.226454691364843,19.99730201537589,19.770745491293642,19.546755706392748,19.325303581175046,19.106360365594323,18.889897635323834,18.675887288066097,18.46430153990453,18.255112921696398,18.048294275506603,17.843818751081944,17.64165980236524,17.44179118404902,17.24418694816819,17.04882144073136,16.855669298390303,16.664705445147153,16.47590508909892,16.289243719218863,16.10469710217436,15.922241279180806,15.741852562891156,15.563507534320722,15.38718303980679,15.212856188002705,15.040504346905994,14.87010514092016,14.701636447949776,14.53507639652847,14.370403362979474,14.207595968608315,14.046633076927332,13.887493790911623,13.730157450286095,13.574603628843233,13.420812131791264,13.268762993132379
28,85.75,82.95,85.67,96.03,87.43,82.3,77.5,88.49,85.81,92.76,83.72,91.68,85.83,91.1,97.17,99.09,85.88,97.66,97.25,93.48,85.88,93.86,85.75,83.52,63.54,71.48,83.21,77.6,76.6,61.23,66.22,59.91,53.55,63.99,63.96,67.6,62.33,66.7,68.29,62.77,65.43,65.18,66.27,60.99,58.69,59.1,58.85,58.71,58.6,58.48,58.34,58.15,57.88,57.51,57.03,56.47,55.88,55.27,54.64,54.0,53.36,52.72,52.1,51.5,50.92,50.36,49.81,49.26,48.73,48.19,47.67,47.14,46.63,46.12,45.61,45.12,44.62,44.13,43.65,43.17,42.7,42.23,41.77,41.32,40.86,40.42,39.97,39.54,39.11,38.68,38.25,37.84,37.42,37.01,36.600151981000245,36.194842610978554,35.794021629024556,35.397639330816226,35.00564656245625,34.617994714376586,34.234635715310624,33.85552202633202,33.48060663495956,33.10984304932735,32.7431852924195,32.3805878963687,32.02200589681792,31.667394827344562,31.316710713946286,30.96991006958802,30.62694988880928,30.287787642391198,29.952381272082654,29.62068918538478,29.292670250393225,28.968283790697555,28.64748958033711,28.33024783881273,28.016519226153733,27.706264838039505,27.399446200975117,27.09602526752037,26.7959644115717,26.499226423696243,26.2057745065177,25.915572270153188,25.628583727700683,25.34477329077641,25.064105765101655,24.78654634613848,24.5120606147737,24.24061453305074,23.97217443994867,23.70670704720807,23.444179435203054,23.18455904885902,22.927813693615633,22.6739115314345,22.42282107685103,22.17451119307007,21.92895108810472,21.68611031095794,21.445958747846454,21.208466618466414,20.973604472300487,20.7413431849658,20.511653954602323,20.28450829830126,20.059878048573005,19.837735349854164,19.618052655053322,19.40080272213502,19.185958610741555,18.973493678852236,18.76338157947958,18.555596257402136,18.350111945933467,18.14690316372691,17.94594471161576,17.747211669488365,17.550679393197925,17.35632351150644,17.16411992306251,16.97404479341265,16.786074552045633,16.60018588946962,16.416355754321643,16.234561350509054,16.054780134382707,15.876989811941382,15.701168336067202,15.527293903791632,15.355344953591795,15.185300162716695,15.017138444543065,14.85083894596049,14.686381044785504,14.523744347204286,14.36290868524372,14.20385411427043
29,95.94,85.02,79.97,80.95,79.72,80.94,71.03,83.77,87.44,98.27,90.43,90.07,99.73,84.75,101.52,97.2,100.03,99.6,101.17,101.14,102.24,93.43,91.37,86.47,81.02,83.08,75.58,76.62,74.54,74.14,65.93,63.78,64.47,67.04,58.76,68.0,62.4,71.09,72.57,61.27,74.85,70.89,71.45,62.26,61.22,61.92,61.42,61.15,60.98,60.84,60.69,60.51,60.28,59.98,59.57,59.06,58.48,57.87,57.24,56.6,55.95,55.3,54.65,54.02,53.41,52.82,52.23,51.66,51.1,50.54,49.99,49.44,48.9,48.36,47.84,47.31,46.8,46.28,45.78,45.28,44.78,44.29,43.81,43.33,42.85,42.39,41.92,41.46,41.01,40.56,40.12,39.68,39.24,38.82,38.395583801812926,37.975807714632644,37.56062100846758,37.14997350795343,36.74381558628944,36.34209815924102,35.94477267920787,35.55179112935708,35.16310601782017,34.7786703719538,34.398437732663076,34.02236214878694,33.65039817154501,33.28250084904504,32.918625720850564,32.55872881260774,32.202766630731105,31.850696157147375,31.50247484409667,31.15806060899066,30.817411829326822,30.480487337658396,30.14724641661929,29.817648794003357,29.49165463789753,29.169224551868094,28.850319570199655,28.534901153186098,28.222931182473083,27.914371956451426,27.60918618570086,27.307336988483595,27.008787886287163,26.713502799415988,26.42144604263114,26.132582320837773,25.846876724819726,25.5642947270207,25.284802177371656,25.008365299163717,24.734950684966275,24.464525292589716,24.197056441092226,23.932511806830345,23.670859419552595,23.41206765853592,23.1561052487643,22.90294125714915,22.652545088791054,22.404886483282404,22.159935511050364,21.91766256973994,21.678038380636487,21.441033985127383,21.206620741202407,20.974770319992302,20.74545470234526,20.51864617544079,20.294317329440627,20.07244105417625,19.8529905358726,19.63593925390766,19.421260977607407,19.208929763075847,18.99891995005969,18.791206158847306,18.585763287201566,18.38256650732627,18.181591262865673,17.98281326593685,17.786208494194533,17.59175318792795,17.399423847189524,17.20919722895486,17.021050344313835,16.83496045569239,16.650905074104685,16.46886195643531,16.288809102751173,16.110724753642863,15.934587387594963,15.760375718385205,15.588068692512024,15.41764548665023,15.249085505134511,15.08236837747045
30,90.45,92.41,85.59,78.21,86.27,86.93,94.05,90.3,88.69,91.31,93.6,95.67,92.33,94.24,96.76,102.3,90.95,107.32,100.51,99.02,91.65,104.47,95.7,83.39,92.28,85.01,85.94,84.66,87.21,77.49,71.48,69.48,65.28,77.59,61.7,73.47,64.21,73.77,78.93,72.08,72.03,77.07,70.84,64.94,64.46,65.29,64.48,63.96,63.66,63.46,63.28,63.09,62.87,62.59,62.24,61.79,61.25,60.65,60.01,59.36,58.71,58.04,57.38,56.72,56.07,55.45,54.83,54.23,53.64,53.05,52.47,51.9,51.33,50.77,50.21,49.66,49.12,48.58,48.05,47.53,47.01,46.49,45.98,45.48,44.98,44.49,44.01,43.52,43.05,42.58,42.11,41.65,41.2,40.75,40.31021076904902,39.87516790785658,39.44482019182621,39.019116949196444,38.598008055074395,38.18144392553376,37.7693755117765,37.36175429435753,36.95853227747177,36.55966198330278,36.165096446432486,35.77478920831115,35.388694311787056,35.00676629569527,34.62896018950474,34.25523150802315,33.88553624615907,33.519830873740425,33.15807233038904,32.800218020450416,32.44622580797831,32.09605401177334,31.74966140047521,31.40700718770787,31.068051027277093,30.73275300841987,30.401073651105037,30.072973901384703,29.748415126795773,29.42735911181114,29.10976805333993,28.795604556276373,28.48483162909666,28.17741267950332,27.873311510116643,27.57249231421256,27.27491967150657,26.980558543983094,26.689374271769932,26.401332569057182,26.116399520060206,25.8345415750262,25.55572554628382,25.279918604335492,25.007088273991833,24.737202430547857,24.470229296000387,24.206137435306346,23.944895752681386,23.686473487938486,23.430840212866062,23.177965827645167,22.927820557305335,22.680374948218724,22.435599864632046,22.193466485235962,21.953946299771466,21.717011105672924,21.48263300474733,21.25078439988942,21.02143799183218,20.794566775932513,20.5701440389915,20.348143356109073,20.128538587572546,19.91130387577879,19.696413642189587,19.483842584319866,19.273565672758448,19.065558148220884,18.8597955186342,18.656253556253027,18.454908294806867,18.255736026678182,18.058713300110895,17.863816916449057,17.671023927405273,17.48031163235865,17.291657575681874,17.105039544097167,16.920435564060735,16.73782389917549,16.55718304763165,16.378491739675024,16.201728935102544,16.02687382078487
31,94.75,89.63,90.14,84.59,83.82,86.43,99.42,88.26,93.84,97.9,97.75,101.67,108.55,108.14,107.69,113.11,104.29,101.4,98.61,99.59,106.36,101.13,103.76,96.6,85.74,92.16,90.83,87.32,74.79,79.65,73.24,73.61,76.94,72.66,64.56,76.63,71.29,85.69,77.09,72.97,82.46,86.26,84.65,70.13,69.06,69.46,68.31,67.47,66.93,66.59,66.35,66.12,65.88,65.6,65.27,64.87,64.37,63.8,63.16,62.5,61.82,61.14,60.46,59.77,59.09,58.43,57.79,57.15,56.52,55.91,55.29,54.69,54.09,53.5,52.92,52.34,51.76,51.2,50.64,50.08,49.54,48.99,48.46,47.93,47.4,46.89,46.37,45.87,45.36,44.87,44.38,43.89,43.41,42.94,42.4734283288724,42.01192626939592,41.555438736866776,41.10391124511316,40.65728989999176,40.215521392955004,39.77855299468815,39.34633254881555,38.91880846567529,38.495929716161434,38.077645825633255,37.66390686789058,37.25466345921462,36.84986675247354,36.449468431292104,36.05342070428464,35.661676299350674,35.274188458032576,34.890910929934435,34.511797967201694,34.13680431906069,33.76588522641746,33.39899641651546,33.03609409765103,32.67713495394657,32.32207614018027,31.97087527667219,31.623490444225773,31.27988017912447,30.940003468182574,30.603819743849936,30.271288879369827,29.94237118398944,29.6170273982224,29.295218689162773,28.976906645849986,28.66205327468411,28.350620994890967,28.042572634036485,27.737871423589834,27.436480994534715,27.138365373028414,26.84348897610794,26.551816607442873,26.263313453134348,25.977945077559667,25.695677419262093,25.41647678688527,25.14030985515186,24.867143660885816,24.59694559907796,24.329683418994204,24.065325220326166,23.803839449383535,23.54519489532783,23.289360686447115,23.03630628647112,22.786001490926505,22.53841642353159,22.29352153263041,22.051287587665378,21.81168567568838,21.574687197909718,21.34026386628457,21.108387700136543,20.879031022817912,20.652166458406153,20.427766928436338,20.20580564866909,19.98625612589361,19.769092154765474,19.554287814678737,19.341817466672108,19.131655750368658,18.923777580948833,18.718158146156327,18.51477290333651,18.31359757650704,18.114608153460246,17.917780882897098,17.723092271592222,17.53051908158977,17.340038327429742,17.151627273404465,16.965263430844846,16.780924555436158
32,92.22,98.12,100.48,96.14,95.58,102.44,96.97,103.07,92.77,106.03,104.33,99.83,91.49,102.56,105.82,108.93,99.03,116.0,109.4,112.94,102.57,107.05,106.52,109.29,95.14,105.54,103.29,86.22,88.82,89.86,71.89,67.83,79.17,74.3,89.72,87.77,76.54,71.07,80.51,82.29,89.33,86.42,81.9,77.43,74.63,74.53,73.05,71.87,71.0,70.42,70.04,69.74,69.46,69.15,68.81,68.42,67.96,67.42,66.79,66.12,65.42,64.71,64.0,63.29,62.58,61.88,61.2,60.52,59.86,59.21,58.56,57.92,57.28,56.66,56.04,55.42,54.82,54.22,53.63,53.04,52.46,51.89,51.32,50.76,50.2,49.65,49.11,48.57,48.04,47.52,47.0,46.48,45.97,45.47,44.97804023109016,44.49140318956598,44.01003128651753,43.53386755611441,43.062855648864414,42.59693982494506,42.13606494760734,41.68017647665078,41.22922046196913,40.7831435371659,40.341892913238894,39.90541637233319,39.47366226156161,39.04657948689209,38.624117507101225,38.20622632779311,37.79285649548306,37.383959091745204,36.97948572742346,36.579388536905135,36.183620172456514,35.79213379861963,35.404883086669805,35.02182220913301,34.64290583436269,34.26808912117513,33.89732771354296,33.530577735346,33.16779578517899,32.80893893121538,32.453964706126804,32.10283110205743,31.75549656565278,31.41191999314221,31.072060725474724,30.73587854350734,30.403333663245522,30.074386731135146,29.74899881940534,29.427131421461784,29.10874644732979,28.793806219146738,28.482273466703234,28.174111323032548,27.869283320047742,27.567753384226023,27.26948583233979,26.97444536723383,26.682597073648274,26.39390641408666,26.1083392247288,25.825861711387763,25.54644044551066,25.270042360222728,24.99663474641413,24.726185248869168,24.458661862437335,24.19403292824581,23.93226712995294,23.67333349004223,23.417201366156444,23.16384044747139,22.9132207511089,22.665312618588654,22.420086712318362,22.177514012121957,21.937565811805307,21.70021371575912,21.465429635598596,21.233185786839428,21.003454685609757,20.776209145397733,20.551422273834234,20.329067469510417,20.109118418829684,19.891549092893726,19.676333744422237,19.463446904705965,19.25286338059275,19.04455825150612,18.838506866496203,18.63468484132251,18.433068055568285,18.233632649786085,18.036355022674236,17.841211828283857
33,95.73,94.83,99.16,101.72,97.36,95.07,105.99,115.19,111.32,99.83,103.62,105.89,111.94,118.01,114.77,104.5,106.53,116.57,109.84,103.13,117.41,105.71,107.29,101.89,111.15,98.71,102.66,106.78,89.34,83.91,80.57,80.81,80.1,79.78,82.11,87.13,79.11,92.63,88.35,86.51,102.56,89.52,89.98,86.83,81.29,80.29,78.53,77.02,75.8,74.89,74.26,73.82,73.46,73.11,72.74,72.33,71.87,71.35,70.75,70.07,69.36,68.62,67.88,67.13,66.39,65.65,64.92,64.21,63.51,62.81,62.12,61.44,60.77,60.11,59.45,58.8,58.16,57.52,56.89,56.27,55.65,55.05,54.44,53.85,53.26,52.68,52.1,51.53,50.97,50.41,49.86,49.31,48.77,48.24,47.73045289538667,47.22628800992382,46.72744849257117,46.23387809279176,45.745521154209094,45.26232260833108,44.78422796834041,44.311183322950455,43.84313533032608,43.380031212068644,42.92181874726463,42.46844626659699,42.01986264651881,41.57601730348846,41.13686018826569,40.70234178026788,40.272413081986,39.84702561345951,39.426131406809596,39.00968300083022,38.597633435636254,38.18993624736811,37.78654546295239,37.38741559491782,36.992501636265956,36.60175905539607,36.215143791083634,35.83261224751186,35.454121289355726,35.079628236917884,34.70909086131603,34.342467379720986,33.97971645064522,33.62079716928103,33.265669062888016,32.914292086229224,32.5666266170556,32.22263345163801,31.882273800346578,31.545509283276587,31.212301925920727,30.882614154886934,30.556408793661532,30.233649058417093,29.914298553864604,29.598321269149416,29.285681573790573,28.976344213663026,28.670274307022243,28.367437340570888,28.06779916556699,27.771325993973225,27.477984394646892,27.187741289570138,26.900563950119952,26.61641999337763,26.335277378477173,26.057104402992262,25.781869699361415,25.50954223135088,25.24009129055494,24.973486492933077,24.70969777538386,24.44869539235489,24.190449912488642,23.934932215303682,23.68211348791097,23.431965221764834,23.18445920944828,22.93956754149222,22.697262603228342,22.457517071675202,22.220303912457194,21.985596376756096,21.753367998294788,21.52359259035284,21.296244242813632,21.071297319242653,20.848726453996658,20.628506549363376,20.410612772731426,20.195020553790105,19.981705581758792,19.770643802645584,19.56181141653489,19.355184874903724
34,96.3,102.63,102.98,103.79,99.46,108.34,110.29,115.02,102.87,101.93,111.6,117.14,111.59,119.54,115.49,112.71,113.0,106.28,112.42,108.56,127.64,111.55,111.42,101.46,111.33,104.31,107.05,114.02,105.18,96.48,91.72,76.02,85.88,88.68,90.13,90.06,88.22,93.38,87.21,96.2,92.08,96.85,98.33,100.1,89.34,86.66,84.62,82.82,81.27,80.01,79.05,78.36,77.85,77.42,77.0,76.55,76.07,75.53,74.94,74.28,73.55,72.79,72.01,71.22,70.44,69.67,68.9,68.14,67.39,66.66,65.93,65.21,64.49,63.79,63.09,62.4,61.72,61.04,60.38,59.72,59.06,58.42,57.78,57.15,56.52,55.9,55.29,54.69,54.09,53.5,52.91,52.33,51.76,51.19,50.63239513676524,50.0808641782678,49.53534096238967,48.99576004770672,48.462056705638254,47.93416691268217,47.41202734273456,46.895575359493144,46.384749008943324,45.87948701192613,45.37972875678712,44.88541429210537,44.396484319501646,43.9128801865249,43.43454387961629,42.961418017149846,42.49344584254887,42.03057121747741,41.572738615105855,41.119893113449855,40.6719803887819,40.22894670911451,39.790738927754596,39.357304476927865,38.928591361472776,38.50454815260316,38.08512398173876,37.67026853440303,37.259932044187316,36.85406528678088,36.45261957406589,36.05554674827676,35.662799176223096,35.27432974357558,34.8900918492141,34.51003939963744,34.134126803433865,33.76230896581194,33.3945412831909,33.03077963784999,32.67098039263607,32.31510038572884,31.963096925463127,31.614927785207563,31.270551198299042,30.92992585303233,30.593010887704313,30.259765885712167,29.930150870704974,29.6041263017881,29.281653068779832,28.962692487519732,28.647206295228,28.33515664591547,28.026506105843563,27.721217649033697,27.41925465282564,27.120580893484213,26.825160541853847,26.53295815906051,26.243938692260425,25.958067470435086,25.675310200232104,25.39563296185136,25.11900220497593,24.84538474474739,24.5747477577849,24.30705877824772,24.04228569394055,23.780396742461342,23.521360507391048,23.26514591452488,23.011722228144624,22.76105904733156,22.513126302319534,22.267894250887775,22.025333474792987,21.785414876240306,21.548109674392713,21.313389401918453,21.081225901576083,20.851591322836693,20.62445811854294,20.399799041604453,20.177587141729273,19.957795762190862
35,100.62,115.86,114.06,114.33,114.49,102.48,111.13,115.73,118.09,117.24,115.92,123.8,121.38,117.51,116.07,121.77,105.34,121.6,123.38,117.35,114.15,113.98,116.9,122.16,111.73,115.35,114.81,132.02,121.5,95.65,93.87,91.51,92.88,98.07,94.93,93.7,96.28,99.02,94.48,104.05,110.76,99.06,112.04,106.81,96.42,93.77,91.48,89.39,87.53,85.93,84.62,83.6,82.85,82.27,81.76,81.25,80.72,80.15,79.54,78.87,78.14,77.36,76.54,75.72,74.89,74.07,73.26,72.46,71.66,70.88,70.1,69.34,68.58,67.83,67.09,66.35,65.63,64.91,64.2,63.5,62.8,62.12,61.44,60.76,60.1,59.44,58.79,58.15,57.51,56.88,56.26,55.65,55.04,54.44,53.84032158649385,53.247248870996984,52.660709089098994,52.080630277918615,51.506941267274556,50.93957167095358,50.37845187807482,49.82351304454911,49.27468708463253,48.73190666257294,48.19510518434845,47.66421678949701,47.13917634303598,46.61991942747061,46.10638233489071,45.59850205915421,45.09621628815695,44.599463396187595,44.10818243636666,43.622313133169015,43.14179587502854,42.66657170702444,42.196582323647974,41.73177006164895,41.272077892960986,40.81744941770468,40.36782885726793,39.92316104746238,39.483391431755315,39.04846605457608,38.618331554696276,38.19293515868278,37.772224674423,37.356148484721395,36.94465554096647,36.53769535686769,36.13521800226119,35.73717409698392,35.343514804815065,34.95419182748438,34.569157398746405,34.18836427852002,33.811765747092515,33.439315599387555,33.07096813929622,32.70667817407055,32.346401008778805,31.99009244082182,31.637708754509788,31.289206715698725,30.94454356648609,30.603677019964735,30.266565255034774,29.93316691127248,29.603441083855753,29.277347318545512,28.954845606722333,28.635896380477757,28.320460507759694,28.008499287571286,27.69997444522267,27.394848127635008,27.093082898696323,26.794641734668392,26.499488019644296,26.207585541056027,25.9188984852315,25.633391433000593,25.35102935534953,25.071777609123156,24.795601932774552,24.52246844216147,24.25234362638906,23.98519434369841,23.720987817400363,23.459691631854124,23.20127372849017,22.94570240187696,22.692946295831007,22.442974399569724,22.195756043906737,21.95126089748904,21.709458963075633,21.47032057385715,21.233816389816024,20.99991739412672
