,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
30,36.6,33.41,37.84,33.08,37.07,40.68,31.14,38.16,33.76,34.31,33.94,33.5,33.27,32.95,32.56,32.18,31.84,31.47,31.12,30.77,30.37,30.09,29.78,29.37,29.01,28.65,28.39,28.06,27.7,27.38,27.0,26.76,26.44,26.04,25.72,25.41,25.14,24.92,24.56,24.2,23.93,23.71,23.45,23.13,22.87,22.55,22.22,21.95,21.73,21.49,21.23,21.01,20.72,20.4,20.14,19.87,19.65,19.48,19.26,19.0,18.82,18.6,18.35,18.19,18.0,17.7,17.42,17.22,17.03,16.84,16.6,16.41,16.29,16.09,15.88,15.66,15.49,15.3,15.11,14.97,14.76,14.6,14.43,14.26,14.09,13.91,13.8,13.62
31,39.58,40.24,41.07,35.74,38.72,39.31,34.29,37.0,37.57,37.2,36.87,36.59,36.24,35.85,35.51,35.14,34.75,34.42,34.04,33.69,33.36,32.98,32.57,32.17,31.81,31.44,31.03,30.71,30.39,29.98,29.61,29.23,28.88,28.58,28.26,27.9,27.55,27.19,26.88,26.59,26.26,25.99,25.6,25.22,24.96,24.7,24.44,24.17,23.88,23.64,23.37,23.02,22.71,22.39,22.12,21.89,21.66,21.41,21.11,20.84,20.58,20.3,20.04,19.82,19.62,19.45,19.23,18.97,18.73,18.49,18.25,18.07,17.89,17.7,17.43,17.15,16.91,16.73,16.54,16.27,16.12,15.96,15.79,15.61,15.43,15.25,15.07,14.95
32,42.79,41.42,43.94,48.69,43.9,45.42,40.31,40.94,40.59,40.29,39.94,39.51,39.1,38.83,38.52,38.11,37.73,37.3,36.91,36.55,36.07,35.73,35.3,34.9,34.55,34.09,33.75,33.37,32.96,32.52,32.11,31.77,31.44,31.06,30.57,30.21,29.95,29.59,29.19,28.79,28.53,28.2,27.75,27.45,27.19,26.86,26.54,26.2,25.84,25.53,25.19,24.9,24.64,24.38,24.09,23.79,23.54,23.28,22.9,22.61,22.35,22.06,21.79,21.51,21.25,21.02,20.74,20.49,20.31,20.07,19.84,19.67,19.49,19.18,18.85,18.64,18.41,18.16,17.97,17.76,17.48,17.25,17.08,16.9,16.72,16.54,16.35,16.16
33,49.81,42.52,48.16,50.32,43.49,43.86,44.51,44.13,43.86,43.55,43.06,42.6,42.26,41.86,41.46,41.07,40.63,40.24,39.82,39.39,38.98,38.47,38.08,37.69,37.19,36.8,36.38,35.96,35.52,35.05,34.59,34.23,33.87,33.4,32.98,32.63,32.22,31.85,31.43,31.04,30.72,30.34,29.96,29.66,29.33,28.94,28.55,28.21,27.86,27.47,27.2,26.89,26.5,26.16,25.87,25.55,25.28,25.01,24.68,24.38,24.11,23.87,23.54,23.19,22.93,22.69,22.42,22.11,21.82,21.59,21.36,21.13,20.9,20.59,20.33,20.12,19.89,19.71,19.45,19.12,18.9,18.73,18.49,18.19,17.94,17.75,17.56,17.37
34,48.13,54.14,47.03,58.8,47.72,48.46,48.1,47.77,47.38,46.89,46.5,46.07,45.56,45.15,44.73,44.29,43.87,43.38,42.88,42.38,41.9,41.49,41.01,40.49,40.06,39.65,39.16,38.68,38.21,37.76,37.38,36.93,36.42,35.99,35.52,35.11,34.74,34.24,33.8,33.43,33.05,32.67,32.24,31.87,31.48,31.1,30.77,30.37,30.01,29.75,29.4,28.96,28.56,28.21,27.9,27.57,27.22,26.87,26.53,26.21,25.93,25.62,25.34,25.11,24.79,24.44,24.11,23.8,23.57,23.29,22.95,22.72,22.43,22.13,21.94,21.67,21.38,21.13,20.88,20.67,20.51,20.28,19.91,19.6,19.41,19.21,18.95,18.7
35,54.36,54.53,57.01,52.1,52.98,52.64,52.2,51.67,51.23,50.86,50.32,49.8,49.36,48.88,48.45,47.97,47.44,46.91,46.41,45.91,45.38,44.88,44.38,43.91,43.46,42.89,42.31,41.83,41.39,40.91,40.36,39.82,39.4,38.89,38.43,37.97,37.45,37.01,36.56,36.14,35.77,35.34,34.92,34.49,34.03,33.64,33.25,32.85,32.49,32.1,31.67,31.29,30.88,30.58,30.25,29.85,29.48,29.11,28.75,28.42,28.06,27.68,27.4,27.04,26.66,26.43,26.1,25.8,25.51,25.18,24.9,24.56,24.28,23.98,23.61,23.34,23.11,22.81,22.49,22.28,22.06,21.82,21.57,21.32,21.06,20.8,20.53,20.21
36,61.54,58.94,57.09,58.01,57.6,57.17,56.66,56.23,55.74,55.18,54.66,54.17,53.7,53.24,52.67,52.16,51.63,51.09,50.59,49.97,49.32,48.81,48.35,47.8,47.18,46.57,46.02,45.47,44.93,44.41,43.85,43.28,42.72,42.2,41.75,41.3,40.76,40.22,39.76,39.36,38.94,38.52,37.97,37.41,37.03,36.57,36.12,35.71,35.22,34.75,34.39,34.0,33.64,33.26,32.85,32.43,31.98,31.59,31.27,30.92,30.43,30.03,29.74,29.38,29.06,28.7,28.32,27.96,27.69,27.42,27.03,26.7,26.36,26.01,25.77,25.5,25.15,24.85,24.53,24.13,23.84,23.6,23.35,23.09,22.83,22.56,22.23,22.02
37,73.03,62.62,63.68,63.21,62.77,62.26,61.79,61.27,60.67,60.09,59.6,59.15,58.6,57.96,57.4,56.78,56.21,55.72,55.09,54.37,53.75,53.23,52.66,52.01,51.35,50.7,50.1,49.53,48.94,48.38,47.75,47.15,46.57,46.04,45.55,44.98,44.37,43.85,43.41,42.9,42.35,41.69,41.15,40.72,40.21,39.75,39.36,38.89,38.4,37.99,37.56,37.02,36.51,36.12,35.7,35.19,34.78,34.43,34.03,33.6,33.15,32.8,32.44,32.01,31.63,31.22,30.78,30.43,30.16,29.84,29.46,29.14,28.75,28.34,28.04,27.72,27.44,27.07,26.63,26.29,26.0,25.75,25.49,25.17,24.83,24.5,24.28,24.0
38,68.69,69.91,69.48,68.95,68.41,67.88,67.26,66.65,66.05,65.52,64.99,64.4,63.77,63.09,62.4,61.82,61.26,60.57,59.89,59.2,58.48,57.81,57.2,56.52,55.75,55.1,54.45,53.79,53.17,52.49,51.85,51.27,50.67,50.03,49.43,48.81,48.19,47.64,47.06,46.45,45.84,45.33,44.8,44.25,43.73,43.28,42.82,42.29,41.79,41.25,40.67,40.12,39.67,39.25,38.81,38.41,37.91,37.47,37.05,36.54,36.07,35.65,35.21,34.78,34.39,33.99,33.55,33.21,32.82,32.39,32.02,31.59,31.14,30.81,30.45,30.13,29.79,29.43,29.11,28.7,28.34,28.03,27.71,27.37,27.03,26.75,26.4,26.0
39,76.61,76.09,75.49,74.97,74.33,73.58,72.99,72.41,71.82,71.15,70.51,69.9,69.2,68.49,67.81,67.13,66.33,65.56,64.83,64.04,63.29,62.62,61.9,61.11,60.36,59.58,58.88,58.19,57.46,56.74,56.14,55.52,54.79,54.08,53.44,52.82,52.14,51.49,50.86,50.27,49.74,49.11,48.53,47.98,47.39,46.88,46.36,45.75,45.12,44.57,44.05,43.49,42.95,42.52,42.06,41.57,41.05,40.52,40.01,39.48,38.99,38.55,38.11,37.67,37.29,36.88,36.39,35.87,35.43,35.01,34.59,34.23,33.85,33.4,32.99,32.61,32.21,31.85,31.4,31.0,30.7,30.32,29.92,29.58,29.23,28.88,28.53,28.17
40,83.12,82.43,81.8,81.09,80.35,79.69,79.01,78.32,77.56,76.88,76.19,75.44,74.74,73.87,73.0,72.15,71.37,70.66,69.87,69.05,68.21,67.39,66.56,65.74,64.94,64.23,63.46,62.63,61.85,61.2,60.52,59.69,58.94,58.23,57.54,56.82,56.06,55.38,54.7,54.13,53.48,52.87,52.29,51.61,51.03,50.52,49.87,49.13,48.49,47.94,47.41,46.83,46.28,45.77,45.22,44.58,44.04,43.55,43.01,42.52,42.02,41.57,41.05,40.55,40.1,39.57,39.08,38.63,38.14,37.73,37.26,36.79,36.36,35.85,35.39,34.95,34.62,34.26,33.81,33.46,33.03,32.52,32.13,31.78,31.42,31.06,30.7,30.34
41,89.71,88.92,88.12,87.35,86.62,85.81,84.91,84.06,83.37,82.55,81.69,80.93,79.96,79.05,78.19,77.37,76.55,75.63,74.72,73.8,72.93,72.03,71.16,70.3,69.58,68.81,67.87,67.0,66.3,65.54,64.61,63.8,63.04,62.26,61.53,60.75,59.99,59.28,58.6,57.86,57.22,56.62,55.93,55.25,54.61,53.9,53.18,52.51,51.87,51.31,50.77,50.11,49.48,48.89,48.26,47.72,47.16,46.58,46.08,45.57,45.05,44.46,43.81,43.3,42.85,42.33,41.78,41.28,40.8,40.27,39.75,39.35,38.87,38.37,37.91,37.48,37.08,36.6,36.15,35.74,35.25,34.79,34.45,34.04,33.61,33.24,32.81,32.38
42,96.37,95.41,94.51,93.67,92.77,91.74,90.74,89.98,89.11,88.15,87.25,86.23,85.31,84.43,83.5,82.52,81.46,80.46,79.49,78.54,77.64,76.73,75.75,74.85,74.02,73.13,72.26,71.44,70.51,69.63,68.81,67.91,67.07,66.29,65.57,64.8,63.98,63.17,62.37,61.65,61.02,60.31,59.5,58.76,58.05,57.34,56.69,56.01,55.3,54.67,53.99,53.26,52.68,52.13,51.55,50.92,50.2,49.54,49.02,48.48,47.89,47.22,46.69,46.24,45.6,45.02,44.48,43.92,43.44,42.93,42.36,41.84,41.37,40.88,40.36,39.88,39.42,38.94,38.43,37.95,37.52,37.12,36.71,36.23,35.79,35.36,34.92,34.54
43,103.15,102.15,101.14,100.11,99.04,97.91,96.93,95.95,94.91,93.87,92.8,91.83,90.83,89.85,88.81,87.59,86.55,85.61,84.59,83.55,82.48,81.49,80.54,79.61,78.66,77.7,76.77,75.8,74.89,74.03,73.06,72.13,71.33,70.55,69.73,68.79,67.95,67.17,66.32,65.56,64.74,63.92,63.25,62.58,61.74,60.96,60.25,59.51,58.79,58.09,57.4,56.66,55.99,55.43,54.76,53.99,53.31,52.74,52.13,51.52,50.84,50.22,49.68,49.04,48.46,47.88,47.28,46.73,46.15,45.52,45.02,44.57,43.99,43.38,42.87,42.39,41.88,41.33,40.82,40.41,39.97,39.44,38.9,38.47,38.03,37.59,37.2,36.75
44,110.42,109.3,108.06,106.9,105.78,104.54,103.35,102.2,101.1,99.99,98.87,97.75,96.64,95.43,94.2,93.15,92.13,91.05,89.92,88.77,87.68,86.7,85.71,84.59,83.58,82.62,81.63,80.62,79.66,78.68,77.69,76.78,75.91,75.02,74.02,73.21,72.31,71.32,70.48,69.68,68.87,68.07,67.28,66.42,65.58,64.8,64.08,63.28,62.5,61.78,60.95,60.2,59.58,58.87,58.05,57.38,56.74,56.08,55.45,54.75,54.11,53.48,52.74,52.09,51.52,50.87,50.22,49.67,49.1,48.48,47.93,47.31,46.67,46.2,45.64,44.97,44.46,43.98,43.53,43.05,42.42,41.89,41.47,40.97,40.4,39.88,39.49,38.97
45,118.17,116.82,115.47,114.24,112.93,111.6,110.3,109.05,107.83,106.58,105.35,104.16,102.92,101.64,100.42,99.28,98.14,96.93,95.7,94.54,93.43,92.32,91.14,90.11,89.03,87.91,86.91,85.86,84.78,83.81,82.85,81.83,80.83,79.83,78.91,77.93,76.91,76.03,75.15,74.24,73.32,72.4,71.56,70.76,69.92,69.08,68.17,67.3,66.58,65.79,65.02,64.24,63.42,62.62,61.84,61.08,60.41,59.78,59.12,58.39,57.61,56.84,56.16,55.56,54.92,54.16,53.51,52.91,52.23,51.62,51.02,50.35,49.79,49.2,48.52,47.98,47.48,46.93,46.36,45.75,45.24,44.71,44.21,43.65,43.01,42.54,42.08,41.55
46,126.47,125.01,123.55,122.18,120.75,119.31,117.85,116.55,115.28,113.89,112.53,111.21,109.87,108.51,107.26,106.02,104.72,103.45,102.18,100.95,99.78,98.54,97.38,96.21,94.98,93.9,92.81,91.64,90.56,89.58,88.52,87.33,86.21,85.22,84.21,83.18,82.23,81.21,80.17,79.24,78.32,77.43,76.47,75.48,74.58,73.67,72.83,72.02,71.16,70.3,69.38,68.46,67.75,66.99,66.18,65.33,64.5,63.84,63.08,62.21,61.46,60.8,60.04,59.31,58.55,57.79,57.15,56.56,55.88,55.17,54.46,53.8,53.25,52.55,51.88,51.29,50.72,50.12,49.48,48.94,48.36,47.82,47.19,46.55,46.02,45.49,44.95,44.35
47,135.65,134.01,132.45,130.94,129.39,127.77,126.32,124.91,123.4,121.87,120.39,119.0,117.57,116.15,114.74,113.42,112.14,110.68,109.33,108.04,106.76,105.54,104.26,102.93,101.67,100.53,99.39,98.09,96.89,95.84,94.67,93.42,92.31,91.22,90.05,89.03,87.97,86.84,85.84,84.87,83.91,82.78,81.7,80.72,79.81,78.98,78.0,76.99,76.06,75.13,74.2,73.39,72.59,71.73,70.78,69.83,69.09,68.33,67.48,66.69,65.86,64.93,64.15,63.42,62.72,62.02,61.26,60.44,59.72,59.08,58.38,57.74,56.95,56.2,55.54,54.9,54.27,53.61,52.97,52.36,51.78,51.1,50.47,49.88,49.22,48.67,48.06,47.46
48,145.52,143.84,142.11,140.34,138.66,137.04,135.42,133.77,132.14,130.59,129.03,127.41,125.84,124.36,122.93,121.46,119.95,118.58,117.14,115.75,114.43,112.96,111.62,110.27,108.95,107.68,106.35,105.04,103.83,102.64,101.35,100.1,98.94,97.7,96.55,95.36,94.21,93.09,91.96,90.89,89.75,88.64,87.52,86.47,85.5,84.47,83.49,82.49,81.49,80.48,79.53,78.64,77.68,76.67,75.74,74.89,73.98,73.12,72.29,71.41,70.43,69.54,68.75,68.01,67.24,66.36,65.49,64.74,64.03,63.22,62.42,61.67,60.96,60.29,59.57,58.81,58.07,57.34,56.64,56.03,55.44,54.82,54.18,53.45,52.78,52.1,51.42,50.86
49,156.33,154.35,152.39,150.55,148.72,146.92,145.13,143.41,141.73,139.97,138.16,136.48,134.97,133.39,131.75,130.2,128.65,127.05,125.54,124.12,122.57,121.07,119.66,118.19,116.75,115.4,114.0,112.66,111.37,109.97,108.61,107.3,106.03,104.78,103.47,102.23,100.98,99.77,98.57,97.35,96.22,95.01,93.84,92.73,91.63,90.6,89.56,88.49,87.42,86.33,85.3,84.26,83.21,82.23,81.21,80.19,79.3,78.34,77.4,76.49,75.54,74.62,73.75,72.94,72.05,71.11,70.25,69.45,68.57,67.66,66.87,66.14,65.38,64.6,63.77,62.96,62.22,61.5,60.8,60.11,59.46,58.77,57.93,57.14,56.45,55.82,55.24,54.61
50,167.91,165.76,163.7,161.66,159.69,157.76,155.84,153.93,152.02,150.17,148.33,146.67,144.99,143.19,141.48,139.73,138.02,136.45,134.89,133.25,131.62,130.03,128.41,126.89,125.43,123.85,122.34,120.97,119.47,117.98,116.54,115.16,113.84,112.46,111.06,109.71,108.44,107.09,105.76,104.52,103.28,102.04,100.81,99.59,98.42,97.33,96.22,95.01,93.74,92.64,91.59,90.52,89.44,88.24,87.18,86.24,85.19,84.11,83.07,82.12,81.13,80.19,79.24,78.24,77.28,76.35,75.43,74.52,73.6,72.77,71.94,70.98,70.12,69.35,68.53,67.66,66.81,66.02,65.26,64.51,63.78,62.9,62.05,61.37,60.73,60.08,59.37,58.66
51,180.54,178.28,176.05,173.93,171.8,169.62,167.51,165.52,163.56,161.49,159.62,157.8,155.91,154.03,152.14,150.32,148.58,146.92,145.12,143.35,141.6,139.79,138.16,136.56,134.79,133.14,131.65,130.03,128.44,126.91,125.43,123.97,122.44,120.88,119.45,118.06,116.59,115.17,113.8,112.42,111.06,109.79,108.45,107.16,105.93,104.71,103.34,102.0,100.85,99.74,98.54,97.25,96.07,94.96,93.86,92.75,91.58,90.39,89.36,88.36,87.28,86.18,85.15,84.14,83.12,82.07,81.1,80.14,79.17,78.24,77.25,76.3,75.46,74.65,73.72,72.8,71.89,70.98,70.15,69.4,68.54,67.71,66.91,66.09,65.31,64.53,63.75,62.99
52,194.54,192.11,189.72,187.33,185.1,182.9,180.71,178.52,176.26,174.15,172.06,170.08,168.12,166.06,164.06,162.05,160.21,158.35,156.39,154.44,152.51,150.7,148.92,147.08,145.32,143.64,141.88,140.12,138.48,136.84,135.12,133.52,131.91,130.29,128.77,127.22,125.62,124.16,122.7,121.17,119.77,118.34,116.89,115.54,114.18,112.7,111.33,110.05,108.76,107.37,106.02,104.89,103.68,102.34,101.06,99.83,98.67,97.55,96.34,95.11,93.98,92.91,91.74,90.65,89.57,88.52,87.44,86.31,85.36,84.33,83.24,82.32,81.37,80.39,79.48,78.5,77.53,76.57,75.61,74.73,73.93,73.02,72.08,71.19,70.27,69.43,68.59,67.77
53,210.13,207.47,204.86,202.45,200.03,197.61,195.16,192.81,190.49,188.17,186.02,183.82,181.58,179.49,177.27,175.07,173.14,171.14,168.98,166.88,164.87,162.87,160.92,158.95,157.03,155.17,153.29,151.49,149.67,147.78,146.05,144.35,142.54,140.83,139.1,137.39,135.86,134.25,132.53,130.93,129.41,127.89,126.34,124.8,123.31,121.82,120.32,118.91,117.48,116.07,114.75,113.4,111.89,110.5,109.23,107.95,106.72,105.35,104.02,102.85,101.62,100.33,99.13,97.96,96.81,95.64,94.51,93.4,92.17,91.1,90.09,88.95,87.91,86.88,85.8,84.84,83.81,82.73,81.71,80.76,79.82,78.84,77.88,76.97,76.04,75.13,74.23,73.34
54,227.62,224.73,221.95,219.27,216.6,214.01,211.47,208.88,206.39,204.02,201.62,199.16,196.79,194.43,192.01,189.82,187.68,185.37,183.02,180.79,178.6,176.5,174.37,172.23,170.18,168.15,166.19,164.2,162.12,160.15,158.32,156.39,154.46,152.55,150.74,148.98,147.18,145.38,143.6,141.94,140.25,138.51,136.86,135.26,133.63,131.95,130.38,128.9,127.32,125.76,124.29,122.77,121.27,119.83,118.38,117.03,115.6,114.16,112.81,111.46,110.12,108.79,107.49,106.19,104.91,103.75,102.44,101.11,100.02,98.79,97.51,96.45,95.31,94.06,92.99,91.92,90.78,89.63,88.55,87.53,86.45,85.39,84.42,83.41,82.41,81.42,80.44,79.48
55,246.96,243.91,240.98,238.01,235.2,232.43,229.59,226.82,224.16,221.55,218.88,216.23,213.69,211.09,208.55,206.07,203.64,201.23,198.72,196.33,194.06,191.73,189.33,187.0,184.85,182.68,180.41,178.2,176.1,174.02,171.89,169.77,167.73,165.7,163.69,161.71,159.76,157.87,156.0,154.08,152.22,150.46,148.64,146.78,145.03,143.34,141.64,139.89,138.23,136.58,134.95,133.38,131.71,130.08,128.56,127.07,125.51,123.91,122.49,121.07,119.55,118.11,116.72,115.34,113.99,112.58,111.17,109.91,108.55,107.17,106.03,104.76,103.4,102.17,100.94,99.76,98.56,97.35,96.2,95.05,93.9,92.76,91.65,90.55,89.46,88.39,87.33,86.28
56,268.14,264.92,261.64,258.52,255.48,252.4,249.38,246.41,243.51,240.54,237.71,234.95,232.09,229.26,226.49,223.78,221.21,218.58,215.99,213.4,210.73,208.11,205.65,203.3,200.81,198.27,195.9,193.58,191.25,188.94,186.6,184.35,182.21,180.02,177.81,175.67,173.59,171.51,169.36,167.39,165.43,163.46,161.41,159.43,157.6,155.72,153.88,152.06,150.19,148.38,146.65,144.84,143.1,141.35,139.63,138.0,136.35,134.73,133.1,131.47,129.83,128.27,126.84,125.26,123.72,122.26,120.8,119.32,117.86,116.57,115.16,113.68,112.22,110.89,109.68,108.39,107.08,105.75,104.47,103.24,102.02,100.79,99.59,98.39,97.21,96.04,94.89,93.75
57,291.53,287.95,284.45,281.04,277.63,274.41,271.2,267.9,264.64,261.49,258.41,255.36,252.33,249.32,246.21,243.27,240.43,237.6,234.75,231.85,229.08,226.42,223.66,220.91,218.19,215.56,213.01,210.46,207.96,205.34,202.82,200.49,198.08,195.74,193.4,191.04,188.72,186.35,184.15,181.99,179.86,177.63,175.41,173.37,171.35,169.39,167.29,165.26,163.38,161.35,159.37,157.51,155.53,153.63,151.84,150.06,148.24,146.46,144.74,142.91,141.19,139.58,137.87,136.14,134.53,132.89,131.26,129.74,128.25,126.68,125.07,123.56,122.13,120.65,119.21,117.81,116.38,114.99,113.58,112.23,110.88,109.55,108.24,106.94,105.66,104.39,103.14,101.9
58,317.38,313.57,309.8,306.03,302.48,298.91,295.25,291.72,288.22,284.75,281.41,278.14,274.8,271.5,268.2,264.98,261.87,258.73,255.66,252.62,249.52,246.48,243.49,240.57,237.7,234.87,232.06,229.2,226.44,223.73,221.01,218.39,215.79,213.14,210.61,208.09,205.5,202.99,200.57,198.25,195.82,193.46,191.21,188.91,186.69,184.4,182.16,180.06,177.83,175.63,173.61,171.5,169.44,167.34,165.27,163.39,161.47,159.45,157.56,155.76,153.84,151.99,150.11,148.29,146.49,144.73,143.05,141.37,139.67,137.9,136.27,134.67,132.97,131.33,129.86,128.35,126.8,125.29,123.75,122.27,120.8,119.36,117.92,116.51,115.11,113.73,112.37,111.02
59,345.1,340.93,336.81,332.8,328.78,324.8,320.97,317.09,313.29,309.6,305.99,302.4,298.84,295.2,291.6,288.16,284.72,281.4,278.06,274.57,271.17,267.89,264.71,261.53,258.4,255.34,252.13,249.12,246.21,243.27,240.38,237.41,234.52,231.69,228.91,226.18,223.44,220.7,218.14,215.52,212.93,210.43,207.82,205.4,202.91,200.42,198.05,195.6,193.28,191.05,188.79,186.48,184.15,181.9,179.8,177.69,175.46,173.39,171.39,169.25,167.18,165.19,163.2,161.24,159.3,157.36,155.52,153.68,151.83,149.98,148.2,146.4,144.55,142.88,141.19,139.45,137.79,136.21,134.58,132.97,131.37,129.8,128.24,126.7,125.18,123.68,122.2,120.73
60,373.45,368.93,364.52,360.2,355.83,351.61,347.36,343.23,339.26,335.23,331.28,327.37,323.39,319.48,315.64,311.85,308.22,304.6,300.92,297.18,293.54,290.04,286.59,283.13,279.67,276.29,272.98,269.76,266.57,263.32,260.08,256.99,253.86,250.74,247.83,244.88,241.88,238.98,236.02,233.23,230.48,227.65,225.01,222.26,219.57,216.95,214.37,211.84,209.3,206.84,204.32,201.82,199.41,197.01,194.68,192.33,189.93,187.67,185.43,183.19,181.03,178.85,176.69,174.57,172.38,170.32,168.31,166.32,164.32,162.38,160.46,158.45,156.52,154.63,152.78,150.93,149.22,147.43,145.66,143.91,142.19,140.48,138.8,137.13,135.49,133.87,132.26,130.67
61,402.92,398.21,393.52,388.75,384.14,379.49,374.93,370.61,366.14,361.71,357.46,353.23,349.03,344.86,340.65,336.59,332.62,328.7,324.75,320.71,316.79,313.06,309.27,305.51,301.89,298.23,294.67,291.15,287.62,284.13,280.75,277.41,273.99,270.7,267.53,264.3,260.99,257.74,254.78,251.82,248.71,245.68,242.76,239.87,236.97,234.21,231.42,228.62,225.92,223.22,220.52,217.88,215.26,212.64,210.14,207.55,205.02,202.64,200.15,197.8,195.43,193.06,190.78,188.44,186.12,183.81,181.63,179.48,177.34,175.26,173.13,171.04,169.02,167.04,165.02,163.01,161.05,159.12,157.21,155.33,153.47,151.63,149.81,148.01,146.24,144.49,142.75,141.04
62,434.55,429.35,424.16,419.13,414.08,409.1,404.23,399.32,394.6,389.94,385.32,380.76,376.25,371.76,367.27,362.86,358.56,354.34,350.01,345.69,341.57,337.49,333.41,329.39,325.39,321.49,317.64,313.86,310.08,306.32,302.67,298.95,295.3,291.79,288.32,284.8,281.3,277.98,274.72,271.41,268.12,264.96,261.74,258.6,255.56,252.52,249.46,246.44,243.58,240.64,237.75,234.9,232.06,229.27,226.47,223.7,221.04,218.4,215.78,213.19,210.6,208.14,205.68,203.13,200.67,198.3,195.89,193.52,191.23,188.88,186.62,184.44,182.28,180.09,177.85,175.72,173.61,171.53,169.47,167.44,165.43,163.45,161.49,159.55,157.64,155.75,153.88,152.04
63,468.11,462.52,456.98,451.55,446.16,440.7,435.44,430.37,425.26,420.11,415.1,410.28,405.42,400.52,395.62,390.87,386.36,381.8,377.1,372.59,368.09,363.61,359.23,354.91,350.68,346.42,342.25,338.17,334.07,330.03,326.07,322.14,318.21,314.38,310.65,306.92,303.25,299.57,295.96,292.49,289.04,285.55,282.11,278.7,275.38,272.06,268.79,265.62,262.4,259.27,256.19,253.13,250.0,246.98,244.0,241.03,238.22,235.37,232.49,229.65,226.96,224.29,221.58,218.93,216.33,213.66,211.07,208.55,205.99,203.5,201.1,198.72,196.35,193.89,191.56,189.26,187.0,184.75,182.54,180.35,178.19,176.05,173.94,171.86,169.8,167.76,165.75,163.76
64,504.48,498.38,492.47,486.63,480.68,474.92,469.37,463.86,458.3,452.84,447.54,442.22,436.85,431.49,426.27,421.31,416.4,411.44,406.53,401.52,396.62,391.89,387.19,382.52,377.88,373.35,368.87,364.39,360.0,355.71,351.48,347.25,342.98,338.85,334.82,330.8,326.79,322.85,318.98,315.22,311.54,307.73,303.93,300.32,296.79,293.26,289.77,286.25,282.79,279.48,276.12,272.65,269.42,266.21,262.97,259.86,256.78,253.64,250.54,247.57,244.64,241.76,238.8,235.92,233.11,230.25,227.44,224.7,222.05,219.43,216.77,214.13,211.55,209.02,206.51,204.03,201.59,199.17,196.79,194.43,192.1,189.79,187.52,185.27,183.05,180.86,178.69,176.55
65,544.66,538.11,531.62,525.23,518.95,512.78,506.72,500.75,494.85,488.93,483.11,477.36,471.53,465.87,460.36,454.95,449.63,444.29,438.8,433.4,428.2,423.04,418.0,412.99,408.0,403.05,398.18,393.43,388.66,384.03,379.53,374.86,370.28,365.8,361.41,357.1,352.77,348.54,344.45,340.42,336.3,332.18,328.21,324.33,320.38,316.57,312.8,308.98,305.41,301.78,298.01,294.44,290.96,287.42,283.97,280.58,277.19,273.82,270.55,267.36,264.12,260.95,257.79,254.67,251.6,248.55,245.57,242.67,239.82,236.88,233.96,231.25,228.48,225.74,223.03,220.36,217.72,215.11,212.53,209.98,207.47,204.98,202.52,200.1,197.7,195.33,192.99,190.67
66,589.61,582.52,575.59,568.69,561.82,555.09,548.49,542.06,535.62,529.22,523.02,516.73,510.5,504.47,498.43,492.44,486.65,480.87,475.04,469.25,463.53,457.98,452.48,446.98,441.62,436.35,431.13,425.91,420.78,415.82,410.81,405.83,400.89,396.05,391.29,386.5,381.89,377.42,372.96,368.47,364.05,359.68,355.35,351.07,346.82,342.65,338.58,334.67,330.65,326.54,322.68,318.86,314.92,311.17,307.49,303.78,300.08,296.44,292.92,289.37,285.98,282.57,279.07,275.71,272.42,269.12,265.84,262.73,259.62,256.42,253.37,250.33,247.33,244.37,241.44,238.55,235.69,232.86,230.07,227.31,224.59,221.9,219.24,216.61,214.02,211.45,208.92,206.41
67,639.99,632.42,624.77,617.2,609.77,602.49,595.36,588.31,581.32,574.42,567.6,560.78,554.08,547.47,540.88,534.5,528.24,521.94,515.61,509.34,503.11,497.05,491.13,485.25,479.42,473.65,467.98,462.34,456.79,451.34,445.93,440.54,435.15,429.92,424.8,419.71,414.71,409.71,404.79,399.91,395.06,390.38,385.76,381.06,376.45,372.05,367.68,363.19,358.72,354.46,350.29,346.08,341.91,337.86,333.8,329.7,325.71,321.85,317.92,314.18,310.5,306.7,302.97,299.3,295.67,292.06,288.6,285.28,281.9,278.45,275.12,271.82,268.56,265.34,262.17,259.02,255.92,252.85,249.82,246.83,243.87,240.95,238.06,235.21,232.39,229.61,226.86,224.14
