,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
30,36.26,33.43,36.99,33.07,37.03,40.55,31.11,37.75,33.34,33.82,33.47,33.12,32.77,32.43,32.08,31.73,31.39,31.04,30.7,30.36,30.02,29.68,29.34,29.01,28.68,28.34,28.01,27.69,27.36,27.04,26.71,26.39,26.08,25.76,25.46,25.15,24.85,24.55,24.26,23.96,23.68,23.39,23.11,22.83,22.56,22.29,22.02,21.76,21.5,21.24,20.98,20.73,20.48,20.24,20.0,19.76,19.52,19.28,19.05,18.82,18.6,18.38,18.15,17.94,17.72,17.51,17.3,17.09,16.89,16.68,16.48,16.29,16.09,15.9,15.71,15.52,15.33,15.15,14.97,14.79,14.61,14.43,14.26,14.09,13.92,13.75,13.59,13.43
31,38.58,38.71,41.45,35.05,38.24,38.33,34.42,36.54,37.11,36.76,36.42,36.07,35.72,35.37,35.02,34.67,34.31,33.96,33.6,33.24,32.88,32.52,32.16,31.8,31.44,31.09,30.73,30.37,30.01,29.66,29.3,28.95,28.61,28.26,27.92,27.59,27.26,26.93,26.61,26.29,25.97,25.66,25.35,25.05,24.75,24.45,24.16,23.87,23.58,23.3,23.02,22.74,22.47,22.2,21.93,21.67,21.41,21.15,20.9,20.65,20.4,20.16,19.91,19.68,19.44,19.21,18.98,18.75,18.52,18.3,18.08,17.86,17.65,17.44,17.23,17.02,16.82,16.62,16.42,16.22,16.03,15.83,15.64,15.46,15.27,15.09,14.91,14.73
32,41.69,41.83,43.66,48.91,44.49,45.83,39.84,40.49,40.14,39.79,39.43,39.07,38.71,38.34,37.97,37.6,37.22,36.84,36.46,36.08,35.69,35.31,34.92,34.53,34.14,33.75,33.36,32.97,32.58,32.2,31.81,31.43,31.05,30.68,30.31,29.95,29.59,29.23,28.88,28.54,28.19,27.85,27.52,27.19,26.86,26.54,26.22,25.91,25.6,25.29,24.99,24.69,24.39,24.1,23.81,23.52,23.24,22.96,22.69,22.42,22.15,21.88,21.62,21.36,21.1,20.85,20.6,20.35,20.11,19.87,19.63,19.39,19.16,18.93,18.7,18.48,18.26,18.04,17.82,17.61,17.4,17.19,16.98,16.78,16.58,16.38,16.18,15.99
33,50.39,42.45,48.1,49.02,42.75,43.36,44.08,43.71,43.34,42.96,42.58,42.19,41.79,41.4,41.0,40.59,40.18,39.77,39.36,38.94,38.52,38.1,37.68,37.26,36.83,36.41,35.99,35.56,35.14,34.72,34.3,33.89,33.48,33.08,32.68,32.29,31.9,31.52,31.14,30.77,30.4,30.04,29.68,29.32,28.97,28.62,28.28,27.94,27.6,27.27,26.94,26.62,26.3,25.99,25.67,25.37,25.06,24.76,24.46,24.17,23.88,23.59,23.31,23.03,22.75,22.48,22.21,21.95,21.68,21.42,21.16,20.91,20.66,20.41,20.17,19.92,19.69,19.45,19.22,18.99,18.76,18.53,18.31,18.09,17.87,17.66,17.45,17.24
34,47.3,52.51,46.39,57.14,47.22,48.0,47.6,47.19,46.78,46.36,45.93,45.5,45.07,44.63,44.19,43.74,43.29,42.84,42.39,41.93,41.47,41.01,40.55,40.09,39.63,39.16,38.7,38.24,37.78,37.33,36.88,36.44,36.0,35.57,35.14,34.72,34.31,33.89,33.49,33.09,32.69,32.3,31.91,31.53,31.15,30.77,30.4,30.04,29.68,29.32,28.97,28.62,28.28,27.94,27.61,27.27,26.95,26.62,26.3,25.99,25.68,25.37,25.06,24.76,24.47,24.17,23.88,23.6,23.31,23.03,22.76,22.48,22.21,21.95,21.68,21.42,21.17,20.91,20.66,20.41,20.17,19.93,19.69,19.45,19.22,18.99,18.76,18.54
35,54.13,55.86,55.55,51.61,52.48,52.05,51.62,51.18,50.73,50.27,49.81,49.35,48.88,48.4,47.92,47.44,46.95,46.45,45.96,45.46,44.96,44.46,43.95,43.45,42.94,42.44,41.93,41.43,40.93,40.44,39.96,39.48,39.0,38.54,38.07,37.62,37.17,36.72,36.28,35.84,35.41,34.99,34.57,34.15,33.74,33.34,32.94,32.54,32.15,31.77,31.39,31.01,30.64,30.27,29.91,29.55,29.19,28.84,28.5,28.16,27.82,27.48,27.15,26.83,26.51,26.19,25.87,25.56,25.26,24.95,24.65,24.36,24.07,23.78,23.49,23.21,22.93,22.66,22.39,22.12,21.85,21.59,21.33,21.07,20.82,20.57,20.32,20.08
36,61.16,57.32,56.56,57.54,57.09,56.64,56.17,55.7,55.22,54.73,54.23,53.73,53.22,52.7,52.18,51.65,51.12,50.58,50.03,49.49,48.94,48.39,47.83,47.28,46.72,46.17,45.62,45.07,44.53,43.99,43.47,42.94,42.43,41.92,41.42,40.92,40.43,39.94,39.46,38.99,38.52,38.06,37.6,37.15,36.71,36.27,35.83,35.4,34.98,34.56,34.14,33.73,33.33,32.93,32.53,32.14,31.76,31.38,31.0,30.63,30.26,29.9,29.54,29.18,28.83,28.49,28.15,27.81,27.48,27.15,26.82,26.5,26.18,25.87,25.56,25.25,24.95,24.65,24.35,24.06,23.77,23.49,23.2,22.92,22.65,22.38,22.11,21.84
37,73.52,62.01,63.11,62.64,62.17,61.68,61.18,60.67,60.15,59.62,59.08,58.53,57.97,57.41,56.84,56.26,55.67,55.08,54.48,53.88,53.28,52.67,52.06,51.45,50.84,50.23,49.63,49.04,48.45,47.87,47.29,46.73,46.16,45.61,45.06,44.52,43.99,43.46,42.94,42.42,41.92,41.41,40.92,40.42,39.94,39.46,38.99,38.52,38.06,37.6,37.15,36.7,36.26,35.83,35.4,34.97,34.55,34.14,33.73,33.33,32.93,32.53,32.14,31.75,31.37,31.0,30.63,30.26,29.89,29.54,29.18,28.83,28.49,28.14,27.81,27.47,27.14,26.82,26.5,26.18,25.86,25.55,25.25,24.94,24.64,24.35,24.06,23.77
38,68.05,69.27,68.78,68.28,67.76,67.22,66.68,66.12,65.55,64.97,64.37,63.77,63.16,62.54,61.91,61.27,60.62,59.97,59.31,58.65,57.99,57.32,56.65,55.97,55.3,54.64,53.98,53.34,52.7,52.07,51.44,50.82,50.21,49.61,49.02,48.43,47.85,47.27,46.71,46.15,45.59,45.05,44.5,43.97,43.44,42.92,42.41,41.9,41.4,40.9,40.41,39.92,39.44,38.97,38.5,38.04,37.59,37.13,36.69,36.25,35.81,35.38,34.96,34.54,34.13,33.72,33.31,32.91,32.52,32.13,31.74,31.36,30.98,30.61,30.25,29.88,29.52,29.17,28.82,28.47,28.13,27.79,27.46,27.13,26.81,26.48,26.17,25.85
39,75.87,75.33,74.77,74.2,73.62,73.02,72.41,71.78,71.14,70.49,69.83,69.16,68.47,67.78,67.08,66.38,65.66,64.94,64.22,63.49,62.76,62.02,61.28,60.55,59.82,59.11,58.4,57.7,57.0,56.32,55.65,54.98,54.32,53.67,53.02,52.39,51.76,51.14,50.52,49.92,49.32,48.73,48.14,47.56,46.99,46.43,45.87,45.32,44.78,44.24,43.71,43.19,42.67,42.16,41.65,41.15,40.66,40.17,39.69,39.21,38.74,38.28,37.82,37.36,36.92,36.47,36.03,35.6,35.18,34.75,34.34,33.92,33.52,33.12,32.72,32.33,31.94,31.55,31.18,30.8,30.43,30.07,29.71,29.35,29.0,28.65,28.31,27.97
40,82.2,81.58,80.94,80.28,79.61,78.93,78.23,77.53,76.81,76.07,75.33,74.58,73.82,73.06,72.28,71.5,70.71,69.92,69.12,68.32,67.52,66.72,65.92,65.13,64.35,63.58,62.81,62.06,61.32,60.58,59.85,59.14,58.43,57.73,57.03,56.35,55.67,55.01,54.35,53.69,53.05,52.41,51.78,51.16,50.55,49.94,49.34,48.75,48.17,47.59,47.02,46.45,45.9,45.35,44.8,44.26,43.73,43.21,42.69,42.18,41.67,41.17,40.68,40.19,39.71,39.23,38.76,38.3,37.84,37.38,36.93,36.49,36.05,35.62,35.19,34.77,34.35,33.94,33.53,33.13,32.73,32.34,31.95,31.57,31.19,30.82,30.45,30.08
41,88.64,87.89,87.14,86.37,85.59,84.8,84.0,83.19,82.37,81.54,80.71,79.86,79.02,78.16,77.31,76.45,75.58,74.71,73.85,72.98,72.11,71.25,70.39,69.55,68.71,67.89,67.07,66.27,65.47,64.69,63.91,63.15,62.39,61.64,60.9,60.17,59.45,58.74,58.03,57.33,56.65,55.97,55.3,54.63,53.98,53.33,52.69,52.06,51.43,50.82,50.21,49.6,49.01,48.42,47.84,47.27,46.7,46.14,45.59,45.04,44.5,43.96,43.44,42.92,42.4,41.89,41.39,40.89,40.4,39.92,39.44,38.97,38.5,38.04,37.58,37.13,36.68,36.24,35.81,35.38,34.95,34.54,34.12,33.71,33.31,32.91,32.51,32.12
42,95.15,94.28,93.39,92.5,91.6,90.69,89.78,88.86,87.93,87.01,86.07,85.14,84.2,83.26,82.32,81.38,80.44,79.5,78.56,77.63,76.7,75.78,74.87,73.97,73.08,72.21,71.34,70.48,69.64,68.8,67.98,67.16,66.36,65.56,64.77,64.0,63.23,62.47,61.72,60.98,60.25,59.53,58.81,58.11,57.41,56.72,56.04,55.37,54.7,54.05,53.4,52.76,52.13,51.5,50.88,50.27,49.67,49.07,48.48,47.9,47.33,46.76,46.2,45.64,45.1,44.56,44.02,43.49,42.97,42.46,41.95,41.44,40.95,40.46,39.97,39.49,39.02,38.55,38.09,37.63,37.18,36.73,36.29,35.86,35.43,35.0,34.58,34.17
43,102.02,101.01,99.99,98.97,97.95,96.92,95.9,94.87,93.84,92.81,91.78,90.75,89.72,88.7,87.67,86.65,85.63,84.62,83.61,82.61,81.62,80.64,79.67,78.71,77.77,76.84,75.92,75.0,74.11,73.22,72.34,71.47,70.61,69.77,68.93,68.1,67.29,66.48,65.68,64.89,64.11,63.35,62.59,61.83,61.09,60.36,59.64,58.92,58.21,57.52,56.83,56.14,55.47,54.8,54.15,53.5,52.86,52.22,51.59,50.98,50.36,49.76,49.16,48.57,47.99,47.41,46.85,46.28,45.73,45.18,44.64,44.1,43.57,43.05,42.53,42.02,41.52,41.02,40.53,40.04,39.56,39.09,38.62,38.16,37.7,37.25,36.8,36.36
44,109.27,108.11,106.96,105.81,104.66,103.51,102.37,101.23,100.09,98.96,97.83,96.7,95.58,94.47,93.36,92.26,91.16,90.07,88.99,87.92,86.87,85.83,84.8,83.78,82.78,81.78,80.8,79.83,78.88,77.93,76.99,76.07,75.16,74.26,73.37,72.49,71.62,70.76,69.91,69.07,68.24,67.42,66.61,65.81,65.03,64.25,63.47,62.71,61.96,61.22,60.48,59.76,59.04,58.33,57.63,56.94,56.26,55.58,54.92,54.26,53.61,52.96,52.33,51.7,51.08,50.47,49.86,49.26,48.67,48.09,47.51,46.94,46.38,45.82,45.27,44.73,44.19,43.66,43.14,42.62,42.11,41.6,41.11,40.61,40.13,39.64,39.17,38.7
45,117.02,115.72,114.43,113.14,111.86,110.59,109.32,108.07,106.82,105.58,104.35,103.12,101.91,100.7,99.51,98.32,97.15,95.98,94.83,93.69,92.57,91.46,90.36,89.28,88.21,87.15,86.1,85.07,84.05,83.04,82.05,81.06,80.09,79.13,78.18,77.24,76.32,75.4,74.5,73.6,72.72,71.85,70.98,70.13,69.29,68.46,67.64,66.83,66.03,65.23,64.45,63.68,62.91,62.16,61.41,60.68,59.95,59.23,58.52,57.82,57.12,56.44,55.76,55.09,54.43,53.78,53.13,52.5,51.87,51.24,50.63,50.02,49.42,48.83,48.24,47.66,47.09,46.53,45.97,45.42,44.87,44.33,43.8,43.28,42.76,42.25,41.74,41.24
46,125.5,124.06,122.64,121.22,119.81,118.42,117.04,115.67,114.31,112.96,111.62,110.3,108.99,107.69,106.41,105.13,103.87,102.63,101.39,100.18,98.98,97.79,96.62,95.46,94.31,93.18,92.06,90.96,89.87,88.79,87.73,86.67,85.63,84.61,83.59,82.59,81.6,80.62,79.65,78.7,77.75,76.82,75.9,74.99,74.09,73.2,72.32,71.46,70.6,69.75,68.91,68.09,67.27,66.46,65.67,64.88,64.1,63.33,62.57,61.82,61.08,60.35,59.62,58.91,58.2,57.5,56.81,56.13,55.46,54.79,54.14,53.49,52.84,52.21,51.58,50.97,50.35,49.75,49.15,48.56,47.98,47.4,46.84,46.27,45.72,45.17,44.63,44.09
47,134.8,133.21,131.64,130.09,128.55,127.03,125.52,124.03,122.55,121.09,119.65,118.22,116.81,115.41,114.03,112.66,111.31,109.97,108.65,107.35,106.06,104.79,103.53,102.29,101.07,99.85,98.66,97.47,96.3,95.15,94.01,92.88,91.77,90.67,89.58,88.5,87.44,86.39,85.36,84.33,83.32,82.32,81.33,80.36,79.4,78.44,77.5,76.57,75.65,74.75,73.85,72.96,72.09,71.22,70.37,69.53,68.69,67.87,67.05,66.25,65.45,64.67,63.89,63.13,62.37,61.62,60.88,60.15,59.43,58.72,58.01,57.32,56.63,55.95,55.28,54.62,53.96,53.31,52.67,52.04,51.42,50.8,50.19,49.59,48.99,48.41,47.83,47.25
48,144.66,142.91,141.19,139.49,137.81,136.16,134.52,132.9,131.31,129.73,128.17,126.63,125.11,123.61,122.13,120.67,119.22,117.79,116.38,114.98,113.6,112.24,110.89,109.56,108.25,106.95,105.67,104.4,103.15,101.91,100.69,99.48,98.29,97.11,95.95,94.79,93.66,92.53,91.42,90.33,89.24,88.17,87.12,86.07,85.04,84.02,83.01,82.02,81.03,80.06,79.1,78.15,77.21,76.29,75.37,74.47,73.57,72.69,71.82,70.96,70.11,69.27,68.44,67.61,66.8,66.0,65.21,64.43,63.66,62.89,62.14,61.39,60.66,59.93,59.21,58.5,57.8,57.1,56.42,55.74,55.07,54.41,53.76,53.11,52.48,51.85,51.23,50.61
49,155.18,153.27,151.39,149.54,147.71,145.91,144.14,142.39,140.67,138.97,137.29,135.64,134.01,132.4,130.82,129.25,127.7,126.17,124.65,123.16,121.68,120.22,118.78,117.36,115.95,114.56,113.18,111.83,110.49,109.16,107.85,106.56,105.28,104.02,102.77,101.54,100.32,99.12,97.93,96.75,95.59,94.45,93.31,92.19,91.09,90.0,88.92,87.85,86.8,85.76,84.73,83.71,82.71,81.71,80.73,79.77,78.81,77.86,76.93,76.01,75.09,74.19,73.3,72.42,71.56,70.7,69.85,69.01,68.18,67.37,66.56,65.76,64.97,64.19,63.42,62.66,61.91,61.17,60.43,59.71,58.99,58.28,57.58,56.89,56.21,55.54,54.87,54.21
50,166.57,164.5,162.45,160.45,158.47,156.53,154.62,152.74,150.88,149.06,147.26,145.49,143.75,142.02,140.32,138.64,136.98,135.33,133.71,132.11,130.52,128.96,127.41,125.88,124.37,122.88,121.41,119.95,118.51,117.09,115.69,114.3,112.93,111.57,110.24,108.91,107.61,106.32,105.04,103.78,102.54,101.31,100.09,98.89,97.71,96.53,95.38,94.23,93.1,91.99,90.88,89.79,88.72,87.65,86.6,85.56,84.54,83.52,82.52,81.53,80.55,79.59,78.63,77.69,76.76,75.84,74.93,74.03,73.14,72.26,71.39,70.54,69.69,68.86,68.03,67.21,66.41,65.61,64.82,64.05,63.28,62.52,61.77,61.03,60.3,59.57,58.86,58.15
51,178.95,176.71,174.51,172.35,170.22,168.13,166.08,164.06,162.07,160.12,158.19,156.29,154.42,152.57,150.74,148.93,147.14,145.38,143.64,141.91,140.21,138.53,136.87,135.23,133.61,132.01,130.42,128.86,127.31,125.79,124.28,122.79,121.32,119.86,118.42,117.0,115.6,114.21,112.84,111.49,110.15,108.83,107.53,106.24,104.96,103.7,102.46,101.23,100.02,98.82,97.63,96.46,95.3,94.16,93.03,91.92,90.81,89.72,88.65,87.58,86.53,85.5,84.47,83.46,82.46,81.47,80.49,79.52,78.57,77.63,76.7,75.78,74.87,73.97,73.08,72.21,71.34,70.48,69.64,68.8,67.98,67.16,66.36,65.56,64.77,64.0,63.23,62.47
52,192.61,190.21,187.85,185.53,183.25,181.01,178.8,176.64,174.5,172.41,170.34,168.29,166.28,164.28,162.31,160.37,158.44,156.54,154.67,152.81,150.98,149.17,147.38,145.61,143.87,142.14,140.44,138.75,137.09,135.45,133.82,132.22,130.63,129.07,127.52,125.99,124.48,122.99,121.51,120.05,118.61,117.19,115.79,114.4,113.02,111.67,110.33,109.01,107.7,106.41,105.13,103.87,102.62,101.39,100.18,98.98,97.79,96.62,95.46,94.31,93.18,92.06,90.96,89.87,88.79,87.73,86.67,85.63,84.61,83.59,82.59,81.6,80.62,79.65,78.7,77.75,76.82,75.9,74.99,74.09,73.2,72.32,71.45,70.6,69.75,68.91,68.09,67.27
53,207.86,205.28,202.75,200.26,197.82,195.41,193.05,190.72,188.42,186.16,183.93,181.73,179.55,177.4,175.27,173.17,171.09,169.04,167.01,165.01,163.03,161.08,159.15,157.24,155.35,153.49,151.65,149.83,148.03,146.26,144.51,142.77,141.06,139.37,137.7,136.05,134.42,132.8,131.21,129.64,128.08,126.55,125.03,123.53,122.05,120.58,119.14,117.71,116.3,114.9,113.53,112.16,110.82,109.49,108.18,106.88,105.6,104.33,103.08,101.84,100.62,99.41,98.22,97.04,95.88,94.73,93.59,92.47,91.36,90.27,89.18,88.11,87.06,86.01,84.98,83.96,82.95,81.96,80.98,80.01,79.05,78.1,77.16,76.24,75.32,74.42,73.52,72.64
54,225.07,222.31,219.59,216.92,214.29,211.7,209.15,206.64,204.16,201.71,199.3,196.91,194.55,192.21,189.91,187.63,185.38,183.16,180.97,178.8,176.65,174.53,172.44,170.37,168.33,166.31,164.32,162.35,160.4,158.48,156.58,154.7,152.85,151.01,149.2,147.41,145.65,143.9,142.17,140.47,138.79,137.12,135.48,133.85,132.25,130.66,129.09,127.55,126.02,124.51,123.01,121.54,120.08,118.64,117.22,115.81,114.42,113.05,111.69,110.35,109.03,107.72,106.43,105.16,103.89,102.65,101.42,100.2,99.0,97.81,96.64,95.48,94.33,93.2,92.08,90.98,89.89,88.81,87.75,86.69,85.65,84.63,83.61,82.61,81.62,80.64,79.67,78.71
55,244.44,241.47,238.55,235.67,232.84,230.04,227.28,224.55,221.86,219.2,216.57,213.98,211.41,208.88,206.37,203.9,201.46,199.04,196.65,194.3,191.97,189.67,187.39,185.15,182.93,180.73,178.57,176.43,174.31,172.22,170.16,168.12,166.1,164.11,162.14,160.2,158.28,156.38,154.5,152.65,150.82,149.01,147.22,145.46,143.72,141.99,140.29,138.61,136.95,135.3,133.68,132.08,130.49,128.93,127.38,125.85,124.35,122.85,121.38,119.93,118.49,117.07,115.66,114.28,112.9,111.55,110.21,108.89,107.58,106.29,105.02,103.76,102.52,101.29,100.07,98.87,97.69,96.51,95.36,94.21,93.08,91.97,90.86,89.77,88.7,87.63,86.58,85.54
56,265.42,262.22,259.06,255.95,252.88,249.84,246.85,243.89,240.97,238.08,235.23,232.41,229.62,226.87,224.15,221.46,218.81,216.19,213.59,211.03,208.5,206.01,203.54,201.1,198.69,196.3,193.95,191.63,189.33,187.06,184.82,182.6,180.41,178.25,176.11,174.0,171.91,169.85,167.82,165.8,163.82,161.85,159.91,157.99,156.1,154.23,152.38,150.55,148.75,146.96,145.2,143.46,141.74,140.04,138.36,136.7,135.06,133.44,131.84,130.26,128.7,127.16,125.63,124.12,122.64,121.16,119.71,118.28,116.86,115.46,114.07,112.7,111.35,110.02,108.7,107.39,106.11,104.83,103.58,102.33,101.11,99.89,98.69,97.51,96.34,95.19,94.04,92.92
57,288.11,284.65,281.23,277.86,274.53,271.24,267.99,264.78,261.6,258.47,255.37,252.31,249.29,246.3,243.35,240.43,237.55,234.7,231.89,229.11,226.36,223.65,220.97,218.32,215.71,213.12,210.56,208.04,205.55,203.08,200.65,198.24,195.87,193.52,191.2,188.91,186.64,184.4,182.19,180.01,177.85,175.72,173.61,171.53,169.47,167.44,165.43,163.45,161.49,159.56,157.64,155.75,153.88,152.04,150.22,148.42,146.64,144.88,143.14,141.42,139.73,138.05,136.4,134.76,133.14,131.55,129.97,128.41,126.87,125.35,123.85,122.36,120.89,119.45,118.01,116.6,115.2,113.82,112.45,111.1,109.77,108.45,107.15,105.87,104.6,103.34,102.11,100.88
58,314.28,310.53,306.81,303.14,299.51,295.92,292.37,288.87,285.41,281.99,278.61,275.27,271.97,268.71,265.49,262.31,259.17,256.06,252.99,249.96,246.97,244.01,241.08,238.19,235.34,232.52,229.73,226.98,224.26,221.57,218.91,216.29,213.7,211.13,208.6,206.1,203.63,201.19,198.78,196.4,194.04,191.72,189.42,187.15,184.9,182.69,180.5,178.33,176.19,174.08,171.99,169.93,167.89,165.88,163.89,161.93,159.99,158.07,156.17,154.3,152.45,150.62,148.82,147.03,145.27,143.53,141.81,140.11,138.42,136.77,135.13,133.5,131.9,130.32,128.76,127.22,125.69,124.18,122.69,121.22,119.77,118.33,116.91,115.51,114.13,112.76,111.4,110.07
59,342.13,338.04,334.0,330.0,326.05,322.14,318.28,314.47,310.7,306.98,303.3,299.67,296.08,292.53,289.02,285.56,282.14,278.76,275.42,272.12,268.86,265.64,262.45,259.31,256.2,253.13,250.1,247.1,244.14,241.21,238.32,235.46,232.64,229.85,227.1,224.38,221.69,219.03,216.4,213.81,211.25,208.71,206.21,203.74,201.3,198.89,196.5,194.15,191.82,189.52,187.25,185.0,182.78,180.59,178.43,176.29,174.17,172.09,170.02,167.98,165.97,163.98,162.01,160.07,158.15,156.26,154.38,152.53,150.7,148.9,147.11,145.35,143.6,141.88,140.18,138.5,136.84,135.2,133.58,131.97,130.39,128.83,127.28,125.76,124.25,122.76,121.29,119.83
60,369.85,365.43,361.06,356.73,352.46,348.24,344.06,339.94,335.87,331.85,327.87,323.94,320.06,316.23,312.44,308.7,305.0,301.34,297.73,294.17,290.64,287.16,283.72,280.32,276.96,273.64,270.36,267.12,263.92,260.76,257.63,254.55,251.49,248.48,245.5,242.56,239.65,236.78,233.94,231.14,228.37,225.63,222.93,220.26,217.62,215.01,212.43,209.88,207.37,204.88,202.43,200.0,197.6,195.23,192.89,190.58,188.29,186.04,183.81,181.6,179.43,177.28,175.15,173.05,170.98,168.93,166.9,164.9,162.92,160.97,159.04,157.13,155.25,153.39,151.55,149.73,147.93,146.16,144.41,142.68,140.97,139.28,137.61,135.96,134.32,132.71,131.12,129.55
61,399.2,394.42,389.7,385.03,380.42,375.86,371.36,366.91,362.52,358.18,353.89,349.65,345.46,341.32,337.23,333.19,329.2,325.26,321.36,317.51,313.71,309.95,306.23,302.57,298.94,295.36,291.82,288.32,284.87,281.45,278.08,274.75,271.46,268.2,264.99,261.81,258.68,255.58,252.51,249.49,246.5,243.54,240.63,237.74,234.89,232.08,229.29,226.55,223.83,221.15,218.5,215.88,213.29,210.73,208.21,205.71,203.25,200.81,198.4,196.02,193.67,191.35,189.06,186.79,184.55,182.34,180.15,177.99,175.86,173.75,171.67,169.61,167.58,165.57,163.58,161.62,159.68,157.77,155.88,154.01,152.16,150.34,148.53,146.75,144.99,143.26,141.54,139.84
62,430.35,425.2,420.11,415.08,410.11,405.2,400.35,395.55,390.81,386.13,381.51,376.94,372.43,367.97,363.56,359.2,354.9,350.65,346.45,342.3,338.2,334.15,330.14,326.19,322.28,318.42,314.61,310.84,307.11,303.43,299.8,296.21,292.66,289.15,285.69,282.26,278.88,275.54,272.24,268.97,265.75,262.57,259.42,256.31,253.24,250.2,247.21,244.24,241.32,238.42,235.57,232.74,229.95,227.2,224.47,221.78,219.12,216.5,213.9,211.34,208.81,206.3,203.83,201.39,198.97,196.59,194.23,191.9,189.6,187.33,185.08,182.86,180.67,178.51,176.37,174.25,172.16,170.1,168.06,166.04,164.05,162.09,160.14,158.22,156.33,154.45,152.6,150.77
63,463.76,458.21,452.72,447.3,441.95,436.66,431.43,426.26,421.16,416.11,411.13,406.21,401.34,396.54,391.79,387.1,382.46,377.88,373.35,368.88,364.46,360.1,355.79,351.52,347.31,343.15,339.04,334.98,330.97,327.0,323.09,319.22,315.39,311.61,307.88,304.19,300.55,296.95,293.39,289.87,286.4,282.97,279.58,276.23,272.92,269.65,266.41,263.22,260.07,256.95,253.87,250.83,247.82,244.85,241.92,239.02,236.15,233.32,230.53,227.76,225.03,222.34,219.67,217.04,214.44,211.87,209.33,206.82,204.34,201.89,199.47,197.08,194.72,192.38,190.07,187.8,185.54,183.32,181.12,178.95,176.81,174.69,172.59,170.52,168.48,166.46,164.46,162.49
64,499.47,493.49,487.59,481.75,475.98,470.29,464.66,459.09,453.6,448.17,442.8,437.5,432.26,427.09,421.97,416.92,411.93,406.99,402.12,397.3,392.55,387.85,383.2,378.61,374.08,369.6,365.17,360.8,356.47,352.2,347.99,343.82,339.7,335.63,331.61,327.64,323.71,319.83,316.0,312.22,308.48,304.78,301.13,297.52,293.95,290.43,286.95,283.51,280.12,276.76,273.44,270.17,266.93,263.73,260.57,257.45,254.36,251.31,248.3,245.33,242.39,239.48,236.61,233.78,230.97,228.2,225.47,222.77,220.1,217.46,214.85,212.28,209.73,207.22,204.73,202.28,199.86,197.46,195.09,192.75,190.44,188.16,185.91,183.68,181.48,179.3,177.15,175.03
65,538.95,532.5,526.13,519.84,513.61,507.47,501.39,495.39,489.46,483.6,477.82,472.1,466.44,460.86,455.34,449.89,444.51,439.18,433.93,428.73,423.6,418.52,413.51,408.56,403.67,398.83,394.06,389.34,384.68,380.07,375.52,371.02,366.58,362.19,357.85,353.56,349.33,345.14,341.01,336.92,332.89,328.9,324.96,321.07,317.22,313.42,309.66,305.95,302.29,298.67,295.09,291.55,288.06,284.61,281.2,277.83,274.5,271.21,267.96,264.75,261.57,258.44,255.34,252.28,249.26,246.27,243.32,240.4,237.52,234.68,231.86,229.08,226.34,223.63,220.95,218.3,215.68,213.1,210.54,208.02,205.53,203.06,200.63,198.22,195.85,193.5,191.18,188.89
66,583.53,576.55,569.65,562.84,556.1,549.45,542.87,536.38,529.96,523.62,517.35,511.16,505.04,499.0,493.02,487.12,481.29,475.53,469.84,464.21,458.66,453.16,447.74,442.38,437.08,431.85,426.68,421.57,416.52,411.53,406.61,401.74,396.93,392.17,387.48,382.84,378.25,373.72,369.24,364.82,360.45,356.13,351.87,347.65,343.49,339.38,335.31,331.29,327.32,323.4,319.53,315.7,311.92,308.18,304.49,300.84,297.24,293.67,290.16,286.68,283.24,279.85,276.5,273.18,269.91,266.68,263.48,260.32,257.2,254.12,251.07,248.07,245.09,242.16,239.25,236.39,233.55,230.75,227.99,225.26,222.56,219.89,217.25,214.65,212.08,209.54,207.03,204.54
67,633.5,625.92,618.43,611.04,603.73,596.5,589.37,582.32,575.35,568.47,561.66,554.94,548.3,541.74,535.26,528.85,522.53,516.27,510.09,503.99,497.96,492.0,486.11,480.29,474.54,468.86,463.25,457.7,452.22,446.81,441.46,436.17,430.95,425.79,420.69,415.65,410.68,405.76,400.9,396.1,391.35,386.67,382.04,377.46,372.94,368.47,364.06,359.7,355.39,351.13,346.93,342.77,338.67,334.61,330.6,326.64,322.73,318.86,315.04,311.27,307.54,303.85,300.21,296.62,293.06,289.55,286.08,282.65,279.27,275.92,272.61,269.35,266.12,262.93,259.78,256.67,253.59,250.55,247.55,244.58,241.65,238.76,235.9,233.07,230.28,227.52,224.79,222.1
