,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068
30,37.8,34.62,41.07,35.09,38.17,41.67,32.18,38.06,35.1,35.63,35.25,34.85,34.53,34.2,33.81,33.39,33.04,32.68,32.37,31.92,31.47,31.21,30.86,30.42,30.09,29.74,29.42,29.03,28.67,28.37,27.99,27.71,27.36,26.98,26.59,26.22,26.03,25.77,25.37,25.04,24.79,24.53,24.24,23.95,23.65,23.29,22.99,22.69,22.42,22.21,21.97,21.71,21.37,21.08,20.84,20.52,20.24,20.08,19.87,19.62,19.44,19.24,18.95,18.74,18.57,18.24,17.93,17.75,17.58,17.42,17.2,16.98,16.75,16.51,16.32,16.12,15.97,15.8,15.62,15.49,15.29,15.09,14.81,14.6,14.43,14.27,14.16,13.99
31,40.3,42.75,43.31,37.74,41.27,41.32,35.27,38.59,39.2,38.87,38.53,38.16,37.81,37.43,37.03,36.62,36.22,35.9,35.46,35.09,34.72,34.31,33.94,33.56,33.21,32.78,32.31,31.98,31.7,31.25,30.82,30.42,30.04,29.7,29.38,29.03,28.65,28.27,27.98,27.72,27.3,26.93,26.58,26.24,26.0,25.77,25.41,25.04,24.78,24.55,24.31,23.92,23.57,23.27,22.96,22.68,22.45,22.22,21.93,21.6,21.31,21.04,20.8,20.59,20.35,20.14,19.95,19.66,19.38,19.17,18.96,18.75,18.52,18.3,17.99,17.74,17.53,17.36,17.18,16.93,16.73,16.46,16.25,16.09,15.92,15.75,15.58,15.46
32,43.94,41.7,45.92,50.76,44.84,47.13,42.19,42.92,42.62,42.29,41.93,41.53,41.09,40.72,40.43,40.04,39.6,39.19,38.81,38.39,37.9,37.55,37.08,36.69,36.33,35.81,35.44,35.11,34.68,34.15,33.67,33.3,32.95,32.6,32.07,31.66,31.38,31.02,30.65,30.17,29.87,29.52,29.05,28.77,28.54,28.18,27.76,27.39,27.07,26.78,26.41,26.01,25.72,25.47,25.2,24.91,24.66,24.41,23.93,23.54,23.29,23.01,22.76,22.49,22.26,21.99,21.63,21.34,21.19,20.98,20.72,20.52,20.3,19.96,19.67,19.47,19.2,18.92,18.74,18.55,18.23,17.96,17.8,17.63,17.4,17.17,16.99,16.82
33,51.07,46.19,50.91,51.52,46.75,46.13,46.81,46.49,46.27,46.04,45.65,45.17,44.75,44.34,43.99,43.57,43.13,42.77,42.33,41.86,41.39,40.82,40.46,40.07,39.49,39.07,38.67,38.22,37.7,37.19,36.71,36.27,35.9,35.42,34.96,34.57,34.1,33.74,33.3,32.9,32.55,32.09,31.69,31.41,31.12,30.64,30.16,29.86,29.53,29.12,28.74,28.4,28.03,27.65,27.31,27.01,26.74,26.41,26.04,25.74,25.42,25.13,24.82,24.5,24.21,23.88,23.58,23.31,23.04,22.79,22.48,22.22,22.01,21.74,21.45,21.14,20.87,20.71,20.47,20.16,19.96,19.74,19.46,19.11,18.82,18.64,18.46,18.28
34,50.19,55.63,47.76,60.44,50.34,51.12,50.82,50.59,50.31,49.97,49.66,49.21,48.71,48.31,47.84,47.39,47.03,46.53,46.03,45.52,45.01,44.56,43.98,43.44,43.03,42.58,41.97,41.44,41.01,40.52,40.04,39.57,39.02,38.53,38.03,37.53,37.11,36.59,36.14,35.82,35.35,34.9,34.51,34.12,33.64,33.22,32.93,32.5,32.05,31.76,31.38,30.9,30.47,30.07,29.78,29.4,29.0,28.66,28.32,27.95,27.56,27.21,26.95,26.73,26.38,25.95,25.6,25.32,25.12,24.76,24.35,24.15,23.9,23.51,23.22,22.98,22.72,22.5,22.2,21.95,21.74,21.46,21.12,20.83,20.59,20.35,20.1,19.86
35,59.13,58.75,59.22,55.0,56.01,55.79,55.46,55.03,54.71,54.42,53.95,53.54,53.07,52.52,52.12,51.69,51.17,50.65,50.1,49.56,49.02,48.44,47.89,47.39,46.88,46.26,45.62,45.13,44.66,44.13,43.54,42.88,42.36,41.87,41.32,40.78,40.17,39.73,39.34,38.86,38.4,37.96,37.52,37.07,36.59,36.18,35.76,35.27,34.88,34.46,33.95,33.53,33.15,32.86,32.43,31.91,31.56,31.19,30.83,30.39,29.93,29.57,29.3,28.97,28.5,28.18,27.89,27.57,27.21,26.85,26.62,26.26,25.9,25.58,25.24,24.94,24.68,24.34,23.99,23.74,23.47,23.25,23.01,22.72,22.41,22.11,21.8,21.49
36,66.38,65.09,60.26,61.38,61.08,60.72,60.31,60.03,59.66,59.18,58.78,58.34,57.87,57.41,56.84,56.33,55.83,55.24,54.64,54.01,53.33,52.74,52.23,51.64,50.96,50.23,49.66,49.15,48.52,47.89,47.24,46.6,46.02,45.41,44.94,44.41,43.8,43.26,42.76,42.3,41.85,41.43,40.88,40.24,39.77,39.36,38.82,38.33,37.88,37.33,36.88,36.51,36.17,35.69,35.18,34.77,34.33,33.88,33.45,33.05,32.58,32.2,31.86,31.41,31.06,30.69,30.23,29.86,29.62,29.33,28.88,28.53,28.17,27.8,27.53,27.24,26.86,26.53,26.17,25.75,25.42,25.13,24.9,24.65,24.34,24.03,23.66,23.4
37,76.67,66.03,67.26,66.89,66.55,66.16,65.84,65.46,64.93,64.44,64.04,63.69,63.17,62.47,61.85,61.25,60.71,60.18,59.48,58.65,58.01,57.49,56.82,56.06,55.27,54.6,54.03,53.38,52.71,52.09,51.37,50.64,50.0,49.45,48.94,48.31,47.64,47.08,46.6,46.09,45.47,44.77,44.16,43.65,43.18,42.65,42.17,41.75,41.17,40.68,40.28,39.72,39.12,38.68,38.22,37.67,37.21,36.8,36.4,35.93,35.44,35.04,34.65,34.19,33.73,33.3,32.85,32.48,32.19,31.8,31.42,31.08,30.62,30.2,29.93,29.58,29.21,28.82,28.41,28.04,27.65,27.36,27.12,26.81,26.49,26.12,25.8,25.48
38,72.28,73.67,73.37,72.94,72.51,72.09,71.57,71.09,70.56,70.11,69.76,69.24,68.55,67.83,67.12,66.49,65.91,65.2,64.46,63.74,62.97,62.2,61.49,60.69,59.91,59.24,58.49,57.8,57.14,56.36,55.62,54.92,54.21,53.56,52.95,52.28,51.56,50.97,50.38,49.66,49.05,48.54,47.94,47.38,46.78,46.25,45.84,45.23,44.66,44.1,43.45,42.87,42.39,41.87,41.39,41.0,40.46,39.96,39.48,38.93,38.42,37.96,37.5,37.04,36.63,36.14,35.7,35.34,34.89,34.46,34.08,33.58,33.13,32.77,32.4,32.06,31.63,31.24,30.95,30.51,30.06,29.71,29.41,29.09,28.77,28.38,27.94,27.56
39,80.56,80.24,79.67,79.19,78.71,78.09,77.64,77.12,76.6,76.07,75.5,74.96,74.28,73.5,72.69,71.92,71.12,70.41,69.63,68.72,67.87,67.1,66.29,65.51,64.74,63.82,63.0,62.28,61.52,60.75,60.05,59.26,58.44,57.73,57.09,56.37,55.6,54.87,54.17,53.59,53.11,52.44,51.79,51.17,50.52,50.05,49.46,48.79,48.08,47.46,46.98,46.34,45.72,45.3,44.8,44.21,43.64,43.12,42.57,41.93,41.41,40.99,40.52,40.0,39.59,39.16,38.61,38.09,37.65,37.17,36.69,36.31,35.93,35.41,34.98,34.59,34.11,33.72,33.31,32.88,32.48,32.06,31.7,31.37,30.99,30.54,30.15,29.81
40,87.38,86.78,86.24,85.65,85.01,84.47,83.87,83.3,82.66,82.05,81.49,80.82,80.05,79.08,78.12,77.21,76.43,75.71,74.84,73.92,73.0,72.11,71.2,70.31,69.42,68.55,67.73,66.91,66.11,65.35,64.51,63.58,62.8,62.05,61.31,60.5,59.61,58.86,58.18,57.63,56.91,56.25,55.68,54.94,54.35,53.76,53.05,52.26,51.55,51.05,50.44,49.78,49.2,48.6,48.02,47.34,46.75,46.21,45.63,45.09,44.55,44.06,43.52,43.0,42.47,41.94,41.45,40.93,40.39,39.92,39.45,38.97,38.48,37.91,37.44,36.99,36.63,36.24,35.77,35.4,34.88,34.35,33.97,33.64,33.25,32.79,32.39,32.05
41,94.16,93.57,92.83,92.12,91.55,90.85,90.09,89.37,88.74,87.99,87.21,86.47,85.48,84.5,83.55,82.67,81.86,80.9,79.87,78.88,77.95,76.93,75.92,74.99,74.16,73.29,72.35,71.49,70.69,69.77,68.75,67.9,67.06,66.2,65.43,64.57,63.69,62.92,62.25,61.48,60.77,60.19,59.45,58.71,58.0,57.23,56.46,55.73,55.14,54.51,53.89,53.16,52.45,51.83,51.11,50.54,49.98,49.36,48.75,48.19,47.63,47.02,46.36,45.83,45.36,44.77,44.17,43.61,43.08,42.56,42.04,41.57,41.04,40.53,40.07,39.62,39.21,38.65,38.18,37.74,37.16,36.68,36.36,35.97,35.46,34.99,34.58,34.18
42,101.11,100.26,99.48,98.77,97.97,97.06,96.15,95.44,94.64,93.76,92.92,91.95,91.02,90.02,88.98,87.96,86.86,85.78,84.71,83.7,82.76,81.68,80.56,79.6,78.66,77.72,76.78,75.95,74.94,73.92,73.04,72.06,71.1,70.3,69.54,68.64,67.7,66.85,66.08,65.33,64.63,63.88,63.03,62.24,61.52,60.76,60.05,59.38,58.61,57.91,57.16,56.36,55.7,55.12,54.5,53.84,53.09,52.33,51.75,51.17,50.54,49.86,49.3,48.82,48.13,47.48,46.89,46.28,45.75,45.25,44.68,44.11,43.64,43.09,42.51,42.08,41.55,40.99,40.52,39.97,39.44,39.08,38.69,38.12,37.6,37.18,36.77,36.35
43,108.01,107.17,106.24,105.29,104.32,103.26,102.37,101.44,100.48,99.53,98.52,97.58,96.49,95.37,94.28,93.0,91.86,90.83,89.78,88.7,87.49,86.35,85.26,84.32,83.33,82.2,81.2,80.23,79.29,78.33,77.22,76.15,75.29,74.49,73.58,72.53,71.59,70.77,69.95,69.16,68.3,67.45,66.72,66.05,65.16,64.33,63.56,62.77,62.06,61.3,60.54,59.73,59.05,58.4,57.64,56.91,56.13,55.46,54.86,54.26,53.5,52.8,52.29,51.58,50.94,50.3,49.66,49.05,48.43,47.87,47.32,46.82,46.18,45.53,45.07,44.52,43.94,43.44,42.86,42.36,41.95,41.4,40.78,40.32,39.91,39.43,38.95,38.47
44,115.3,114.35,113.14,112.02,110.94,109.78,108.67,107.59,106.52,105.43,104.37,103.25,102.05,100.8,99.49,98.3,97.18,96.09,94.88,93.66,92.44,91.31,90.31,89.13,88.02,86.95,85.88,84.87,83.83,82.77,81.69,80.64,79.72,78.82,77.76,76.83,75.84,74.83,74.02,73.14,72.28,71.45,70.61,69.7,68.81,67.99,67.22,66.43,65.59,64.88,64.0,63.17,62.48,61.69,60.86,60.1,59.42,58.78,58.1,57.31,56.64,55.98,55.18,54.52,53.88,53.19,52.49,51.9,51.33,50.68,50.14,49.47,48.79,48.32,47.7,47.04,46.52,45.96,45.49,44.99,44.29,43.74,43.28,42.76,42.16,41.62,41.19,40.65
45,123.04,121.75,120.39,119.14,117.89,116.63,115.37,114.12,112.88,111.66,110.48,109.29,107.99,106.68,105.34,104.06,102.91,101.63,100.34,99.05,97.83,96.7,95.41,94.31,93.19,91.92,90.85,89.79,88.7,87.64,86.53,85.45,84.42,83.36,82.37,81.29,80.19,79.28,78.38,77.46,76.49,75.55,74.67,73.82,72.93,72.05,71.1,70.19,69.47,68.64,67.8,66.97,66.14,65.27,64.42,63.63,62.92,62.26,61.55,60.8,59.94,59.15,58.45,57.79,57.15,56.35,55.66,55.01,54.29,53.7,53.06,52.35,51.74,51.16,50.48,49.89,49.31,48.76,48.17,47.56,47.02,46.41,45.89,45.3,44.64,44.15,43.65,43.1
46,131.1,129.7,128.18,126.81,125.44,124.02,122.6,121.3,120.0,118.65,117.35,116.03,114.59,113.11,111.75,110.45,109.14,107.81,106.43,105.09,103.89,102.52,101.25,100.09,98.77,97.59,96.43,95.25,94.16,93.05,91.9,90.61,89.42,88.43,87.36,86.24,85.21,84.18,83.19,82.18,81.22,80.3,79.31,78.29,77.34,76.39,75.51,74.66,73.75,72.85,71.89,71.04,70.25,69.42,68.54,67.62,66.82,66.12,65.28,64.38,63.67,62.93,62.1,61.38,60.57,59.82,59.14,58.5,57.79,57.05,56.3,55.61,55.06,54.32,53.66,53.01,52.38,51.83,51.19,50.57,49.97,49.41,48.71,48.06,47.56,47.0,46.38,45.77
47,140.2,138.57,136.96,135.47,133.92,132.32,130.85,129.43,127.97,126.43,124.94,123.5,121.99,120.47,118.92,117.55,116.27,114.77,113.32,111.94,110.58,109.24,107.93,106.56,105.2,103.97,102.76,101.52,100.24,99.07,97.82,96.49,95.36,94.28,93.07,91.91,90.79,89.71,88.64,87.61,86.6,85.47,84.37,83.35,82.4,81.52,80.51,79.48,78.51,77.54,76.63,75.76,74.9,73.98,73.02,72.07,71.24,70.45,69.57,68.76,67.91,66.92,66.09,65.35,64.65,63.91,63.12,62.27,61.52,60.84,60.11,59.43,58.62,57.89,57.23,56.54,55.91,55.19,54.49,53.92,53.27,52.52,51.93,51.38,50.65,50.02,49.45,48.88
48,150.12,148.49,146.73,144.89,143.2,141.54,139.96,138.36,136.67,135.04,133.53,131.98,130.31,128.65,127.09,125.6,124.04,122.57,121.06,119.61,118.23,116.68,115.25,113.84,112.49,111.13,109.73,108.4,107.17,105.92,104.51,103.17,102.01,100.75,99.5,98.26,97.05,95.88,94.76,93.64,92.46,91.35,90.21,89.13,88.12,87.06,86.06,85.02,83.93,82.89,81.9,80.96,79.95,78.96,78.03,77.1,76.17,75.23,74.31,73.47,72.49,71.53,70.74,69.94,69.13,68.22,67.32,66.54,65.8,64.97,64.15,63.37,62.62,61.96,61.2,60.46,59.67,58.89,58.19,57.5,56.9,56.32,55.67,54.88,54.19,53.49,52.8,52.21
49,161.23,159.27,157.24,155.39,153.56,151.78,149.95,148.17,146.43,144.71,142.99,141.28,139.64,137.92,136.19,134.58,132.94,131.26,129.7,128.19,126.56,125.0,123.51,121.99,120.5,119.05,117.56,116.24,114.93,113.43,111.95,110.56,109.25,107.98,106.6,105.26,103.98,102.74,101.5,100.3,99.14,97.88,96.69,95.56,94.43,93.37,92.25,91.09,90.0,88.89,87.83,86.74,85.65,84.68,83.6,82.52,81.56,80.51,79.62,78.68,77.67,76.75,75.82,74.96,74.03,73.07,72.19,71.36,70.47,69.49,68.68,67.91,67.13,66.31,65.51,64.71,63.93,63.15,62.39,61.7,61.09,60.34,59.44,58.7,57.94,57.24,56.7,56.04
50,173.18,171.05,168.94,166.83,164.86,162.89,160.94,159.01,157.11,155.29,153.47,151.77,150.01,148.07,146.25,144.41,142.62,141.04,139.4,137.66,135.93,134.24,132.56,130.96,129.44,127.75,126.15,124.77,123.26,121.68,120.11,118.65,117.32,115.89,114.43,113.0,111.61,110.25,108.97,107.69,106.36,105.07,103.84,102.6,101.41,100.23,99.05,97.83,96.55,95.37,94.29,93.18,92.06,90.83,89.71,88.71,87.58,86.55,85.44,84.4,83.41,82.41,81.47,80.43,79.44,78.49,77.5,76.57,75.58,74.73,73.89,72.92,72.04,71.18,70.39,69.54,68.65,67.82,67.0,66.25,65.52,64.58,63.73,62.98,62.27,61.66,60.93,60.2
51,186.03,183.79,181.53,179.3,177.1,174.94,172.85,170.89,168.93,166.85,164.98,163.12,161.14,159.12,157.1,155.2,153.39,151.68,149.84,147.96,146.08,144.21,142.45,140.77,138.95,137.18,135.63,134.0,132.4,130.77,129.16,127.64,126.07,124.43,122.89,121.43,119.92,118.46,117.09,115.68,114.25,112.93,111.6,110.3,109.0,107.7,106.33,104.94,103.71,102.58,101.3,99.99,98.78,97.63,96.47,95.3,94.13,92.88,91.83,90.75,89.62,88.53,87.45,86.4,85.36,84.24,83.26,82.29,81.26,80.32,79.33,78.32,77.4,76.56,75.67,74.72,73.77,72.83,71.95,71.26,70.35,69.46,68.6,67.72,66.99,66.19,65.4,64.62
52,200.1,197.74,195.28,192.8,190.56,188.3,186.12,183.95,181.65,179.53,177.42,175.47,173.46,171.26,169.11,166.93,165.03,163.15,161.12,159.11,157.1,155.18,153.28,151.37,149.53,147.78,145.96,144.18,142.52,140.74,138.9,137.24,135.55,133.88,132.33,130.67,129.0,127.52,126.02,124.48,123.0,121.54,120.11,118.69,117.27,115.79,114.36,113.03,111.67,110.22,108.87,107.65,106.41,105.04,103.72,102.45,101.22,100.08,98.81,97.57,96.4,95.27,94.07,92.95,91.84,90.73,89.64,88.47,87.46,86.43,85.29,84.3,83.35,82.35,81.42,80.42,79.43,78.43,77.49,76.56,75.7,74.8,73.81,72.92,71.95,71.08,70.23,69.39
53,215.69,213.1,210.44,207.94,205.45,202.99,200.6,198.2,195.84,193.5,191.36,189.22,186.87,184.61,182.24,179.95,177.98,175.92,173.73,171.55,169.44,167.31,165.25,163.27,161.26,159.32,157.37,155.53,153.65,151.63,149.82,148.09,146.23,144.49,142.69,140.9,139.26,137.6,135.86,134.2,132.62,131.07,129.55,127.95,126.41,124.93,123.38,121.86,120.38,118.98,117.59,116.17,114.65,113.24,111.88,110.54,109.26,107.83,106.55,105.32,104.04,102.71,101.48,100.29,99.02,97.85,96.72,95.5,94.29,93.23,92.11,90.98,89.94,88.85,87.76,86.77,85.72,84.61,83.56,82.57,81.64,80.61,79.61,78.7,77.75,76.82,75.9,74.99
54,233.25,230.38,227.51,224.76,222.08,219.49,216.94,214.36,211.83,209.37,206.97,204.57,202.15,199.58,197.0,194.74,192.57,190.24,187.85,185.47,183.1,180.96,178.81,176.58,174.44,172.32,170.27,168.23,166.1,164.06,162.21,160.21,158.2,156.23,154.32,152.44,150.62,148.8,146.97,145.25,143.45,141.76,140.14,138.44,136.77,135.05,133.44,131.92,130.3,128.7,127.12,125.6,124.09,122.52,121.04,119.65,118.17,116.73,115.33,113.92,112.54,111.17,109.85,108.48,107.15,105.98,104.64,103.27,102.14,100.88,99.63,98.52,97.33,96.09,94.96,93.87,92.72,91.55,90.44,89.38,88.27,87.17,86.21,85.18,84.15,83.14,82.15,81.16
55,252.86,249.81,246.81,243.8,240.96,238.19,235.4,232.56,229.8,227.16,224.53,221.95,219.26,216.41,213.76,211.24,208.77,206.3,203.72,201.18,198.85,196.46,193.94,191.52,189.31,187.04,184.67,182.45,180.33,178.2,175.94,173.72,171.58,169.46,167.37,165.36,163.37,161.44,159.53,157.52,155.63,153.86,152.03,150.15,148.3,146.58,144.85,143.02,141.33,139.65,137.97,136.36,134.57,132.93,131.4,129.82,128.21,126.57,125.09,123.62,122.07,120.6,119.19,117.75,116.35,114.91,113.47,112.18,110.79,109.39,108.17,106.92,105.58,104.25,102.97,101.79,100.58,99.36,98.19,97.01,95.83,94.66,93.52,92.4,91.29,90.2,89.11,88.04
56,274.45,271.28,267.97,264.76,261.68,258.59,255.49,252.5,249.56,246.57,243.8,241.0,237.95,234.97,232.15,229.33,226.61,223.95,221.34,218.61,215.84,213.16,210.58,208.16,205.56,202.91,200.47,198.1,195.77,193.36,190.9,188.57,186.3,184.05,181.79,179.54,177.4,175.31,173.11,171.05,169.06,167.11,165.07,163.01,161.09,159.13,157.22,155.39,153.51,151.62,149.85,148.01,146.23,144.42,142.57,140.92,139.23,137.56,135.88,134.22,132.55,130.92,129.48,127.85,126.22,124.72,123.3,121.8,120.28,118.91,117.49,116.0,114.46,113.1,111.9,110.55,109.24,107.91,106.56,105.32,104.07,102.82,101.58,100.37,99.16,97.97,96.8,95.64
57,298.03,294.51,290.88,287.35,283.91,280.67,277.47,274.13,270.86,267.67,264.58,261.51,258.36,255.21,251.95,248.88,245.97,243.15,240.22,237.14,234.32,231.57,228.65,225.78,222.99,220.3,217.65,215.1,212.59,209.83,207.21,204.74,202.26,199.88,197.46,195.02,192.63,190.24,188.01,185.79,183.58,181.33,179.07,176.96,174.86,172.84,170.69,168.6,166.65,164.62,162.69,160.8,158.72,156.73,154.87,153.07,151.23,149.35,147.59,145.73,143.94,142.31,140.54,138.72,137.09,135.48,133.85,132.27,130.72,129.1,127.44,125.86,124.42,122.97,121.5,120.06,118.59,117.14,115.73,114.31,112.94,111.58,110.24,108.92,107.62,106.32,105.05,103.79
58,323.49,319.61,315.73,311.92,308.38,304.81,301.1,297.52,293.95,290.5,287.18,283.9,280.46,276.94,273.54,270.23,267.09,263.93,260.7,257.54,254.35,251.21,248.14,245.16,242.21,239.24,236.4,233.59,230.71,227.87,225.1,222.38,219.69,216.99,214.4,211.79,209.16,206.67,204.13,201.7,199.28,196.9,194.61,192.26,189.98,187.65,185.38,183.23,180.96,178.78,176.75,174.57,172.43,170.24,168.12,166.24,164.24,162.14,160.22,158.39,156.41,154.49,152.57,150.73,148.91,147.09,145.42,143.75,142.01,140.21,138.52,136.87,135.18,133.53,131.98,130.38,128.86,127.36,125.71,124.21,122.72,121.24,119.79,118.35,116.93,115.53,114.15,112.78
59,350.55,346.44,342.3,338.21,334.1,330.11,326.28,322.33,318.52,314.8,311.19,307.65,304.0,300.17,296.42,292.93,289.44,286.01,282.62,279.04,275.55,272.22,268.92,265.62,262.41,259.33,256.14,253.1,250.08,247.08,244.15,241.07,238.07,235.22,232.36,229.51,226.78,223.97,221.31,218.72,216.15,213.59,210.91,208.45,205.92,203.41,201.01,198.55,196.2,193.92,191.61,189.26,186.87,184.54,182.4,180.24,177.96,175.87,173.78,171.58,169.51,167.48,165.46,163.48,161.48,159.55,157.73,155.86,153.99,152.11,150.3,148.46,146.57,144.85,143.09,141.33,139.65,138.04,136.38,134.74,133.13,131.53,129.95,128.4,126.86,125.34,123.83,122.35
60,378.86,374.38,369.87,365.38,361.03,356.85,352.55,348.38,344.39,340.33,336.4,332.5,328.42,324.36,320.38,316.48,312.74,309.11,305.39,301.52,297.81,294.24,290.7,287.18,283.69,280.28,276.91,273.62,270.38,267.05,263.73,260.54,257.35,254.19,251.17,248.14,245.08,242.15,239.2,236.4,233.61,230.69,227.99,225.22,222.51,219.87,217.28,214.75,212.14,209.59,207.06,204.52,202.06,199.59,197.18,194.8,192.41,190.09,187.78,185.53,183.33,181.11,178.93,176.75,174.52,172.43,170.39,168.39,166.38,164.43,162.49,160.46,158.5,156.58,154.67,152.76,151.03,149.22,147.43,145.66,143.91,142.19,140.48,138.8,137.13,135.49,133.87,132.26
61,408.66,403.93,399.1,394.25,389.65,384.98,380.41,376.08,371.61,367.15,362.89,358.68,354.36,349.97,345.66,341.52,337.48,333.53,329.49,325.36,321.38,317.52,313.67,309.9,306.22,302.46,298.8,295.25,291.61,287.99,284.58,281.18,277.69,274.34,271.1,267.78,264.41,261.13,258.15,255.19,252.01,248.91,245.94,243.05,240.15,237.38,234.54,231.64,228.88,226.18,223.41,220.69,218.03,215.36,212.79,210.18,207.61,205.17,202.68,200.27,197.87,195.47,193.12,190.75,188.39,186.08,183.83,181.63,179.49,177.41,175.28,173.18,171.09,169.03,166.98,164.91,162.94,160.98,159.05,157.15,155.26,153.4,151.56,149.74,147.95,146.17,144.42,142.69
62,440.83,435.61,430.34,425.25,420.19,415.13,410.22,405.36,400.63,395.98,391.38,386.75,382.1,377.46,372.83,368.34,364.01,359.69,355.29,350.85,346.57,342.43,338.25,334.14,330.06,326.03,322.11,318.32,314.49,310.67,306.93,303.13,299.35,295.83,292.32,288.65,285.08,281.77,278.48,275.09,271.75,268.52,265.29,262.16,259.06,255.92,252.83,249.79,246.88,243.9,240.9,237.98,235.12,232.3,229.45,226.61,223.91,221.22,218.49,215.91,213.36,210.82,208.31,205.73,203.25,200.82,198.31,195.91,193.64,191.26,188.96,186.73,184.5,182.3,179.99,177.83,175.7,173.6,171.51,169.46,167.43,165.42,163.44,161.48,159.54,157.63,155.74,153.87
63,475.12,469.57,463.91,458.39,452.92,447.43,442.17,437.1,432.0,426.81,421.83,417.01,412.01,406.85,401.8,396.96,392.33,387.72,382.98,378.33,373.72,369.12,364.61,360.17,355.82,351.47,347.26,343.19,339.03,334.88,330.84,326.73,322.73,318.94,315.11,311.26,307.51,303.8,300.1,296.56,293.07,289.55,286.1,282.61,279.25,275.92,272.58,269.34,266.1,262.89,259.71,256.6,253.41,250.36,247.34,244.31,241.42,238.47,235.55,232.73,230.02,227.29,224.54,221.81,219.15,216.44,213.77,211.23,208.66,206.11,203.68,201.33,198.91,196.35,193.99,191.67,189.37,187.1,184.86,182.64,180.45,178.29,176.15,174.04,171.95,169.89,167.86,165.84
64,512.35,506.23,500.18,494.21,488.24,482.43,476.85,471.37,465.77,460.31,455.04,449.69,444.15,438.56,433.16,428.05,423.06,418.1,413.1,407.96,403.0,398.1,393.22,388.41,383.69,379.09,374.52,370.0,365.56,361.17,356.79,352.41,348.08,343.94,339.78,335.58,331.51,327.54,323.62,319.78,316.06,312.25,308.36,304.73,301.12,297.53,293.99,290.42,286.91,283.53,280.1,276.54,273.25,269.98,266.71,263.55,260.39,257.17,254.04,251.03,248.04,245.1,242.06,239.12,236.27,233.34,230.46,227.73,225.03,222.35,219.68,216.98,214.33,211.76,209.22,206.71,204.23,201.79,199.37,196.98,194.62,192.28,189.98,187.7,185.45,183.23,181.03,178.86
65,553.37,546.84,540.21,533.68,527.34,521.11,515.06,509.08,503.13,497.22,491.44,485.68,479.7,473.78,468.07,462.51,457.1,451.7,446.1,440.59,435.18,429.88,424.67,419.56,414.52,409.46,404.46,399.63,394.85,390.14,385.48,380.64,375.95,371.36,366.83,362.45,358.07,353.76,349.56,345.52,341.41,337.18,333.14,329.21,325.21,321.3,317.49,313.66,309.98,306.3,302.49,298.78,295.2,291.68,288.16,284.66,281.22,277.76,274.41,271.14,267.85,264.64,261.47,258.25,255.1,251.99,248.96,246.03,243.09,240.13,237.18,234.41,231.6,228.83,226.08,223.37,220.7,218.05,215.44,212.86,210.3,207.78,205.29,202.83,200.4,198.0,195.63,193.28
66,599.25,592.18,585.09,578.07,571.14,564.33,557.71,551.3,544.82,538.41,532.26,525.92,519.5,513.25,507.03,500.84,494.94,489.06,483.09,477.13,471.3,465.55,459.86,454.3,448.84,443.36,438.02,432.84,427.64,422.55,417.39,412.21,407.13,402.23,397.39,392.43,387.66,383.13,378.68,374.17,369.65,365.2,360.82,356.51,352.18,347.94,343.8,339.75,335.67,331.55,327.59,323.65,319.7,315.86,312.06,308.27,304.46,300.75,297.15,293.55,290.11,286.67,283.07,279.63,276.27,272.93,269.64,266.4,263.22,260.03,256.96,253.88,250.84,247.83,244.86,241.93,239.03,236.17,233.34,230.54,227.78,225.05,222.35,219.68,217.05,214.45,211.88,209.34
67,650.63,643.06,635.31,627.61,620.09,612.71,605.59,598.52,591.44,584.51,577.69,570.9,564.06,557.18,550.36,543.8,537.42,530.95,524.48,518.02,511.56,505.36,499.34,493.35,487.32,481.41,475.68,469.96,464.35,458.73,453.16,447.61,442.1,436.78,431.45,426.2,421.07,416.04,411.09,406.11,401.18,396.44,391.8,387.04,382.31,377.79,373.32,368.75,364.24,359.92,355.68,351.43,347.16,342.97,338.82,334.59,330.51,326.58,322.59,318.8,315.08,311.16,307.35,303.62,299.95,296.32,292.75,289.32,285.91,282.43,279.05,275.71,272.4,269.14,265.91,262.73,259.58,256.47,253.4,250.36,247.36,244.4,241.47,238.57,235.71,232.89,230.1,227.34
